event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E1697	P915-C329	f83r	f83r.39	chckhal	CH+CKH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · DURCHLASS · ZIEL
P912-E1698	P915-C329	f83r	f83r.40	solchedy	S+OL+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · FORTSETZEN · UMSETZEN · DIES
P912-E1699	P915-C329	f83r	f83r.40	olchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	P949-K51	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1700	P915-C330	f83r	f83r.40	chedaiin	CHD+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · SOLLMASS
P912-E1701	P915-C330	f83r	f83r.41	solkey	SOLK+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · KURZ · DIES
P912-E1702	P915-C330	f83r	f83r.41	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	P942-K22	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1703	P915-C331	f83r	f83r.41	qolkain	SOLK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · PORTION
P912-E1704	P915-C331	f83r	f83r.41	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E1705	P915-C331	f83r	f83r.42	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1706	P915-C331	f83r	f83r.42	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1707	P915-C331	f83r	f83r.42	chcthdy	CH+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · BEREIT · TEIL · DIES
P912-E1708	P915-C331	f83r	f83r.42	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN
P912-E1709	P915-C331	f83r	f83r.42	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1710	P915-C331	f83r	f83r.42	lchdy	L+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · UMSETZEN · DIES
P912-E1711	P915-C331	f83r	f83r.43	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1712	P915-C331	f83r	f83r.43	sheol	SH+E+OL	LEARNED_FORMULA_CARD	P949-K56	LEARNED_FORMULA_IDIOM	KURZ HALTEN UND WEITERFÜHREN
P912-E1713	P915-C331	f83r	f83r.43	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1714	P915-C331	f83r	f83r.43	qotal	OT+AL	LEARNED_FORMULA_CARD	P949-K52	LEARNED_FORMULA_IDIOM	ZUR NÄCHSTEN STELLE
P912-E1715	P915-C331	f83r	f83r.43	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E1716	P915-C331	f83r	f83r.44	skar	K+AR	LEARNED_FORMULA_CARD	P949-K59	LEARNED_FORMULA_IDIOM	VON DER ENTNAHMESTELLE ZUGEBEN
P912-E1717	P915-C331	f83r	f83r.44	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1720	P915-C332	f83r	f83r.47	otchdy	OT+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · UMSETZEN · SCHLIESSEN
P912-E1721	P915-C333	f83r	f83r.47	qokchdy	OK+CHD+DY	LEARNED_FORMULA_CARD	P949-K50	LEARNED_FORMULA_IDIOM	ANSETZEN, UMSETZEN; ENDE
P912-E1722	P915-C334	f83r	f83r.47	shedal	SHED+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ABSETZEN · ZIEL
P912-E1723	P915-C334	f83r	f83r.48	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E1724	P915-C334	f83r	f83r.48	cheol	CHEO+L	LEARNED_FORMULA_CARD	P942-K27	LEARNED_FORMULA_IDIOM	DEN AUSZUG WEITERFUEHREN
P912-E1725	P915-C334	f83r	f83r.48	lol	L+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · FORTSETZEN
P912-E1726	P915-C334	f83r	f83r.48	chdal	CHD+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · ZIEL
P912-E1727	P915-C334	f83r	f83r.48	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1728	P915-C334	f83r	f83r.49	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1729	P915-C334	f83r	f83r.49	daiiin	DA+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZWEIT · STUFE
P912-E1730	P915-C334	f83r	f83r.49	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1733	P915-C335	f83r	f83r.52	solkeey	SOLK+EE+Y	LEARNED_FORMULA_CARD	P949-K63	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER AUFFANGEN
P912-E1734	P915-C335	f83r	f83r.52	qekey	E+K+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	KURZ · ZUGEBEN · KURZ · DIES
P912-E1735	P915-C335	f83r	f83r.52	raly	R+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ZIEL · DIES
P912-E1736	P915-C335	f83r	f83r.52	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1737	P915-C335	f83r	f83r.53	solchkal	S+OL+CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · FORTSETZEN · BEHANDELN · ZIEL
P912-E1738	P915-C335	f83r	f83r.53	cheol	CHEO+L	LEARNED_FORMULA_CARD	P942-K27	LEARNED_FORMULA_IDIOM	DEN AUSZUG WEITERFUEHREN
P912-E1739	P915-C335	f83r	f83r.53	qotar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E1740	P915-C335	f83r	f83r.53	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1741	P915-C335	f83r	f83r.54	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1742	P915-C335	f83r	f83r.54	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1743	P915-C335	f83r	f83r.54	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E1744	P915-C335	f83r	f83r.54	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1745	P915-C335	f83r	f83r.54	ldalor	L+AL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZIEL · ANSATZ
P912-E1746	P915-C335	f83r	f83r.55	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1747	P915-C335	f83r	f83r.55	rtain	R+T+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · EINSTELLEN · PORTION
P912-E1748	P915-C335	f83r	f83r.55	cthal	CTH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEREIT · ZIEL
P912-E1777	P915-C336	f67r2	f67r2.13	opodchol	O+P+O+D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · AUSFÜHREN · TEIL · FORTSETZEN
P912-E1778	P915-C336	f67r2	f67r2.13	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E1779	P915-C336	f67r2	f67r2.13	ain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E1780	P915-C336	f67r2	f67r2.13	aldy	AL+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · TEIL · DIES
P912-E1781	P915-C336	f67r2	f67r2.14	soeey	S+O+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · AUSFÜHREN · LÄNGER · DIES
P912-E1782	P915-C336	f67r2	f67r2.14	doiin	D_ADDR+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · AUSFÜHREN · STUFE
P912-E1783	P915-C336	f67r2	f67r2.14	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E1785	P915-C337	f67r2	f67r2.16	odaeiin	O+DA+E+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ZWEIT · KURZ · STUFE
P912-E1786	P915-C337	f67r2	f67r2.16	okoes	OK+O+E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · AUSFÜHREN · KURZ · AUSWÄHLEN
P912-E1787	P915-C337	f67r2	f67r2.16	oekain	O+E+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · KURZ · ZUGEBEN · PORTION
P912-E1788	P915-C337	f67r2	f67r2.16	y	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1789	P915-C337	f67r2	f67r2.17	otchey	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E1790	P915-C337	f67r2	f67r2.17	soraiir	S+OR+AIIN+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ANSATZ · SOLLMASS · MARKIEREN
P912-E1791	P915-C337	f67r2	f67r2.17	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1792	P915-C337	f67r2	f67r2.18	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · DIES
P912-E1793	P915-C337	f67r2	f67r2.18	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1794	P915-C337	f67r2	f67r2.18	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E1795	P915-C337	f67r2	f67r2.19	ydchos	Y+D_ADDR+CH+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · TEIL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN
P912-E1796	P915-C337	f67r2	f67r2.19	ain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E1797	P915-C337	f67r2	f67r2.19	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E1798	P915-C337	f67r2	f67r2.19	amy	AM_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	INNEN · DIES
P912-E1799	P915-C337	f67r2	f67r2.20	chocfhy	CH+O+CFH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · TRENNEN · DIES
P912-E1800	P915-C337	f67r2	f67r2.20	saral	S+AR+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · QUELLE · ZIEL
P912-E1801	P915-C337	f67r2	f67r2.21	sain	S+AIN	LEARNED_FORMULA_CARD	P942-K40	LEARNED_FORMULA_IDIOM	EINHEIT WAEHLEN
P912-E1802	P915-C337	f67r2	f67r2.21	am	AM_ADDR	LEARNED_FORMULA_CARD	P942-K33	LEARNED_FORMULA_IDIOM	AN DER INNENSTELLE
P912-E1803	P915-C337	f67r2	f67r2.21	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E1805	P915-C338	f67r2	f67r2.23	oparchy	O+P+AR+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · QUELLE · ENTNEHMEN · DIES
P912-E1806	P915-C338	f67r2	f67r2.23	salsain	S+AL+S+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ZIEL · AUSWÄHLEN · PORTION
P912-E1807	P915-C338	f67r2	f67r2.24	sodar	S+O+DA+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · AUSFÜHREN · ZWEIT · MARKIEREN
P912-E1808	P915-C338	f67r2	f67r2.24	ofar	O+LOCAL_CHAR_F+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · NEBENWEG · QUELLE
P912-E1809	P915-C338	f67r2	f67r2.24	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E1810	P915-C338	f67r2	f67r2.25	ydam	Y+DA+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZWEIT · INNEN
P912-E1811	P915-C338	f67r2	f67r2.26	yteoor	Y+T+E+O+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · AUSFÜHREN · ANSATZ
P912-E1812	P915-C338	f67r2	f67r2.26	yto	Y+T+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · AUSFÜHREN
P912-E1813	P915-C338	f67r2	f67r2.26	ykor	Y+K+OR	LEARNED_FORMULA_CARD	P952-K79	LEARNED_FORMULA_IDIOM	DIESEN POSTEN DEM ANSATZ ZUGEBEN
P912-E1814	P915-C338	f67r2	f67r2.27	okeo	OK+E+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · AUSFÜHREN
P912-E1815	P915-C338	f67r2	f67r2.27	r	R	LEARNED_FORMULA_CARD	P942-K37	LEARNED_FORMULA_IDIOM	ZUSTAND MARKIEREN
P912-E1816	P915-C338	f67r2	f67r2.27	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1817	P915-C338	f67r2	f67r2.27	am	AM_ADDR	LEARNED_FORMULA_CARD	P942-K33	LEARNED_FORMULA_IDIOM	AN DER INNENSTELLE
P912-E1820	P915-C339	f67r2	f67r2.29	ytody	Y+T+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN
P912-E1821	P915-C340	f67r2	f67r2.29	saiin	S+AIIN	LEARNED_FORMULA_CARD	P942-K38	LEARNED_FORMULA_IDIOM	SOLLWERT WAEHLEN
P912-E1822	P915-C340	f67r2	f67r2.30	ochol	O+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · FORTSETZEN
P912-E1823	P915-C340	f67r2	f67r2.30	olol	OL+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · FORTSETZEN
P912-E1825	P915-C341	f67r2	f67r2.32	dosar	D_ADDR+O+S+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · AUSFÜHREN · AUSWÄHLEN · QUELLE
P912-E1826	P915-C341	f67r2	f67r2.32	odas	O+DA+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ZWEIT · AUSWÄHLEN
P912-E1827	P915-C341	f67r2	f67r2.32	air	AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LAUF
P912-E1828	P915-C341	f67r2	f67r2.32	alaiin	AL+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · SOLLMASS
P912-E1829	P915-C341	f67r2	f67r2.33	dokan	D_ADDR+OK+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ANSETZEN · ZUSATZ
P912-E1830	P915-C341	f67r2	f67r2.33	oear	O+E+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · KURZ · QUELLE
P912-E1831	P915-C341	f67r2	f67r2.33	odal	O+DA+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ZWEIT · LEITEN
P912-E1834	P915-C342	f67r2	f67r2.35	chol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1835	P915-C342	f67r2	f67r2.35	giin	LOCAL_CHAR_G+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINMAL · STUFE
P912-E1836	P915-C342	f67r2	f67r2.35	okol	OK+OL	LEARNED_FORMULA_CARD	P949-K48	LEARNED_FORMULA_IDIOM	ANSETZEN UND WEITERFÜHREN
P912-E1837	P915-C342	f67r2	f67r2.36	ytor	Y+T+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · ANSATZ
P912-E1838	P915-C342	f67r2	f67r2.36	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1839	P915-C342	f67r2	f67r2.36	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E1841	P915-C343	f67r2	f67r2.38	otoldos	OT+OL+D_ADDR+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · FORTSETZEN · TEIL · AUSFÜHREN · AUSWÄHLEN
P912-E1842	P915-C343	f67r2	f67r2.38	octhole	O+CTH+OL+E	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · BEREIT · FORTSETZEN · KURZ
P912-E1843	P915-C343	f67r2	f67r2.39	sor	S+OR	LEARNED_FORMULA_CARD	P949-K61	LEARNED_FORMULA_IDIOM	ZUBEREITUNGSVARIANTE
P912-E1844	P915-C343	f67r2	f67r2.39	chedaiin	CHD+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · SOLLMASS
P912-E1845	P915-C343	f67r2	f67r2.39	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1846	P915-C343	f67r2	f67r2.40	yteos	Y+T+E+O+S_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · AUSFÜHREN · STERNORT
P912-E1847	P915-C343	f67r2	f67r2.40	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · STUFE
P912-E1848	P915-C343	f67r2	f67r2.40	og	O+G_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · PRÜFEN
P912-E1849	P915-C343	f67r2	f67r2.41	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · AUSFÜHREN · KURZ · AUSFÜHREN · EINSETZEN · ENTNEHMEN · KURZ · DIES
P912-E1850	P915-C343	f67r2	f67r2.41	chekody	CHK+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · AUSFÜHREN · TEIL · DIES
P912-E1851	P915-C343	f67r2	f67r2.42	sosho	S+O+SH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · AUSFÜHREN · HALTEN · AUSFÜHREN
P912-E1852	P915-C343	f67r2	f67r2.42	chos	CH+O+S	LEARNED_FORMULA_CARD	P952-K73	LEARNED_FORMULA_IDIOM	TEIL BEARBEITEN UND VARIANTE WÄHLEN
P912-E1853	P915-C343	f67r2	f67r2.42	ockhy	O+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · DURCHLASS · DIES
P912-E1854	P915-C343	f67r2	f67r2.43	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1855	P915-C343	f67r2	f67r2.43	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1856	P915-C343	f67r2	f67r2.43	os	OS	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DAZU
P912-E1857	P915-C343	f67r2	f67r2.43	qsg	CARRIER_Q+S+G_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSWÄHLEN · PRÜFEN
P912-E1858	P915-C343	f67r2	f67r2.44	ofydy	O+LOCAL_CHAR_F+Y+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · NEBENWEG · DIES · SCHLIESSEN
P912-E1859	P915-C344	f67r2	f67r2.44	sheody	SH+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E1860	P915-C344	f67r2	f67r2.44	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1861	P915-C344	f67r2	f67r2.45	ycheody	Y+CHEO+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · AUSZUG · TEIL · DIES
P912-E1862	P915-C344	f67r2	f67r2.45	es	E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	KURZ · AUSWÄHLEN
P912-E1863	P915-C344	f67r2	f67r2.45	odaiiin	O+DA+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ZWEIT · UNTERSTUFE · STUFE
P912-E1864	P915-C344	f67r2	f67r2.46	yekees	Y+E+K+EE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · KURZ · ZUGEBEN · LÄNGER · AUSWÄHLEN
P912-E1865	P915-C344	f67r2	f67r2.46	oraly	OR+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSATZ · ZIEL · DIES
P912-E1867	P915-C345	f67r2	f67r2.48	todaiin	T+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · AUSFÜHREN · SOLLMASS
P912-E1868	P915-C345	f67r2	f67r2.48	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E1869	P915-C345	f67r2	f67r2.48	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1870	P915-C345	f67r2	f67r2.49	os	OS	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DAZU
P912-E1871	P915-C345	f67r2	f67r2.49	choer	CH+O+E+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · KURZ · MARKIEREN
P912-E1872	P915-C345	f67r2	f67r2.49	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1873	P915-C345	f67r2	f67r2.50	choeea	CH+O+EE+A_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · LÄNGER · ORT
P912-E1874	P915-C345	f67r2	f67r2.50	sal	S+AL	LEARNED_FORMULA_CARD	P942-K43	LEARNED_FORMULA_IDIOM	ZIELSTELLE WAEHLEN
