clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C143	f81v	BIOLOGICAL	P912-E0946	P912-E0949	4	1	3	LICENSED_DY_CLOSE	polshy=EINSETZEN · FORTSETZEN · HALTEN · DIES | ashyteed=ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL | qop=BEGINNEN · AUSFÜHREN · EINSETZEN | okeedy=LAENGER ANSETZEN; ENDE	EINSETZEN · FORTSETZEN · HALTEN · DIES; dann ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL; dann BEGINNEN · AUSFÜHREN · EINSETZEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0946|P912-E0947|P912-E0948|P912-E0949
P915-C144	f81v	BIOLOGICAL	P912-E0950	P912-E0950	1	1	0	LICENSED_DY_CLOSE	otedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E0950
P915-C145	f81v	BIOLOGICAL	P912-E0951	P912-E0951	1	1	0	LICENSED_DY_CLOSE	okshedy=ANSETZEN, KURZ HALTEN; ENDE	ANSETZEN, KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0951
P915-C146	f81v	BIOLOGICAL	P912-E0952	P912-E0968	17	11	6	LICENSED_DY_CLOSE	qoty=DANACH DIESER POSTEN | dairam=TEIL · LAUF · ORT · INNEN | yshey=DIES · HALTEN · KURZ · DIES | qokeey=LAENGER ANSETZEN | okeey=LAENGER ANSETZEN | oky=DIESEN POSTEN ANSETZEN | ykeey=DIESEN POSTEN LÄNGER ZUGEBEN | qoky=DIESEN POSTEN ANSETZEN | oky=DIESEN POSTEN ANSETZEN | lky=LEITEN · ZUGEBEN · DIES | olchy=FORTSETZEN · ENTNEHMEN · DIES | ky=ZUGEBEN · DIES | dsholyd=TEIL · HALTEN · FORTSETZEN · DIES · TEIL | qol=DAMIT WEITER | ol=DAMIT WEITER | chdy=DIESEN POSTEN UMSETZEN | shedy=ABSETZEN; ENDE	DANACH DIESER POSTEN; dann TEIL · LAUF · ORT · INNEN; dann DIES · HALTEN · KURZ · DIES; dann LAENGER ANSETZEN; dann LAENGER ANSETZEN; dann DIESEN POSTEN ANSETZEN; dann DIESEN POSTEN LÄNGER ZUGEBEN; dann DIESEN POSTEN ANSETZEN; dann DIESEN POSTEN ANSETZEN; dann LEITEN · ZUGEBEN · DIES; dann FORTSETZEN · ENTNEHMEN · DIES; dann ZUGEBEN · DIES; dann TEIL · HALTEN · FORTSETZEN · DIES · TEIL; dann DAMIT WEITER; dann DAMIT WEITER; dann DIESEN POSTEN UMSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0952|P912-E0953|P912-E0954|P912-E0955|P912-E0956|P912-E0957|P912-E0958|P912-E0959|P912-E0960|P912-E0961|P912-E0962|P912-E0963|P912-E0964|P912-E0965|P912-E0966|P912-E0967|P912-E0968
P915-C147	f81v	BIOLOGICAL	P912-E0969	P912-E0969	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0969
P915-C148	f81v	BIOLOGICAL	P912-E0970	P912-E0970	1	0	1	LICENSED_DY_CLOSE	ytedy=DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0970
P915-C149	f81v	BIOLOGICAL	P912-E0971	P912-E0973	3	0	3	LICENSED_DY_CLOSE	chetedy=ENTNEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES | lkedey=LEITEN · ZUGEBEN · KURZ · TEIL · KURZ · DIES | ytedy=DIES · EINSTELLEN · KURZ · SCHLIESSEN	ENTNEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES; dann LEITEN · ZUGEBEN · KURZ · TEIL · KURZ · DIES; dann DIES · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0971|P912-E0972|P912-E0973
P915-C150	f81v	BIOLOGICAL	P912-E0974	P912-E0976	3	0	3	LICENSED_DY_CLOSE	ykeshey=DIES · ZUGEBEN · KURZ · HALTEN · KURZ · DIES | dchsed=TEIL · ENTNEHMEN · AUSWÄHLEN · KURZ · TEIL | ytedy=DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · ZUGEBEN · KURZ · HALTEN · KURZ · DIES; dann TEIL · ENTNEHMEN · AUSWÄHLEN · KURZ · TEIL; dann DIES · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0974|P912-E0975|P912-E0976
P915-C151	f81v	BIOLOGICAL	P912-E0977	P912-E0977	1	0	1	LICENSED_DY_CLOSE	ytedy=DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0977
P915-C152	f81v	BIOLOGICAL	P912-E0978	P912-E0981	4	2	2	LICENSED_DY_CLOSE	dar=AUS DEM BEZEICHNETEN TEIL | ykeday=DIES · ZUGEBEN · KURZ · ZWEIT · DIES | qoty=DANACH DIESER POSTEN | ykedy=DIES · ZUGEBEN · KURZ · SCHLIESSEN	AUS DEM BEZEICHNETEN TEIL; dann DIES · ZUGEBEN · KURZ · ZWEIT · DIES; dann DANACH DIESER POSTEN; dann DIES · ZUGEBEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0978|P912-E0979|P912-E0980|P912-E0981
P915-C153	f81v	BIOLOGICAL	P912-E0982	P912-E0983	2	2	0	LICENSED_DY_CLOSE	okal=AN DER ZIELSTELLE ANSETZEN | dshedy=KURZ HALTEN; ENDE	AN DER ZIELSTELLE ANSETZEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0982|P912-E0983
P915-C154	f81v	BIOLOGICAL	P912-E0984	P912-E0987	4	2	2	LICENSED_DY_CLOSE	ykeedy=DIES · ZUGEBEN · LÄNGER · TEIL · DIES | sheeky=HALTEN · LÄNGER · ZUGEBEN · DIES | daiin=NACH SOLLMASS | okedy=KURZ ANSETZEN; ENDE	DIES · ZUGEBEN · LÄNGER · TEIL · DIES; dann HALTEN · LÄNGER · ZUGEBEN · DIES; dann NACH SOLLMASS; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0984|P912-E0985|P912-E0986|P912-E0987
P915-C155	f81v	BIOLOGICAL	P912-E0988	P912-E0989	2	1	1	LICENSED_DY_CLOSE	qokeed=ANSETZEN · LÄNGER · TEIL | qokedy=KURZ ANSETZEN; ENDE	ANSETZEN · LÄNGER · TEIL; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0988|P912-E0989
P915-C156	f81v	BIOLOGICAL	P912-E0990	P912-E1001	12	7	5	LICENSED_DY_CLOSE	lchpchdy=LEITEN · ENTNEHMEN · EINSETZEN · UMSETZEN · DIES | qokal=AN DER ZIELSTELLE ANSETZEN | chedy=DIESEN POSTEN UMSETZEN | ol=DAMIT WEITER | sheey=LAENGER HALTEN | salshcthdy=AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES | qofchedy=BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES | r=ZUSTAND MARKIEREN | chedy=DIESEN POSTEN UMSETZEN | ltary=LEITEN · EINSTELLEN · QUELLE · DIES | lor=LEITEN · ANSATZ | shedy=ABSETZEN; ENDE	LEITEN · ENTNEHMEN · EINSETZEN · UMSETZEN · DIES; dann AN DER ZIELSTELLE ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann DAMIT WEITER; dann LAENGER HALTEN; dann AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES; dann BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES; dann ZUSTAND MARKIEREN; dann DIESEN POSTEN UMSETZEN; dann LEITEN · EINSTELLEN · QUELLE · DIES; dann LEITEN · ANSATZ; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0990|P912-E0991|P912-E0992|P912-E0993|P912-E0994|P912-E0995|P912-E0996|P912-E0997|P912-E0998|P912-E0999|P912-E1000|P912-E1001
P915-C157	f81v	BIOLOGICAL	P912-E1002	P912-E1006	5	3	2	LICENSED_DY_CLOSE	qoeedy=BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES | ol=DAMIT WEITER | chy=DIESER POSTEN | rshdy=MARKIEREN · HALTEN · TEIL · DIES | lshedy=KURZ SPÜLEN; ENDE	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES; dann DAMIT WEITER; dann DIESER POSTEN; dann MARKIEREN · HALTEN · TEIL · DIES; dann KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E1002|P912-E1003|P912-E1004|P912-E1005|P912-E1006
P915-C158	f81v	BIOLOGICAL	P912-E1007	P912-E1010	4	2	2	LICENSED_DY_CLOSE	dar=AUS DEM BEZEICHNETEN TEIL | chdy=DIESEN POSTEN UMSETZEN | pchdy=EINSETZEN · UMSETZEN · DIES | sshkchdy=HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN	AUS DEM BEZEICHNETEN TEIL; dann DIESEN POSTEN UMSETZEN; dann EINSETZEN · UMSETZEN · DIES; dann HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1007|P912-E1008|P912-E1009|P912-E1010
P915-C159	f81v	BIOLOGICAL	P912-E1011	P912-E1013	3	3	0	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | ol=DAMIT WEITER | shedy=ABSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann DAMIT WEITER; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1011|P912-E1012|P912-E1013
P915-C160	f81v	BIOLOGICAL	P912-E1014	P912-E1014	1	1	0	LICENSED_DY_CLOSE	qolchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1014
P915-C161	f81v	BIOLOGICAL	P912-E1015	P912-E1019	5	3	2	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | ckhy=DURCH DEN DURCHLASS FUEHREN | dl=LEITEN | ral=MARKIEREN · ZIEL | qokchdy=ANSETZEN, UMSETZEN; ENDE	EINE PORTION ANSETZEN; dann DURCH DEN DURCHLASS FUEHREN; dann LEITEN; dann MARKIEREN · ZIEL; dann ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1015|P912-E1016|P912-E1017|P912-E1018|P912-E1019
P915-C162	f81v	BIOLOGICAL	P912-E1020	P912-E1024	5	5	0	LICENSED_DY_CLOSE	chey=DIESER POSTEN | ol=DAMIT WEITER | cheky=KURZ BEHANDELN | ol=DAMIT WEITER | shedy=ABSETZEN; ENDE	DIESER POSTEN; dann DAMIT WEITER; dann KURZ BEHANDELN; dann DAMIT WEITER; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1020|P912-E1021|P912-E1022|P912-E1023|P912-E1024
P915-C163	f81v	BIOLOGICAL	P912-E1025	P912-E1025	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1025
P915-C164	f81v	BIOLOGICAL	P912-E1026	P912-E1026	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1026
P915-C165	f81v	BIOLOGICAL	P912-E1027	P912-E1031	5	5	0	LICENSED_DY_CLOSE	chckhy=DURCH DEN DURCHLASS FUEHREN | qoky=DIESEN POSTEN ANSETZEN | solkeey=DIESEN POSTEN LÄNGER AUFFANGEN | ol=DAMIT WEITER | shedy=ABSETZEN; ENDE	DURCH DEN DURCHLASS FUEHREN; dann DIESEN POSTEN ANSETZEN; dann DIESEN POSTEN LÄNGER AUFFANGEN; dann DAMIT WEITER; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1027|P912-E1028|P912-E1029|P912-E1030|P912-E1031
P915-C166	f81v	BIOLOGICAL	P912-E1032	P912-E1034	3	1	2	LICENSED_DY_CLOSE	qokar=AUS DER QUELLE ANSETZEN | shckhy=HALTEN · DURCHLASS · DIES | dedy=TEIL · KURZ · SCHLIESSEN	AUS DER QUELLE ANSETZEN; dann HALTEN · DURCHLASS · DIES; dann TEIL · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1032|P912-E1033|P912-E1034
P915-C167	f81v	BIOLOGICAL	P912-E1035	P912-E1042	8	6	2	LICENSED_DY_CLOSE	qokar=AUS DER QUELLE ANSETZEN | qokal=AN DER ZIELSTELLE ANSETZEN | dol=DEN BEZEICHNETEN TEIL WEITERFÜHREN | chy=DIESER POSTEN | qocthey=BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES | chekal=BEHANDELN · ZIEL | chedy=DIESEN POSTEN UMSETZEN | qokedy=KURZ ANSETZEN; ENDE	AUS DER QUELLE ANSETZEN; dann AN DER ZIELSTELLE ANSETZEN; dann DEN BEZEICHNETEN TEIL WEITERFÜHREN; dann DIESER POSTEN; dann BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES; dann BEHANDELN · ZIEL; dann DIESEN POSTEN UMSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1035|P912-E1036|P912-E1037|P912-E1038|P912-E1039|P912-E1040|P912-E1041|P912-E1042
P915-C168	f81v	BIOLOGICAL	P912-E1043	P912-E1044	2	1	1	LICENSED_DY_CLOSE	lshety=SPÜLEN · KURZ · EINSTELLEN · DIES | qoldy=DAMIT FORTFAHREN; ENDE	SPÜLEN · KURZ · EINSTELLEN · DIES; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E1043|P912-E1044
P915-C169	f81v	BIOLOGICAL	P912-E1045	P912-E1045	1	0	1	LICENSED_DY_CLOSE	ltedy=LEITEN · EINSTELLEN · KURZ · SCHLIESSEN	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1045
P915-C170	f81v	BIOLOGICAL	P912-E1046	P912-E1049	4	2	2	LICENSED_DY_CLOSE	qotain=DANACH · PORTION | lsho=SPÜLEN · AUSFÜHREN | qokey=KURZ ANSETZEN | lshedy=KURZ SPÜLEN; ENDE	DANACH · PORTION; dann SPÜLEN · AUSFÜHREN; dann KURZ ANSETZEN; dann KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E1046|P912-E1047|P912-E1048|P912-E1049
P915-C171	f81v	BIOLOGICAL	P912-E1050	P912-E1050	1	1	0	LICENSED_DY_CLOSE	lshedy=KURZ SPÜLEN; ENDE	KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E1050
P915-C172	f81v	BIOLOGICAL	P912-E1051	P912-E1061	11	8	3	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | qolky=AUFFANGEN · DIES | lchedal=LEITEN · UMSETZEN · ZIEL | qol=DAMIT WEITER | otar=DANACH AUS DER QUELLE | qokal=AN DER ZIELSTELLE ANSETZEN | qol=DAMIT WEITER | oiin=AUSFÜHREN · STUFE | cheey=LAENGER HALTEN | dal=ZUR ZIELSTELLE | lchedy=WEITER UMSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann AUFFANGEN · DIES; dann LEITEN · UMSETZEN · ZIEL; dann DAMIT WEITER; dann DANACH AUS DER QUELLE; dann AN DER ZIELSTELLE ANSETZEN; dann DAMIT WEITER; dann AUSFÜHREN · STUFE; dann LAENGER HALTEN; dann ZUR ZIELSTELLE; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1051|P912-E1052|P912-E1053|P912-E1054|P912-E1055|P912-E1056|P912-E1057|P912-E1058|P912-E1059|P912-E1060|P912-E1061
P915-C173	f81v	BIOLOGICAL	P912-E1062	P912-E1068	7	3	4	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | salchtedytar=AUSWÄHLEN · ZIEL · ENTNEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLE | shol=WEITER HALTEN | qetchy=BEGINNEN · KURZ · EINSTELLEN · ENTNEHMEN · DIES | ykaiin=DIES · ZUGEBEN · SOLLMASS | olkain=FORTSETZEN · ZUGEBEN · PORTION | shedy=ABSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann AUSWÄHLEN · ZIEL · ENTNEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLE; dann WEITER HALTEN; dann BEGINNEN · KURZ · EINSTELLEN · ENTNEHMEN · DIES; dann DIES · ZUGEBEN · SOLLMASS; dann FORTSETZEN · ZUGEBEN · PORTION; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1062|P912-E1063|P912-E1064|P912-E1065|P912-E1066|P912-E1067|P912-E1068
P915-C174	f81v	BIOLOGICAL	P912-E1069	P912-E1074	6	3	3	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | dchedy=DEN BEZEICHNETEN TEIL UMSETZEN | rol=MARKIEREN · FORTSETZEN | olcthdy=FORTSETZEN · BEREIT · TEIL · DIES | ytey=EINSTELLEN · KURZ · DIES | okchedy=ANSETZEN, UMSETZEN; ENDE	DIESEN POSTEN ANSETZEN; dann DEN BEZEICHNETEN TEIL UMSETZEN; dann MARKIEREN · FORTSETZEN; dann FORTSETZEN · BEREIT · TEIL · DIES; dann EINSTELLEN · KURZ · DIES; dann ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1069|P912-E1070|P912-E1071|P912-E1072|P912-E1073|P912-E1074
P915-C175	f81v	BIOLOGICAL	P912-E1075	P912-E1081	7	4	3	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | okeey=LAENGER ANSETZEN | qol=DAMIT WEITER | cheedy=ENTNEHMEN · LÄNGER · TEIL · DIES | sal=ZIELSTELLE WAEHLEN | teol=KURZ · FORTSETZEN | dchdy=UMSETZEN · SCHLIESSEN	AN DER ZIELSTELLE ANSETZEN; dann LAENGER ANSETZEN; dann DAMIT WEITER; dann ENTNEHMEN · LÄNGER · TEIL · DIES; dann ZIELSTELLE WAEHLEN; dann KURZ · FORTSETZEN; dann UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1075|P912-E1076|P912-E1077|P912-E1078|P912-E1079|P912-E1080|P912-E1081
P915-C176	f81v	BIOLOGICAL	P912-E1082	P912-E1084	3	1	2	LICENSED_DY_CLOSE	ly=LEITEN · DIES | oshedy=AUSFÜHREN · ABSETZEN · DIES | qotedy=NAECHSTEN SCHRITT KURZ; ENDE	LEITEN · DIES; dann AUSFÜHREN · ABSETZEN · DIES; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1082|P912-E1083|P912-E1084
P915-C177	f81v	BIOLOGICAL	P912-E1085	P912-E1098	14	10	4	LICENSED_DY_CLOSE	shol=WEITER HALTEN | chedy=DIESEN POSTEN UMSETZEN | y=DIESER POSTEN | shchey=HALTEN · DIES | ol=DAMIT WEITER | chey=DIESER POSTEN | qol=DAMIT WEITER | chedy=DIESEN POSTEN UMSETZEN | tchd=EINSTELLEN · UMSETZEN | oky=DIESEN POSTEN ANSETZEN | ol=DAMIT WEITER | checholtar=ENTNEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLE | oiin=AUSFÜHREN · STUFE | okedy=KURZ ANSETZEN; ENDE	WEITER HALTEN; dann DIESEN POSTEN UMSETZEN; dann DIESER POSTEN; dann HALTEN · DIES; dann DAMIT WEITER; dann DIESER POSTEN; dann DAMIT WEITER; dann DIESEN POSTEN UMSETZEN; dann EINSTELLEN · UMSETZEN; dann DIESEN POSTEN ANSETZEN; dann DAMIT WEITER; dann ENTNEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLE; dann AUSFÜHREN · STUFE; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1085|P912-E1086|P912-E1087|P912-E1088|P912-E1089|P912-E1090|P912-E1091|P912-E1092|P912-E1093|P912-E1094|P912-E1095|P912-E1096|P912-E1097|P912-E1098
P915-C178	f81v	BIOLOGICAL	P912-E1099	P912-E1102	4	3	1	LICENSED_DY_CLOSE	dal=ZUR ZIELSTELLE | shey=KURZ HALTEN | olkeol=FORTSETZEN · ZUGEBEN · KURZ · FORTSETZEN | olkeedy=LÄNGER AUFFANGEN; ENDE	ZUR ZIELSTELLE; dann KURZ HALTEN; dann FORTSETZEN · ZUGEBEN · KURZ · FORTSETZEN; dann LÄNGER AUFFANGEN; ENDE. Teilgang geschlossen.	P912-E1099|P912-E1100|P912-E1101|P912-E1102
P915-C179	f81v	BIOLOGICAL	P912-E1103	P912-E1106	4	2	2	LICENSED_DY_CLOSE	okeol=ANSETZEN · KURZ · FORTSETZEN | dsheol=KURZ HALTEN UND WEITERFÜHREN | oiiin=AUSFÜHREN · STUFE | olkeedy=LÄNGER AUFFANGEN; ENDE	ANSETZEN · KURZ · FORTSETZEN; dann KURZ HALTEN UND WEITERFÜHREN; dann AUSFÜHREN · STUFE; dann LÄNGER AUFFANGEN; ENDE. Teilgang geschlossen.	P912-E1103|P912-E1104|P912-E1105|P912-E1106
P915-C180	f81v	BIOLOGICAL	P912-E1107	P912-E1107	1	0	1	LICENSED_DY_CLOSE	tedy=EINSTELLEN · KURZ · SCHLIESSEN	EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1107
P915-C181	f81v	BIOLOGICAL	P912-E1108	P912-E1109	2	2	0	LICENSED_DY_CLOSE	cheky=KURZ BEHANDELN | shckhedy=KURZ IM DURCHLASS HALTEN; ENDE	KURZ BEHANDELN; dann KURZ IM DURCHLASS HALTEN; ENDE. Teilgang geschlossen.	P912-E1108|P912-E1109
P915-C182	f81v	BIOLOGICAL	P912-E1110	P912-E1110	1	0	1	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	chal=ENTNEHMEN · ZIEL	ENTNEHMEN · ZIEL.	P912-E1110
P915-C183	f82r	BIOLOGICAL	P912-E1113	P912-E1122	10	6	4	LICENSED_DY_CLOSE	qosheedy=BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES | qokeol=ANSETZEN · KURZ · FORTSETZEN | daiin=NACH SOLLMASS | shckhy=HALTEN · DURCHLASS · DIES | okeeor=ANSETZEN · LÄNGER · ANSATZ | cheey=LAENGER HALTEN | daiin=NACH SOLLMASS | shey=KURZ HALTEN | dchedy=DEN BEZEICHNETEN TEIL UMSETZEN | qolchedy=WEITER UMSETZEN; ENDE	BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES; dann ANSETZEN · KURZ · FORTSETZEN; dann NACH SOLLMASS; dann HALTEN · DURCHLASS · DIES; dann ANSETZEN · LÄNGER · ANSATZ; dann LAENGER HALTEN; dann NACH SOLLMASS; dann KURZ HALTEN; dann DEN BEZEICHNETEN TEIL UMSETZEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1113|P912-E1114|P912-E1115|P912-E1116|P912-E1117|P912-E1118|P912-E1119|P912-E1120|P912-E1121|P912-E1122
P915-C184	f82r	BIOLOGICAL	P912-E1123	P912-E1125	3	3	0	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | dy=DIESER POSTEN | qokeedy=LAENGER ANSETZEN; ENDE	EINE PORTION ANSETZEN; dann DIESER POSTEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1123|P912-E1124|P912-E1125
P915-C185	f82r	BIOLOGICAL	P912-E1126	P912-E1130	5	2	3	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | lcheckhy=LEITEN · DURCHLASS · DIES | lched=LEITEN · UMSETZEN | qokeey=LAENGER ANSETZEN | lcheckhedy=LEITEN · DURCHLASS · KURZ · SCHLIESSEN	AN DER ZIELSTELLE ANSETZEN; dann LEITEN · DURCHLASS · DIES; dann LEITEN · UMSETZEN; dann LAENGER ANSETZEN; dann LEITEN · DURCHLASS · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1126|P912-E1127|P912-E1128|P912-E1129|P912-E1130
P915-C186	f82r	BIOLOGICAL	P912-E1131	P912-E1138	8	4	4	LICENSED_DY_CLOSE	qokaly=ANSETZEN · ZIEL · DIES | solkaiin=AUFFANGEN · SOLLMASS | chckhy=DURCH DEN DURCHLASS FUEHREN | qokaiin=NACH SOLLMASS ANSETZEN | qokaiin=NACH SOLLMASS ANSETZEN | octheol=AUSFÜHREN · BEREIT · KURZ · FORTSETZEN | chkeey=DIESEN POSTEN LÄNGER BEHANDELN | ldy=LEITEN · SCHLIESSEN	ANSETZEN · ZIEL · DIES; dann AUFFANGEN · SOLLMASS; dann DURCH DEN DURCHLASS FUEHREN; dann NACH SOLLMASS ANSETZEN; dann NACH SOLLMASS ANSETZEN; dann AUSFÜHREN · BEREIT · KURZ · FORTSETZEN; dann DIESEN POSTEN LÄNGER BEHANDELN; dann LEITEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1131|P912-E1132|P912-E1133|P912-E1134|P912-E1135|P912-E1136|P912-E1137|P912-E1138
P915-C187	f82r	BIOLOGICAL	P912-E1139	P912-E1145	7	5	2	LICENSED_DY_CLOSE	oteey=NAECHSTEN POSTEN LAENGER HALTEN | qokal=AN DER ZIELSTELLE ANSETZEN | sheckhy=HALTEN · KURZ · DURCHLASS · DIES | qoky=DIESEN POSTEN ANSETZEN | sol=DAMIT WEITER | lkchedy=LEITEN · ZUGEBEN · UMSETZEN · DIES | qokeedy=LAENGER ANSETZEN; ENDE	NAECHSTEN POSTEN LAENGER HALTEN; dann AN DER ZIELSTELLE ANSETZEN; dann HALTEN · KURZ · DURCHLASS · DIES; dann DIESEN POSTEN ANSETZEN; dann DAMIT WEITER; dann LEITEN · ZUGEBEN · UMSETZEN · DIES; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1139|P912-E1140|P912-E1141|P912-E1142|P912-E1143|P912-E1144|P912-E1145
P915-C188	f82r	BIOLOGICAL	P912-E1146	P912-E1149	4	3	1	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | cthol=BEREIT · FORTSETZEN | chedy=DIESEN POSTEN UMSETZEN | qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	AN DER ZIELSTELLE ANSETZEN; dann BEREIT · FORTSETZEN; dann DIESEN POSTEN UMSETZEN; dann NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1146|P912-E1147|P912-E1148|P912-E1149
P915-C189	f82r	BIOLOGICAL	P912-E1150	P912-E1152	3	3	0	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | sar=QUELLE WAEHLEN | shedy=ABSETZEN; ENDE	AN DER ZIELSTELLE ANSETZEN; dann QUELLE WAEHLEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1150|P912-E1151|P912-E1152
