event_id	page	record	statement_id	case_id	surface	card_no	semantic_component_parse	standard_command_de	image_owner_or_station_de	case_material_de	application_context_de	card_word_contains_concrete_substance
E314	f83r	B3	B3-S034	C3	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E315	f83r	B4	B4-S001	C4	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E316	f83r	B4	B4-S002	C4	qolchey	PROC154	OL+Y	FORTSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E317	f83r	B4	B4-S002	C4	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E318	f83r	B4	B4-S002	C4	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E319	f83r	B4	B4-S003	C4	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E320	f83r	B4	B4-S003	C4	otal	PROC131	OT+AL	DANACH · ZIELSTELLE	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E321	f83r	B4	B4-S003	C4	otchey	PROC065	OT+Y	DANACH · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E322	f83r	B4	B4-S003	C4	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E323	f83r	B4	B4-S003	C4	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E324	f83r	B4	B4-S003	C4	tol	PROC013	OL	FORTSETZEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E325	f83r	B4	B4-S003	C4	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E326	f83r	B4	B4-S004	C4	qokylddy	PROC155	OK+Y+LD+DY	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E327	f83r	B4	B4-S005	C4	dain	PROC156	AIN	PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E328	f83r	B4	B4-S005	C4	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E329	f83r	B4	B4-S005	C4	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E330	f83r	B4	B4-S006	C4	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E331	f83r	B4	B4-S007	C4	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E332	f83r	B4	B4-S008	C4	saiin	PROC009	AIIN	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E333	f83r	B4	B4-S008	C4	cheeky	PROC046	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E334	f83r	B4	B4-S008	C4	sheey	PROC157	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E335	f83r	B4	B4-S008	C4	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E336	f83r	B4	B4-S009	C4	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E337	f83r	B4	B4-S010	C4	oldy	PROC047	OL+DY	FORTSETZEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E338	f83r	B4	B4-S011	C4	saiin	PROC009	AIIN	SOLLMASS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E339	f83r	B4	B4-S011	C4	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E340	f83r	B4	B4-S011	C4	okeeol	PROC158	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E341	f83r	B4	B4-S011	C4	okain	PROC080	OK+AIN	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E342	f83r	B4	B4-S011	C4	chdy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E343	f83r	B4	B4-S011	C4	sol	PROC013	OL	FORTSETZEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E344	f83r	B4	B4-S011	C4	lkedy	PROC159	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E345	f83r	B4	B4-S012	C4	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E346	f83r	B4	B4-S013	C4	qokol	PROC160	OK+OL	ANSETZEN · FORTSETZEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E347	f83r	B4	B4-S013	C4	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E348	f83r	B4	B4-S014	C4	or	PROC016	OR	ANSATZ	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E349	f83r	B4	B4-S014	C4	chey	PROC019	Y	ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E350	f83r	B4	B4-S014	C4	qockhey	PROC161	O+CKH+E+Y	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E351	f83r	B4	B4-S014	C4	dairydy	PROC162	AIR+Y+DY	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E352	f83r	B4	B4-S015	C4	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E353	f83r	B4	B4-S015	C4	shey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E354	f83r	B4	B4-S015	C4	kain	PROC069	K+AIN	ZUDOSIEREN · PORTION	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E355	f83r	B4	B4-S015	C4	chckhal	PROC163	CH+CKH+AL	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E356	f83r	B4	B4-S015	C4	solkey	PROC164	SOLK+E+Y	AUFFANGEN · KURZ · ARBEITSPOSTEN	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E357	f83r	B4	B4-S015	C4	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	linke Hauptstation mit offenem Fransenlauf	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E358	f83r	B4	B4-S016	C4	qolkain	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E359	f83r	B4	B4-S016	C4	dal	PROC055	AL	ZIELSTELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E360	f83r	B4	B4-S016	C4	skar	PROC165	K+AR	ZUDOSIEREN · VORRAT	rechte Hauptstation mit S-Lauf und Mehrarmknoten	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E361	f83r	B4	B4-S016	C4	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten	temperierte Pflanzenauflage oder Waschportion der H4-Bildpflanze	Auflage-/Kontaktfolge am sichtbaren Figurenpaar mit Nebenlaeufen	NO
E362	f83r	B5	B5-S001	C5	otchdy	PROC166	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E363	f83r	B5	B5-S002	C5	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E364	f83r	B5	B5-S003	C5	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E365	f83r	B5	B5-S003	C5	dal	PROC055	AL	ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E366	f83r	B5	B5-S003	C5	cheol	PROC013	OL	FORTSETZEN	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E367	f83r	B5	B5-S003	C5	lol	PROC167	L+OL	WEITERLEITEN · FORTSETZEN	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E368	f83r	B5	B5-S003	C5	chdal	PROC168	CHD+AL	UMSETZEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E369	f83r	B5	B5-S003	C5	aiin	PROC009	AIIN	SOLLMASS	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E370	f83r	B5	B5-S003	C5	sol	PROC013	OL	FORTSETZEN	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E371	f83r	B5	B5-S003	C5	daiiin	PROC169	DA+IIN	ZWEITMARKER · ARBEITSSTUFE	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E372	f83r	B5	B5-S003	C5	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	linke Fransenstation im B5-Nachtrag	konzentrierter Pflanzenauszug der H5-Bildpflanze	Uebertragen, Halten und Sammeln im linken B5-Nachtrag	NO
E373	f83r	B6	B6-S001	C6	solkeey	PROC170	SOLK+EE+Y	AUFFANGEN · LANG · ARBEITSPOSTEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E374	f83r	B6	B6-S001	C6	qekey	PROC171	E+K+E+Y	KURZ · ZUDOSIEREN · KURZ · ARBEITSPOSTEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E375	f83r	B6	B6-S001	C6	raly	PROC172	R+AL+Y	KUEHLEN · ZIELSTELLE · ARBEITSPOSTEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E376	f83r	B6	B6-S001	C6	ol	PROC013	OL	FORTSETZEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E377	f83r	B6	B6-S001	C6	daiin	PROC009	AIIN	SOLLMASS	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E378	f83r	B6	B6-S001	C6	ol	PROC013	OL	FORTSETZEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E379	f83r	B6	B6-S001	C6	dain	PROC156	AIN	PORTION	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E380	f83r	B6	B6-S001	C6	chey	PROC019	Y	ARBEITSPOSTEN	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
E381	f83r	B6	B6-S001	C6	ldalor	PROC173	L+AL+OR	WEITERLEITEN · ZIELSTELLE · ANSATZ	rechter S-Lauf im B6-Nachtrag	uebernommener Werkstattvorrat ohne eigene Herbal-Seite	Kuehlen, Zudosieren und Sammeln am rechten B6-Lauf	NO
