statement_id	physical_page	register	visible_owner_or_namespace_de	locus_span	event_count	template_id	template_name_de	template_pattern_de	canonical_slot_signature	event_role_trace	observed_primary_trace	end_style	crosses_physical_line	surface_sequence	fluent_workshop_de	event_ids
P1006-S011	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.1	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>CLOSE	SEQUENCE+TARGET | ITEM+SOURCE+TARGET | ITEM | ITEM+ACTION+CLOSE	SEQUENCE>TARGET>ITEM>CLOSE	CLOSE	NO	daram ydar chog opydy	Bei der abgebildeten Pflanze: als zweiten Gang merken am bezeichneten Ort im Inneren; diesen Posten vom bezeichneten Teil aus der Quelle; einen Teilstoff einmal; ausführen einsetzen diesen Posten. Dann den Teilgang schließen.	P1003-E0002|P1003-E0003|P1003-E0004|P1003-E0005
P1006-S012	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.1	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	ITEM+ACTION+TARGET | ACTION | SEQUENCE+ITEM+ACTION | ACTION+TARGET+CLOSE	TARGET>ACTION>SEQUENCE>CLOSE	CLOSE	NO	ypod chop otchy dody	Bei der abgebildeten Pflanze: diesen Posten einsetzen ausführen vom bezeichneten Teil; entnehmen ausführen einsetzen; danach entnehmen diesen Posten; vom bezeichneten Teil ausführen. Dann den Teilgang schließen.	P1003-E0006|P1003-E0007|P1003-E0008|P1003-E0009
P1006-S013	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.1|f17r.2	6	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>PATH>TARGET>CLOSE	SEQUENCE+ITEM+PATH+TARGET | ITEM+PATH+TARGET | ITEM+ACTION | ITEM+ACTION | SOURCE+ACTION+TARGET | ACTION+PATH+CLOSE	SEQUENCE>TARGET>ACTION>TARGET>CLOSE	CLOSE	YES	oldckhy ydair choky okshy qodar ckhody	Bei der abgebildeten Pflanze: damit fortfahren vom bezeichneten Teil durch den Durchlass diesen Posten; diesen Posten vom bezeichneten Teil durch den Lauf; ansetzen diesen Posten; ansetzen diesen Posten; ausführen vom bezeichneten Teil aus der Quelle; durch den Durchlass ausführen. Dann den Teilgang schließen.	P1003-E0010|P1003-E0011|P1003-E0012|P1003-E0013|P1003-E0014|P1003-E0015
P1006-S014	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.2|f17r.3|f17r.4|f17r.5	26	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	PREPARATION+TARGET | SEQUENCE+ACTION | ITEM+ACTION+TARGET+STATE | ACTION+TARGET | SEQUENCE | PREPARATION | ITEM | ACTION+TARGET | PREPARATION+ACTION | PREPARATION+ACTION | ACTION+TARGET | ACTION | SEQUENCE+ACTION | SEQUENCE+ACTION | PREPARATION | SEQUENCE+QUANTITY | ITEM+ACTION+TARGET | ACTION | ITEM+ACTION | ITEM+ACTION+PATH | ITEM+ACTION | ITEM+STATE | PREPARATION+ACTION | PREPARATION+ACTION | PREPARATION+ACTION | ACTION+TARGET+CLOSE	TARGET>SEQUENCE>TARGET>SEQUENCE>PREPARATION>ITEM>TARGET>PREPARATION>TARGET>ACTION>SEQUENCE>PREPARATION>SEQUENCE>TARGET>ACTION>PATH>ACTION>STATE>PREPARATION>CLOSE	CLOSE	YES	dor otchol qodcthy ods chol or chy qodam okor chor okchom tcho shol qokol qor olaiin opydg som ypchy ypaim ychekchy cthy chor shor cphor cphaldy	Bei der abgebildeten Pflanze: vom bezeichneten Teil den Ansatz; danach entnehmen damit fortfahren; ausführen vom bezeichneten Teil bis bereit diesen Posten; ausführen vom bezeichneten Teil auswählen; mit demselben Ansatz fortfahren; den Ansatz; diesen Posten weiterführen; ausführen vom bezeichneten Teil im Inneren; ansetzen den Ansatz; entnehmen den Ansatz; ansetzen entnehmen ausführen im Inneren; einstellen entnehmen ausführen; halten damit fortfahren; ansetzen damit fortfahren; den Ansatz; damit fortfahren nach Maß; ausführen einsetzen diesen Posten vom bezeichneten Teil einmal; auswählen ausführen in der Mitte; diesen Posten einsetzen entnehmen diesen Posten; diesen Posten einsetzen durch den Lauf; diesen Posten behandeln diesen Posten; bis bereit diesen Posten; entnehmen den Ansatz; halten den Ansatz; umleiten den Ansatz; umleiten zur Zielstelle. Dann den Teilgang schließen.	P1003-E0016|P1003-E0017|P1003-E0018|P1003-E0019|P1003-E0020|P1003-E0021|P1003-E0022|P1003-E0023|P1003-E0024|P1003-E0025|P1003-E0026|P1003-E0027|P1003-E0028|P1003-E0029|P1003-E0030|P1003-E0031|P1003-E0032|P1003-E0033|P1003-E0034|P1003-E0035|P1003-E0036|P1003-E0037|P1003-E0038|P1003-E0039|P1003-E0040|P1003-E0041
P1006-S015	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.5	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	PATH+TARGET | ITEM+STATE | SEQUENCE+ACTION+CLOSE	TARGET>STATE>CLOSE	CLOSE	NO	dair cthey qody	Bei der abgebildeten Pflanze: vom bezeichneten Teil durch den Lauf; bis bereit kurz diesen Posten; einen neuen Gang beginnen ausführen. Dann den Teilgang schließen.	P1003-E0042|P1003-E0043|P1003-E0044
P1006-S016	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.6|f17r.7	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>TARGET>STATE>CLOSE	ACTION | ACTION | ITEM | SEQUENCE+PREPARATION+ACTION | ACTION+STATE | ACTION+STATE | ITEM+ACTION | SEQUENCE+ITEM+ACTION+TARGET | ITEM+ACTION+STATE | TARGET | PREPARATION+ACTION+CLOSE	ACTION>ITEM>SEQUENCE>STATE>ACTION>SEQUENCE>STATE>TARGET>CLOSE	CLOSE	YES	tsho qof cho qokcheor cheteg ksheo qokchy choldshy zepchy d opchordy	Bei der abgebildeten Pflanze: einstellen halten ausführen; ausführen über den Nebenweg; einen Teilstoff; ansetzen den Auszug merken; entnehmen kurz einstellen kurz einmal; zugeben halten kurz ausführen; ansetzen diesen Posten; entnehmen damit fortfahren vom bezeichneten Teil halten diesen Posten; auswählen kurz einsetzen entnehmen diesen Posten; vom bezeichneten Teil; ausführen einsetzen entnehmen den Ansatz. Dann den Teilgang schließen.	P1003-E0045|P1003-E0046|P1003-E0047|P1003-E0048|P1003-E0049|P1003-E0050|P1003-E0051|P1003-E0052|P1003-E0053|P1003-E0054|P1003-E0055
P1006-S017	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	f17r.8|f17r.9|f17r.10|f17r.11|f17r.12	23	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	ITEM+ACTION+TARGET | ITEM+SOURCE+ACTION+TARGET+STATE | SOURCE | ITEM+ACTION | ITEM+ACTION | ACTION+PATH | ACTION | LOCAL_SIGN | ITEM+ACTION+TARGET | SOURCE+TARGET | SOURCE+ACTION+STATE | SEQUENCE+PREPARATION+TARGET | QUANTITY | ITEM | SEQUENCE | SEQUENCE+ACTION | SOURCE+STATE | QUANTITY+ACTION | SEQUENCE | QUANTITY | ITEM+ACTION+TARGET | ITEM | SEQUENCE+ACTION	TARGET>SOURCE>ACTION>PATH>ACTION>LOCAL_SIGN>TARGET>STATE>SEQUENCE>QUANTITY>ITEM>SEQUENCE>STATE>QUANTITY>SEQUENCE>QUANTITY>TARGET>ITEM>SEQUENCE	OPEN	YES	dchchy dychear schar ykchy soy chckho o das chypcham dar chear dcheor sain y mol otchol cthar okaiin chol daiiin ychod y chotom	Bei der abgebildeten Pflanze: vom bezeichneten Teil entnehmen diesen Posten; vom bezeichneten Teil diesen Posten entnehmen kurz aus der Quelle; auswählen aus der Quelle; diesen Posten zugeben diesen Posten; auswählen ausführen diesen Posten; durch den Durchlass ausführen; ausführen; als zweiten Gang auswählen; entnehmen diesen Posten einsetzen entnehmen im Inneren; vom bezeichneten Teil aus der Quelle; entnehmen kurz aus der Quelle; vom bezeichneten Teil den Auszug merken; auswählen eine Portion; diesen Posten weiterführen; in der Mitte damit fortfahren; danach entnehmen damit fortfahren; bis bereit aus der Quelle; den Posten nach Maß ansetzen; mit demselben Ansatz fortfahren; als zweiten Gang auf die Stufe; diesen Posten entnehmen ausführen vom bezeichneten Teil; diesen Posten weiterführen; entnehmen danach ausführen in der Mitte. Der Pflanzenartikel endet nach einer Fortsetzungsform ohne Schlusskarte; kein Folgesatz wird erfunden.	P1003-E0056|P1003-E0057|P1003-E0058|P1003-E0059|P1003-E0060|P1003-E0061|P1003-E0062|P1003-E0063|P1003-E0064|P1003-E0065|P1003-E0066|P1003-E0067|P1003-E0068|P1003-E0069|P1003-E0070|P1003-E0071|P1003-E0072|P1003-E0073|P1003-E0074|P1003-E0075|P1003-E0076|P1003-E0077|P1003-E0078
P1006-S018	f55v	HERBAL	große aromatische Doldenpflanze	f55v.1|f55v.2	8	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION+TARGET+STATE | QUANTITY+ACTION+TARGET+STATE | ITEM+PATH | SEQUENCE+QUANTITY+TARGET | ACTION+TARGET | ACTION+TARGET+STATE | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	TARGET>PATH>SEQUENCE>TARGET>STATE>CLOSE	CLOSE	YES	kcheedchdy oedain chckhy otoldaiin dodyd oeeed yteey okeedy	Von der großen Doldenpflanze eine Portion entnehmen, durch den bezeichneten Durchlass führen, vollständig bearbeiten und länger ansetzen; den ersten Teilgang schließen.	P912-E0229|P912-E0230|P912-E0231|P912-E0232|P912-E0233|P912-E0234|P912-E0235|P912-E0236
P1006-S019	f55v	HERBAL	große aromatische Doldenpflanze	f55v.2|f55v.3|f55v.4	22	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	SEQUENCE+QUANTITY+ACTION | ITEM+ACTION+TARGET+STATE | ITEM+ACTION+STATE | ITEM+ACTION+STATE | LOCAL_SIGN | QUANTITY | SEQUENCE+ACTION | TARGET | ITEM+ACTION | SOURCE | QUANTITY | SEQUENCE | SOURCE+ACTION | TARGET | SOURCE+ACTION | ITEM+ACTION+PATH+TARGET | ITEM+PREPARATION | ITEM+SOURCE+ACTION+STATE | TARGET | ITEM+ACTION | QUANTITY+ACTION | ACTION+CLOSE	SEQUENCE>TARGET>STATE>LOCAL_SIGN>QUANTITY>SEQUENCE>TARGET>ACTION>SOURCE>QUANTITY>SEQUENCE>SOURCE>TARGET>SOURCE>TARGET>PREPARATION>STATE>TARGET>ACTION>QUANTITY>CLOSE	CLOSE	YES	qoaiin okeody ykeesan qokeeey os ain qool al chedy sar aiin ol kar am okar chckhdy cheody keeyfar al ochedy qokain ody	Nach Sollmaß einen neuen Ansatz beginnen, weitere Pflanzenteile und einen Zusatz zugeben, vollständig halten, aus dem Vorrat durch den Nebenweg zur Zielstelle führen und anschließend kühlen.	P912-E0237|P912-E0238|P912-E0239|P912-E0240|P912-E0241|P912-E0242|P912-E0243|P912-E0244|P912-E0245|P912-E0246|P912-E0247|P912-E0248|P912-E0249|P912-E0250|P912-E0251|P912-E0252|P912-E0253|P912-E0254|P912-E0255|P912-E0256|P912-E0257|P912-E0258
P1006-S020	f55v	HERBAL	große aromatische Doldenpflanze	f55v.5	5	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>CLOSE	QUANTITY+ACTION | QUANTITY+ACTION | ITEM+QUANTITY+ACTION | ITEM+ACTION | ACTION+CLOSE	QUANTITY>ACTION>CLOSE	CLOSE	NO	qokaiin chaiin ykain ykan ody	Eine Sollportion aus dem bezeichneten Teil nehmen, zusammen mit dem Zusatz zugeben und anschließend kühlen.	P912-E0259|P912-E0260|P912-E0261|P912-E0262|P912-E0263
P1006-S021	f55v	HERBAL	große aromatische Doldenpflanze	f55v.5|f55v.6|f55v.7|f55v.8|f55v.9|f55v.10|f55v.11	56	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	QUANTITY | ITEM+ACTION | ACTION+TARGET | ITEM+QUANTITY+ACTION | QUANTITY | ITEM+ACTION+PATH | ITEM+ACTION+STATE | ITEM+QUANTITY+TARGET | ACTION | ITEM+QUANTITY+ACTION | ITEM+ACTION+STATE | PREPARATION | QUANTITY | ACTION | ITEM+ACTION | ACTION+TARGET | SOURCE | ITEM+TARGET | SEQUENCE+ITEM | SOURCE+ACTION | ITEM+ACTION | QUANTITY+ACTION | SOURCE+ACTION | SEQUENCE | SEQUENCE+SOURCE | ITEM | SOURCE | ITEM+ACTION+TARGET | SOURCE+ACTION | ITEM | ITEM+ACTION+TARGET | ITEM+ACTION | ACTION+TARGET | ITEM | PREPARATION | PREPARATION | QUANTITY | QUANTITY+ACTION | ITEM+QUANTITY+ACTION | SEQUENCE+ITEM+ACTION+TARGET | QUANTITY+ACTION | SEQUENCE | LOCAL_SIGN | QUANTITY | QUANTITY+ACTION | ITEM+ACTION | ITEM+QUANTITY+ACTION | SEQUENCE+SOURCE | ITEM | ACTION+TARGET | ITEM+SOURCE+ACTION | SEQUENCE | ITEM+QUANTITY+ACTION | SOURCE+ACTION+STATE | ITEM+ACTION+STATE | SEQUENCE+CLOSE	QUANTITY>ACTION>TARGET>QUANTITY>PATH>STATE>TARGET>ACTION>QUANTITY>STATE>PREPARATION>QUANTITY>ACTION>TARGET>SOURCE>TARGET>SEQUENCE>SOURCE>ACTION>QUANTITY>SOURCE>SEQUENCE>ITEM>SOURCE>TARGET>SOURCE>ITEM>TARGET>ACTION>TARGET>ITEM>PREPARATION>QUANTITY>SEQUENCE>QUANTITY>SEQUENCE>LOCAL_SIGN>QUANTITY>ACTION>QUANTITY>SEQUENCE>ITEM>TARGET>SOURCE>SEQUENCE>QUANTITY>STATE>CLOSE	CLOSE	YES	daiin chedy talam ykaiin daiin ykair cheky daiiny okchd ykain sheokey or ain ch kchdy pchal ar aldy dary tar chedy qokaiin okar qol otar cho ar talody okar y ykaky qokchy okal chey or or aiin okaiin ykain otaky oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol ykaiin cheoar cheeky oldy	Den langen Hauptansatz aus Wurzel-, Blatt- und Doldenanteilen nach Sollmaß aufbauen, einzelne Portionen an Quell- und Zielstellen umsetzen, Proben entnehmen und behandeln, den Auszug weiterverwenden und den Gang schließen.	P912-E0264|P912-E0265|P912-E0266|P912-E0267|P912-E0268|P912-E0269|P912-E0270|P912-E0271|P912-E0272|P912-E0273|P912-E0274|P912-E0275|P912-E0276|P912-E0277|P912-E0278|P912-E0279|P912-E0280|P912-E0281|P912-E0282|P912-E0283|P912-E0284|P912-E0285|P912-E0286|P912-E0287|P912-E0288|P912-E0289|P912-E0290|P912-E0291|P912-E0292|P912-E0293|P912-E0294|P912-E0295|P912-E0296|P912-E0297|P912-E0298|P912-E0299|P912-E0300|P912-E0301|P912-E0302|P912-E0303|P912-E0304|P912-E0305|P912-E0306|P912-E0307|P912-E0308|P912-E0309|P912-E0310|P912-E0311|P912-E0312|P912-E0313|P912-E0314|P912-E0315|P912-E0316|P912-E0317|P912-E0318|P912-E0319
P1006-S022	f55v	HERBAL	große aromatische Doldenpflanze	f55v.11|f55v.12	15	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	QUANTITY | ACTION+TARGET | SEQUENCE+ITEM+ACTION | PREPARATION | ITEM | QUANTITY+PREPARATION | QUANTITY | SOURCE | ITEM+ACTION+STATE | SEQUENCE+ITEM+ACTION+STATE | PATH | SOURCE | QUANTITY | QUANTITY | SEQUENCE+TARGET	QUANTITY>TARGET>SEQUENCE>PREPARATION>ITEM>QUANTITY>SOURCE>STATE>SEQUENCE>PATH>SOURCE>QUANTITY>SEQUENCE	OPEN	YES	aiin okal oltchy or y orain daiin ar cheky olkeechy sl ar aiin daiin otam	Eine letzte Sollportion an der Zielstelle anwärmen, kurz behandeln, länger weiterführen und danach im inneren Gefäß belassen; die Fortsetzung bleibt offen.	P912-E0320|P912-E0321|P912-E0322|P912-E0323|P912-E0324|P912-E0325|P912-E0326|P912-E0327|P912-E0328|P912-E0329|P912-E0330|P912-E0331|P912-E0332|P912-E0333|P912-E0334
P1006-S023	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	f56r.1	6	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	ACTION | ACTION+TARGET | ACTION | ITEM | SEQUENCE+ITEM | STATE+CLOSE	ACTION>TARGET>ACTION>ITEM>SEQUENCE>CLOSE	CLOSE	NO	o chal chchs y oty esedy	Vom stachelköpfigen Kraut den bezeichneten Reifeanteil wählen, kurz behandeln und den ersten Teilgang schließen.	P912-E0335|P912-E0336|P912-E0337|P912-E0338|P912-E0339|P912-E0340
P1006-S024	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	f56r.1|f56r.2|f56r.3|f56r.4|f56r.5|f56r.6|f56r.7|f56r.8	45	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	ITEM | ITEM+ACTION | ITEM+PREPARATION+ACTION | ITEM | ITEM+ACTION+STATE | SEQUENCE | SEQUENCE+ITEM | ITEM+PREPARATION+ACTION | ITEM+ACTION+STATE | SEQUENCE+ITEM+ACTION | QUANTITY+ACTION | SEQUENCE+ITEM | SEQUENCE+ACTION | ITEM | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION | SEQUENCE | PREPARATION+ACTION | PREPARATION+ACTION | PREPARATION+ACTION | PREPARATION+ACTION | ITEM | SOURCE+ACTION | ITEM+ACTION | ITEM+PREPARATION+ACTION | ITEM | ITEM+TARGET | QUANTITY | ITEM+ACTION | ITEM | ITEM+ACTION+STATE | ITEM+ACTION+STATE | QUANTITY | ITEM | ACTION | SEQUENCE+ACTION | SEQUENCE+PREPARATION+ACTION | ITEM+ACTION | TARGET | LOCAL_SIGN | ITEM | ITEM+ACTION | ACTION+PATH+STATE+CLOSE	ITEM>ACTION>PREPARATION>ITEM>STATE>SEQUENCE>PREPARATION>STATE>SEQUENCE>QUANTITY>SEQUENCE>ITEM>STATE>ACTION>SEQUENCE>PREPARATION>ITEM>SOURCE>ACTION>PREPARATION>ITEM>TARGET>QUANTITY>ACTION>ITEM>STATE>QUANTITY>ITEM>ACTION>SEQUENCE>ACTION>TARGET>LOCAL_SIGN>ITEM>ACTION>CLOSE	CLOSE	YES	chy ychocphy chorchy chy chokchey chol choly korchy chykey choty shokaiin olchey chokchol chey keey qokeey chokeey choksy qot chor chor chokor chkor chy okar chdy chochor cho chodaly daiin ykcho dy dchey keey daiin y sho kchol otchor choky dal schol choy choky cheeckhody	Knospen-, Blüten- und reife Kopfanteile nacheinander entnehmen, nach Sollmaß ansetzen, länger halten und weiterführen; den letzten Posten auflegen, waschen und äußerlich auftragen.	P912-E0341|P912-E0342|P912-E0343|P912-E0344|P912-E0345|P912-E0346|P912-E0347|P912-E0348|P912-E0349|P912-E0350|P912-E0351|P912-E0352|P912-E0353|P912-E0354|P912-E0355|P912-E0356|P912-E0357|P912-E0358|P912-E0359|P912-E0360|P912-E0361|P912-E0362|P912-E0363|P912-E0364|P912-E0365|P912-E0366|P912-E0367|P912-E0368|P912-E0369|P912-E0370|P912-E0371|P912-E0372|P912-E0373|P912-E0374|P912-E0375|P912-E0376|P912-E0377|P912-E0378|P912-E0379|P912-E0380|P912-E0381|P912-E0382|P912-E0383|P912-E0384|P912-E0385
P1006-S025	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	f56r.9|f56r.10|f56r.11|f56r.12|f56r.13|f56r.14|f56r.15|f56r.16|f56r.17|f56r.18|f56r.19	54	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE	ITEM+ACTION | SEQUENCE+ACTION | SEQUENCE+ACTION | SEQUENCE+ITEM+ACTION+STATE | SEQUENCE+ACTION | ITEM+ACTION | PREPARATION+ACTION | SEQUENCE+ITEM+ACTION | ACTION | ITEM | ACTION | ITEM | SEQUENCE | QUANTITY+ACTION | ITEM | ITEM+ACTION+STATE | QUANTITY | SEQUENCE+STATE | ACTION | PREPARATION+ACTION | ACTION | ITEM | ITEM+ACTION+STATE | ITEM+ACTION | ITEM+ACTION | PREPARATION+ACTION | ACTION+TARGET | LOCAL_SIGN | SEQUENCE | SEQUENCE+ACTION | SEQUENCE+ITEM | ACTION | SEQUENCE+ACTION | SEQUENCE | ITEM+STATE | SEQUENCE+ITEM | ITEM+ACTION+TARGET | ACTION+STATE | SEQUENCE | ITEM | SOURCE+ACTION | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION+STATE | TARGET | QUANTITY | ITEM | ACTION | ITEM+ACTION | SOURCE+ACTION | SEQUENCE+ACTION+TARGET | SEQUENCE+ITEM | SEQUENCE+ACTION+STATE | QUANTITY	ACTION>SEQUENCE>ACTION>PREPARATION>SEQUENCE>ACTION>ITEM>ACTION>ITEM>SEQUENCE>QUANTITY>ITEM>STATE>QUANTITY>SEQUENCE>ACTION>PREPARATION>ACTION>ITEM>STATE>ACTION>PREPARATION>TARGET>LOCAL_SIGN>SEQUENCE>ACTION>SEQUENCE>STATE>SEQUENCE>TARGET>STATE>SEQUENCE>ITEM>SOURCE>STATE>TARGET>QUANTITY>ITEM>ACTION>SOURCE>SEQUENCE>QUANTITY	OPEN	YES	tchoky kchol shol chotchey tchol yt chor otchy chok y t chey r okaiin shy kcheey daiin cthol chos chokor sh cho kchey qokokchy okchy chokcheo kchal s chol chotol qotchy tcho tchol chol cthy qotchy chody ctho r chey kcharg chokeey qokcheey schey d aiin dy sho chokchy kchoar sotodan otchey keol daiin	Einen weiteren Kopf- oder Stängelanteil zerreiben, in den Auszug geben, abseihen, die nächste Portion länger halten und nach Sollmaß anwenden; eine letzte Zugabe bleibt offen.	P912-E0386|P912-E0387|P912-E0388|P912-E0389|P912-E0390|P912-E0391|P912-E0392|P912-E0393|P912-E0394|P912-E0395|P912-E0396|P912-E0397|P912-E0398|P912-E0399|P912-E0400|P912-E0401|P912-E0402|P912-E0403|P912-E0404|P912-E0405|P912-E0406|P912-E0407|P912-E0408|P912-E0409|P912-E0410|P912-E0411|P912-E0412|P912-E0413|P912-E0414|P912-E0415|P912-E0416|P912-E0417|P912-E0418|P912-E0419|P912-E0420|P912-E0421|P912-E0422|P912-E0423|P912-E0424|P912-E0425|P912-E0426|P912-E0427|P912-E0428|P912-E0429|P912-E0430|P912-E0431|P912-E0432|P912-E0433|P912-E0434|P912-E0435|P912-E0436|P912-E0437|P912-E0438|P912-E0439
P1006-S026	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	f67r2.13|f67r2.14	7	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	RING/PANEL → [FOLGE] → ADRESSE/WERT → SETZEN/PRÜFEN → [GRAD] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	SEQUENCE+ACTION+TARGET | LOCAL_SIGN | QUANTITY | ITEM+TARGET | ITEM+ACTION+STATE | QUANTITY+ACTION+TARGET | SEQUENCE+CLOSE	SEQUENCE>LOCAL_SIGN>QUANTITY>TARGET>STATE>TARGET>CLOSE	CLOSE	YES	opodchol s ain aldy soeey doiin oldy	Im bezeichneten Himmelsrad einen Eintrag wählen, seinen Zielplatz und Grad setzen, in derselben Reihe fortfahren und den Eintrag schließen.	P912-E1777|P912-E1778|P912-E1779|P912-E1780|P912-E1781|P912-E1782|P912-E1783
