language	config	seed	unit	category	output	train_occurrences	held_occurrences
old_italian	B3_W8	71	Sedy	L	l	418	173
old_italian	B3_W8	71	am	S	sto	408	242
old_italian	B3_W8	71	olk	N	<EMPTY>	402	152
old_italian	B3_W8	71	yk	N	<EMPTY>	396	149
old_italian	B3_W8	71	Cor	L	e	376	100
old_italian	B3_W8	71	yt	S	ave	375	90
old_italian	B3_W8	71	r	L	a	374	250
old_italian	B3_W8	71	qo	S	pie	371	233
old_italian	B3_W8	71	Co	S	lor	364	121
old_italian	B3_W8	71	dal	S	se	362	174
old_italian	B3_W8	71	T	N	<EMPTY>	344	121
old_italian	B3_W8	71	dar	L	e	341	227
old_italian	B3_W8	71	Cdy	S	sta	331	167
old_italian	B3_W8	71	a	L	i	278	128
old_italian	B3_W8	71	Ky	L	o	273	120
old_italian	B3_W8	71	ai	L	s	264	143
old_italian	B3_W8	71	air	L	e	254	210
old_italian	B3_W8	71	Ty	L	i	251	74
old_italian	B3_W8	71	K	L	a	250	98
old_italian	B3_W8	71	Sey	L	l	236	148
old_italian	B3_W8	71	N	L	e	222	88
old_italian	B3_W8	71	f	B	<EMPTY>	220	104
old_italian	B3_W8	71	ky	L	o	204	69
old_italian	B3_W8	71	So	S	ven	201	76
old_italian	B3_W8	71	qokaI	D	ii	201	74
old_italian	B3_W8	71	i	S	on	199	118
old_italian	B3_W8	71	op	L	s	198	110
old_italian	B3_W8	71	Sol	L	e	195	51
old_italian	B3_W8	71	qokaN	L	l	190	72
old_italian	B3_W8	71	qokEdy	D	xx	189	105
old_italian	B3_W8	71	qokal	S	mon	187	41
old_italian	B3_W8	71	qokedy	L	l	185	62
old_italian	B3_W8	71	CE	L	n	178	98
old_italian	B3_W8	71	Sy	S	li	173	68
old_italian	B3_W8	71	eol	S	cio	173	75
old_italian	B3_W8	71	q	L	s	173	71
old_italian	B3_W8	71	CEy	L	l	171	113
old_italian	B3_W8	71	Ceol	L	l	167	77
old_italian	B3_W8	71	daI	S	vi	165	148
old_italian	B3_W8	71	os	L	i	164	86
old_italian	B3_W8	71	qol	L	a	158	45
old_italian	B3_W8	71	lk	L	a	156	249
old_italian	B3_W8	71	qokEy	L	d	149	134
old_italian	B3_W8	71	okaN	S	col	144	92
old_italian	B3_W8	71	okal	L	a	143	52
old_italian	B3_W8	71	m	L	i	138	80
old_italian	B3_W8	71	otal	L	a	130	48
old_italian	B3_W8	71	oky	L	o	129	44
old_italian	B3_W8	71	oty	L	i	127	48
old_italian	B3_W8	71	P	L	s	107	66
old_italian	B3_W8	71	n	L	o	86	37
old_italian	B3_W8	71	g	L	o	73	38
old_italian	B3_W8	71	F	L	n	35	13
old_italian	B3_W8	71	I	L	d	18	9
old_italian	B3_W8	71	x	L	n	14	11
old_italian	B3_W8	71	b	L	o	12	3
old_italian	B3_W8	71	j	L	d	7	3
old_italian	B3_W8	71	u	L	i	5	3
old_italian	B3_W8	71	c	D	nn	4	1
old_italian	B3_W8	71	h	D	ee	2	1
old_italian	B3_W8	71	z	L	x	2	1
old_italian	B3_W8	71	v	L	u	1	0
old_italian	B3_W8	89	ol	W	altrui	1825	712
old_italian	B3_W8	89	y	W	perche	1554	554
old_italian	B3_W8	89	C	W	comincio	1445	711
old_italian	B3_W8	89	ar	S	con	1423	766
old_italian	B3_W8	89	or	W	quello	1322	535
old_italian	B3_W8	89	s	W	maestro	1322	486
old_italian	B3_W8	89	aN	S	del	1169	556
old_italian	B3_W8	89	d	S	tra	1144	597
old_italian	B3_W8	89	o	W	questa	1126	609
old_italian	B3_W8	89	ok	B	<EMPTY>	1084	625
old_italian	B3_W8	89	ot	B	<EMPTY>	1033	689
old_italian	B3_W8	89	k	W	inferno	1025	478
old_italian	B3_W8	89	al	S	tre	915	476
old_italian	B3_W8	89	S	S	per	910	439
old_italian	B3_W8	89	t	W	colui	883	359
old_italian	B3_W8	89	Ce	N	<EMPTY>	866	609
old_italian	B3_W8	89	qok	N	<EMPTY>	862	444
old_italian	B3_W8	89	daN	L	e	844	387
old_italian	B3_W8	89	Cedy	S	le	732	448
old_italian	B3_W8	89	qot	N	<EMPTY>	727	353
old_italian	B3_W8	89	e	N	<EMPTY>	699	453
old_italian	B3_W8	89	Cy	S	si	671	212
old_italian	B3_W8	89	E	S	chi	669	497
old_italian	B3_W8	89	l	S	col	666	524
old_italian	B3_W8	89	ody	S	te	608	272
old_italian	B3_W8	89	dy	S	ser	603	204
old_italian	B3_W8	89	aI	S	che	597	414
old_italian	B3_W8	89	p	S	par	572	338
old_italian	B3_W8	89	Se	S	son	570	260
old_italian	B3_W8	89	Col	S	di	522	188
old_italian	B3_W8	89	Cey	S	mi	521	264
old_italian	B3_W8	89	Ey	S	ch	505	370
old_italian	B3_W8	89	ey	L	e	498	259
old_italian	B3_W8	89	Edy	S	io	469	312
old_italian	B3_W8	89	edy	L	e	446	253
old_italian	B3_W8	89	od	S	al	445	222
old_italian	B3_W8	89	Sedy	S	se	418	173
old_italian	B3_W8	89	am	S	sto	408	242
old_italian	B3_W8	89	olk	S	dis	402	152
old_italian	B3_W8	89	yk	B	<EMPTY>	396	149
old_italian	B3_W8	89	Cor	S	suo	376	100
old_italian	B3_W8	89	yt	N	<EMPTY>	375	90
old_italian	B3_W8	89	r	L	e	374	250
old_italian	B3_W8	89	qo	S	cor	371	233
old_italian	B3_W8	89	Co	S	tor	364	121
old_italian	B3_W8	89	dal	S	lor	362	174
old_italian	B3_W8	89	T	L	s	344	121
old_italian	B3_W8	89	dar	S	era	341	227
old_italian	B3_W8	89	Cdy	S	gia	331	167
old_italian	B3_W8	89	a	L	i	278	128
old_italian	B3_W8	89	Ky	L	a	273	120
old_italian	B3_W8	89	ai	S	mon	264	143
old_italian	B3_W8	89	air	S	li	254	210
old_italian	B3_W8	89	Ty	L	i	251	74
old_italian	B3_W8	89	K	N	<EMPTY>	250	98
old_italian	B3_W8	89	Sey	L	l	236	148
old_italian	B3_W8	89	N	L	i	222	88
old_italian	B3_W8	89	f	L	e	220	104
old_italian	B3_W8	89	ky	L	o	204	69
old_italian	B3_W8	89	So	S	man	201	76
old_italian	B3_W8	89	qokaI	D	ee	201	74
old_italian	B3_W8	89	i	L	d	199	118
old_italian	B3_W8	89	op	N	<EMPTY>	198	110
old_italian	B3_W8	89	Sol	L	a	195	51
old_italian	B3_W8	89	qokaN	L	d	190	72
old_italian	B3_W8	89	qokEdy	D	ii	189	105
old_italian	B3_W8	89	qokal	L	l	187	41
old_italian	B3_W8	89	qokedy	L	d	185	62
old_italian	B3_W8	89	CE	S	men	178	98
old_italian	B3_W8	89	Sy	L	l	173	68
old_italian	B3_W8	89	eol	S	pie	173	75
old_italian	B3_W8	89	q	L	s	173	71
old_italian	B3_W8	89	CEy	L	l	171	113
old_italian	B3_W8	89	Ceol	S	lo	167	77
old_italian	B3_W8	89	daI	L	l	165	148
old_italian	B3_W8	89	os	L	e	164	86
old_italian	B3_W8	89	qol	L	a	158	45
old_italian	B3_W8	89	lk	L	s	156	249
old_italian	B3_W8	89	qokEy	L	i	149	134
old_italian	B3_W8	89	okaN	L	a	144	92
old_italian	B3_W8	89	okal	L	l	143	52
old_italian	B3_W8	89	m	L	i	138	80
old_italian	B3_W8	89	otal	L	a	130	48
old_italian	B3_W8	89	oky	L	a	129	44
old_italian	B3_W8	89	oty	L	i	127	48
old_italian	B3_W8	89	P	L	s	107	66
old_italian	B3_W8	89	n	L	o	86	37
old_italian	B3_W8	89	g	L	o	73	38
old_italian	B3_W8	89	F	L	n	35	13
old_italian	B3_W8	89	I	L	n	18	9
old_italian	B3_W8	89	x	L	s	14	11
old_italian	B3_W8	89	b	L	n	12	3
old_italian	B3_W8	89	j	D	nn	7	3
old_italian	B3_W8	89	u	L	n	5	3
old_italian	B3_W8	89	c	L	o	4	1
old_italian	B3_W8	89	h	L	t	2	1
old_italian	B3_W8	89	z	D	xx	2	1
old_italian	B3_W8	89	v	L	h	1	0
old_italian	B3_W8	107	ol	W	disse	1825	712
old_italian	B3_W8	107	y	W	quando	1554	554
old_italian	B3_W8	107	C	W	questi	1445	711
old_italian	B3_W8	107	ar	W	quelle	1423	766
old_italian	B3_W8	107	or	S	ver	1322	535
old_italian	B3_W8	107	s	W	perche	1322	486
old_italian	B3_W8	107	aN	S	che	1169	556
old_italian	B3_W8	107	d	W	quella	1144	597
old_italian	B3_W8	107	o	W	rispuose	1126	609
old_italian	B3_W8	107	ok	N	<EMPTY>	1084	625
old_italian	B3_W8	107	ot	B	<EMPTY>	1033	689
old_italian	B3_W8	107	k	B	<EMPTY>	1025	478
old_italian	B3_W8	107	al	W	convien	915	476
old_italian	B3_W8	107	S	S	par	910	439
old_italian	B3_W8	107	t	N	<EMPTY>	883	359
old_italian	B3_W8	107	Ce	N	<EMPTY>	866	609
old_italian	B3_W8	107	qok	S	que	862	444
old_italian	B3_W8	107	daN	L	e	844	387
old_italian	B3_W8	107	Cedy	S	chi	732	448
old_italian	B3_W8	107	qot	L	a	727	353
old_italian	B3_W8	107	e	S	sti	699	453
old_italian	B3_W8	107	Cy	S	tro	671	212
old_italian	B3_W8	107	E	N	<EMPTY>	669	497
old_italian	B3_W8	107	l	S	di	666	524
old_italian	B3_W8	107	ody	S	nto	608	272
old_italian	B3_W8	107	dy	S	con	603	204
old_italian	B3_W8	107	aI	S	piu	597	414
old_italian	B3_W8	107	p	N	<EMPTY>	572	338
old_italian	B3_W8	107	Se	S	pri	570	260
old_italian	B3_W8	107	Col	S	si	522	188
old_italian	B3_W8	107	Cey	S	non	521	264
old_italian	B3_W8	107	Ey	S	ti	505	370
old_italian	B3_W8	107	ey	S	sta	498	259
old_italian	B3_W8	107	Edy	S	le	469	312
old_italian	B3_W8	107	edy	S	tra	446	253
old_italian	B3_W8	107	od	S	ser	445	222
old_italian	B3_W8	107	Sedy	S	cio	418	173
old_italian	B3_W8	107	am	S	mi	408	242
old_italian	B3_W8	107	olk	N	<EMPTY>	402	152
old_italian	B3_W8	107	yk	S	vi	396	149
old_italian	B3_W8	107	Cor	S	lui	376	100
old_italian	B3_W8	107	yt	B	<EMPTY>	375	90
old_italian	B3_W8	107	r	L	a	374	250
old_italian	B3_W8	107	qo	S	dis	371	233
old_italian	B3_W8	107	Co	S	men	364	121
old_italian	B3_W8	107	dal	S	cor	362	174
old_italian	B3_W8	107	T	L	a	344	121
old_italian	B3_W8	107	dar	S	era	341	227
old_italian	B3_W8	107	Cdy	S	lor	331	167
old_italian	B3_W8	107	a	L	i	278	128
old_italian	B3_W8	107	Ky	L	e	273	120
old_italian	B3_W8	107	ai	L	s	264	143
old_italian	B3_W8	107	air	S	te	254	210
old_italian	B3_W8	107	Ty	L	o	251	74
old_italian	B3_W8	107	K	S	ca	250	98
old_italian	B3_W8	107	Sey	L	l	236	148
old_italian	B3_W8	107	N	L	o	222	88
old_italian	B3_W8	107	f	L	a	220	104
old_italian	B3_W8	107	ky	L	o	204	69
old_italian	B3_W8	107	So	L	l	201	76
old_italian	B3_W8	107	qokaI	L	l	201	74
old_italian	B3_W8	107	i	L	i	199	118
old_italian	B3_W8	107	op	L	a	198	110
old_italian	B3_W8	107	Sol	L	e	195	51
old_italian	B3_W8	107	qokaN	D	ii	190	72
old_italian	B3_W8	107	qokEdy	D	ee	189	105
old_italian	B3_W8	107	qokal	L	s	187	41
old_italian	B3_W8	107	qokedy	L	l	185	62
old_italian	B3_W8	107	CE	L	i	178	98
old_italian	B3_W8	107	Sy	S	gio	173	68
old_italian	B3_W8	107	eol	L	i	173	75
old_italian	B3_W8	107	q	S	ri	173	71
old_italian	B3_W8	107	CEy	L	l	171	113
old_italian	B3_W8	107	Ceol	L	e	167	77
old_italian	B3_W8	107	daI	S	da	165	148
old_italian	B3_W8	107	os	S	nte	164	86
old_italian	B3_W8	107	qol	L	a	158	45
old_italian	B3_W8	107	lk	N	<EMPTY>	156	249
old_italian	B3_W8	107	qokEy	L	s	149	134
old_italian	B3_W8	107	okaN	L	e	144	92
old_italian	B3_W8	107	okal	L	i	143	52
old_italian	B3_W8	107	m	L	o	138	80
old_italian	B3_W8	107	otal	L	n	130	48
old_italian	B3_W8	107	oky	L	l	129	44
old_italian	B3_W8	107	oty	L	e	127	48
old_italian	B3_W8	107	P	L	i	107	66
old_italian	B3_W8	107	n	L	o	86	37
old_italian	B3_W8	107	g	L	o	73	38
old_italian	B3_W8	107	F	L	n	35	13
old_italian	B3_W8	107	I	L	s	18	9
old_italian	B3_W8	107	x	L	n	14	11
old_italian	B3_W8	107	b	L	n	12	3
old_italian	B3_W8	107	j	L	v	7	3
old_italian	B3_W8	107	u	L	d	5	3
old_italian	B3_W8	107	c	L	d	4	1
old_italian	B3_W8	107	h	D	tt	2	1
old_italian	B3_W8	107	z	L	m	2	1
old_italian	B3_W8	107	v	D	nn	1	0
old_italian	B6_W5	11	ol	W	quelli	1825	712
old_italian	B6_W5	11	y	W	inferno	1554	554
old_italian	B6_W5	11	C	S	con	1445	711
old_italian	B6_W5	11	ar	S	ti	1423	766
old_italian	B6_W5	11	or	W	quando	1322	535
old_italian	B6_W5	11	s	W	innanzi	1322	486
old_italian	B6_W5	11	aN	S	che	1169	556
old_italian	B6_W5	11	d	S	tra	1144	597
old_italian	B6_W5	11	o	W	comincio	1126	609
old_italian	B6_W5	11	ok	S	cor	1084	625
old_italian	B6_W5	11	ot	S	vol	1033	689
old_italian	B6_W5	11	k	S	ver	1025	478
old_italian	B6_W5	11	al	S	ser	915	476
old_italian	B6_W5	11	S	S	mon	910	439
old_italian	B6_W5	11	t	B	<EMPTY>	883	359
old_italian	B6_W5	11	Ce	S	col	866	609
old_italian	B6_W5	11	qok	S	qui	862	444
old_italian	B6_W5	11	daN	S	cio	844	387
old_italian	B6_W5	11	Cedy	L	e	732	448
old_italian	B6_W5	11	qot	S	pri	727	353
old_italian	B6_W5	11	e	N	<EMPTY>	699	453
old_italian	B6_W5	11	Cy	S	se	671	212
old_italian	B6_W5	11	E	N	<EMPTY>	669	497
old_italian	B6_W5	11	l	B	<EMPTY>	666	524
old_italian	B6_W5	11	ody	L	e	608	272
old_italian	B6_W5	11	dy	S	chi	603	204
old_italian	B6_W5	11	aI	L	a	597	414
old_italian	B6_W5	11	p	B	<EMPTY>	572	338
old_italian	B6_W5	11	Se	S	ven	570	260
old_italian	B6_W5	11	Col	S	di	522	188
old_italian	B6_W5	11	Cey	S	gia	521	264
old_italian	B6_W5	11	Ey	L	a	505	370
old_italian	B6_W5	11	ey	L	a	498	259
old_italian	B6_W5	11	Edy	L	a	469	312
old_italian	B6_W5	11	edy	L	e	446	253
old_italian	B6_W5	11	od	S	tri	445	222
old_italian	B6_W5	11	Sedy	S	non	418	173
old_italian	B6_W5	11	am	S	tro	408	242
old_italian	B6_W5	11	olk	N	<EMPTY>	402	152
old_italian	B6_W5	11	yk	S	ter	396	149
old_italian	B6_W5	11	Cor	S	era	376	100
old_italian	B6_W5	11	yt	B	<EMPTY>	375	90
old_italian	B6_W5	11	r	S	tor	374	250
old_italian	B6_W5	11	qo	S	vi	371	233
old_italian	B6_W5	11	Co	S	son	364	121
old_italian	B6_W5	11	dal	S	te	362	174
old_italian	B6_W5	11	T	N	<EMPTY>	344	121
old_italian	B6_W5	11	dar	L	a	341	227
old_italian	B6_W5	11	Cdy	S	del	331	167
old_italian	B6_W5	11	a	S	ta	278	128
old_italian	B6_W5	11	Ky	L	o	273	120
old_italian	B6_W5	11	ai	L	s	264	143
old_italian	B6_W5	11	air	L	e	254	210
old_italian	B6_W5	11	Ty	L	i	251	74
old_italian	B6_W5	11	K	N	<EMPTY>	250	98
old_italian	B6_W5	11	Sey	L	e	236	148
old_italian	B6_W5	11	N	L	i	222	88
old_italian	B6_W5	11	f	B	<EMPTY>	220	104
old_italian	B6_W5	11	ky	L	i	204	69
old_italian	B6_W5	11	So	S	man	201	76
old_italian	B6_W5	11	qokaI	L	l	201	74
old_italian	B6_W5	11	i	N	<EMPTY>	199	118
old_italian	B6_W5	11	op	B	<EMPTY>	198	110
old_italian	B6_W5	11	Sol	S	sta	195	51
old_italian	B6_W5	11	qokaN	D	xx	190	72
old_italian	B6_W5	11	qokEdy	L	l	189	105
old_italian	B6_W5	11	qokal	L	l	187	41
old_italian	B6_W5	11	qokedy	L	s	185	62
old_italian	B6_W5	11	CE	L	s	178	98
old_italian	B6_W5	11	Sy	L	o	173	68
old_italian	B6_W5	11	eol	L	a	173	75
old_italian	B6_W5	11	q	L	s	173	71
old_italian	B6_W5	11	CEy	L	e	171	113
old_italian	B6_W5	11	Ceol	S	per	167	77
old_italian	B6_W5	11	daI	S	suo	165	148
old_italian	B6_W5	11	os	S	si	164	86
old_italian	B6_W5	11	qol	L	l	158	45
old_italian	B6_W5	11	lk	L	l	156	249
old_italian	B6_W5	11	qokEy	L	l	149	134
old_italian	B6_W5	11	okaN	L	d	144	92
old_italian	B6_W5	11	okal	L	n	143	52
old_italian	B6_W5	11	m	L	o	138	80
old_italian	B6_W5	11	otal	L	s	130	48
old_italian	B6_W5	11	oky	L	i	129	44
old_italian	B6_W5	11	oty	L	d	127	48
old_italian	B6_W5	11	P	L	s	107	66
old_italian	B6_W5	11	n	L	i	86	37
old_italian	B6_W5	11	g	L	i	73	38
old_italian	B6_W5	11	F	N	<EMPTY>	35	13
old_italian	B6_W5	11	I	L	d	18	9
old_italian	B6_W5	11	x	D	nn	14	11
old_italian	B6_W5	11	b	D	ii	12	3
old_italian	B6_W5	11	j	L	d	7	3
old_italian	B6_W5	11	u	L	n	5	3
old_italian	B6_W5	11	c	D	ee	4	1
old_italian	B6_W5	11	h	L	v	2	1
old_italian	B6_W5	11	z	L	n	2	1
old_italian	B6_W5	11	v	L	n	1	0
old_italian	B6_W5	29	ol	W	quando	1825	712
old_italian	B6_W5	29	y	W	rispuose	1554	554
old_italian	B6_W5	29	C	S	dis	1445	711
old_italian	B6_W5	29	ar	W	quella	1423	766
old_italian	B6_W5	29	or	S	che	1322	535
old_italian	B6_W5	29	s	S	non	1322	486
old_italian	B6_W5	29	aN	S	tro	1169	556
old_italian	B6_W5	29	d	S	per	1144	597
old_italian	B6_W5	29	o	W	quanto	1126	609
old_italian	B6_W5	29	ok	S	ser	1084	625
old_italian	B6_W5	29	ot	S	par	1033	689
old_italian	B6_W5	29	k	S	mon	1025	478
old_italian	B6_W5	29	al	S	tra	915	476
old_italian	B6_W5	29	S	S	pre	910	439
old_italian	B6_W5	29	t	S	col	883	359
old_italian	B6_W5	29	Ce	B	<EMPTY>	866	609
old_italian	B6_W5	29	qok	S	su	862	444
old_italian	B6_W5	29	daN	S	se	844	387
old_italian	B6_W5	29	Cedy	S	era	732	448
old_italian	B6_W5	29	qot	S	men	727	353
old_italian	B6_W5	29	e	W	altro	699	453
old_italian	B6_W5	29	Cy	L	e	671	212
old_italian	B6_W5	29	E	B	<EMPTY>	669	497
old_italian	B6_W5	29	l	N	<EMPTY>	666	524
old_italian	B6_W5	29	ody	S	si	608	272
old_italian	B6_W5	29	dy	S	sta	603	204
old_italian	B6_W5	29	aI	S	te	597	414
old_italian	B6_W5	29	p	B	<EMPTY>	572	338
old_italian	B6_W5	29	Se	S	ver	570	260
old_italian	B6_W5	29	Col	S	tre	522	188
old_italian	B6_W5	29	Cey	S	gio	521	264
old_italian	B6_W5	29	Ey	L	i	505	370
old_italian	B6_W5	29	ey	L	e	498	259
old_italian	B6_W5	29	Edy	L	i	469	312
old_italian	B6_W5	29	edy	L	e	446	253
old_italian	B6_W5	29	od	S	tan	445	222
old_italian	B6_W5	29	Sedy	S	del	418	173
old_italian	B6_W5	29	am	L	o	408	242
old_italian	B6_W5	29	olk	S	son	402	152
old_italian	B6_W5	29	yk	N	<EMPTY>	396	149
old_italian	B6_W5	29	Cor	L	e	376	100
old_italian	B6_W5	29	yt	L	s	375	90
old_italian	B6_W5	29	r	S	le	374	250
old_italian	B6_W5	29	qo	S	suo	371	233
old_italian	B6_W5	29	Co	S	tor	364	121
old_italian	B6_W5	29	dal	S	di	362	174
old_italian	B6_W5	29	T	L	s	344	121
old_italian	B6_W5	29	dar	S	man	341	227
old_italian	B6_W5	29	Cdy	L	e	331	167
old_italian	B6_W5	29	a	B	<EMPTY>	278	128
old_italian	B6_W5	29	Ky	L	i	273	120
old_italian	B6_W5	29	ai	L	a	264	143
old_italian	B6_W5	29	air	L	i	254	210
old_italian	B6_W5	29	Ty	L	i	251	74
old_italian	B6_W5	29	K	L	n	250	98
old_italian	B6_W5	29	Sey	L	a	236	148
old_italian	B6_W5	29	N	N	<EMPTY>	222	88
old_italian	B6_W5	29	f	B	<EMPTY>	220	104
old_italian	B6_W5	29	ky	S	de	204	69
old_italian	B6_W5	29	So	S	co	201	76
old_italian	B6_W5	29	qokaI	D	ii	201	74
old_italian	B6_W5	29	i	B	<EMPTY>	199	118
old_italian	B6_W5	29	op	N	<EMPTY>	198	110
old_italian	B6_W5	29	Sol	S	ma	195	51
old_italian	B6_W5	29	qokaN	D	xx	190	72
old_italian	B6_W5	29	qokEdy	L	l	189	105
old_italian	B6_W5	29	qokal	L	l	187	41
old_italian	B6_W5	29	qokedy	L	d	185	62
old_italian	B6_W5	29	CE	N	<EMPTY>	178	98
old_italian	B6_W5	29	Sy	L	e	173	68
old_italian	B6_W5	29	eol	L	o	173	75
old_italian	B6_W5	29	q	L	s	173	71
old_italian	B6_W5	29	CEy	L	a	171	113
old_italian	B6_W5	29	Ceol	L	a	167	77
old_italian	B6_W5	29	daI	L	a	165	148
old_italian	B6_W5	29	os	S	in	164	86
old_italian	B6_W5	29	qol	L	l	158	45
old_italian	B6_W5	29	lk	L	s	156	249
old_italian	B6_W5	29	qokEy	D	ee	149	134
old_italian	B6_W5	29	okaN	L	l	144	92
old_italian	B6_W5	29	okal	L	a	143	52
old_italian	B6_W5	29	m	N	<EMPTY>	138	80
old_italian	B6_W5	29	otal	L	s	130	48
old_italian	B6_W5	29	oky	S	mo	129	44
old_italian	B6_W5	29	oty	L	s	127	48
old_italian	B6_W5	29	P	L	l	107	66
old_italian	B6_W5	29	n	L	l	86	37
old_italian	B6_W5	29	g	N	<EMPTY>	73	38
old_italian	B6_W5	29	F	L	r	35	13
old_italian	B6_W5	29	I	L	i	18	9
old_italian	B6_W5	29	x	L	n	14	11
old_italian	B6_W5	29	b	L	o	12	3
old_italian	B6_W5	29	j	L	o	7	3
old_italian	B6_W5	29	u	L	o	5	3
old_italian	B6_W5	29	c	L	d	4	1
old_italian	B6_W5	29	h	D	ll	2	1
old_italian	B6_W5	29	z	L	t	2	1
old_italian	B6_W5	29	v	L	n	1	0
old_italian	B6_W5	47	ol	W	quello	1825	712
old_italian	B6_W5	47	y	W	perche	1554	554
old_italian	B6_W5	47	C	B	<EMPTY>	1445	711
old_italian	B6_W5	47	ar	W	tanto	1423	766
old_italian	B6_W5	47	or	S	chi	1322	535
old_italian	B6_W5	47	s	S	per	1322	486
old_italian	B6_W5	47	aN	S	che	1169	556
old_italian	B6_W5	47	d	W	maestro	1144	597
old_italian	B6_W5	47	o	W	quando	1126	609
old_italian	B6_W5	47	ok	S	ver	1084	625
old_italian	B6_W5	47	ot	S	mon	1033	689
old_italian	B6_W5	47	k	S	men	1025	478
old_italian	B6_W5	47	al	S	tre	915	476
old_italian	B6_W5	47	S	S	par	910	439
old_italian	B6_W5	47	t	B	<EMPTY>	883	359
old_italian	B6_W5	47	Ce	B	<EMPTY>	866	609
old_italian	B6_W5	47	qok	S	man	862	444
old_italian	B6_W5	47	daN	S	ne	844	387
old_italian	B6_W5	47	Cedy	S	cio	732	448
old_italian	B6_W5	47	qot	N	<EMPTY>	727	353
old_italian	B6_W5	47	e	B	<EMPTY>	699	453
old_italian	B6_W5	47	Cy	S	de	671	212
old_italian	B6_W5	47	E	N	<EMPTY>	669	497
old_italian	B6_W5	47	l	S	con	666	524
old_italian	B6_W5	47	ody	S	gia	608	272
old_italian	B6_W5	47	dy	L	i	603	204
old_italian	B6_W5	47	aI	S	ava	597	414
old_italian	B6_W5	47	p	N	<EMPTY>	572	338
old_italian	B6_W5	47	Se	B	<EMPTY>	570	260
old_italian	B6_W5	47	Col	S	ave	522	188
old_italian	B6_W5	47	Cey	L	e	521	264
old_italian	B6_W5	47	Ey	L	e	505	370
old_italian	B6_W5	47	ey	L	a	498	259
old_italian	B6_W5	47	Edy	L	e	469	312
old_italian	B6_W5	47	edy	S	del	446	253
old_italian	B6_W5	47	od	S	son	445	222
old_italian	B6_W5	47	Sedy	S	com	418	173
old_italian	B6_W5	47	am	L	e	408	242
old_italian	B6_W5	47	olk	N	<EMPTY>	402	152
old_italian	B6_W5	47	yk	N	<EMPTY>	396	149
old_italian	B6_W5	47	Cor	S	tra	376	100
old_italian	B6_W5	47	yt	N	<EMPTY>	375	90
old_italian	B6_W5	47	r	S	cor	374	250
old_italian	B6_W5	47	qo	S	san	371	233
old_italian	B6_W5	47	Co	S	suo	364	121
old_italian	B6_W5	47	dal	S	tor	362	174
old_italian	B6_W5	47	T	S	col	344	121
old_italian	B6_W5	47	dar	S	lor	341	227
old_italian	B6_W5	47	Cdy	S	cia	331	167
old_italian	B6_W5	47	a	L	a	278	128
old_italian	B6_W5	47	Ky	S	lui	273	120
old_italian	B6_W5	47	ai	L	a	264	143
old_italian	B6_W5	47	air	L	a	254	210
old_italian	B6_W5	47	Ty	L	l	251	74
old_italian	B6_W5	47	K	L	l	250	98
old_italian	B6_W5	47	Sey	L	e	236	148
old_italian	B6_W5	47	N	L	l	222	88
old_italian	B6_W5	47	f	L	n	220	104
old_italian	B6_W5	47	ky	L	l	204	69
old_italian	B6_W5	47	So	S	ter	201	76
old_italian	B6_W5	47	qokaI	L	d	201	74
old_italian	B6_W5	47	i	L	n	199	118
old_italian	B6_W5	47	op	L	s	198	110
old_italian	B6_W5	47	Sol	L	a	195	51
old_italian	B6_W5	47	qokaN	L	d	190	72
old_italian	B6_W5	47	qokEdy	L	l	189	105
old_italian	B6_W5	47	qokal	L	s	187	41
old_italian	B6_W5	47	qokedy	D	ii	185	62
old_italian	B6_W5	47	CE	B	<EMPTY>	178	98
old_italian	B6_W5	47	Sy	S	al	173	68
old_italian	B6_W5	47	eol	L	a	173	75
old_italian	B6_W5	47	q	S	re	173	71
old_italian	B6_W5	47	CEy	L	o	171	113
old_italian	B6_W5	47	Ceol	L	e	167	77
old_italian	B6_W5	47	daI	S	non	165	148
old_italian	B6_W5	47	os	S	tri	164	86
old_italian	B6_W5	47	qol	L	s	158	45
old_italian	B6_W5	47	lk	L	s	156	249
old_italian	B6_W5	47	qokEy	L	d	149	134
old_italian	B6_W5	47	okaN	L	i	144	92
old_italian	B6_W5	47	okal	L	s	143	52
old_italian	B6_W5	47	m	L	i	138	80
old_italian	B6_W5	47	otal	L	s	130	48
old_italian	B6_W5	47	oky	S	pie	129	44
old_italian	B6_W5	47	oty	L	l	127	48
old_italian	B6_W5	47	P	N	<EMPTY>	107	66
old_italian	B6_W5	47	n	L	i	86	37
old_italian	B6_W5	47	g	L	i	73	38
old_italian	B6_W5	47	F	L	m	35	13
old_italian	B6_W5	47	I	L	i	18	9
old_italian	B6_W5	47	x	L	n	14	11
old_italian	B6_W5	47	b	L	d	12	3
old_italian	B6_W5	47	j	D	nn	7	3
old_italian	B6_W5	47	u	L	n	5	3
old_italian	B6_W5	47	c	D	ss	4	1
old_italian	B6_W5	47	h	D	mm	2	1
old_italian	B6_W5	47	z	L	u	2	1
old_italian	B6_W5	47	v	L	c	1	0
old_italian	B6_W5	71	ol	W	perche	1825	712
old_italian	B6_W5	71	y	W	comincio	1554	554
old_italian	B6_W5	71	C	W	altro	1445	711
old_italian	B6_W5	71	ar	S	ma	1423	766
old_italian	B6_W5	71	or	S	tra	1322	535
old_italian	B6_W5	71	s	S	era	1322	486
