timing	source_event	execution_index	candidate	world	event	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
I	3	3	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	3	21	MATERIAL	f102v2.32:4	okeol	f102v2.32:4		f102v2.32:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	4	4	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	4	21	BARE_NOMINAL	f102v2.32:4	okeol			f102v2.32:4			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	5	5	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	5	25	QUALITY	f102v2.32:8	oky	f102v2.32:4		f102v2.32:4			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f102v2.32:5		False	recorded
I	6	6	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	6	26	MATERIAL	f102v2.32:9	cheeor	f102v2.32:9		f102v2.32:9			{}	{}		EXTERNAL_PORTION			False	recorded
I	7	7	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	7	31	MATERIAL	f102v2.33:2	sho	f102v2.33:2		f102v2.33:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	8	8	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	8	31	ACTION	f102v2.33:1	qokeor	f102v2.33:2		f102v2.33:2			{}	{}	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	EXTRACT_PATIENT_NOT_BOUND		False	recorded
I	9	9	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	9	33	MATERIAL	f102v2.33:4	cheor	f102v2.33:4		f102v2.32:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	10	10	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	10	48	QUALITY	f102v2.34:7	okey						{}	{}	PHYSICAL:thermal=warm	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
I	11	11	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	11	51	MATERIAL	f102v2.35:2	sheol	f102v2.35:2		f102v2.35:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	12	12	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	12	51	BARE_NOMINAL	f102v2.35:2	sheol			f102v2.35:2			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
I	13	13	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	13	53	MATERIAL	f102v2.35:4	sheeor	f102v2.35:4		f102v2.35:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	14	14	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	14	54	ACTION	f102v2.35:5	shekeey	f102v2.35:4		f102v2.35:4			{}	"{""PHYSICAL:moisture"":""wet""}"	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	15	15	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	15	55	ACTION	f102v2.35:6	qoky	f102v2.35:4		f102v2.35:4			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	16	16	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	16	56	MATERIAL	f102v2.35:7	cheo	f102v2.35:7		f102v2.35:7			{}	{}		EXTERNAL_PORTION			False	recorded
I	17	17	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	17	57	QUALITY	f102v2.35:8	teody	f102v2.35:7		f102v2.35:7			{}	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	18	18	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	18	58	MATERIAL	f102v2.35:9	qokeol	f102v2.35:9		f102v2.35:9			{}	{}		EXTERNAL_PORTION			False	recorded
I	19	19	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	19	58	PROCESSED_NOMINAL	f102v2.35:9	qokeol			f102v2.35:9			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
I	20	20	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	20	61	ACTION	f102v2.36:2	cheey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	21	21	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	21	62	ACTION	f102v2.36:3	okeey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	22	22	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	22	65	QUALITY	f102v2.36:6	okey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	f102v2.36:3	False	recorded
I	23	23	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	23	66	QUALITY	f102v2.36:7	okey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	f102v2.36:3	False	recorded
I	24	24	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	24	67	ACTION	f102v2.36:8	okeey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	25	25	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	25	68	ACTION	f102v2.36:9	qokeor	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND		False	recorded
I	26	26	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	26	69	MATERIAL	f102v2.37:1	tchor	f102v2.37:1		f102v2.37:1			{}	{}		EXTERNAL_PORTION			False	recorded
I	27	27	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	27	71	ACTION	f102v2.37:3	chey	f102v2.37:1		f102v2.37:1			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
I	28	28	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	28	76	ACTION	f102v2.37:8	qokeey	f102v2.37:1		f102v2.37:1			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7		False	recorded
I	29	29	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	29	80	ACTION	f102v2.38:2	cheey	f102v2.37:1		f102v2.37:1			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	30	30	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	30	85	MATERIAL	f102v2.38:7	sho	f102v2.38:7		f102v2.33:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	31	31	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	31	85	ACTION	f102v2.38:4	qokeor	f102v2.38:7		f102v2.33:2			{}	{}	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND		False	recorded
I	32	32	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	32	85	QUALITY	f102v2.38:5	okey	f102v2.38:7		f102v2.33:2			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f102v2.38:6		False	recorded
I	33	33	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	33	86	ACTION	f102v2.38:8	ykeey	f102v2.38:7		f102v2.33:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	34	34	H	E|ZL3b|B|f102v2|f102v2.30-f102v2.39	34	90	MATERIAL	f102v2.39:2	cheor	f102v2.39:2		f102v2.32:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	0	0	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	0	6	ACTION	f102v2.30:7	sheey						{}	{}	"{""axis"":""moisture"",""value"":""wet""}"	ARGUMENT_INCOMPLETE	MISSING_PATIENT		False	recorded
O	1	1	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	1	10	ACTION	f102v2.31:2	ckhy						{}	{}		ARGUMENT_INCOMPLETE	MISSING_PATIENT		False	recorded
O	2	2	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	2	19	MATERIAL	f102v2.32:2	cheor	f102v2.32:2		f102v2.32:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	3	3	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	3	21	MATERIAL	f102v2.32:4	okeol	f102v2.32:4		f102v2.32:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	4	4	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	4	21	BARE_NOMINAL	f102v2.32:4	okeol			f102v2.32:4			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
O	5	5	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	5	25	QUALITY	f102v2.32:8	oky	f102v2.32:4		f102v2.32:4			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f102v2.32:5		False	recorded
O	6	6	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	6	26	MATERIAL	f102v2.32:9	cheeor	f102v2.32:9		f102v2.32:9			{}	{}		EXTERNAL_PORTION			False	recorded
O	7	7	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	7	31	MATERIAL	f102v2.33:2	sho	f102v2.33:2		f102v2.33:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	8	8	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	8	31	ACTION	f102v2.33:1	qokeor	f102v2.33:2		f102v2.33:2			{}	{}	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	EXTRACT_PATIENT_NOT_BOUND		False	recorded
O	9	9	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	9	33	MATERIAL	f102v2.33:4	cheor	f102v2.33:4		f102v2.32:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	10	10	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	10	48	QUALITY	f102v2.34:7	okey						{}	{}	PHYSICAL:thermal=warm	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
O	11	11	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	11	51	MATERIAL	f102v2.35:2	sheol	f102v2.35:2		f102v2.35:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	12	12	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	12	51	BARE_NOMINAL	f102v2.35:2	sheol			f102v2.35:2			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
O	13	13	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	13	53	MATERIAL	f102v2.35:4	sheeor	f102v2.35:4		f102v2.35:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	14	14	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	14	56	MATERIAL	f102v2.35:7	cheo	f102v2.35:7		f102v2.35:7			{}	{}		EXTERNAL_PORTION			False	recorded
O	15	15	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	15	56	ACTION	f102v2.35:5	shekeey	f102v2.35:7		f102v2.35:7			{}	"{""PHYSICAL:moisture"":""wet""}"	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED			False	recorded
O	16	16	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	16	56	ACTION	f102v2.35:6	qoky	f102v2.35:7		f102v2.35:7			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
O	17	17	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	17	57	QUALITY	f102v2.35:8	teody	f102v2.35:7		f102v2.35:7			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=cold	CONFLICT		f102v2.35:6	False	recorded
O	18	18	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	18	58	MATERIAL	f102v2.35:9	qokeol	f102v2.35:9		f102v2.35:9			{}	{}		EXTERNAL_PORTION			False	recorded
O	19	19	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	19	58	PROCESSED_NOMINAL	f102v2.35:9	qokeol			f102v2.35:9			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
O	20	20	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	20	61	ACTION	f102v2.36:2	cheey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	21	21	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	21	62	ACTION	f102v2.36:3	okeey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	22	22	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	22	65	QUALITY	f102v2.36:6	okey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	f102v2.36:3	False	recorded
O	23	23	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	23	66	QUALITY	f102v2.36:7	okey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	f102v2.36:3	False	recorded
O	24	24	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	24	67	ACTION	f102v2.36:8	okeey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	25	25	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	25	68	ACTION	f102v2.36:9	qokeor	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND		False	recorded
O	26	26	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	26	69	MATERIAL	f102v2.37:1	tchor	f102v2.37:1		f102v2.37:1			{}	{}		EXTERNAL_PORTION			False	recorded
O	27	27	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	27	71	ACTION	f102v2.37:3	chey	f102v2.37:1		f102v2.37:1			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
O	28	28	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	28	76	ACTION	f102v2.37:8	qokeey	f102v2.37:1		f102v2.37:1			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7		False	recorded
O	29	29	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	29	80	ACTION	f102v2.38:2	cheey	f102v2.37:1		f102v2.37:1			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	30	30	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	30	85	MATERIAL	f102v2.38:7	sho	f102v2.38:7		f102v2.33:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	31	31	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	31	85	ACTION	f102v2.38:4	qokeor	f102v2.38:7		f102v2.33:2			{}	{}	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND		False	recorded
O	32	32	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	32	85	QUALITY	f102v2.38:5	okey	f102v2.38:7		f102v2.33:2			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f102v2.38:6		False	recorded
O	33	33	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	33	86	ACTION	f102v2.38:8	ykeey	f102v2.38:7		f102v2.33:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
O	34	34	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	34	90	MATERIAL	f102v2.39:2	cheor	f102v2.39:2		f102v2.32:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	0	0	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	0	6	ACTION	f102v2.30:7	sheey						{}	{}	"{""axis"":""moisture"",""value"":""wet""}"	ARGUMENT_INCOMPLETE	MISSING_PATIENT		False	recorded
I	1	1	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	1	10	ACTION	f102v2.31:2	ckhy						{}	{}		ARGUMENT_INCOMPLETE	MISSING_PATIENT		False	recorded
I	2	2	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	2	19	MATERIAL	f102v2.32:2	cheor	f102v2.32:2		f102v2.32:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	3	3	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	3	21	MATERIAL	f102v2.32:4	okeol	f102v2.32:4		f102v2.32:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	4	4	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	4	21	BARE_NOMINAL	f102v2.32:4	okeol			f102v2.32:4			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	5	5	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	5	25	QUALITY	f102v2.32:8	oky	f102v2.32:4		f102v2.32:4			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f102v2.32:5		False	recorded
I	6	6	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	6	26	MATERIAL	f102v2.32:9	cheeor	f102v2.32:9		f102v2.32:9			{}	{}		EXTERNAL_PORTION			False	recorded
I	7	7	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	7	31	MATERIAL	f102v2.33:2	sho	f102v2.33:2		f102v2.33:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	8	8	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	8	31	ACTION	f102v2.33:1	qokeor	f102v2.33:2		f102v2.33:2			{}	{}	"{""axis"":""thermal"",""value"":""hot""}"	ARGUMENT_INCOMPLETE	EXTRACT_PATIENT_NOT_BOUND		False	recorded
I	9	9	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	9	33	MATERIAL	f102v2.33:4	cheor	f102v2.33:4		f102v2.32:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	10	10	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	10	48	QUALITY	f102v2.34:7	okey						{}	{}	PHYSICAL:thermal=warm	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
I	11	11	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	11	51	MATERIAL	f102v2.35:2	sheol	f102v2.35:2		f102v2.35:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	12	12	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	12	51	BARE_NOMINAL	f102v2.35:2	sheol			f102v2.35:2			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
I	13	13	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	13	53	MATERIAL	f102v2.35:4	sheeor	f102v2.35:4		f102v2.35:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	14	14	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	14	56	MATERIAL	f102v2.35:7	cheo	f102v2.35:7		f102v2.35:7			{}	{}		EXTERNAL_PORTION			False	recorded
I	17	15	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	17	56	QUALITY	f102v2.35:8	teody	f102v2.35:7		f102v2.35:7			{}	"{""PHYSICAL:thermal"":""cold""}"	PHYSICAL:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	15	16	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	15	56	ACTION	f102v2.35:5	shekeey	f102v2.35:7		f102v2.35:7			"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""cold""}"	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	16	17	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	16	56	ACTION	f102v2.35:6	qoky	f102v2.35:7		f102v2.35:7			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	18	18	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	18	58	MATERIAL	f102v2.35:9	qokeol	f102v2.35:9		f102v2.35:9			{}	{}		EXTERNAL_PORTION			False	recorded
I	19	19	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	19	58	PROCESSED_NOMINAL	f102v2.35:9	qokeol			f102v2.35:9			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
I	20	20	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	20	61	ACTION	f102v2.36:2	cheey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	21	21	D	E|ZL3b|J|f102v2|f102v2.30-f102v2.39	21	62	ACTION	f102v2.36:3	okeey	f102v2.35:9		f102v2.35:9			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
