chol	world	timing	object	state	row_status
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
D	E|ZL3b|B|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|J|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|M|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f23r|f23r.4-f23r.5	O	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f23r|f23r.4-f23r.5	I	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
