edition	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
IT2a	B	f22v|f22v.6-f22v.16	f22v.14:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	f22v.9:2	shody		LOCAL_LEFT				recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	mische ein	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.14:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	f22v.9:2	shody		LOCAL_LEFT				recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	mische ein	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.14:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.18:3	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.18:5	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.18:3	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.18:5	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.18:3	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.18:5	chol	trockne	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
IT2a	B	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
IT2a	B	f99r|f99r.47-f99r.52	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		LOCAL_LEFT				recorded
IT2a	B	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
IT2a	J	f99r|f99r.47-f99r.52	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		LOCAL_LEFT				recorded
IT2a	J	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
IT2a	M	f99r|f99r.47-f99r.52	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		LOCAL_LEFT				recorded
IT2a	M	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:3	keeor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.36:5	chey	prüfe	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;UNREAD_BETWEEN:f102v2.37:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
