paragraph	locus	index	raw	unchanged_W04_C	status	row_status
f102v2|f102v2.30-f102v2.39	f102v2.35	1	ychor	ferner	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	2	sheol	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	3	por	Zubereitungsmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	4	sheeor	wässriger Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	5	shekeey	weiche ein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	6	qoky	erwärme mäßig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	7	cheo	Zubereitung	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	8	teody	abgekühlt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	9	qokeol	erhitzte Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	10	daiin	Dosis Q	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	1	okeeor	[ungelesen: okeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	2	cheey	zerreibe fein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	3	okeey	erwärme vorsichtig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	4	sor	weiterer Bestandteil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	5	eeey	[ungelesen: eeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	6	okey	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	7	okey	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	8	okeey	erwärme vorsichtig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	9	qokeor	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	1	tchor	verarbeitetes Blütenmaterial	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	2	ar	Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	3	chey	prüfe	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	4	kor	[ungelesen: kor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	5	or	Anteil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	6	cthey	[ungelesen: cthey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	7	qoeeey	[ungelesen: qoeeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	8	qokeey	erhitze anhaltend	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	9	okeoroly	[ungelesen: okeoroly]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	10	sar	je Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	1	dar	Teilmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	2	cheey	zerreibe fein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	3	ckheey	[ungelesen: ckheey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	4	qokeor	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	5	okey	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	6	chos	[ungelesen: chos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	7	sho	Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	8	ykeey	erwärme erneut	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	9	okeeo	[ungelesen: okeeo]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	10	ra[in:i?]	[ungelesen: ra[in:i?]]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	1	yotaiin	[ungelesen: yotaiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	2	cheor	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	3	cheekey	[ungelesen: cheekey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	4	orain	[ungelesen: orain]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	1	porarchy	[ungelesen: porarchy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	2	orar	[ungelesen: orar]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	3	ol	mit	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	4	kaiin	Wärmestufe Q	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	5	shedy	[ungelesen: shedy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	6	oteedy	kühle vollständig	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	7	qotor	kühle ab	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	8	qoteedo	[ungelesen: qoteedo]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	9	qoteedy	vollständig abgekühlt	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	10	dair	Teilmenge R	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	11	ok[ch:ee]daim	[ungelesen: ok[ch:ee]daim]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	1	ychor	ferner	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	2	chol	trockne	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	3	qokain	erwärmte Dosis P	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	4	chocphol	[ungelesen: chocphol]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	5	lchedy	[ungelesen: lchedy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	6	qocheo	[ungelesen: qocheo]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	7	qokar	erwärmter Anteil	ASSUMED	recorded
