occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G663-T0844	f77r	f77r.47	7	dary	MEDIAL	0	0	NONE	NONE	0	ysheey dal saiisol sal dalo tain dary dalo	ysheey dal saiirol sal dalo tain dary dalo	ysheey al saiisol sal dalo tain ary dalo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0845	f77v	f77v.19	1	qoraiin	BOS	1	1	NONE	NONE	0	qoraiin shey qokaiin chal aiiin chedy qol	qoraiin shey qokaiin chal aiiin chedy qol	qoraiin shey qokaiin chal aiiin che qol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0846	f77v	f77v.22	5	olkaiin	MEDIAL	1	1	NONE	NONE	0	dalchey qol chedy oqokain olkaiin chckhy qokal dar	dalohey qol chedy oqokain olkaiin chckhy qokal dar	dalchey qol chedy oqokain olkaiin chckhy qokal dar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0847	f77v	f77v.28	1	ychedy	BOS	0	0	NONE	NONE	0	ychedy qokedy qoked ol sheor olchdy	ychedy qokedy qoked olsheor olchdy	yche y qoke y qoked ol sheor olch y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0848	f77v	f77v.31	7	oltedy	MEDIAL	1	1	NONE	NONE	0	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	qoar shedy qokaiin shcthy qotedy rchr oltedy lchy	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0849	f77v	f77v.35	8	dary	EOS	1	1	NONE	NONE	0	tchor sheey qokain qokain sheol qokeedy qokal dary	tchor sheey qokain qokain sheol qokeedy qokal dary	tchor sheey qokain qokain sheol qokee y qokal dary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0850	f77v	f77v.39	7	sholdy	MEDIAL	1	1	NONE	NONE	0	dcheol kchedy soey qokal qokal shedy sholdy qotal dar	dcheol kchedy sockhey qokal qokal shedy sholdy qokal dar	dcheol kche y soey qokal qokal shedy sholdy qokal dar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0851	f78r	f78r.11	3	sheety	MEDIAL	0	0	NONE	NONE	0	qoky okeedy sheety qoteedy otey shckhedy sokol or	qoky okeedy sheety qoteedy otey shckhedy sokol or	qoky okee y eety qoteedy otey ckhe y sokol or	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0852	f78r	f78r.16	4	ched	MEDIAL	0	0	NONE	NONE	0	qokol oted okain ched ar alory	qokol oted okain ched or alory	qokol oted okain che or alory	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0853	f78r	f78r.18	2	l	MEDIAL	0	0	LEFT	ol	0	o l chedy qokain dar ar okain	ol chedy qokain dar ar okain	ol chedy qokain dar ar okain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0854	f78r	f78r.32	6	lkain	MEDIAL	1	1	NONE	NONE	0	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckh y qokain chedy dalky lkain ykeedy okaly dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0855	f78r	f78r.37	5	shee	MEDIAL	0	0	NONE	NONE	0	osal ol s aiin shee aiin oly	osal ol s aiin shes aiin oly	osal ol s aiin shes aiin oly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0856	f78r	f78r.39	4	l	MEDIAL	0	0	RIGHT	lkeedy	0	qotaiin qokaiin otedy l keedy	qotaiin qokaiin okedy lkeedy	qotaiin qokaiin oked lkeedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0857	f78r	f78r.41	2	chdar	MEDIAL	1	1	NONE	NONE	0	ykain chdar chedy qokain dy	ykain chdar chedy qokain dy	y kain chdar che y qokeiin y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0858	f78v	f78v.11	5	ykal	MEDIAL	1	1	NONE	NONE	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol ch y qokain chcth daiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0859	f78v	f78v.13	1	dchokol	BOS	1	1	NONE	NONE	0	dchokol chedy qokedy qokey qol chedy qokeedy lchey	dchokol chedy qokedy qokey qol chedy qokeedy lchey	dchokol chedy qokedy qoteo qol chedy qokee lche	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0860	f78v	f78v.18	9	qor	EOS	1	1	NONE	NONE	0	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckh qol qol oteedy qor	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0861	f78v	f78v.19	3	chedar	MEDIAL	1	1	NONE	NONE	0	lchedy ol chedar shedy lor shedaldy orain	lchedy ol chedar shedy lor shedaldy orain	lche y ol chedar edy lor shedaldy orain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0862	f78v	f78v.23	3	okeshy	MEDIAL	1	1	NONE	NONE	0	qol chedy okeshy qoteedy okeedy ol shedy qokedy dy	qol chedy okeshy qoteedy okeedy olshedy qokedydy	qol chedy okeshy qoteedy keedy ol shedy qokedydy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0863	f78v	f78v.24	1	ytaiin	BOS	1	1	NONE	NONE	0	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	ytaiin shedy ol sheedy ol y shey kshdy shol kedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0864	f78v	f78v.27	11	olkaiin	EOS	1	1	NONE	NONE	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols eey ol che y oltar olkaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0865	f78v	f78v.29	11	ary	EOS	1	1	NONE	NONE	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy tchey qol che y lr al s aiiin ol e y ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0866	f78v	f78v.30	4	sheety	MEDIAL	1	1	NONE	NONE	1	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0867	f78v	f78v.30	10	ary	EOS	1	1	NONE	NONE	1	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0868	f78v	f78v.31	4	dchor	MEDIAL	1	1	NONE	NONE	0	sor ar or dchor otaiin otain ytedy olshdy sholkal	sor ar or dchor otaiin otain ytedy olshdy shol kal	sor ar or dchor otaiin otain yte y olshdy olkal	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0869	f78v	f78v.4	8	l	MEDIAL	0	0	NONE	NONE	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	ol chy lshdy lcheckhy ol keedy lcheckhey lolkedy kain ol	ol chy lshdy lcheckhy ol kee y lcheckhey lolke ykain ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0870	f78v	f78v.5	1	qor	BOS	1	1	NONE	NONE	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	qor olkeey olkain ol eesey ol cheeky dar okal dal olchedy	qor olkee olkain ol chsey ol cheeky dar okal dal olchedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0871	f79r	f79r.14	1	saral	BOS	1	1	NONE	NONE	1	saral qokain checkhy qotal qol cheey chey dain chedy qol	saral qokain checkhy qotal qol cheey chey dain chedy qol	saral qokain checkhy qotal qol cheey chey dain chedy qol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0872	f79r	f79r.16	3	qoly	MEDIAL	1	1	NONE	NONE	0	shain shckhy qoly kshedy otal sheey qokain shey qokam	shain shckhy qoly kshedy otal sheey qokain shey qokam	shain shckhy qoly kshedy ot l eey qokain shey qok m	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0873	f79r	f79r.18	2	olshey	MEDIAL	1	1	NONE	NONE	1	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0874	f79r	f79r.2	4	olshey	MEDIAL	0	0	NONE	NONE	0	qoteedy lshdy otchedy olshey olshee qol sheey qoteey loly	qoteedy lshdy otchedy olshey ol shey qol sheey qoteey loly	qoteedy lshdy otchedy oley ol shee qol sheey qoteey loly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0875	f79r	f79r.20	4	chedar	MEDIAL	0	0	NONE	NONE	0	y shal y chedar oy scthey tal chear	y shal ychedar oikhy scthey tal chear	y shal y chedar oy scthey tal chear	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0876	f79r	f79r.23	5	lkain	MEDIAL	1	1	NONE	NONE	0	das shear qotaiin ol lkain otchedy or olkl o tshedy otory	dar shear qotaiin ol lkain otchedy or olkl otshedy otory	dar shear qotaiin ol lkain otched or olkl o tshedy otory	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0877	f79r	f79r.25	1	cholchey	BOS	1	1	NONE	NONE	1	cholchey qotshy qol shey qokar shedy oteey chcthy	cholchey qotshy qol shey qokar shedy oteey chcthy	cholchey qotshy qol shey qokar shedy oteey chcthy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0878	f79r	f79r.27	5	olkaiin	MEDIAL	1	1	NONE	NONE	0	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky	qokeedy sheey kas cheey olkaiin ol ory chol r oty oky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0879	f79r	f79r.3	1	yshealdy	BOS	1	1	NONE	NONE	0	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	yshealdy rshedy qoteedy chckhey qoy chey lchey qokeey rchedy	yshealdy r edy qoteedy chckhey qoy chey lchey qokeey r che y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0880	f79r	f79r.32	6	olaiin	MEDIAL	1	1	NONE	NONE	0	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	sol cheedy qoteedy okaiin ol olaiin shey daiin chey ol	sol cheedy qotee y o aiin ol olaiin shey daiin chey ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0881	f79r	f79r.41	5	chkain	MEDIAL	1	1	NONE	NONE	1	qokain shedy qotain oteedy chkain ol ol chedy oly	qokain shedy qotain oteedy chkain ol ol chedy oly	qokain shedy qotain oteedy chkain ol ol chedy oly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0882	f79r	f79r.43	10	ldy	EOS	1	1	NONE	NONE	0	y shey qokain cheol qoky daiin chkag ar cheedy ldy	y shey qokain cheol qoky daiin chkam ar cheedy ldy	yshey qokain cheol qoky daiin chkam r cheedy ldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0883	f79r	f79r.5	10	l	MEDIAL	1	1	NONE	NONE	0	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy	qokal shedy chcthy or chear solchey qol shal chey l cheol chol chy	qokal shed chcthy or cheor solchey qol shal chey l cheol chol chy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0884	f79v	f79v.13	3	olshey	MEDIAL	1	1	NONE	NONE	0	dain ar olshey dytain qokain checthy okeedy qokeedy ror	dain ar olshey dytain qokain checthy okeedy qokeedy ror	dain ar olshey dytain qokain checthy okee y qokeedy ror	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0885	f79v	f79v.14	7	rolchey	MEDIAL	0	1	NONE	NONE	0	qokeey qokedy okeey qokol sheedy qokeedy rolchey qokeedy	qokeey qokedy okeey qokol sheedy qokeedy rol chey qokeedy	qokeey qokedy okeey qok l sheedy qokee y rol chey qokeedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0886	f79v	f79v.20	10	qoly	EOS	1	1	NONE	NONE	0	dchedy lchey qety shedy okain ykees olkey oty shey qoly	dchedy lchey qety shedy okain ykees olkey oty shey qoly	chedy lchey qety edy okain ykees olkey oty ey qoly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0887	f79v	f79v.33	11	ldy	MEDIAL	1	1	NONE	NONE	0	por ar or yteey teey okar oshey qoky chey okeey ldy oral	por ar or yteey teey otar oshey qoky chey okeey ldy orol	por ar or yteey teey okar oshey qoky chey keey ldy orol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0888	f79v	f79v.35	1	qor	BOS	1	1	NONE	NONE	1	qor cheey kain chl ol otol dain otain ol oteedy qokan	qor cheey kain chl ol otol dain otain ol oteedy qokan	qor cheey kain chl ol otol dain otain ol oteedy qokan	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0889	f79v	f79v.8	1	ychedy	BOS	1	1	NONE	NONE	0	ychedy qotey okedy tedyol sheedy qokeey qoteedy lol	ychedy qotey okedy tedyol sheedy qokeey qoteedy lol	ychedy qotey okedy te yol shee qokeey qoteedy lol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0890	f79v	f79v.9	5	qokechey	MEDIAL	1	1	NONE	NONE	0	sar ol sheey qokeedy qokechey qol	sor ol sheey qokeedy qokechey qol	sar ol sheey qokeedy qokechey qol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0891	f7r	f7r.7	6	shody	MEDIAL	1	1	NONE	NONE	1	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0892	f7r	f7r.8	2	deeeese	MEDIAL	1	1	NONE	NONE	1	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0893	f7v	f7v.3	10	l	MEDIAL	0	0	LEFT	ol	0	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheoldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0894	f80r	f80r.12	12	l	MEDIAL	0	0	NONE	NONE	0	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	dykshy olotchedy qokain qotain chckhy qokain okal qotain okedy qolr	d kshy ol otchedy qokain qotain chckhey qok in okal qotain oke y qolr	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0895	f80r	f80r.16	10	chkain	MEDIAL	1	1	NONE	NONE	0	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty	solchedy qokeedy qokar ol che y qokain shecthy qokee y saltar chkain oty	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0896	f80r	f80r.23	2	l	MEDIAL	1	1	NONE	NONE	0	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar	yshey l shey kaiin lor aiiin shcthy epchey ty ol keedy tar oky las	yshey l sheykaiin lor aiiin shcthy epcheyty ol kee y tar oky lar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0897	f80r	f80r.27	4	olkaiin	MEDIAL	1	1	NONE	NONE	1	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0898	f80r	f80r.29	10	ary	EOS	1	1	NONE	NONE	0	okchey qoky chedy qokain shedy qol sheey qokal dar ary	okchey qoky chedy qokain shedy qol cseey qokal dar ary	okchey qoky chedy qokain she y qol eey qokal dar ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0899	f80r	f80r.35	2	l	MEDIAL	0	0	RIGHT	lsheol	0	olkeey l sheol qokeey shedy qol shedy qokain shey qoty qokain qokady	olkeey lsheol qokeey shedy qol shedy qokaiin shey qoty qokaiin qokady	olkeey lsheol qokeey she y qol shedy qokain shey qoty qokain qokady	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0900	f80r	f80r.40	2	opchey	MEDIAL	1	1	NONE	NONE	0	torolshsdy opchey shepchy qotain shcthy qokedy daly	torolshsdy opchey shepchy qotain shcthy qokedy daly	torolsdy opchey shepchy qotain shcthy qokedy daly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0901	f80r	f80r.41	1	tolkain	BOS	1	1	NONE	NONE	0	tolkain otal chedy qokar ol shedy checkhy or oly	tolkain otal chedy qokar ol shedy checkhy oroly	tolkain otal chedy qokar ol shedy checkhy oroly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0902	f80r	f80r.48	5	qotl	MEDIAL	1	1	NONE	NONE	0	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	sal shy loiin cheey qotl shety cheoky qokain cheey ram	sal shy loiin cheey qotl shety sheoky qokiiin cheey ram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0903	f80r	f80r.51	10	lkain	MEDIAL	1	1	NONE	NONE	0	talkl ol s al cheoly daiin otaly otain chey lkain olom	talkl ol s al cheoly daiin otaly otain chey lkain olom	talkl ol s l cheoly daiin otaly otain chey lkain olom	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0904	f80v	f80v.12	9	l	EOS	1	1	NONE	NONE	0	ycheol kain shey qokain chedy qokol olkain shy l	ycheol kain shey qokaiin chedy qokol olkain shcthhy l	ycheol kain she qokain ched qokol olkain shy l	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0905	f80v	f80v.18	1	ychedy	BOS	1	1	NONE	NONE	0	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olke y or okain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0906	f80v	f80v.31	8	olshey	MEDIAL	1	1	NONE	NONE	0	qol ol oiin olkain ol chedy qokain olshey qokain	qol oloiin olkain ol chedy qokain olshey qokain	qol ol oiin olkain l che y qokain olshey qokain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0907	f80v	f80v.34	4	olshey	MEDIAL	1	1	NONE	NONE	1	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0908	f80v	f80v.34	9	qoly	EOS	1	1	NONE	NONE	1	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0909	f80v	f80v.35	12	ldy	EOS	1	1	NONE	NONE	1	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0910	f80v	f80v.4	8	qoly	EOS	1	1	NONE	NONE	0	qokedy qokar qokain chedy qol qol shey qoly	qokedy qokar qokain chedy qol qol shectyhy qoly	qokedy qokar qokain chedy qol qol shey qoly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0911	f80v	f80v.9	5	taldain	MEDIAL	0	1	NONE	NONE	0	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly	tchdy qol tol tal taldain chcthy qokal dol checthy qokal ly	tchdy qol tol tal tal dain chcthy qokal d l checthy qokal ly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0912	f81r	f81r.11	4	oltedy	EOS	1	1	NONE	NONE	0	olsheol olkedy sheckhedy oltedy	olsheol olkedy sheckhedy oltedy	ol eol olkedy eckhedy oltedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0913	f81r	f81r.12	1	ychedy	BOS	1	1	NONE	NONE	1	ychedy tedy ol sheedy qokeey loly	ychedy tedy ol sheedy qokeey loly	ychedy tedy ol sheedy qokeey loly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0914	f81r	f81r.13	6	chetyry	EOS	0	1	NONE	NONE	0	dchol shedy qotedy qol chedy chetyry	dchol shedy qotedy qol chedy chety ry	dchol ed qoted qol ched chetyry	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0915	f81r	f81r.21	5	olshey	MEDIAL	1	1	NONE	NONE	1	dshedy qokal olkeey oteey olshey otey lol	dshedy qokal olkeey oteey olshey otey lol	dshedy qokal olkeey oteey olshey otey lol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0916	f81r	f81r.22	7	chedar	MEDIAL	1	1	NONE	NONE	1	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0917	f81r	f81r.25	5	okair	MEDIAL	0	0	NONE	NONE	0	sar shedy qol otain okair okal chedy dy	sar shedy qol otain okais okal chedy dy	s r shedy qol otain okair okal chedy dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0918	f81r	f81r.29	5	l	MEDIAL	0	0	RIGHT	lchcthy	0	y sheedy shy chey l chcthy ytar olkaiin ol	y sheedy shy chey lchcthy ytar olkaiin ol	ysheedy shy chey l chcthy ytar olkaiin ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0919	f81r	f81r.29	8	olkaiin	MEDIAL	1	1	NONE	NONE	0	y sheedy shy chey l chcthy ytar olkaiin ol	y sheedy shy chey lchcthy ytar olkaiin ol	ysheedy shy chey l chcthy ytar olkaiin ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0920	f81r	f81r.3	2	l	MEDIAL	0	0	RIGHT	lchees	0	qotey l chees olkal ol chedy okar shedy	qotey lchees olkal ol chedy okar shedy	qotey l chees olkal ol chedy okar she y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0921	f81r	f81r.30	1	l	BOS	1	1	NONE	NONE	0	l shedy qokedy sor olkar ol kaiin olkshdy	l shedy qokedy sor olkar olkaiin olkshdy	l e y qokedy sor olkar ol kaiin olkdy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0922	f81r	f81r.31	11	oraiiin	EOS	1	1	NONE	NONE	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lche y she shy olkedy ches ar or oraiiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0923	f81r	f81r.5	6	olaiin	MEDIAL	0	1	NONE	NONE	0	qol cheol okeey ol ol olaiin ol or ain	qol cheol okeey ol ol ol aiin ol orain	qol cheol okeey ol ol ol aiin ol or ain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0924	f81v	f81v.22	8	salchtedytar	EOS	0	1	NONE	NONE	0	qokal qol oiin cheey dal lchedy chedy salchtedytar	qokal qol oiin cheey dal lohedy shedy sal chtedytar	qokal qol oiin chee dal lchedy chedy salchtedytar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0925	f81v	f81v.6	7	l	MEDIAL	0	0	RIGHT	ls	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy	qokain okaiin ol chedy cheol lky ls aiin okain daldy	qokain okaiin ol chedy cheol lky l s aiin okain dal y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0926	f82r	f82r.13	5	chedar	MEDIAL	1	1	NONE	NONE	0	tcheol olchedy qokeedy qotedy chedar cheey lchey solarol	tcheol olchedy qokeedy qotedy chedar cheey lchey sal arol	tcheol olchedy qokeedy qotedy chedar cheey lchey salarol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0927	f82r	f82r.18	6	chedar	MEDIAL	0	0	NONE	NONE	0	polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory	polched otain shedy shedy dal chedar qokeey okeey lsoraiin ory	polched otain shedy shedy al che ar qokeey ykeey lsoraiin ory	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0928	f82r	f82r.18	9	l	MEDIAL	0	0	NONE	NONE	0	polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory	polched otain shedy shedy dal chedar qokeey okeey lsoraiin ory	polched otain shedy shedy al che ar qokeey ykeey lsoraiin ory	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0929	f82r	f82r.19	2	char	MEDIAL	1	1	NONE	NONE	0	okain char okain qokeedy lchy	okain char okain qokeedy lchy	okain char okain qokee y lchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0930	f82r	f82r.20	9	qoly	EOS	1	1	NONE	NONE	0	posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly	posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly	posalshy qoked cphal e y sheolkeee y lkaiin she y qoly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0931	f82r	f82r.21	3	lkedy	MEDIAL	1	1	NONE	NONE	0	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	daiin cheoky lkedy rolshey daiin chey qol chedy qokeey dal	daiin cheoky lkedy solshey daiin chey qol chedy qokeey dal	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0932	f82r	f82r.4	4	ldy	MEDIAL	1	1	NONE	NONE	1	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0933	f82r	f82r.44	1	olaiin	ONLY	1	1	NONE	NONE	1	olaiin	olaiin	olaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0934	f82v	f82v.12	9	qoteytyqoky	MEDIAL	1	1	NONE	NONE	0	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	al shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
