occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0975	f85r2	f85r2.18	2	2	5	olaiin	P	MEDIAL	C	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okees	qokal	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	0	0	1	0	okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	okees laiin qokal chdy sary	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okees:?]; Drogenstoff, drei Teile; Rohstoff I, heiß am Gradanfang; angetrocknet; [sary:?]	1	0	0
G663-T0976	f85r2	f85r2.24	4	4	13	ochedy	C	MEDIAL	C	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otedor	otody	NONE	NONE	Ansatz aus getrockneter Droge, abgeschlossen	Ansatz aus getrockneter Droge, abgeschlossen	O_PREP+CHEDY_DRY_FINISHED	CHODY mit vertauschter Hülle	0	0	1	0	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	okees ochar otedar ochedy otody olchedy otchdo ar or air ol otees ar ar am	okees ochar otedas oche y otody l che y oteedo ar or air ol otees ar ar am	[ochedy:?]	Ansatz aus getrockneter Droge, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okees:?]; [ochar:?]; [otedor:?]; Ansatz aus getrockneter Droge, abgeschlossen; [otody:?]; [olchedy:?]; [oteedo:?]; Drogenfraktion I; Drogenportion; [airol:?]; [otees:?]; Drogenfraktion I; [aram:?]	1	0	0
G663-T0977	f85r2	f85r2.3	5	5	5	ary	P	EOS	C	B	2	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olfar	<EOS>	NONE	NONE	Drogenfraktion I, abgeschlossen	Drogenfraktion I, abgeschlossen	AR_FRACTION_I+Y_CLOSE	Drogenfraktion I, Grundform	1	1	1	1	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	[ary:?]	Drogenfraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion; vollständig eingeweicht; [shodaiin:?]; [olfar:?]; Drogenfraktion I, abgeschlossen	1	0	0
G663-T0978	f86v3	f86v3.13	7	7	11	chedaiin	P	MEDIAL	C	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olkar	y	NONE	NONE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	0	0	1	0	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	osheey or sheey tcheody qokain qodaiin olkar chedaiin ychedy qokody cholkain	osheey orshee tcheody qokain qodaiin olkar che aiin y ched qoka y cholkain	[chedaiin:?]	abgemessene Trockendroge, Dosis III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[osheey:?]; [orsheey:?]; [tcheody:?]; heiß, Grad II; Stufe III; [olkar:?]; abgemessene Trockendroge, Dosis III; hierzu: bis zur mittleren Trockenstufe gebracht; [qokady:?]; [cholkain:?]	1	0	0
G663-T0979	f86v3	f86v3.2	2	2	8	ychedy	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	rain	qoeeey	NONE	NONE	Eintrag: getrocknete Droge, fertig	hierzu: getrocknete Droge, fertig	Y_ENTRY+CHEDY_DRY_FINISHED	hierzu getrocknete Droge	0	0	1	0	rain ychedy qoeeey otair cheody ytain qy kaiin	sain ychedy qoeeey otair cheody ytain qokaiin	sain yche y qoeeey otair cheo y ytain qy kaiin	[ychedy:?]	Eintrag: getrocknete Droge, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[rain:?]; hierzu: getrocknete Droge, fertig; [qoeeey:?]; [otair:?]; getrockneter Ansatz; [ytain:?]; [qy:?]; heiß, Grad III	1	0	0
G663-T0980	f86v3	f86v3.20	4	4	9	chody	P	MEDIAL	C	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dar	ykeeody	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	0	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lshodair:?]; [ykcho:?]; abgemessene Fraktion I; Trockenansatz, abgeschlossen; [ykeeody:?]; [qochey:?]; Arzneikompositum: trocken, Gradmitte; heiße Holzfraktion I; Drogenfraktion I, abgeschlossen	1	0	0
G663-T0981	f86v3	f86v3.20	9	9	9	ary	P	EOS	C	B	2	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkar	<EOS>	NONE	NONE	Drogenfraktion I, abgeschlossen	Drogenfraktion I, abgeschlossen	AR_FRACTION_I+Y_CLOSE	Drogenfraktion I, Grundform	1	1	1	0	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	[ary:?]	Drogenfraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lshodair:?]; [ykcho:?]; abgemessene Fraktion I; Trockenansatz, abgeschlossen; [ykeeody:?]; [qochey:?]; Arzneikompositum: trocken, Gradmitte; heiße Holzfraktion I; Drogenfraktion I, abgeschlossen	1	0	0
G663-T0982	f86v3	f86v3.25	3	3	11	ochedy	P	MEDIAL	C	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	qotchey	NONE	NONE	Ansatz aus getrockneter Droge, abgeschlossen	Ansatz aus getrockneter Droge, abgeschlossen	O_PREP+CHEDY_DRY_FINISHED	CHODY mit vertauschter Hülle	0	0	1	0	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	qodaiin yochedy qotchey qoky daiin chdy oteedy qoty daiin om	qod aiin y ochedy qotchey qoky daiin ch y otee y qoty daiin am	[ochedy:?]	Ansatz aus getrockneter Droge, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Stufe III; hierzu: Ansatz aus getrockneter Droge, abgeschlossen; kalt und bis zur mittleren Trockenstufe; leicht erhitzt; drei Maße; angetrocknet; Ansatz auf Kühlendstufe abgeschlossen; leicht gekühlt; drei Maße; Maßeinheit I	1	0	0
G663-T0983	f86v3	f86v3.26	7	7	9	ytaiin	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	otaiin	otodar	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy she aiin sheey otaiin ytaiin oto ar aiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; [yteey:?]; Ansatz auf Kühlendstufe abgeschlossen; [shedaiin:?]; vollständig eingeweicht; kalt im Zubereitungsrahmen, Grad III; hierzu: kalt, Stufe III; [otodar:?]; drei Teile	1	0	0
G663-T0984	f86v3	f86v3.3	2	2	8	ytaiin	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	taiin	ytaiin	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt, Grad III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; Drogenportion; Drogenfraktion I; [ytas:?]; Maßeinheit I	1	0	0
G663-T0985	f86v3	f86v3.3	3	3	8	ytaiin	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ytaiin	ytaiin	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt, Grad III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; Drogenportion; Drogenfraktion I; [ytas:?]; Maßeinheit I	1	0	0
G663-T0986	f86v3	f86v3.3	4	4	8	ytaiin	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ytaiin	or	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	taiin ytaiin ytaiin ytaiin or ar ytas am	taiin ytaiin ytaiin ytaiin or ar ytar am	taiin ytaiin ytaiin ytaiin or ar ytar am	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt, Grad III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; Drogenportion; Drogenfraktion I; [ytas:?]; Maßeinheit I	1	0	0
G663-T0987	f86v3	f86v3.6	6	6	8	chdar	P	MEDIAL	C	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ykaiin	ar	NONE	NONE	abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Trockenfraktion I, Anfangsstufe	CH_DRY+D_MEASURE+AR_FRACTION_I	trockener Grad statt gemessener Fraktion	0	0	1	0	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	daiinls aiin chcthy ykaiin ykaiin chdar araiin	daiinls aiin chcthy ykaiin ykaiin ch ar ar aiin	[chdar:?]	abgemessene Trockenfraktion I, Anfangsstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[daiinls:?]; drei Teile; getrocknete Krautdroge; [ykaiin:?]; [ykaiin:?]; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; drei Teile	1	0	0
G663-T0988	f86v3	f86v3.7	2	2	7	ytaiin	P	MEDIAL	C	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	sain	ytapy	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	1	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	sain ytaiin ytapy odeeey dal dair ytam	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; hierzu: kalt, Stufe III; [ytapy:?]; [odeeey:?]; abgemessene Rohstoffmenge I; abgemessene Fraktion II; [ytam:?]	1	0	0
G663-T0989	f86v5	f86v5.13	4	4	11	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	otam	otal	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	1	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; angefeuchtete Drogenfraktion I; ein Maß kalten Ansatzes; hierzu: kalt, Stufe III; Rohstoff I, leicht gekühlt im Ansatz; [teody:?]; Krautdroge; Drogenportion; drei Teile; kalte Drogenfraktion I im Ansatz; vier Teile	1	0	0
G663-T0990	f86v5	f86v5.17	2	2	9	ched	P	MEDIAL	T	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ockhedy	y	NONE	NONE	Trockenstufe Mitte, abgeschlossen	Trockenstufe Mitte, abgeschlossen	CH_DRY+E_MIDDLE+D_CLOSED	verkürzter Trockenbefehl	1	1	1	0	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ockhedy ched ytaiin ykaiin qotal yshey otaiin olkam	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	[ched:?]	Trockenstufe Mitte, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; Trockenstufe Mitte, abgeschlossen; hierzu: kalt, Grad III; [ykaiin:?]; Rohstoff I, kalt am Gradanfang; [yshey:?]; kalt im Zubereitungsrahmen, Grad III; eine Maßeinheit heißer Drogenbasis	1	0	0
G663-T0991	f86v5	f86v5.21	6	6	11	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	yteey	qokees	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	1	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenfraktion I im Ansatz; Drogenfraktion I; drei Teile; Ansatz auf Heizstufe III; [yteey:?]; hierzu: kalt, Stufe III; [qokees:?]; drei Teile; [yteey:?]; bis zur mittleren Kühlstufe; [lkey:?]	1	0	0
G663-T0992	f86v5	f86v5.22	3	3	9	ykal	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ykeey	chod	NONE	NONE	Eintrag: heißer Rohstoff, Klasse I	hierzu: heißer Rohstoff, Klasse I	Y_ENTRY+K_HOT+AL_RAW_I	hierzu heißer Rohstoff	1	1	1	0	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin ykeey ykal chod aiin oeey teo kaiin otodaiin kain	[ykal:?]	Eintrag: heißer Rohstoff, Klasse I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykaiin:?]; [ykeey:?]; hierzu: heißer Rohstoff, Klasse I; [chod:?]; drei Teile; [oeey:?]; [teodkaiin:?]; [otodaiin:?]; heiß im Zubereitungsrahmen, Grad II	1	0	0
G663-T0993	f86v5	f86v5.26	5	5	11	shody	P	MEDIAL	T	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	pshody	qopchy	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	0	0	1	0	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	pochor air shoar pshody shody qopchy ocfhdy dar olpshy dam shey	pochor aiir shoar pshody ody qopchy ocfhdy dar olpy dam shey	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pochor:?]; [aiir:?]; [shoar:?]; [pshody:?]; vollständig eingeweichter Ansatz; [qopchy:?]; [ocfhdy:?]; abgemessene Fraktion I; [olpshy:?]; Dosis I; bis zur mittleren Einweichstufe	1	0	0
G663-T0994	f86v5	f86v5.27	5	5	11	shody	P	MEDIAL	T	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otar	pchykar	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	1	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchor:?]; [ypchor:?]; drei Teile; kalte Drogenfraktion I im Ansatz; vollständig eingeweichter Ansatz; [pchykar:?]; [ytar:?]; [odar:?]; [oeees:?]; Rohdrogenfraktion I; [om:?]	1	0	0
G663-T0995	f86v5	f86v5.29	4	4	9	shody	P	MEDIAL	T	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokar	qokal	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	0	0	1	0	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar qoteody qokar ody qotal tchey ytchy tal tar	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ysheoar:?]; [qoteody:?]; heiße Drogenfraktion I; vollständig eingeweichter Ansatz; Rohstoff I, heiß am Gradanfang; kalt und bis zur mittleren Trockenstufe; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; kalte Drogenfraktion I	1	0	0
G663-T0996	f86v5	f86v5.29	7	7	9	ytchy	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	tchey	tal	NONE	NONE	Eintrag: kalt-trockene Grundform	hierzu: kalt-trockene Grundform	Y_ENTRY+T_COLD+CH_DRY+Y_BASE	hierzu kalt-trocken	1	1	1	0	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar qoteody qokar ody qotal tchey ytchy tal tar	[ytchy:?]	Eintrag: kalt-trockene Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ysheoar:?]; [qoteody:?]; heiße Drogenfraktion I; vollständig eingeweichter Ansatz; Rohstoff I, heiß am Gradanfang; kalt und bis zur mittleren Trockenstufe; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; kalte Drogenfraktion I	1	0	0
G663-T0997	f86v5	f86v5.32	2	2	12	ytchy	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	dshey	dy	NONE	NONE	Eintrag: kalt-trockene Grundform	hierzu: kalt-trockene Grundform	Y_ENTRY+T_COLD+CH_DRY+Y_BASE	hierzu kalt-trocken	1	1	1	0	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin	[ytchy:?]	Eintrag: kalt-trockene Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dshey:?]; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; leicht angefeuchtet, abgeschlossen; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; Grundansatz; [teody:?]; drei Teile	1	0	0
G663-T0998	f86v5	f86v5.32	8	8	12	chody	P	MEDIAL	T	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	aiin	chey	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	0	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dshey:?]; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; leicht angefeuchtet, abgeschlossen; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; Grundansatz; [teody:?]; drei Teile	1	0	0
G663-T0999	f86v5	f86v5.34	6	6	9	ychedy	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ysheedy	ytaiin	NONE	NONE	Eintrag: getrocknete Droge, fertig	hierzu: getrocknete Droge, fertig	Y_ENTRY+CHEDY_DRY_FINISHED	hierzu getrocknete Droge	1	1	1	0	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin	[ychedy:?]	Eintrag: getrocknete Droge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz auf Kühlendstufe; Grundansatz; bis zur mittleren Kühlstufe; [choaiin:?]; [ysheedy:?]; hierzu: getrocknete Droge, fertig; hierzu: kalt, Stufe III; ein Maß kalten Ansatzes; drei Teile	1	0	0
G663-T1000	f86v5	f86v5.34	7	7	9	ytaiin	P	MEDIAL	T	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ychedy	otam	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz auf Kühlendstufe; Grundansatz; bis zur mittleren Kühlstufe; [choaiin:?]; [ysheedy:?]; hierzu: getrocknete Droge, fertig; hierzu: kalt, Stufe III; ein Maß kalten Ansatzes; drei Teile	1	0	0
G663-T1001	f86v5	f86v5.36	1	1	9	shody	P	BOS	T	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qoty	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	1	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	vollständig eingeweichter Ansatz; leicht gekühlt; Trockenansatz, abgeschlossen; [ytody:?]; [olkey:?]; [otoloty:?]; [oltal:?]; leicht erhitzter Ansatz; Dosis I	1	0	0
G663-T1002	f86v5	f86v5.36	3	3	9	chody	P	MEDIAL	T	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoty	ytody	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	1	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	shody qoty chody ytody olkey otoloty oltal oky dam	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	vollständig eingeweichter Ansatz; leicht gekühlt; Trockenansatz, abgeschlossen; [ytody:?]; [olkey:?]; [otoloty:?]; [oltal:?]; leicht erhitzter Ansatz; Dosis I	1	0	0
