order_id	order_mark_id	stage	page	unit	source_id	surface	identity	component_recipe	concrete_default_de	owner_or_handle_de	calibration_set
WH04	WH04-M074	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G087	cho	A3:G087	HO	BEDINGUNGSTEIL 9 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M075	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G088	qotair	A3:G088	OT+AIR	FOLGEND · BEDINGUNGSTEIL 10 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M076	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G089	chda	A3:G089	CHD+A_ADDR	BEDINGUNGSTEIL 11 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M077	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G090	oteeal	A3:G090	OT+EE+AL	FOLGEND · LAENGER · AN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M078	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G091	cheor	A3:G091	CHEO+R	BEDINGUNGSTEIL 13 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M079	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G092	ar	A3:G092	AR	VON	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M080	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G093	air	A3:G093	AIR	BEDINGUNGSTEIL 15 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M081	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G094	oteody	A3:G094	OT+E+O+Y	FOLGEND · KURZ · DIESER_EINTRAG · BEDINGUNGSTEIL 16 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M082	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G095	ytyd	A3:G095	Y+T+Y+D_LABEL	DIESER_EINTRAG · DIESER_EINTRAG · BEDINGUNGSTEIL 17 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M083	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G096	a	A3:G096	A_ADDR	BEDINGUNGSTEIL 18 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M084	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G097	dchy	A3:G097	D_ADDR+Y	DIESER_EINTRAG · BEDINGUNGSTEIL 19 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M085	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G098	otoly	A3:G098	OT+OL+Y	FOLGEND · WEITER · DIESER_EINTRAG	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M086	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G099	okeodal	A3:G099	OK+E+O+AL	KURZ · AN · BEDINGUNGSTEIL 21 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M087	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G100	oteoarar	A3:G100	OT+E+O+AR+AR	FOLGEND · KURZ · VON · VON · BEDINGUNGSTEIL 22 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M088	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G101	cheteeser	A3:G101	CH+E+T+EE+S_ADDR+E+R	KURZ · LAENGER · KURZ · BEDINGUNGSTEIL 23 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M089	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G102	dair	A3:G102	D_ADDR+AIR	BEDINGUNGSTEIL 24 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M090	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G103	chey	A3:G103	Y	DIESER_EINTRAG	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M091	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G104	okody	A3:G104	OK+O+Y	DIESER_EINTRAG · BEDINGUNGSTEIL 26 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M092	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G105	dal	A3:G105	AL	AN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M093	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G106	oteey	A3:G106	OT+EE+Y	FOLGEND · LAENGER · DIESER_EINTRAG	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M094	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G107	oteey	A3:G107	OT+EE+Y	FOLGEND · LAENGER · DIESER_EINTRAG	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M001	MAKE_D.P1	f56r	H5-S001	E074	chochor	PROC051	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M002	MAKE_D.P1	f56r	H5-S001	E075	cho	PROC052	HO	ZUTAT	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M003	MAKE_D.P1	f56r	H5-S001	E076	chodaly	PROC053	HO+AL+Y	ZUTAT · ZIELSTELLE · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M004	MAKE_D.P1	f56r	H5-S001	E077	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M005	MAKE_D.P1	f56r	H5-S001	E078	sho	PROC052	HO	ZUTAT	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M006	MAKE_D.P1	f56r	H5-S001	E079	kchol	PROC054	K+OL	ZUGEBEN · WEITER	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M007	MAKE_D.P1	f56r	H5-S001	E080	otchor	PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M008	MAKE_D.P1	f56r	H5-S001	E081	choky	PROC008	OK+Y	ANSETZEN · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M009	MAKE_D.P1	f56r	H5-S001	E082	dal	PROC055	AL	ZIELSTELLE	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M010	MAKE_D.P1	f56r	H5-S002	E083	schol	PROC034	RESUME_CARD	DAVON	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M011	MAKE_D.P1	f56r	H5-S002	E084	choy	PROC056	HO+Y	ZUTAT · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M012	MAKE_D.P1	f56r	H5-S002	E085	choky	PROC008	OK+Y	ANSETZEN · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M013	MAKE_D.P1	f56r	H5-S002	E086	cheeckhody	PROC057	CH+EE+CKH+O+DY	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M014	APPLY_B5	f83r	B5-S001	E362	otchdy	PROC166	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M015	APPLY_B5	f83r	B5-S002	E363	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M016	APPLY_B5	f83r	B5-S003	E364	shedal	PROC142	SHED+AL	STEHENLASSEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M017	APPLY_B5	f83r	B5-S003	E365	dal	PROC055	AL	ZIELSTELLE	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M018	APPLY_B5	f83r	B5-S003	E366	cheol	PROC013	OL	WEITER	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M019	APPLY_B5	f83r	B5-S003	E367	lol	PROC167	L+OL	LEITEN · WEITER	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M020	APPLY_B5	f83r	B5-S003	E368	chdal	PROC168	CHD+AL	UMSETZEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M021	APPLY_B5	f83r	B5-S003	E369	aiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M022	APPLY_B5	f83r	B5-S003	E370	sol	PROC013	OL	WEITER	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M023	APPLY_B5	f83r	B5-S003	E371	daiiin	PROC169	DA+IIN	ZWEI · EINE EINGESTELLTE ARBEITSSTUFE	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M024	APPLY_B5	f83r	B5-S003	E372	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	linke Fransenstation im B5-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH05	WH05-M025	CONDITION_C3@f68r1.9	f68r1	f68r1.9	A2:G033	odchecthy	A2:G033	O+D_ADDR+CH+E+CTH+Y	KURZ · DIESER_EINTRAG · BEDINGUNGSTEIL 1 VON C3@f68r1.9	C3@f68r1.9; direkter Sternort im Mehrpaneelatlas	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M001	MAKE_C.W2	f55v	H4-S001	E056	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M002	MAKE_C.W2	f55v	H4-S001	E057	chaiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M003	MAKE_C.W2	f55v	H4-S001	E058	ykain	PROC039	Y+K+AIN	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M004	MAKE_C.W2	f55v	H4-S001	E059	ykan	PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M005	MAKE_C.W2	f55v	H4-S001	E060	ody	PROC041	O+DY	ARBEITSGANG · SCHLUSS	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M006	MAKE_C.W2	f55v	H4-S002	E061	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M007	MAKE_C.W2	f55v	H4-S002	E062	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M008	MAKE_C.W2	f55v	H4-S002	E063	talam	PROC043	TALAM	BEISEITESTELLEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M009	MAKE_C.W2	f55v	H4-S003	E064	ykaiin	PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M010	MAKE_C.W2	f55v	H4-S003	E065	cheoar	PROC045	CH+E+O+AR	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M011	MAKE_C.W2	f55v	H4-S003	E066	cheeky	PROC046	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M012	MAKE_C.W2	f55v	H4-S003	E067	oldy	PROC047	OL+DY	WEITER · SCHLUSS	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M013	MAKE_C.W2	f55v	H4-S004	E068	aiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M014	MAKE_C.W2	f55v	H4-S004	E069	okal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M015	MAKE_C.W2	f55v	H4-S004	E070	oltchy	PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M016	MAKE_C.W2	f55v	H4-S004	E071	or	PROC016	OR	ANSATZ	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M017	MAKE_C.W2	f55v	H4-S004	E072	y	PROC019	Y	POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M018	MAKE_C.W2	f55v	H4-S004	E073	orain	PROC050	OR+AIN	ANSATZ · EIN ABGEGRENZTER TEIL	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M019	APPLY_B6	f83r	B6-S001	E373	solkeey	PROC170	SOLK+EE+Y	SAMMELN · DREI KURZE ARBEITSGAENGE · POSTEN	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M020	APPLY_B6	f83r	B6-S001	E374	qekey	PROC171	E+K+E+Y	EIN KURZER ARBEITSGANG · ZUGEBEN · EIN KURZER ARBEITSGANG · POSTEN	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M021	APPLY_B6	f83r	B6-S001	E375	raly	PROC172	R+AL+Y	KUEHLEN · ZIELSTELLE · POSTEN	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M022	APPLY_B6	f83r	B6-S001	E376	ol	PROC013	OL	WEITER	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M023	APPLY_B6	f83r	B6-S001	E377	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M024	APPLY_B6	f83r	B6-S001	E378	ol	PROC013	OL	WEITER	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M025	APPLY_B6	f83r	B6-S001	E379	dain	PROC156	AIN	EIN ABGEGRENZTER TEIL	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M026	APPLY_B6	f83r	B6-S001	E380	chey	PROC019	Y	POSTEN	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M027	APPLY_B6	f83r	B6-S001	E381	ldalor	PROC173	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	rechter S-Lauf im B6-Nachtrag	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M028	CONDITION_C1@f67r2.1	f67r2	f67r2.1	A1:G001	ykshy	A1:G001	Y+K+Y	DIESER_EINTRAG · DIESER_EINTRAG · BEDINGUNGSTEIL 1 VON C1@f67r2.1	C1@f67r2.1; rechter Sektor-/Phasenplatz	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M029	CONDITION_C1@f67r2.1	f67r2	f67r2.1	A1:G002	s	A1:G002	S_LABEL	BEDINGUNGSTEIL 2 VON C1@f67r2.1 KOPIEREN	C1@f67r2.1; rechter Sektor-/Phasenplatz	CAL1_TO_CAL6_UNCHANGED
WH06	WH06-M030	CONDITION_C1@f67r2.1	f67r2	f67r2.1	A1:G003	aram	A1:G003	AR+AM_ADDR	VON · BEDINGUNGSTEIL 3 VON C1@f67r2.1	C1@f67r2.1; rechter Sektor-/Phasenplatz	CAL1_TO_CAL6_UNCHANGED
