clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	exact_event_phrase_chain_de	natural_workshop_reading_de	rewrite_mode	global_network_claim	end_reason	event_ids
P915-C173	f81v	f81v.22|f81v.23	gemeinsames zweireihiges Badfeld	7	chedy salchtedytar shol qetchy ykaiin olkain shedy	den Posten umsetzen → kurz die bezeichnete Station auswählen mit dem Teilposten, dann die Stufe einstellen, dann die Stufe einstellen → den Posten halten, dann den Teilgang fortsetzen → kurz die Stufe einstellen → den aktuellen Posten beibehalten → den Teilgang fortsetzen mit dem Teilposten → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1062|P912-E1063|P912-E1064|P912-E1065|P912-E1066|P912-E1067|P912-E1068
P915-C174	f81v	f81v.23|f81v.24	gemeinsames zweireihiges Badfeld	6	qoky dchedy rol olcthdy ytey okchedy	den aktuellen Posten beibehalten → den Posten umsetzen mit dem Teilposten → den Posten warm halten → den Teilgang fortsetzen mit dem Teilposten, dann den Posten gebrauchsfertig machen → füllen verwenden → den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1069|P912-E1070|P912-E1071|P912-E1072|P912-E1073|P912-E1074
P915-C175	f81v	f81v.24	gemeinsames zweireihiges Badfeld	7	qokal okeey qol cheedy sal teol dchdy	die bezeichnete Einstellung übernehmen → länger den aktuellen Posten beibehalten → FORTSETZEN verwenden → länger den aktuellen Posten beibehalten mit dem Teilposten → die bezeichnete Station auswählen → Hahn verwenden → den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1075|P912-E1076|P912-E1077|P912-E1078|P912-E1079|P912-E1080|P912-E1081
P915-C176	f81v	f81v.24|f81v.25	gemeinsames zweireihiges Badfeld	3	ly oshedy qotedy	Auffangschale verwenden → den Stationsgang ausführen, dann den Posten absetzen lassen → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1082|P912-E1083|P912-E1084
P915-C177	f81v	f81v.25|f81v.26	gemeinsames zweireihiges Badfeld	14	shol chedy y shchey ol chey qol chedy tchd oky ol checholtar oiin okedy	den Posten halten, dann den Teilgang fortsetzen → den Posten umsetzen → POSTEN verwenden → den Posten halten → FORTSETZEN verwenden → POSTEN verwenden → FORTSETZEN verwenden → den Posten umsetzen → die Stufe einstellen, dann den Posten umsetzen → den aktuellen Posten beibehalten → FORTSETZEN verwenden → kurz den Teilgang fortsetzen, dann die Stufe einstellen → den Stationsgang ausführen auf der eingestellten Stufe → kurz den Teilgang abschließen	Den aktuellen Posten im selben Becken weiterhalten, zur nächsten Station umsetzen, dort nach eingestellter Stufe behandeln und kurz schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1085|P912-E1086|P912-E1087|P912-E1088|P912-E1089|P912-E1090|P912-E1091|P912-E1092|P912-E1093|P912-E1094|P912-E1095|P912-E1096|P912-E1097|P912-E1098
P915-C178	f81v	f81v.26	gemeinsames zweireihiges Badfeld	4	dal shey olkeol olkeedy	ZIELSTATION verwenden → kurz den Posten halten → kurz den Teilgang fortsetzen, dann den Teilgang fortsetzen → länger den Posten auffangen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1099|P912-E1100|P912-E1101|P912-E1102
P915-C179	f81v	f81v.26|f81v.27	gemeinsames zweireihiges Badfeld	4	okeol dsheol oiiin olkeedy	kurz den Teilgang fortsetzen → einreiben verwenden → den Stationsgang ausführen auf der eingestellten Stufe → länger den Posten auffangen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1103|P912-E1104|P912-E1105|P912-E1106
P915-C180	f81v	f81v.27	gemeinsames zweireihiges Badfeld	1	tedy	kurz die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1107
P915-C181	f81v	f81v.27	gemeinsames zweireihiges Badfeld	2	cheky shckhedy	kurz den Posten behandeln → kurz den Posten halten, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1108|P912-E1109
P915-C182	f81v	f81v.27	gemeinsames zweireihiges Badfeld	1	chal	die bezeichnete Einstellung übernehmen	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1110
P915-C183	f82r	f82r.1|f82r.2	mehrere getrennte Bad- und Leitungsstationen	10	qosheedy qokeol daiin shckhy okeeor cheey daiin shey dchedy qolchedy	länger den Stationsgang ausführen mit dem Teilposten, dann den Posten halten → kurz den Teilgang fortsetzen → STATIONSWERT verwenden → den Posten halten → länger die bezeichnete Einstellung übernehmen → den Klarlauf abnehmen → STATIONSWERT verwenden → den Klarlauf abnehmen → den Posten umsetzen mit dem Teilposten → den Teilgang fortsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1113|P912-E1114|P912-E1115|P912-E1116|P912-E1117|P912-E1118|P912-E1119|P912-E1120|P912-E1121|P912-E1122
P915-C184	f82r	f82r.2	mehrere getrennte Bad- und Leitungsstationen	3	qokain dy qokeedy	die bezeichnete Einstellung übernehmen mit dem Teilposten → POSTEN verwenden → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation die vorgesehene Füllung einstellen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1123|P912-E1124|P912-E1125
P915-C185	f82r	f82r.2|f82r.3	mehrere getrennte Bad- und Leitungsstationen	5	qokal lcheckhy lched qokeey lcheckhedy	die bezeichnete Einstellung übernehmen → den Posten weiterleiten → den Posten weiterleiten, dann den Posten umsetzen → länger den aktuellen Posten beibehalten → kurz den Posten weiterleiten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1126|P912-E1127|P912-E1128|P912-E1129|P912-E1130
P915-C186	f82r	f82r.3|f82r.4	mehrere getrennte Bad- und Leitungsstationen	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	den aktuellen Posten beibehalten → Seihtuch verwenden → den Posten durch den sichtbaren Durchlass führen → die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen → gleichstellen verwenden → länger den Posten behandeln → den Posten weiterleiten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1131|P912-E1132|P912-E1133|P912-E1134|P912-E1135|P912-E1136|P912-E1137|P912-E1138
P915-C187	f82r	f82r.4|f82r.5	mehrere getrennte Bad- und Leitungsstationen	7	oteey qokal sheckhy qoky sol lkchedy qokeedy	länger zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen → Überlauf verwenden → den aktuellen Posten beibehalten → FORTSETZEN verwenden → den Posten weiterleiten, dann den Posten umsetzen → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1139|P912-E1140|P912-E1141|P912-E1142|P912-E1143|P912-E1144|P912-E1145
P915-C188	f82r	f82r.5	mehrere getrennte Bad- und Leitungsstationen	4	qokal cthol chedy qoteedy	die bezeichnete Einstellung übernehmen → den Posten gebrauchsfertig machen, dann den Teilgang fortsetzen → den Posten umsetzen → länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1146|P912-E1147|P912-E1148|P912-E1149
P915-C189	f82r	f82r.5|f82r.6	mehrere getrennte Bad- und Leitungsstationen	3	qokal sar shedy	die bezeichnete Einstellung übernehmen → die bezeichnete Station auswählen → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1150|P912-E1151|P912-E1152
P915-C190	f82r	f82r.6|f82r.7	mehrere getrennte Bad- und Leitungsstationen	8	qol shedaiin sheckhy okal sheky qotaiin chedol dshedy	FORTSETZEN verwenden → den Posten absetzen lassen → Überlauf verwenden → die bezeichnete Einstellung übernehmen → kurz den Posten halten → zum nächsten Teilgang gehen → den Posten umsetzen, dann den Teilgang fortsetzen → frische Arbeitsflüssigkeit zugeben	An der jeweils gezeigten Bad- oder Leitungsstation kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und absetzen lassen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1153|P912-E1154|P912-E1155|P912-E1156|P912-E1157|P912-E1158|P912-E1159|P912-E1160
P915-C191	f82r	f82r.7	mehrere getrennte Bad- und Leitungsstationen	3	sotaiin qokar shedy	die bezeichnete Station auswählen, dann zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1161|P912-E1162|P912-E1163
P915-C192	f82r	f82r.7	mehrere getrennte Bad- und Leitungsstationen	1	solshedy	kurz den Teilgang fortsetzen, dann den Posten halten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1164
P915-C193	f82r	f82r.7|f82r.8	mehrere getrennte Bad- und Leitungsstationen	6	qokeey qoky ls cheey qekeey sheedy	länger den aktuellen Posten beibehalten → den aktuellen Posten beibehalten → Düse verwenden → den Klarlauf abnehmen → länger den aktuellen Posten beibehalten → länger den Posten halten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1165|P912-E1166|P912-E1167|P912-E1168|P912-E1169|P912-E1170
P915-C194	f82r	f82r.8	mehrere getrennte Bad- und Leitungsstationen	1	qokedy	kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1171
P915-C195	f82r	f82r.8|f82r.9	mehrere getrennte Bad- und Leitungsstationen	13	lcho r cheey qokey qotal chedy qoteor ssholshecthy qokaiin chkedy rchey dairchey qokaiin	den Posten weiterleiten, dann den Stationsgang ausführen → MARKIEREN verwenden → den Klarlauf abnehmen → kurz den aktuellen Posten beibehalten → zum nächsten Teilgang gehen → den Posten umsetzen → kurz zum nächsten Teilgang gehen → kurz die bezeichnete Station auswählen, dann den Posten halten, dann den Stationsgang ausführen, dann die Station spülen, dann den Posten gebrauchsfertig machen → die bezeichnete Einstellung übernehmen → kurz den Posten behandeln mit dem Teilposten → kurz den Zustand markieren → kurz den aktuellen Posten beibehalten mit dem Teilposten → die bezeichnete Einstellung übernehmen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, die Station spülen und bis zur Gebrauchsbereitschaft führen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1172|P912-E1173|P912-E1174|P912-E1175|P912-E1176|P912-E1177|P912-E1178|P912-E1179|P912-E1180|P912-E1181|P912-E1182|P912-E1183|P912-E1184
P915-C196	f82r	f82r.11	mehrere getrennte Bad- und Leitungsstationen	2	kolchdy qokedy	den Teilgang fortsetzen, dann den Posten umsetzen → kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1186|P912-E1187
P915-C197	f82r	f82r.11|f82r.12	mehrere getrennte Bad- und Leitungsstationen	7	qopol qotedor chopchedy qotal chedy kam otedy	den Stationsgang ausführen, dann den Posten einsetzen, dann den Teilgang fortsetzen → kurz zum nächsten Teilgang gehen mit dem Teilposten → den Stationsgang ausführen, dann den Posten einsetzen, dann den Posten umsetzen → zum nächsten Teilgang gehen → den Posten umsetzen → die bezeichnete Einstellung übernehmen im inneren Becken → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1188|P912-E1189|P912-E1190|P912-E1191|P912-E1192|P912-E1193|P912-E1194
P915-C198	f82r	f82r.12|f82r.13	mehrere getrennte Bad- und Leitungsstationen	9	qodched olqo dar checkho lolol okal okarchedy tcheol olchedy	den Stationsgang ausführen mit dem Teilposten, dann den Posten umsetzen → den Teilgang fortsetzen, dann den Stationsgang ausführen → die bezeichnete Einstellung übernehmen mit dem Teilposten → kurz den Stationsgang ausführen → den Posten weiterleiten, dann den Teilgang fortsetzen, dann den Teilgang fortsetzen → die bezeichnete Einstellung übernehmen → den Posten umsetzen → die Stufe einstellen, dann den Posten weiterleiten → den Teilgang fortsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1195|P912-E1196|P912-E1197|P912-E1198|P912-E1199|P912-E1200|P912-E1201|P912-E1202|P912-E1203
P915-C199	f82r	f82r.13	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1204
P915-C200	f82r	f82r.13	mehrere getrennte Bad- und Leitungsstationen	1	qotedy	kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1205
P915-C201	f82r	f82r.13|f82r.14	mehrere getrennte Bad- und Leitungsstationen	13	chedar cheey lchey solarol r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	den Posten umsetzen → den Klarlauf abnehmen → den Posten weiterleiten → die bezeichnete Station auswählen, dann den Teilgang fortsetzen, dann den Teilgang fortsetzen → MARKIEREN verwenden → den Teilgang fortsetzen → die bezeichnete Einstellung übernehmen → POSTEN verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → vollständig den aktuellen Posten beibehalten mit dem Teilposten → länger den aktuellen Posten beibehalten → die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1206|P912-E1207|P912-E1208|P912-E1209|P912-E1210|P912-E1211|P912-E1212|P912-E1213|P912-E1214|P912-E1215|P912-E1216|P912-E1217|P912-E1218
P915-C202	f82r	f82r.15	mehrere getrennte Bad- und Leitungsstationen	1	kedy	kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1219
P915-C203	f82r	f82r.15	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1220
P915-C204	f82r	f82r.15	mehrere getrennte Bad- und Leitungsstationen	1	qokedy	kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1221
P915-C205	f82r	f82r.15	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1222
P915-C206	f82r	f82r.15|f82r.16	mehrere getrennte Bad- und Leitungsstationen	7	lkeedy qokaiin dy daiin chdy dy qokeedy	länger den Posten weiterleiten mit dem Teilposten → die bezeichnete Einstellung übernehmen → POSTEN verwenden → STATIONSWERT verwenden → den Posten umsetzen → POSTEN verwenden → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1223|P912-E1224|P912-E1225|P912-E1226|P912-E1227|P912-E1228|P912-E1229
P915-C207	f82r	f82r.16	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1230
P915-C208	f82r	f82r.16	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1231
P915-C209	f82r	f82r.16|f82r.17	mehrere getrennte Bad- und Leitungsstationen	10	cheey r or ol s aiin chey ra dam dshedy	den Klarlauf abnehmen → MARKIEREN verwenden → ARBEITSSATZ verwenden → FORTSETZEN verwenden → AUSWÄHLEN verwenden → STATIONSWERT verwenden → POSTEN verwenden → den Zustand markieren am bezeichneten Ort → die bezeichnete Einstellung übernehmen im inneren Becken → frische Arbeitsflüssigkeit zugeben	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1232|P912-E1233|P912-E1234|P912-E1235|P912-E1236|P912-E1237|P912-E1238|P912-E1239|P912-E1240|P912-E1241
P915-C210	f82r	f82r.17	mehrere getrennte Bad- und Leitungsstationen	4	qoteey chedy qokeeey qokedy	länger zum nächsten Teilgang gehen → den Posten umsetzen → vollständig den aktuellen Posten beibehalten → kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1242|P912-E1243|P912-E1244|P912-E1245
P915-C211	f82r	f82r.17	mehrere getrennte Bad- und Leitungsstationen	2	lteedy qokeedy	länger den Posten weiterleiten mit dem Teilposten, dann die Stufe einstellen → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1246|P912-E1247
P915-C212	f82r	f82r.17|f82r.18	mehrere getrennte Bad- und Leitungsstationen	4	ralchey polched otain shedy	kurz den Zustand markieren → den Posten einsetzen, dann den Teilgang fortsetzen, dann den Posten umsetzen → zum nächsten Teilgang gehen mit dem Teilposten → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation die vorgesehene Füllung einstellen, in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1248|P912-E1249|P912-E1250|P912-E1251
P915-C213	f82r	f82r.18	mehrere getrennte Bad- und Leitungsstationen	1	shedy	den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1252
P915-C214	f82r	f82r.18|f82r.19	mehrere getrennte Bad- und Leitungsstationen	12	dal chedar qokeey ykeey l s araiin ory okain char okain qokeedy	ZIELSTATION verwenden → den Posten umsetzen → länger den aktuellen Posten beibehalten → länger den aktuellen Posten beibehalten → LEITEN verwenden → AUSWÄHLEN verwenden → die bezeichnete Einstellung übernehmen → den aktuellen Posten beibehalten → die bezeichnete Einstellung übernehmen mit dem Teilposten → QUELLSTATION verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1253|P912-E1254|P912-E1255|P912-E1256|P912-E1257|P912-E1258|P912-E1259|P912-E1260|P912-E1261|P912-E1262|P912-E1263|P912-E1264
P915-C215	f82r	f82r.19|f82r.20	mehrere getrennte Bad- und Leitungsstationen	3	lchy posalshy qokedy	den Posten weiterleiten → den Posten einsetzen am bezeichneten Ort, dann den Stationsgang ausführen, dann die bezeichnete Station auswählen, dann die Station spülen → kurz den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1265|P912-E1266|P912-E1267
P915-C216	f82r	f82r.20	mehrere getrennte Bad- und Leitungsstationen	2	cphal shedy	den Posten umleiten → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1268|P912-E1269
P915-C217	f82r	f82r.20	mehrere getrennte Bad- und Leitungsstationen	4	sheol keeedy lkaiin shedy	kurz den Posten halten, dann den Teilgang fortsetzen → vollständig den aktuellen Posten beibehalten mit dem Teilposten → den Posten weiterleiten → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1270|P912-E1271|P912-E1272|P912-E1273
P915-C218	f82r	f82r.20|f82r.21	mehrere getrennte Bad- und Leitungsstationen	4	qoly daiin cheoky lkedy	den Teilgang fortsetzen → STATIONSWERT verwenden → den Auszug weitergeben → kurz den Posten weiterleiten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1274|P912-E1275|P912-E1276|P912-E1277
