source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v84_reading_id	v84_lexical_core_de	v84_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de
AR195	otar#1	otar	Anteil I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otar#1	Anteil I des kalten Ansatzes	Anteil I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalte Drogenfraktion I im Ansatz; lebender Rivale: erste Drogenfraktion des kalten Ansatzes|kalter Drogenauszug I
AR196	otarar#1	otarar	Unteranteil I des Anteils I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otarar#1	Unteranteil I des Anteils I des kalten Ansatzes	Unteranteil I des Anteils I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Unterfraktion I des kalten Drogenauszugs I
AR197	otardy#1	otardy	fertiger Anteil I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otardy#1	fertiger Anteil I des kalten Ansatzes	fertiger Anteil I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: fertiger kalter Drogenauszug I
AR198	otchdy#1	otchdy	kalt-trockene Zubereitung, Anfangsstufe erreicht	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchdy#1	kalt-trockene Zubereitung, Anfangsstufe erreicht	kalt-trockene Zubereitung, Anfangsstufe erreicht	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; lebender Rivale: Kaltansatz|Trockenrückstand
AR199	otchey#1	otchey	kalt-trockene Zubereitung in der Mitte des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchey#1	kalt-trockene Zubereitung in der Mitte des Grades	kalt-trockene Zubereitung in der Mitte des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz in der Mitte des Grades; lebender Rivale: Kaltansatz|Trockenrückstand
AR200	otchy#1	otchy	kalt-trockene Zubereitung am Anfang des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchy#1	kalt-trockene Zubereitung am Anfang des Grades	kalt-trockene Zubereitung am Anfang des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz am Anfang des Grades; lebender Rivale: Kaltansatz|Trockenrückstand
AR202	oteed#1	oteed	vollständig abgekühlter und abgezogener Auszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oteed#1	vollständig abgekühlter und abgezogener Auszug	vollständig abgekühlter und abgezogener Auszug	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Zubereitung|Absud
AR204	oteor#1	oteor	eine Portion kalten Ansatzes, Mittelstufe	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oteor#1	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR205	otsheody#1	otsheody	fertiges kalt angefeuchtetes Mazerat	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otsheody#1	fertiges kalt angefeuchtetes Mazerat	fertiges kalt angefeuchtetes Mazerat	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Einweichung|feuchte Zubereitung
AR206	otshey#1	otshey	kaltes Mazerat in der Mitte des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otshey#1	kaltes Mazerat in der Mitte des Grades	kaltes Mazerat in der Mitte des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-feuchter Ansatz in der Mitte des Grades; lebender Rivale: kalt-feuchte Zubereitung|Einweichung
AR207	oty#1	oty	kalter Ansatz am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oty#1	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR209	otytchol#1	otytchol	nachgekühlter Trockenstoff im Ansatz	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otytchol#1	nachgekühlter Trockenstoff im Ansatz	nachgekühlter Trockenstoff im Ansatz	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar
AR211	pol#1	pol	Pulverstoff	1	1	CURRENT_DEBT_ONLY	8	HEAD_AND_OL_HOLD	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	pol#1	Pulverstoff	Pulverstoff	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE
AR212	polairy#1	polairy	Pulveranteil II, abgeschlossen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	polairy#1	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulveranteil II abschließen
AR214	qckhedy#1	qckhedy	das Arzneikompositum bis zur Mittelstufe aufbereiten	1	1	LIVE_RIVAL	7	ACTION_WITH_OPEN_PATIENT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qckhedy#1	das Arzneikompositum bis zur Mittelstufe aufbereiten	das Arzneikompositum bis zur Mittelstufe aufbereiten	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: bereite das Arzneikompositum bis zur Mittelstufe und schließe ab; lebender Rivale: dy als selbständiger Befehl innerhalb des Wortes
AR216	qey#1	qey	die vorstehende Mittelstufenportion anschließend nehmen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qey#1	die vorstehende Mittelstufenportion anschließend nehmen	die vorstehende Mittelstufenportion anschließend nehmen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR217	qoal#1	qoal	Rohstoffklasse I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qoal#1	Rohstoffklasse I	Rohstoffklasse I	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR218	qochar#1	qochar	trockenen Drogenanteil I nehmen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qochar#1	trockenen Drogenanteil I nehmen	trockenen Drogenanteil I nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil I des Trockenguts nehmen
AR219	qochedain#1	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qochedain#1	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR220	qocho#1	qocho	getrocknete Droge nehmen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qocho#1	getrocknete Droge nehmen	getrocknete Droge nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Trockenzubereitung|Trockenmasse
AR221	qockhol#1	qockhol	Drogenstoff aus Arzneikompositum zugeben	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	REPAIRED_IN_V84	LEARNED_HEAD_COMPRESSION	UNSUPPORTED_DRUG_AND_COMPOSITUM_IDENTITY	qockhol#V84_1	Mischgut zugeben	Mischgut zugeben	39	W1_WEAK_WORKING	49	W2_PROVISIONAL_WORKING	49	W2_PROVISIONAL_WORKING	H0_NONE	Exakte Aktionslizenz bewahrt zugeben; CKH/OL liefert nur das Mischgut.	Arznei und Zutaten sind unbelegt; C021/Relationskanten geben null Wortpunkte.
AR222	qodaiin#1	qodaiin	drei Portionen des folgenden Anteils	1	1	LIVE_RIVAL	5	ABSTRACT_VALUE_AXIS	1	0	REPAIRED_IN_V84	NEIGHBOUR_OBJECT_TO_CONTEXT	OBJECT_AND_AXIS_OVERPACKING	qodaiin#V84_1	Wert III	drei	26	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	Die gebundene Form bewahrt eine Wertstufe III, ohne die strittige innere Grenze entscheiden zu müssen.	Präfix-/Kopfrahmen und QOD|AIIN gegen QO|DAIIN bleiben offen; QO erhält hier keinen freien Referenz- oder Aktionswert, und Anteil/Portion sind kein sicherer Wortbestandteil.
AR223	qodar#1	qodar	Drogenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qodar#1	Drogenanteil I abmessen	Drogenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Ansatz- oder Auszugsfraktion abmessen
AR227	qoeeo#1	qoeeo	zweites Mazerat	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REPAIRED_IN_V84	PRODUCT_TO_VISIBLE_CORE	UNSUPPORTED_MACERATE_PRODUCT	qoeeo#V84_1	zweite Feuchtzubereitung	zweite Feuchtzubereitung	30	W1_WEAK_WORKING	42	W2_PROVISIONAL_WORKING	42	W2_PROVISIONAL_WORKING	H0_NONE	Die exakte lokale QO+EE+O-Zelle und der O-Zubereitungsrahmen stützen die neutralisierte Produktlesung.	Kein universeller Mazerat- oder freier Feuchtigkeitskopf; QO/EE/O-Grenzen bleiben gelernt.
AR232	qokaiir#1	qokaiir	nimm den heißen Drogenanteil III	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qokaiir#1	nimm den heißen Drogenanteil III	nimm den heißen Drogenanteil III	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: nimm die dritte erhitzte Drogenfraktion; lebender Rivale: nimm den dritten heißen Drogenauszug
AR234	qokal#1	qokal	Rohstoffklasse I, heiß am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qokal#1	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR241	qokchy#1	qokchy	heiß und trocken am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qokchy#1	heiß und trocken am Anfang des Grades	heiß und trocken am Anfang des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR244	qokeeey#1	qokeeey	stark erhitzt, Endstufe III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qokeeey#1	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR249	qopaiin#1	qopaiin	drei Teile Pulverzubereitung nehmen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qopaiin#1	drei Teile Pulverzubereitung nehmen	drei Teile Pulverzubereitung nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulvermischung|Pulveransatz
AR253	qotaiin#1	qotaiin	kalt, Grad III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qotaiin#1	kalt, Grad III	kalt, Grad III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR258	qoteed#1	qoteed	Auszug vollständig abkühlen und abziehen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REPAIRED_IN_V84	PRODUCT_TO_VISIBLE_CORE	UNSUPPORTED_EXTRACT_OBJECT	qoteed#V84_1	vollständig abkühlen und abziehen	Zubereitung vollständig abkühlen und abziehen	30	W1_WEAK_WORKING	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	H0_NONE	ACT_COOL und ACT_DRAW_OFF bleiben exakt lizenziert; der nicht geschriebene Produktkopf wird aus dem Wortkern entfernt.	Das lokale Objekt ist keine unabhängig identifizierte Auszugsklasse; QO bleibt scopegebunden und liefert keinen freien Zubereitungskopf.
AR261	qy#1	qy	hiervon nehmen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qy#1	hiervon nehmen	hiervon nehmen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der Singleton ist an seiner Position als TAKE-Aktion lizenziert.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar; LOW_EXPLORATORY und kein seitenübergreifender Bedeutungsbeleg.
AR262	r#1	r	Wurzel	1	1	CURRENT_DEBT_ONLY	8	HEAD_AND_OL_HOLD	5	0	HELD_FOR_LATER_REPAIR	NONE	NONE	r#1	Wurzel	Wurzel	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE
AR270	sairy#1	sairy	Samenanteil II, abgeschlossen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sairy#1	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgeschlossener Samenposten II
AR272	saraiin#1	saraiin	drei Teile des Samenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	saraiin#1	drei Teile des Samenanteils I	drei Teile des Samenanteils I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: drei Teile des ersten Samenpostens
AR273	shal#1	shal	Rohstoffklasse I, feucht am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shal#1	Rohstoffklasse I, feucht am Gradanfang	Rohstoffklasse I, feucht am Gradanfang	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR274	shckhy#1	shckhy	Arzneikompositum: feucht, Gradanfang	1	1	CURRENT_DEBT_ONLY	4	CKH_CPH_EXACT_FAMILY	1	0	REPAIRED_IN_V84	LEARNED_HEAD_COMPRESSION	UNSUPPORTED_DRUG_IDENTITY	shckhy#V84_1	feuchte Mischung, Anfangsstufe	feuchte Mischung, Anfangsstufe	31	W1_WEAK_WORKING	45	W2_PROVISIONAL_WORKING	45	W2_PROVISIONAL_WORKING	H0_NONE	Feuchte CKH-Schwesterzelle und Anfangszelle sind sichtbar.	Mischung ist ein gelernter Familienkopf, keine freie CKH- oder Arzneibedeutung.
