gdt740_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt739_state_mode	gdt740_state_mode	attachment_tier	selected_contact_count	direct_contact_count	radius_two_contact_count	radius_two_relay_contact_count	radius_two_held_contact_count	repeated_direct_contact_count	gdt739_dimension_dispatch	gdt740_dimension_dispatch	gdt739_carrier_dispatch	gdt740_carrier_dispatch	gdt739_working_render_de	gdt740_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	manual_override_applied	manual_override_reason	renderer_changed_from_gdt739	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G740-R0153	G739-D0153	G738-P0153	G737-O0180	f108r	f108r.28	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0154	G739-D0154	G738-P0154	G737-O0191	f108v	f108v.11	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0155	G739-D0155	G738-P0155	G737-O0202	f108v	f108v.33	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0156	G739-D0156	G738-P0156	G737-O0204	f108v	f108v.37	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_STRONG	1	1	0	0	0	1	OPEN_SCALAR	OPEN_SCALAR	MATERIAL_PART	MATERIAL_PART	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0157	G739-D0157	G738-P0157	G737-O0206	f108v	f108v.39	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0158	G739-D0158	G738-P0158	G737-O0212	f10v	f10v.1	9	9	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	DIRECT_BOUNDARY_HOLD	2	1	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	PREPARATION	OPEN	Mengen-/Portionsstufe II der Zubereitung	Skalarstufe II; Dimension offen	0	0	0	1	direct otydy is a closure boundary rather than a preparation carrier for sain	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0159	G739-D0159	G738-P0159	G737-O0223	f111r	f111r.24	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Trockenheitsgrad II der Zubereitung; Eintrag	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0160	G739-D0160	G738-P0160	G737-O0240	f111r	f111r.52	8	8	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0161	G739-D0161	G738-P0161	G737-O0270	f111v	f111v.47	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	OPEN	OPEN	Heißgrad II; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0162	G739-D0162	G738-P0162	G737-O0274	f111v	f111v.51	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	MATERIAL	MATERIAL	Trockenheitsgrad II des Materials; Eintrag	Trockenheitsgrad II des Materials; Eintrag	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0163	G739-D0163	G738-P0163	G737-O0280	f112r	f112r.35	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	KEEP_CARRIER_ONLY	1	1	0	0	0	0	AMOUNT_DOSE	OPEN_SCALAR	MATERIAL	MATERIAL	Mengen-/Portionsstufe II des Materials; Eintrag	Skalarstufe II des Materials; Dimension offen; Eintrag	0	1	1	1	direct material carrier survives but neighboring counted material owns its own amount value	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0164	G739-D0164	G738-P0164	G737-O0281	f112r	f112r.36	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	OPEN	Trockenheitsgrad II der Zubereitung; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0165	G739-D0165	G738-P0165	G737-O0283	f112r	f112r.40	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0166	G739-D0166	G738-P0166	G737-O0284	f112v	f112v.5	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	OPEN	Heißgrad II der Zubereitung; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0167	G739-D0167	G738-P0167	G737-O0285	f112v	f112v.14	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0168	G739-D0168	G738-P0168	G737-O0293	f112v	f112v.37	2	2	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0169	G739-D0169	G738-P0169	G737-O0316	f113r	f113r.49	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	OPEN	Skalarstufe II der Zubereitung; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0170	G739-D0170	G738-P0170	G737-O0353	f114r	f114r.36	8	8	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0171	G739-D0171	G738-P0171	G737-O0406	f116r	f116r.14	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0172	G739-D0172	G738-P0172	G737-O0449	f24v	f24v.8	4	4	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0173	G739-D0173	G738-P0173	G737-O0545	f75r	f75r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0174	G739-D0174	G738-P0174	G737-O0548	f75r	f75r.24	4	4	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	Mengen-/Portionsstufe II des Materialteils	Mengen-/Portionsstufe II des Materialteils	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0175	G739-D0175	G738-P0175	G737-O0554	f75r	f75r.44	2	2	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0176	G739-D0176	G738-P0176	G737-O0567	f76r	f76r.1	10	10	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0177	G739-D0177	G738-P0177	G737-O0574	f76r	f76r.21	10	10	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0178	G739-D0178	G738-P0178	G737-O0575	f76r	f76r.30	11	11	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0179	G739-D0179	G738-P0179	G737-O0578	f76r	f76r.34	11	11	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0180	G739-D0180	G738-P0180	G737-O0581	f76r	f76r.41	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0181	G739-D0181	G738-P0181	G737-O0583	f76r	f76r.49	5	5	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0182	G739-D0182	G738-P0182	G737-O0587	f76r	f76r.55	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0183	G739-D0183	G738-P0183	G737-O0601	f77r	f77r.14	2	2	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	OPEN	OPEN	Kältegrad II	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0184	G739-D0184	G738-P0184	G737-O0616	f77v	f77v.27	6	6	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PART	OPEN	Trockenheitsgrad II der Teilfraktion	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0185	G739-D0185	G738-P0185	G737-O0624	f78r	f78r.23	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_STRONG	1	1	0	0	0	1	OPEN_SCALAR	OPEN_SCALAR	MATERIAL_PART	MATERIAL_PART	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0186	G739-D0186	G738-P0186	G737-O0629	f78r	f78r.35	2	2	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0187	G739-D0187	G738-P0187	G737-O0631	f78v	f78v.12	8	8	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0188	G739-D0188	G738-P0188	G737-O0635	f78v	f78v.30	3	3	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0189	G739-D0189	G738-P0189	G737-O0640	f79r	f79r.6	6	6	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_STRONG	1	1	0	0	0	1	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Heißgrad II	Heißgrad II	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0190	G739-D0190	G738-P0190	G737-O0645	f79r	f79r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0191	G739-D0191	G738-P0191	G737-O0652	f79r	f79r.42	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0192	G739-D0192	G738-P0192	G737-O0656	f79v	f79v.25	8	8	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	MATERIAL	OPEN	Heißgrad II des Materials	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0193	G739-D0193	G738-P0193	G737-O0686	f81r	f81r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	OPEN	OPEN	Trockenheitsgrad II; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0194	G739-D0194	G738-P0194	G737-O0713	f82r	f82r.33	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0195	G739-D0195	G738-P0195	G737-O0735	f83r	f83r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	DIRECT_FLANK_CONFLICT_OPEN	2	2	0	0	0	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	OPEN	Trockenheitsgrad II der Zubereitung	Skalarstufe II; Dimension offen	0	0	0	1	separate left carrier and right dry axis must not fuse into one microentry	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0196	G739-D0196	G738-P0196	G737-O0740	f83r	f83r.33	6	6	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_STRONG	1	1	0	0	0	1	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Heißgrad II	Heißgrad II	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0197	G739-D0197	G738-P0197	G737-O0755	f85r2	f85r2.2	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0198	G739-D0198	G738-P0198	G737-O0762	f86v3	f86v3.7	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Kältegrad II; Eintrag	Kältegrad II; Eintrag	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0199	G739-D0199	G738-P0199	G737-O0802	f95v1	f95v1.10	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0200	G739-D0200	G738-P0200	G737-O0272	f111v	f111v.48	8	8	skaiin	kaiin	H2	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0201	G739-D0201	G738-P0201	G737-O0356	f114v	f114v.9	8	8	skaiin	kaiin	H2	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	2	0	2	0	2	0	QUALITY_DEGREE	OPEN_SCALAR	MATERIAL	OPEN	Qualitätsstufe III im kalt/trocken-Feld des Materials	Skalarstufe III; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0202	G739-D0202	G738-P0202	G737-O0524	f58r	f58r.36	1	1	skaiin	kaiin	H2	FIRST	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION_MATERIAL	PREPARATION_MATERIAL	Qualitätsstufe III im heiß/feucht-Feld des Zubereitungsmaterials; Eintrag	Qualitätsstufe III im heiß/feucht-Feld des Zubereitungsmaterials; Eintrag	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
