page	panel_id	record_id	locus	position	word	reading	status
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	4	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	5	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	6	lkedy	⟦lkedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	7	qokchedy	⟦qokchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	8	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	9	chckhdy	⟦chckhdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	10	sar	⟦sar⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	1	schedair	⟦schedair⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	2	otchedy	⟦otchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	4	chedain	⟦chedain⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	5	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	6	qotedaiin	⟦qotedaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	7	otaiin	⟦otaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	8	otedy	⟦otedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	9	ldy	⟦ldy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	1	tchedy	⟦tchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	2	qotedy	⟦qotedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	3	qokal	⟦qokal⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	4	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	5	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	6	shecthedy	⟦shecthedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	7	shecthy	⟦shecthy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	8	otor	⟦otor⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	9	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	1	soiiin	⟦soiiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	2	checthy	⟦checthy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	3	chety	⟦chety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	4	otaiin	⟦otaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	5	olsaly	⟦olsaly⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.24	6	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	1	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	2	qolchey	⟦qolchey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	3	qokeey	⟦qokeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	4	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	5	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.25	6	otal	⟦otal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	1	otchey	⟦otchey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	2	qokeey	⟦qokeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	3	qoky	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	4	tol	⟦tol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	5	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.26	6	qokylddy	⟦qokylddy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	1	dain	⟦dain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	2	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	4	shckhedy	⟦shckhedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.27	5	shckhedy	⟦shckhedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	1	saiin	⟦saiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	2	cheeky	⟦cheeky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	3	sheey	⟦sheey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	4	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	5	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.28	6	oldy	⟦oldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	1	salchedy	⟦salchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	2	cheey	⟦cheey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	3	qody	⟦qody⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	4	kesd	⟦kesd⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.29	5	oldy	⟦oldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	1	s	⟦s⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	2	okeedy	⟦okeedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	4	qoky	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P4	f83r.30	5	saii	⟦saii⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	1	techedy	⟦techedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	2	qotchedy	⟦qotchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	3	okeedy	⟦okeedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.31	4	ldy	⟦ldy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	1	cheol	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	2	qokchedy	⟦qokchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	3	lchedy	⟦lchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.32	4	qokey	⟦qokey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	1	sy	⟦sy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	2	s	⟦s⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	3	aiin	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	4	sheekchy	⟦sheekchy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	5	qokey	⟦qokey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.33	6	sain	⟦sain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	1	shky	⟦shky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	2	lchedy	⟦lchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	3	dolshed	⟦dolshed⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.34	4	qokchy	⟦qokchy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	1	saiin	⟦saiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	2	cheky	⟦cheky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	3	okeeol	⟦okeeol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	4	okain	⟦okain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.35	5	chdy	⟦chdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	1	sor	⟦sor⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	2	aiin	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	3	shy	⟦shy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	4	shey	⟦shey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	5	lshedy	⟦lshedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.36	6	qoky	⟦qoky⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	1	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	2	lkedy	⟦lkedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	3	lchedy	⟦lchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	4	qokol	⟦qokol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.37	5	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	1	or	⟦or⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	2	chey	⟦chey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	3	qockhey	⟦qockhey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.38	4	dairydy	⟦dairydy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	1	qokain	⟦qokain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	2	shey	⟦shey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	3	kain	⟦kain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.39	4	chckhal	⟦chckhal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	1	solchedy	⟦solchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	2	olchedy	⟦olchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.40	3	chedaiin	⟦chedaiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	1	solkey	⟦solkey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	2	lchedy	⟦lchedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	3	qolkain	⟦qolkain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.41	4	dal	⟦dal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	1	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	2	ol	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	3	chcthdy	⟦chcthdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	4	l	⟦l⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	5	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.42	6	lchdy	⟦lchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	1	daiin	⟦daiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	2	sheol	⟦sheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	3	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	4	qotal	⟦qotal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.43	5	sar	⟦sar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.44	1	skar	⟦skar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_P5	f83r.44	2	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	1	otchdy	⟦otchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	2	qokchdy	⟦qokchdy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.47	3	shedal	⟦shedal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	1	dal	⟦dal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	2	cheol	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	3	lol	⟦lol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	4	chdal	⟦chdal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.48	5	aiin	⟦aiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	1	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	2	daiiin	⟦daiiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q1	f83r.49	3	chedy	⟦chedy⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	1	solkeey	⟦solkeey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	2	qekey	⟦qekey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	3	raly	⟦raly⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.52	4	ol	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	1	solchkal	⟦solchkal⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	2	cheol	⟦cheol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	3	qotar	⟦qotar⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.53	4	ol	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	1	daiin	⟦daiin⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	2	ol	⟦ol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	3	dain	⟦dain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	4	chey	⟦chey⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.54	5	ldalor	⟦ldalor⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	1	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	2	rtain	⟦rtain⟧	OPEN
f83r	F83_LOWER_COUPLED	F83_Q2	f83r.55	3	cthal	⟦cthal⟧	OPEN
