physical_page	locus	kind	owner_id	visible_owner_de	surface_sequence	component_sequence	portable_reading_de	local_workshop_reading_de	groups
f77r	f77r.44	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheey qepchedy qol cheedy qokear cheey loly dy	SH+EE+Y | CARRIER_Q+O+P+CHD+Y | OL | CH+EE+D_ADDR+Y | OK+E+AR | SH+EE+Y | L+OL+Y | Y	HALTEN · LÄNGER · POSTEN ; BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN ; FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; SETZEN · KURZ · QUELLE ; HALTEN · LÄNGER · POSTEN ; LEITEN · FORTSETZEN · POSTEN ; POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: eine neue Stationszelle beginnen · Stationshandlung ausführen · in Becken oder Anschluss einsetzen · zur nächsten Station versetzen · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · länger halten · Teilbecken oder Arbeitsanteil · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · kurz halten · von Ausgangs-/Entnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · im selben Lauf fortfahren · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: dieser Stationsposten	8
f77r	f77r.45	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin ches lchear dal chr sl s ain ol raiin lod	OK+AIIN | CH+E+S | L+CH+E+AR | AL | CH+R | S+L | S | AIN | OL | R+AIIN | L+O+D_ADDR	SETZEN · MASS ; NEHMEN · KURZ · AUSWÄHLEN ; LEITEN · NEHMEN · KURZ · QUELLE ; ZIEL ; NEHMEN · MERKEN ; AUSWÄHLEN · LEITEN ; AUSWÄHLEN ; PORTION ; FORTSETZEN ; MERKEN · MASS ; LEITEN · AUSFÜHREN · TEIL	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · nach vorgeschriebenem Maß ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · kurz halten · sichtbare Station wählen ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · aus Becken oder Vorrat entnehmen · kurz halten · von Ausgangs-/Entnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur Ziel-/Aufnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · Stationszustand merken ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen · über den sichtbaren Weg leiten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: eine Füllung oder Portion ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Stationszustand merken · nach vorgeschriebenem Maß ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · Stationshandlung ausführen · Teilbecken oder Arbeitsanteil	11
f77r	f77r.46	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin chlchpsheey tal cheol dag as otey daiin	AIIN | CH+L+CH+P+SH+EE+Y | T+AL | CHEO+L | DA+LOCAL_CHAR_G | A_ADDR+S | OT+E+Y | AIIN	MASS ; NEHMEN · LEITEN · NEHMEN · EINSETZEN · HALTEN · LÄNGER · POSTEN ; STELLEN · ZIEL ; AUSZUG · LEITEN ; ZWEIT · EINMAL ; ORT · AUSWÄHLEN ; DANACH · KURZ · POSTEN ; MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: nach vorgeschriebenem Maß ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · über den sichtbaren Weg leiten · aus Becken oder Vorrat entnehmen · in Becken oder Anschluss einsetzen · an der Station halten · länger halten · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Stufe oder Stellung setzen · zur Ziel-/Aufnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Arbeitsauszug oder laufende Flüssigkeit · über den sichtbaren Weg leiten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zweite Station oder zweite Füllung · ein Durchgang ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station · sichtbare Station wählen ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · kurz halten · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: nach vorgeschriebenem Maß	8
f77r	f77r.47	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ysheey dal saiisol sal dalo tain dary dalo	Y+SH+EE+Y | AL | S+A_ADDR+IIN+S+OL | S+AL | D_ADDR+AL+O | T+AIN | DA+R+Y | D_ADDR+AL+O	POSTEN · HALTEN · LÄNGER · POSTEN ; ZIEL ; AUSWÄHLEN · ORT · STUFE · AUSWÄHLEN · FORTSETZEN ; AUSWÄHLEN · ZIEL ; TEIL · ZIEL · AUSFÜHREN ; STELLEN · PORTION ; ZWEIT · MERKEN · POSTEN ; TEIL · ZIEL · AUSFÜHREN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: dieser Stationsposten · an der Station halten · länger halten · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur Ziel-/Aufnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen · sichtbare Station · Stationsstufe · sichtbare Station wählen · im selben Lauf fortfahren ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen · zur Ziel-/Aufnahmestelle ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Teilbecken oder Arbeitsanteil · zur Ziel-/Aufnahmestelle · Stationshandlung ausführen ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Stufe oder Stellung setzen · eine Füllung oder Portion ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zweite Station oder zweite Füllung · Stationszustand merken · dieser Stationsposten ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Teilbecken oder Arbeitsanteil · zur Ziel-/Aufnahmestelle · Stationshandlung ausführen	8
f77r	f77r.48	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sodar oloky	S+O+DA+R | OL+OK+Y	AUSWÄHLEN · AUSFÜHREN · ZWEIT · MERKEN ; FORTSETZEN · SETZEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen · Stationshandlung ausführen · zweite Station oder zweite Füllung · Stationszustand merken ; an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren · an der Station ansetzen · dieser Stationsposten	2
f77r	f77r.49	L	F77R_LOWER_STATION_LABELS	untere Gefaess-/Beckenstation	otchdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer untere Gefaess-/Beckenstation	1
f77r	f77r.50	L	F77R_LOWER_STATION_LABELS	untere Gefaess-/Beckenstation	otolaiin o	LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer untere Gefaess-/Beckenstation ; Name oder Kennung fuer untere Gefaess-/Beckenstation	2
f88v	f88v.1	L	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	okalyd	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	1
f88v	f88v.2	L	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	cheocthy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	1
f88v	f88v.3	L	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	cpheor	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	1
f88v	f88v.4	L	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	otar arody	LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe ; Name oder Kennung fuer erste Gefaess-/Zutatengruppe	2
f88v	f88v.5	L	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	otokol	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	1
f88v	f88v.6	P	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	T+E+O+D_ADDR+AL | L+K+E+O | CHEO+R | R+O+SH+CKH+Y | S+OR+SH+Y | AIIN | CHEO+K+AL | S+AL+D_ADDR+AIIN	STELLEN · KURZ · AUSFÜHREN · TEIL · ZIEL ; LEITEN · GEBEN · KURZ · AUSFÜHREN ; AUSZUG · MERKEN ; MERKEN · AUSFÜHREN · HALTEN · DURCHLASS · POSTEN ; AUSWÄHLEN · ANSATZ · HALTEN · POSTEN ; MASS ; AUSZUG · GEBEN · ZIEL ; AUSWÄHLEN · ZIEL · TEIL · MASS	am Stoffbild erste Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · in das Zielgefäß oder an die Gebrauchsstelle ; am Stoffbild erste Gefaess-/Zutatengruppe: gießen, abführen oder durchleiten · dem Ansatz zugeben · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild erste Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken ; am Stoffbild erste Gefaess-/Zutatengruppe: Teilgang oder Zustand merken · den Arbeitsschritt ausführen · halten, ziehen oder stehen lassen · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · der laufende Ansatz · halten, ziehen oder stehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild erste Gefaess-/Zutatengruppe: der gewonnene Auszug · dem Ansatz zugeben · in das Zielgefäß oder an die Gebrauchsstelle ; am Stoffbild erste Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · in das Zielgefäß oder an die Gebrauchsstelle · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß	8
f88v	f88v.7	P	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	dshor shor qokeody qokeo lchey chkeor qokeey daiin qokeom	D_ADDR+SH+OR | SH+OR | OK+E+O+D_ADDR+Y | OK+E+O | L+Y | CHK+E+OR | OK+EE+Y | AIIN | OK+E+O+AM_ADDR	TEIL · HALTEN · ANSATZ ; HALTEN · ANSATZ ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · AUSFÜHREN ; LEITEN · POSTEN ; BEHANDELN · KURZ · ANSATZ ; SETZEN · LÄNGER · POSTEN ; MASS ; SETZEN · KURZ · AUSFÜHREN · INNEN	am Stoffbild erste Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · halten, ziehen oder stehen lassen · der laufende Ansatz ; am Stoffbild erste Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · der laufende Ansatz ; am Stoffbild erste Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild erste Gefaess-/Zutatengruppe: gießen, abführen oder durchleiten · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: zerkleinern, wärmen, mischen oder bearbeiten · kurz einwirken lassen · der laufende Ansatz ; am Stoffbild erste Gefaess-/Zutatengruppe: im Ansatz ansetzen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild erste Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · im Gefäß oder inneren Anteil	9
f88v	f88v.8	P	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	qoaiin cheoy olcheody qoekeol cho chckhy qoeey key cheokam	CARRIER_Q+O+AIIN | CHEO+Y | OL+CHEO+DY | O+E+K+E+OL | HO | CKH+Y | O+EE+Y | K+E+Y | CHEO+K+AM_ADDR	BEGINN · AUSFÜHREN · MASS ; AUSZUG · POSTEN ; FORTSETZEN · AUSZUG · SCHLUSS ; AUSFÜHREN · KURZ · GEBEN · KURZ · FORTSETZEN ; TEILSTOFF ; DURCHLASS · POSTEN ; AUSFÜHREN · LÄNGER · POSTEN ; GEBEN · KURZ · POSTEN ; AUSZUG · GEBEN · INNEN	am Stoffbild erste Gefaess-/Zutatengruppe: einen neuen Ansatz beginnen · den Arbeitsschritt ausführen · nach vorgeschriebenem Maß ; am Stoffbild erste Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: denselben Ansatz fortführen · der gewonnene Auszug · Teilansatz abschließen ; am Stoffbild erste Gefaess-/Zutatengruppe: den Arbeitsschritt ausführen · kurz einwirken lassen · dem Ansatz zugeben · kurz einwirken lassen · denselben Ansatz fortführen ; am Stoffbild erste Gefaess-/Zutatengruppe: weiterer Pflanzenteil oder Hilfsstoff ; am Stoffbild erste Gefaess-/Zutatengruppe: durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: den Arbeitsschritt ausführen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: dem Ansatz zugeben · kurz einwirken lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: der gewonnene Auszug · dem Ansatz zugeben · im Gefäß oder inneren Anteil	9
f88v	f88v.9	P	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	choeey keeod y s aiin chody okearcheol archeey sairal	HO+EE+Y | K+EE+O+D_ADDR | Y | S | AIIN | CH+O+D_ADDR+Y | OK+E+AR+CHEO+L | AR+CH+EE+Y | S+AIR+AL	TEILSTOFF · LÄNGER · POSTEN ; GEBEN · LÄNGER · AUSFÜHREN · TEIL ; POSTEN ; AUSWÄHLEN ; MASS ; NEHMEN · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · QUELLE · AUSZUG · LEITEN ; QUELLE · NEHMEN · LÄNGER · POSTEN ; AUSWÄHLEN · LAUF · ZIEL	am Stoffbild erste Gefaess-/Zutatengruppe: weiterer Pflanzenteil oder Hilfsstoff · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: dem Ansatz zugeben · länger halten oder ziehen lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil ; am Stoffbild erste Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen ; am Stoffbild erste Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild erste Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · aus Wurzelstock oder Vorrat · der gewonnene Auszug · gießen, abführen oder durchleiten ; am Stoffbild erste Gefaess-/Zutatengruppe: aus Wurzelstock oder Vorrat · vom bezeichneten Pflanzenteil entnehmen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild erste Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · der Flüssigkeitslauf · in das Zielgefäß oder an die Gebrauchsstelle	9
f88v	f88v.10	P	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	dar cheorol chekol daraly	D_ADDR+AR | CHEO+R+OL | CHK+OL | D_ADDR+AR+AL+Y	TEIL · QUELLE ; AUSZUG · MERKEN · FORTSETZEN ; BEHANDELN · FORTSETZEN ; TEIL · QUELLE · ZIEL · POSTEN	am Stoffbild erste Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · aus Wurzelstock oder Vorrat ; am Stoffbild erste Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken · denselben Ansatz fortführen ; am Stoffbild erste Gefaess-/Zutatengruppe: zerkleinern, wärmen, mischen oder bearbeiten · denselben Ansatz fortführen ; am Stoffbild erste Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · aus Wurzelstock oder Vorrat · in das Zielgefäß oder an die Gebrauchsstelle · dieser Pflanzen-/Drogenposten	4
f88v	f88v.11	L	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	otoram	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	1
f88v	f88v.12	L	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	otora	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	1
f88v	f88v.13	L	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	cheosdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	1
f88v	f88v.14	L	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	okaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	1
f88v	f88v.15	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	kosholdy qotody opykey oldaiin qoteody yfolaiin oraiin	K+O+SH+OL+DY | OT+O+DY | CH+Y+K+E+Y | OL+D_ADDR+AIIN | OT+E+O+DY | Y+K+OL+AIIN | OR+AIIN	GEBEN · AUSFÜHREN · HALTEN · FORTSETZEN · SCHLUSS ; DANACH · AUSFÜHREN · SCHLUSS ; NEHMEN · POSTEN · GEBEN · KURZ · POSTEN ; FORTSETZEN · TEIL · MASS ; DANACH · KURZ · AUSFÜHREN · SCHLUSS ; POSTEN · GEBEN · FORTSETZEN · MASS ; ANSATZ · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: dem Ansatz zugeben · den Arbeitsschritt ausführen · halten, ziehen oder stehen lassen · denselben Ansatz fortführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · den Arbeitsschritt ausführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · kurz einwirken lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: denselben Ansatz fortführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · denselben Ansatz fortführen · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: der laufende Ansatz · nach vorgeschriebenem Maß	7
f88v	f88v.16	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	Y+SH+E+OR | SH+E+O | SH+E+O+D_ADDR+Y | OK+E+O+D_ADDR+Y | OK+Y | SH+EE+S_ADDR | CHEO+Y | OK+E+O+D_ADDR+Y | AL	POSTEN · HALTEN · KURZ · ANSATZ ; HALTEN · KURZ · AUSFÜHREN ; HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · POSTEN ; HALTEN · LÄNGER · SONDERORT ; AUSZUG · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; ZIEL	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · halten, ziehen oder stehen lassen · kurz einwirken lassen · der laufende Ansatz ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · besonders bezeichnete Materialstelle ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: in das Zielgefäß oder an die Gebrauchsstelle	9
f88v	f88v.17	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	qokeey qokeody chor oteody qockhol okol cheedy qokody	OK+EE+Y | OK+E+O+D_ADDR+Y | CH+OR | OT+E+O+Y | CARRIER_Q+O+CKH+OL | OK+OL | CH+EE+D_ADDR+Y | OK+O+DY	SETZEN · LÄNGER · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; NEHMEN · ANSATZ ; DANACH · KURZ · AUSFÜHREN · POSTEN ; BEGINN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; SETZEN · FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; SETZEN · AUSFÜHREN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · der laufende Ansatz ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: einen neuen Ansatz beginnen · den Arbeitsschritt ausführen · durch Tuch, Sieb oder Auslass · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · länger halten oder ziehen lassen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · den Arbeitsschritt ausführen · Teilansatz abschließen	8
f88v	f88v.18	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	ykeeor chockhy otol cheeol cheody qotody soteol chotam	Y+K+EE+OR | HO+CKH+Y | OT+OL | SH+EE+OL | CHEO+Y | OT+O+DY | OT+E+OL | OT+AM_ADDR	POSTEN · GEBEN · LÄNGER · ANSATZ ; TEILSTOFF · DURCHLASS · POSTEN ; DANACH · FORTSETZEN ; HALTEN · LÄNGER · FORTSETZEN ; AUSZUG · POSTEN ; DANACH · AUSFÜHREN · SCHLUSS ; DANACH · KURZ · FORTSETZEN ; DANACH · INNEN	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · länger halten oder ziehen lassen · der laufende Ansatz ; am Stoffbild zweite Gefaess-/Zutatengruppe: weiterer Pflanzenteil oder Hilfsstoff · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · den Arbeitsschritt ausführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · im Gefäß oder inneren Anteil	8
