target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0011	dair	f105r	f105	f105r.27	27	S	B	3	1	1	7	FIRST	0.000000	0	1	0	0	dair cho al r lal cheesy cphedy	DRY|PREP	cho@2:d1[DRY|PREP]	NONE	NONE	1	0	0	DRY|PREP	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE]	NONE	NONE	3	0	0	DRY|PREP|H4	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE];lal@5:d4[H4];cheesy@6:d5[NONE];cphedy@7:d6[NONE]	NONE	NONE	6	0	0	DRY|PREP	cho@2:d1[DRY|PREP]	NONE	NONE	1	0	0	DRY|PREP	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE]	NONE	NONE	3	0	0	DRY|PREP|H4	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE];lal@5:d4[H4];cheesy@6:d5[NONE];cphedy@7:d6[NONE]	NONE	NONE	6	0	0	DRY|PREP	cho@2:d1[DRY|PREP]	NONE	NONE	1	0	0	DRY|PREP	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE]	NONE	NONE	3	0	0	DRY|PREP|H4	cho@2:d1[DRY|PREP];al@3:d2[NONE];r@4:d3[NONE];lal@5:d4[H4];cheesy@6:d5[NONE];cphedy@7:d6[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0012	dair	f105r	f105	f105r.32	32	S	B	3	8	8	11	MIDDLE	0.700000	0	0	0	0	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	NONE	qopchdy@7:d1[NONE];otar@9:d1[NONE]	NONE	NONE	2	0	0	NONE	olkchey@5:d3[NONE];dar@6:d2[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE];ar@10:d2[NONE]	NONE	NONE	5	0	0	NONE	ycheochy@1:d7[NONE];lkeol@2:d6[NONE];olkchey@5:d3[NONE];dar@6:d2[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE];ar@10:d2[NONE]	NONE	NONE	7	0	0	NONE	qopchdy@7:d1[NONE];otar@9:d1[NONE]	NONE	NONE	2	0	0	NONE	olkchey@5:d3[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE];ar@10:d2[NONE]	dar@6:d2	NONE	4	1	0	NONE	ycheochy@1:d7[NONE];lkeol@2:d6[NONE];olkchey@5:d3[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE];ar@10:d2[NONE]	dar@6:d2	NONE	6	1	0	NONE	qopchdy@7:d1[NONE];otar@9:d1[NONE]	NONE	NONE	2	0	0	NONE	olkchey@5:d3[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE]	dar@6:d2;ar@10:d2	NONE	3	2	0	NONE	ycheochy@1:d7[NONE];lkeol@2:d6[NONE];olkchey@5:d3[NONE];qopchdy@7:d1[NONE];otar@9:d1[NONE]	dar@6:d2;ar@10:d2	NONE	5	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0013	dair	f105v	f105	f105v.34	34	S	B	3	5	5	10	MIDDLE	0.444444	0	0	0	0	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	NONE	qokeeey@4:d1[NONE];okaiin@6:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@2:d3[VALUE_AMOUNT];chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE]	NONE	NONE	6	0	0	STAGE|VALUE_AMOUNT|PREP	sheeo@1:d4[STAGE|PREP];daiin@2:d3[VALUE_AMOUNT];chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE];olkal@9:d4[NONE]	NONE	NONE	8	0	0	NONE	qokeeey@4:d1[NONE];okaiin@6:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@2:d3[VALUE_AMOUNT];chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE]	NONE	NONE	6	0	0	STAGE|VALUE_AMOUNT|PREP	sheeo@1:d4[STAGE|PREP];daiin@2:d3[VALUE_AMOUNT];chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE];olkal@9:d4[NONE]	NONE	NONE	8	0	0	NONE	qokeeey@4:d1[NONE];okaiin@6:d1[NONE]	NONE	NONE	2	0	0	NONE	chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE]	daiin@2:d3	NONE	5	1	0	STAGE|PREP	sheeo@1:d4[STAGE|PREP];chsd@3:d2[NONE];qokeeey@4:d1[NONE];okaiin@6:d1[NONE];otaiin@7:d2[NONE];chedaiin@8:d3[NONE];olkal@9:d4[NONE]	daiin@2:d3	NONE	7	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0014	chor	f105v	f105	f105v.35	35	S	B	3	6	6	12	MIDDLE	0.454545	0	0	0	0	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	NONE	aiin@7:d1[NONE]	NONE	NONE	1	0	0	DRY|STAGE|PREP	aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE]	NONE	NONE	3	0	0	DRY|STAGE|PREP	doee@1:d5[NONE];aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE];otaiin@10:d4[NONE];al@11:d5[NONE];kaishd@12:d6[NONE]	NONE	NONE	7	0	0	NONE	aiin@7:d1[NONE]	NONE	NONE	1	0	0	DRY|STAGE|PREP	aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE]	NONE	NONE	3	0	0	DRY|STAGE|PREP	doee@1:d5[NONE];aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE];otaiin@10:d4[NONE];al@11:d5[NONE];kaishd@12:d6[NONE]	NONE	NONE	7	0	0	NONE	aiin@7:d1[NONE]	NONE	NONE	1	0	0	DRY|STAGE|PREP	aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE]	NONE	NONE	3	0	0	DRY|STAGE|PREP	doee@1:d5[NONE];aiin@7:d1[NONE];odaiin@8:d2[STAGE|PREP];chedy@9:d3[DRY|STAGE];otaiin@10:d4[NONE];al@11:d5[NONE];kaishd@12:d6[NONE]	NONE	NONE	7	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0015	shor	f106r	f106	f106r.6	6	S	B	3	1	1	11	FIRST	0.000000	0	0	0	0	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	MOIST|VALUE_AMOUNT	sheor@2:d1[MOIST|VALUE_AMOUNT]	NONE	NONE	1	0	0	MOIST|VALUE_AMOUNT	sheor@2:d1[MOIST|VALUE_AMOUNT];orkchsd@3:d2[NONE]	NONE	NONE	2	0	0	MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|H3	sheor@2:d1[MOIST|VALUE_AMOUNT];orkchsd@3:d2[NONE];qokeeo@6:d5[HOT|STAGE|PREP];raiin@7:d6[H3];qoky@11:d10[HOT|STAGE]	NONE	qokeol@10:d9	5	0	1	NONE	NONE	sheor@2:d1	NONE	0	1	0	NONE	orkchsd@3:d2[NONE]	sheor@2:d1	NONE	1	1	0	HOT|STAGE|PREP|H3	orkchsd@3:d2[NONE];qokeeo@6:d5[HOT|STAGE|PREP];raiin@7:d6[H3];qoky@11:d10[HOT|STAGE]	sheor@2:d1	qokeol@10:d9	4	1	1	NONE	NONE	sheor@2:d1	NONE	0	1	0	NONE	orkchsd@3:d2[NONE]	sheor@2:d1	NONE	1	1	0	HOT|STAGE|PREP|H3	orkchsd@3:d2[NONE];qokeeo@6:d5[HOT|STAGE|PREP];raiin@7:d6[H3];qoky@11:d10[HOT|STAGE]	sheor@2:d1	qokeol@10:d9	4	1	1	1	ACTIVE_172_SURFACES	0	0
G768-T0016	dair	f106r	f106	f106r.8	8	S	B	3	10	10	11	MIDDLE	0.900000	1	0	0	0	porarchy orar ol kaiin shedy oteedy qotor qoteedo qoteedy dair okchdaim	COLD|STAGE|PROCESS_CLOSE	qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	1	0	0	COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	3	0	0	MOIST|COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	porarchy@1:d9[NONE];shedy@5:d5[MOIST|STAGE];oteedy@6:d4[NONE];qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	6	0	0	COLD|STAGE|PROCESS_CLOSE	qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	1	0	0	COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	3	0	0	MOIST|COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	porarchy@1:d9[NONE];shedy@5:d5[MOIST|STAGE];oteedy@6:d4[NONE];qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	6	0	0	COLD|STAGE|PROCESS_CLOSE	qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	1	0	0	COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	3	0	0	MOIST|COLD|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	porarchy@1:d9[NONE];shedy@5:d5[MOIST|STAGE];oteedy@6:d4[NONE];qotor@7:d3[COLD|VALUE_AMOUNT];qoteedo@8:d2[NONE];qoteedy@9:d1[COLD|STAGE|PROCESS_CLOSE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0017	dair	f106r	f106	f106r.23	23	S	B	3	3	3	10	MIDDLE	0.222222	0	1	0	0	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	NONE	qckhedy@2:d1[NONE];al@4:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE]	NONE	NONE	4	0	0	DRY|HOT|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE];qokchy@7:d4[NONE];otedy@8:d5[COLD|STAGE|PREP];dar@9:d6[VALUE_AMOUNT];aror@10:d7[VALUE_AMOUNT]	NONE	NONE	8	0	0	NONE	qckhedy@2:d1[NONE];al@4:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE]	NONE	NONE	4	0	0	DRY|HOT|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE];qokchy@7:d4[NONE];otedy@8:d5[COLD|STAGE|PREP];aror@10:d7[VALUE_AMOUNT]	dar@9:d6	NONE	7	1	0	NONE	qckhedy@2:d1[NONE];al@4:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE]	NONE	NONE	4	0	0	DRY|HOT|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	ychedy@1:d2[DRY|STAGE|PROCESS_CLOSE];qckhedy@2:d1[NONE];al@4:d1[NONE];qokedy@5:d2[HOT|STAGE];qokchy@7:d4[NONE];otedy@8:d5[COLD|STAGE|PREP];aror@10:d7[VALUE_AMOUNT]	dar@9:d6	NONE	7	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0018	shor	f106r	f106	f106r.30	30	S	B	3	8	8	13	MIDDLE	0.583333	0	0	0	0	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	H2	sar@9:d1[H2]	NONE	NONE	1	0	0	H2	sar@9:d1[H2];aiiry@10:d2[NONE]	NONE	NONE	2	0	0	DRY|PREP|PROCESS_CLOSE|H2	ycheeo@1:d7[DRY|PREP|PROCESS_CLOSE];cho@3:d5[DRY|PREP];sar@9:d1[H2];aiiry@10:d2[NONE];kairam@13:d5[NONE]	NONE	lkaiin@2:d6	5	0	1	H2	sar@9:d1[H2]	NONE	NONE	1	0	0	H2	sar@9:d1[H2];aiiry@10:d2[NONE]	NONE	NONE	2	0	0	DRY|PREP|PROCESS_CLOSE|H2	ycheeo@1:d7[DRY|PREP|PROCESS_CLOSE];cho@3:d5[DRY|PREP];sar@9:d1[H2];aiiry@10:d2[NONE];kairam@13:d5[NONE]	NONE	lkaiin@2:d6	5	0	1	NONE	NONE	sar@9:d1	NONE	0	1	0	NONE	aiiry@10:d2[NONE]	sar@9:d1	NONE	1	1	0	DRY|PREP|PROCESS_CLOSE	ycheeo@1:d7[DRY|PREP|PROCESS_CLOSE];aiiry@10:d2[NONE];kairam@13:d5[NONE]	cho@3:d5;sar@9:d1	lkaiin@2:d6	3	2	1	1	ACTIVE_172_SURFACES	0	0
G768-T0019	dair	f106v	f106	f106v.5	5	S	B	3	11	11	12	MIDDLE	0.909091	1	0	0	0	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	H3	octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	2	0	0	H3	chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	4	0	0	H3	tshoar@1:d10[NONE];oeey@2:d9[NONE];qokain@3:d8[NONE];opched@5:d6[NONE];otaiin@7:d4[NONE];chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	qopchedy@6:d5	9	0	1	H3	octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	2	0	0	H3	chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	4	0	0	H3	tshoar@1:d10[NONE];oeey@2:d9[NONE];qokain@3:d8[NONE];opched@5:d6[NONE];otaiin@7:d4[NONE];chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	qopchedy@6:d5	9	0	1	H3	octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	2	0	0	H3	chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	NONE	4	0	0	H3	tshoar@1:d10[NONE];oeey@2:d9[NONE];qokain@3:d8[NONE];opched@5:d6[NONE];otaiin@7:d4[NONE];chepar@8:d3[NONE];aiin@9:d2[NONE];octhy@10:d1[NONE];ry@12:d1[H3]	NONE	qopchedy@6:d5	9	0	1	1	ACTIVE_172_SURFACES	0	0
G768-T0020	chor	f106v	f106	f106v.23	23	S	B	3	4	4	13	MIDDLE	0.250000	0	0	0	0	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	NONE	okal@5:d1[NONE]	NONE	NONE	1	0	0	DRY|STAGE	okal@5:d1[NONE];chdy@6:d2[DRY|STAGE];chol@7:d3[DRY]	NONE	NONE	3	0	0	DRY|HOT|STAGE|PREP|PROCESS_CLOSE	okal@5:d1[NONE];chdy@6:d2[DRY|STAGE];chol@7:d3[DRY];qotaiin@9:d5[NONE];okeedy@12:d8[HOT|STAGE|PREP|PROCESS_CLOSE];qokain@13:d9[NONE]	NONE	NONE	6	0	0	NONE	okal@5:d1[NONE]	NONE	NONE	1	0	0	DRY|STAGE	okal@5:d1[NONE];chdy@6:d2[DRY|STAGE]	chol@7:d3	NONE	2	1	0	DRY|HOT|STAGE|PREP|PROCESS_CLOSE	okal@5:d1[NONE];chdy@6:d2[DRY|STAGE];qotaiin@9:d5[NONE];okeedy@12:d8[HOT|STAGE|PREP|PROCESS_CLOSE];qokain@13:d9[NONE]	chol@7:d3	NONE	5	1	0	NONE	okal@5:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@5:d1[NONE]	chdy@6:d2;chol@7:d3	NONE	1	2	0	HOT|STAGE|PREP|PROCESS_CLOSE	okal@5:d1[NONE];qotaiin@9:d5[NONE];okeedy@12:d8[HOT|STAGE|PREP|PROCESS_CLOSE];qokain@13:d9[NONE]	chdy@6:d2;chol@7:d3	NONE	4	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0021	chor	f107v	f107	f107v.19	19	S	B	3	3	3	6	MIDDLE	0.400000	0	1	0	0	soral olaiin chor okaiin chkain okaiin	NONE	okaiin@4:d1[NONE]	NONE	NONE	1	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	NONE	okaiin@4:d1[NONE]	NONE	NONE	1	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	NONE	okaiin@4:d1[NONE]	NONE	NONE	1	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	DRY|HOT|STAGE|H2	soral@1:d2[H2];okaiin@4:d1[NONE];chkain@5:d2[DRY|HOT|STAGE]	NONE	NONE	3	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0022	shor	f108r	f108	f108r.14	14	S	B	3	9	9	11	MIDDLE	0.800000	1	0	0	0	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod	NONE	ofal@8:d1[NONE];qokaiin@10:d1[NONE]	NONE	NONE	2	0	0	NONE	qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	NONE	NONE	5	0	0	MOIST	polchal@1:d8[NONE];shol@2:d7[MOIST];pcholy@5:d4[NONE];qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	NONE	NONE	8	0	0	NONE	ofal@8:d1[NONE];qokaiin@10:d1[NONE]	NONE	NONE	2	0	0	NONE	qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	NONE	NONE	5	0	0	NONE	polchal@1:d8[NONE];pcholy@5:d4[NONE];qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	shol@2:d7	NONE	7	1	0	NONE	ofal@8:d1[NONE];qokaiin@10:d1[NONE]	NONE	NONE	2	0	0	NONE	qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	NONE	NONE	5	0	0	NONE	polchal@1:d8[NONE];pcholy@5:d4[NONE];qokal@6:d3[NONE];opchdy@7:d2[NONE];ofal@8:d1[NONE];qokaiin@10:d1[NONE];otalod@11:d2[NONE]	shol@2:d7	NONE	7	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0023	dair	f108r	f108	f108r.26	26	S	B	3	1	1	11	FIRST	0.000000	0	0	0	0	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];oteor@5:d4[NONE];al@6:d5[NONE];qokedy@7:d6[NONE];qokedy@8:d7[NONE];otaiin@9:d8[NONE];otedar@10:d9[NONE];chalkeedy@11:d10[NONE]	NONE	NONE	8	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];oteor@5:d4[NONE];al@6:d5[NONE];qokedy@7:d6[NONE];qokedy@8:d7[NONE];otaiin@9:d8[NONE];otedar@10:d9[NONE];chalkeedy@11:d10[NONE]	NONE	NONE	8	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];oteor@5:d4[NONE];al@6:d5[NONE];qokedy@7:d6[NONE];qokedy@8:d7[NONE];otaiin@9:d8[NONE];otedar@10:d9[NONE];chalkeedy@11:d10[NONE]	NONE	NONE	8	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0024	chor	f108v	f108	f108v.36	36	S	B	3	5	5	12	MIDDLE	0.363636	0	0	0	0	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	NONE	qokain@4:d1[NONE];chal@6:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE	shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chal@6:d1[NONE];chal@7:d2[NONE];chedy@8:d3[DRY|STAGE]	NONE	NONE	6	0	0	DRY|STAGE|VALUE_AMOUNT	daiin@1:d4[VALUE_AMOUNT];shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chal@6:d1[NONE];chal@7:d2[NONE];chedy@8:d3[DRY|STAGE];dain@9:d4[NONE]	NONE	NONE	8	0	0	NONE	qokain@4:d1[NONE];chal@6:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE	shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chal@6:d1[NONE];chal@7:d2[NONE];chedy@8:d3[DRY|STAGE]	NONE	NONE	6	0	0	DRY|STAGE|VALUE_AMOUNT	daiin@1:d4[VALUE_AMOUNT];shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chal@6:d1[NONE];chal@7:d2[NONE];chedy@8:d3[DRY|STAGE];dain@9:d4[NONE]	NONE	NONE	8	0	0	NONE	qokain@4:d1[NONE]	chal@6:d1	NONE	1	1	0	DRY|STAGE	shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chedy@8:d3[DRY|STAGE]	chal@6:d1;chal@7:d2	NONE	4	2	0	DRY|STAGE|VALUE_AMOUNT	daiin@1:d4[VALUE_AMOUNT];shechy@2:d3[NONE];qokedy@3:d2[NONE];qokain@4:d1[NONE];chedy@8:d3[DRY|STAGE];dain@9:d4[NONE]	chal@6:d1;chal@7:d2	NONE	6	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0025	shor	f10r	f10	f10r.1	1	H	A	1	2	2	8	MIDDLE	0.142857	1	0	0	0	pchocthy shor octhody chorchy pchodol chopchal ypch kom	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE]	NONE	NONE	2	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE]	NONE	NONE	4	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE];chopchal@6:d4[NONE]	NONE	NONE	5	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE]	NONE	NONE	2	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE]	NONE	NONE	4	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE];chopchal@6:d4[NONE]	NONE	NONE	5	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE]	NONE	NONE	2	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE]	NONE	NONE	4	0	0	NONE	pchocthy@1:d1[NONE];octhody@3:d1[NONE];chorchy@4:d2[NONE];pchodol@5:d3[NONE];chopchal@6:d4[NONE]	NONE	NONE	5	0	0	1	ACTIVE_172_SURFACES	0	0
