surface	occurrence_count	physical_pages	truth_recipe	revised_working_recipe	gdt526_rank	gdt526_revised_rank	gdt526_top1	gdt527_rank	gdt527_revised_rank	gdt527_top1	gdt527_top5	truth_gdt526_score	truth_stem_feature	truth_gdt527_score	truth_stem_trace	top1_gdt526_score	top1_stem_feature	top1_gdt527_score	top1_stem_trace	top1_alignment_trace	decision_change_class	working_policy
shckhar	1	f66r	SH+CH+K+AR	SH+CH+K+AR	1	1	SH+CH+K+AR	1	1	SH+CH+K+AR	SH+CH+K+AR | SH+LOCAL_C+K+AR | SH+CH+K+SH+AR | S+SH+CH+K+AR | SH+CH+K+A_ADDR+R	3.280867875	0.000000000	3.280867875	NO_TRANSPARENT_LS_SUFFIX	3.280867875	0.000000000	3.280867875	NO_TRANSPARENT_LS_SUFFIX	shckh=>shckh~SH+CH+K@edit0+alias0.500 | ar=>ar~AR@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shckheody	1	f66r	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY	1	1	SH+CH+K+E+O+DY	1	1	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY | SH+CH+K+E+O+D_ADDR+Y | SH+CH+K+E+O+Y | SH+CH+K+E+O+R | S+SH+CH+K+E+O+DY	5.074495848	0.000000000	5.074495848	NO_TRANSPARENT_LS_SUFFIX	5.074495848	0.000000000	5.074495848	NO_TRANSPARENT_LS_SUFFIX	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shd	1	f20v	SH+D_ADDR	SH+D_ADDR	1	1	SH+D_ADDR	1	1	SH+D_ADDR	SH+D_ADDR | S+SH+D_ADDR | S+D_ADDR | O+D_ADDR | SH+SH+D_ADDR	2.702805062	0.000000000	2.702805062	NO_TRANSPARENT_LS_SUFFIX	2.702805062	0.000000000	2.702805062	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shddy	1	f66r	SH+D_ADDR+DY	SH+D_ADDR+DY	1	1	SH+D_ADDR+DY	1	1	SH+D_ADDR+DY	SH+D_ADDR+DY | SH+D_ADDR+Y | SH+D_ADDR+D_ADDR+Y | O+D_ADDR+Y | SH+SH+D_ADDR+Y	5.101553191	0.000000000	5.101553191	NO_TRANSPARENT_LS_SUFFIX	5.101553191	0.000000000	5.101553191	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shedshey	1	f31r	SH+E+D_ADDR+SH+E+Y	SH+E+D_ADDR+SH+E+Y	1	1	SH+E+D_ADDR+SH+E+Y	1	1	SH+E+D_ADDR+SH+E+Y	SH+E+D_ADDR+SH+E+Y | SH+E+SH+E+Y | S+SH+E+D_ADDR+SH+E+Y | SH+CHD+SH+E+Y | SH+E+D_ADDR+E+Y	3.651659365	0.000000000	3.651659365	NO_TRANSPARENT_LS_SUFFIX	3.651659365	0.000000000	3.651659365	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shee	1	f31r	SH+EE	SH+EE	1	1	SH+EE	1	1	SH+EE	SH+EE | S+SH+EE | SH+E+E | SH+SH+EE | S+EE	2.467590103	0.000000000	2.467590103	NO_TRANSPARENT_LS_SUFFIX	2.467590103	0.000000000	2.467590103	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sheeody	1	f31r	SH+EE+O+D_ADDR+Y	SH+EE+O+D_ADDR+Y	1	1	SH+EE+O+D_ADDR+Y	1	1	SH+EE+O+D_ADDR+Y	SH+EE+O+D_ADDR+Y | SH+EE+O+DY | SH+EE+O+Y | S+SH+EE+O+DY | S+SH+EE+O+D_ADDR+Y	4.968865985	0.000000000	4.968865985	NO_TRANSPARENT_LS_SUFFIX	4.968865985	0.000000000	4.968865985	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekair	1	f66r	SH+E+K+AIR	SH+E+K+AIR	1	1	SH+E+K+AIR	1	1	SH+E+K+AIR	SH+E+K+AIR | SH+K+AIR | SH+E+AIR | S+SH+E+K+AIR | SH+E+K+A_ADDR+AIR	2.738468667	0.000000000	2.738468667	NO_TRANSPARENT_LS_SUFFIX	2.738468667	0.000000000	2.738468667	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekaly	1	f66r	SH+E+K+AL+Y	SH+E+K+AL+Y	1	1	SH+E+K+AL+Y	1	1	SH+E+K+AL+Y	SH+E+K+AL+Y | SH+K+AL+Y | S+SH+E+K+AL+Y | SH+E+AL+Y | SH+E+Y+K+AL	3.168171636	0.000000000	3.168171636	NO_TRANSPARENT_LS_SUFFIX	3.168171636	0.000000000	3.168171636	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekeefy	1	f66r	SH+E+K+EE+LOCAL_CHAR_F+Y	SH+E+K+EE+LOCAL_CHAR_F+Y	1	1	SH+E+K+EE+LOCAL_CHAR_F+Y	1	1	SH+E+K+EE+LOCAL_CHAR_F+Y	SH+E+K+EE+LOCAL_CHAR_F+Y | SH+E+K+EE+Y | SH+E+K+E+D_ADDR+Y | S+SH+E+K+EE+LOCAL_CHAR_F+Y | S+SH+E+K+EE+Y	6.197834485	0.000000000	6.197834485	NO_TRANSPARENT_LS_SUFFIX	6.197834485	0.000000000	6.197834485	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekeey	1	f31r	SH+E+K+EE+Y	SH+E+K+EE+Y	1	1	SH+E+K+EE+Y	1	1	SH+E+K+EE+Y	SH+E+K+EE+Y | S+SH+E+K+EE+Y | SH+K+EE+Y | SH+E+Y+K+EE | SH+SH+E+K+EE+Y	2.877694926	0.000000000	2.877694926	NO_TRANSPARENT_LS_SUFFIX	2.877694926	0.000000000	2.877694926	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekey	1	f66r	SH+E+K+E+Y	SH+E+K+E+Y	1	1	SH+E+K+E+Y	1	1	SH+E+K+E+Y	SH+E+K+E+Y | S+SH+E+K+E+Y | SH+K+E+Y | SH+CH+K+E+Y | SH+SH+E+K+E+Y	2.661486389	0.000000000	2.661486389	NO_TRANSPARENT_LS_SUFFIX	2.661486389	0.000000000	2.661486389	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shekol	1	f66r	SH+E+K+OL	SH+E+K+OL	1	1	SH+E+K+OL	1	1	SH+E+K+OL	SH+E+K+OL | SH+K+OL | S+SH+E+K+OL | SH+E+K+O+L | SH+SH+E+K+OL	2.886741132	0.000000000	2.886741132	NO_OLD_PREFIX_STEM_LENGTH3	2.886741132	0.000000000	2.886741132	NO_OLD_PREFIX_STEM_LENGTH3	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sheocthy	1	f66r	SH+E+O+CH+T+Y	SH+E+O+CH+T+Y	1	1	SH+E+O+CH+T+Y	1	1	SH+E+O+CH+T+Y	SH+E+O+CH+T+Y | S+SH+E+O+CH+T+Y | SH+E+O+LOCAL_C+T+Y | SH+E+O+D_ADDR+CH+T+Y | S+E+O+CH+T+Y	1.508339995	0.000000000	1.508339995	NO_TRANSPARENT_LS_SUFFIX	1.508339995	0.000000000	1.508339995	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cthy=>cthy~CH+T+Y@edit0+alias0.501	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sheod	1	f66r	SH+E+O+D_ADDR	SH+E+O+D_ADDR	1	1	SH+E+O+D_ADDR	1	1	SH+E+O+D_ADDR	SH+E+O+D_ADDR | SH+E+O | S+SH+E+O+D_ADDR | SH+E+O+D_ADDR+D_ADDR | SH+SH+E+O+D_ADDR	0.472871353	0.000000000	0.472871353	NO_TRANSPARENT_LS_SUFFIX	0.472871353	0.000000000	0.472871353	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sheodaiin	1	f66r	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN	1	1	SH+E+O+D_ADDR+AIIN	1	1	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN | SH+E+O+AIIN | S+SH+E+O+D_ADDR+AIIN | SH+E+O+D_ADDR+IIN | SH+E+O+D_ADDR+D_ADDR+AIIN	2.977737520	0.000000000	2.977737520	NO_TRANSPARENT_LS_SUFFIX	2.977737520	0.000000000	2.977737520	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sheoy	1	f20v	SH+E+O+Y	SH+E+O+Y	1	1	SH+E+O+Y	1	1	SH+E+O+Y	SH+E+O+Y | S+SH+E+O+Y | SH+E+O+D_ADDR+Y | SH+SH+E+O+Y | S+E+O+Y	0.109444508	0.000000000	0.109444508	NO_TRANSPARENT_LS_SUFFIX	0.109444508	0.000000000	0.109444508	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shofol	1	f66r	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL	1	1	SH+O+LOCAL_CHAR_F+OL	1	1	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL | S+O+LOCAL_CHAR_F+OL | S+SH+O+LOCAL_CHAR_F+OL | SH+O+LOCAL_CHAR_F+O+L | SH+SH+O+LOCAL_CHAR_F+OL	3.939489284	0.000000000	3.939489284	NO_OLD_PREFIX_STEM_LENGTH3	3.939489284	0.000000000	3.939489284	NO_OLD_PREFIX_STEM_LENGTH3	sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shokaiir	1	f66r	SH+OK+IIN+R	SH+OK+IIN+R	1	1	SH+OK+IIN+R	1	1	SH+OK+IIN+R	SH+OK+IIN+R | SH+OK+AIIN+R | SH+OK+AIR | SH+OK+LOCAL_CHAR_I+R | SH+OK+CH+IIN+R	6.989651087	0.000000000	6.989651087	NO_TRANSPARENT_LS_SUFFIX	6.989651087	0.000000000	6.989651087	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
sholfordaiin	1	f66r	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	1	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	1	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN | SH+OL+LOCAL_CHAR_F+OR+AIIN | SH+OL+LOCAL_CHAR_F+OR+DA+AIIN | SH+OL+LOCAL_CHAR_F+OR+D_ADDR+IIN | SH+OL+LOCAL_CHAR_F+OR+DA+IIN	6.065890151	0.000000000	6.065890151	NO_TRANSPARENT_LS_SUFFIX	6.065890151	0.000000000	6.065890151	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | or=>or~OR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shso	1	f31r	SH+S+O	SH+S+O	1	1	SH+S+O	1	1	SH+S+O	SH+S+O | S+S+O | S+SH+S+O | SH+S+OT | SH+S+O+LOCAL_CHAR_I	3.183931926	0.000000000	3.183931926	NO_TRANSPARENT_LS_SUFFIX	3.183931926	0.000000000	3.183931926	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shtchy	1	f4r	SH+T+CH+Y	SH+T+CH+Y	1	1	SH+T+CH+Y	1	1	SH+T+CH+Y	SH+T+CH+Y | SH+T+Y | SH+T+LOCAL_C+Y | S+T+CH+Y | S+SH+T+CH+Y	5.046624361	0.000000000	5.046624361	NO_TRANSPARENT_LS_SUFFIX	5.046624361	0.000000000	5.046624361	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shyshol	1	f4r	SH+Y+SH+OL	SH+Y+SH+OL	1	1	SH+Y+SH+OL	1	1	SH+Y+SH+OL	SH+Y+SH+OL | Y+SH+OL | SH+Y+OL | S+Y+SH+OL | SH+Y+SH+O+L	4.859455844	0.000000000	4.859455844	NO_OLD_PREFIX_STEM_LENGTH3	4.859455844	0.000000000	4.859455844	NO_OLD_PREFIX_STEM_LENGTH3	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
shytchy	1	f4r	SH+Y+T+CH+Y	SH+Y+T+CH+Y	1	1	SH+Y+T+CH+Y	1	1	SH+Y+T+CH+Y	SH+Y+T+CH+Y | SH+Y+T+Y | SH+Y+T+LOCAL_C+Y | Y+T+CH+Y | Y+T+Y	5.037153005	0.000000000	5.037153005	NO_TRANSPARENT_LS_SUFFIX	5.037153005	0.000000000	5.037153005	NO_TRANSPARENT_LS_SUFFIX	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
soaiin	1	f20v	S+O+AIIN	S+O+AIIN	1	1	S+O+AIIN	1	1	S+O+AIIN	S+O+AIIN | SH+O+AIIN | S+O+IIN | S+OT+AIIN | S+O+A_ADDR+AIIN	1.624786449	0.000000000	1.624786449	NO_TRANSPARENT_LS_SUFFIX	1.624786449	0.000000000	1.624786449	NO_TRANSPARENT_LS_SUFFIX	s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tcheo	1	f66r	T+CH+E+O	T+CH+E+O	1	1	T+CH+E+O	1	1	T+CH+E+O	T+CH+E+O | T+LOCAL_C+E+O | T+E+O | T+CH+O | T+LOCAL_C+SH+E+O	1.133459127	0.000000000	1.133459127	NO_TRANSPARENT_LS_SUFFIX	1.133459127	0.000000000	1.133459127	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tocpheey	1	f66r	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y	1	1	T+O+CH+P+EE+Y	1	1	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y | T+CH+P+EE+Y | T+O+CH+P+SH+EE+Y | T+O+LOCAL_C+P+EE+Y | OT+CH+P+EE+Y	5.041377281	0.000000000	5.041377281	NO_TRANSPARENT_LS_SUFFIX	5.041377281	0.000000000	5.041377281	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cph=>cph~CH+P@edit0+alias0.505 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
todeeey	1	f66r	T+O+D_ADDR+EEE+Y	T+O+D_ADDR+EEE+Y	1	1	T+O+D_ADDR+EEE+Y	1	1	T+O+D_ADDR+EEE+Y	T+O+D_ADDR+EEE+Y | T+O+EEE+Y | T+O+D_ADDR+EE+E+Y | T+O+D_ADDR+E+EE+Y | T+O+E+EE+Y	6.024654873	0.000000000	6.024654873	NO_TRANSPARENT_LS_SUFFIX	6.024654873	0.000000000	6.024654873	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tolchedy	1	f66r	T+OL+CHD+DY	T+OL+CHD+DY	1	1	T+OL+CHD+DY	1	1	T+OL+CHD+DY	T+OL+CHD+DY | T+OL+CHD+Y | T+OL+CH+E+DY | T+OL+LOCAL_C+E+DY | T+OL+CH+DY	6.032265945	0.000000000	6.032265945	NO_TRANSPARENT_LS_SUFFIX	6.032265945	0.000000000	6.032265945	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | che=>chd~CHD@edit1+alias0.500 | dy=>dy~DY@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tolshy	1	f20v	T+OL+SH+Y	T+OL+SH+Y	1	1	T+OL+SH+Y	1	1	T+OL+SH+Y	T+OL+SH+Y | T+OL+Y | T+O+L+SH+Y | T+OL+S+Y | T+OL+S+SH+Y	4.161702133	0.000000000	4.161702133	NO_TRANSPARENT_LS_SUFFIX	4.161702133	0.000000000	4.161702133	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tosheo	1	f66r	T+O+SH+E+O	T+O+SH+E+O	1	1	T+O+SH+E+O	1	1	T+O+SH+E+O	T+O+SH+E+O | T+O+S+SH+E+O | T+O+S+E+O | T+O+SH+E+O+D_ADDR | T+OS+SH+E+O	3.388420809	0.000000000	3.388420809	NO_TRANSPARENT_LS_SUFFIX	3.388420809	0.000000000	3.388420809	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tshokeody	1	f31r	T+SH+OK+E+O+D_ADDR+Y	T+SH+OK+E+O+D_ADDR+Y	1	1	T+SH+OK+E+O+D_ADDR+Y	1	1	T+SH+OK+E+O+D_ADDR+Y	T+SH+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+DY | SH+OK+E+O+D_ADDR+Y | T+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+Y	5.749749134	0.000000000	5.749749134	NO_TRANSPARENT_LS_SUFFIX	5.749749134	0.000000000	5.749749134	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
tydy	1	f4r	T+Y+DY	T+Y+DY	1	1	T+Y+DY	1	1	T+Y+DY	T+Y+DY | T+Y+Y | Y+T+DY | T+Y+D_ADDR+Y | Y+T+Y	3.139557062	0.000000000	3.139557062	NO_TRANSPARENT_LS_SUFFIX	3.139557062	0.000000000	3.139557062	NO_TRANSPARENT_LS_SUFFIX	t=>t~T@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
x	3	f66r	LOCAL_X	LOCAL_X	1	1	LOCAL_X	1	1	LOCAL_X	LOCAL_X	3.113567624	0.000000000	3.113567624	NO_TRANSPARENT_LS_SUFFIX	3.113567624	0.000000000	3.113567624	NO_TRANSPARENT_LS_SUFFIX	x=>x~LOCAL_X@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
yches	1	f31r	Y+CH+E+S	Y+CH+E+S	1	1	Y+CH+E+S	1	1	Y+CH+E+S	Y+CH+E+S | Y+E+S | Y+LOCAL_C+E+S | Y+CH+S | Y+CH+E+O	2.825992577	0.000000000	2.825992577	NO_OLD_PREFIX_STEM_LENGTH3	2.825992577	0.000000000	2.825992577	NO_OLD_PREFIX_STEM_LENGTH3	y=>y~Y@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
ykeedar	1	f31r	Y+K+EE+D_ADDR+AR	Y+K+EE+D_ADDR+AR	1	1	Y+K+EE+D_ADDR+AR	1	1	Y+K+EE+D_ADDR+AR	Y+K+EE+D_ADDR+AR | Y+K+D_ADDR+AR | Y+K+EE+DA+R | Y+K+EE+DA+AR | Y+K+EE+D_ADDR+A_ADDR+R	2.759000065	0.000000000	2.759000065	NO_TRANSPARENT_LS_SUFFIX	2.759000065	0.000000000	2.759000065	NO_TRANSPARENT_LS_SUFFIX	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
ykeol	1	f66r	Y+K+E+OL	Y+K+E+OL	1	1	Y+K+E+OL	1	1	Y+K+E+OL	Y+K+E+OL | Y+K+E+O+L | Y+K+E+O+AL | Y+OL+K+E | Y+K+E+O+D_ADDR+L	0.379838756	0.000000000	0.379838756	STEM_NOT_CERTIFIED	0.379838756	0.000000000	0.379838756	STEM_NOT_CERTIFIED	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
ykesho	1	f66r	Y+K+E+SH+O	Y+K+E+SH+O	1	1	Y+K+E+SH+O	1	1	Y+K+E+SH+O	Y+K+E+SH+O | Y+K+E+O | Y+K+E+S_ADDR+O | Y+K+E+S_ADDR+SH+O | Y+K+E+S+O	3.130259407	0.000000000	3.130259407	NO_TRANSPARENT_LS_SUFFIX	3.130259407	0.000000000	3.130259407	NO_TRANSPARENT_LS_SUFFIX	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT526_CORRECT_PRESERVED	CERTIFIED_OLD_STEM_PLUS_TRANSPARENT_RIGHT_S
