event_serial	page	locus	record_unit_id	field_id	statement_id	exact_card_id	surface_display_only	literal_exact_card_layer	v71_whole_plant_owner	owner_status	default_slot_type	concrete_german_default	source_layer	known_card	known_formal_prompt	parse_status	terminal_status	working_confidence	confidence_label	confidence_scope	strongest_alternative	contradiction	v70_image_constraint	semantic_ceiling
69	f55v	f55v.11	H4	F013	H4-S004	308e8ea2d5d190c498e8	okal	EXACT_CARD_ID=308e8ea2d5d190c498e8 | SURFACE_DISPLAY_ONLY=okal | OPAQUE_FORMULA=SET(<ARG_AL>) | KNOWN_CARD=NONE | KNOWN_FORMAL=LOKALEN_RELATIONSSLOT_SETZEN | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=STRICT_FORMAL_PROMPT_NO_WORD_VALUE	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	TARGET_ARGUMENT	Lege sie an die im Exemplar bezeichnete äußere Stelle.	KNOWN_FORMAL_WITH_EXEMPLAR_FILL	NONE	LOKALEN_RELATIONSSLOT_SETZEN	UNIQUE_FORMAL_ONLY	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	opaken Relationsslot für Fraktionspaar und Lagergefäß setzen.	LOKALEN_RELATIONSSLOT_SETZEN ist eine formale Slotanweisung, keine Übersetzung; Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
70	f55v	f55v.11	H4	F013	H4-S004	204b04837409088c48f9	oltchy	EXACT_CARD_ID=204b04837409088c48f9 | SURFACE_DISPLAY_ONLY=oltchy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Erwärme sie gelinde.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	erste und zweite Flotte nebeneinander prüfen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
71	f55v	f55v.11	H4	F013	H4-S004	7a4bb8136330ee4e6e56	or	EXACT_CARD_ID=7a4bb8136330ee4e6e56 | SURFACE_DISPLAY_ONLY=or | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANSATZ? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	ACTIVE_ITEM_STATE	Führe diese Bereitung als zweiten Ansatz.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANSATZ?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	zweite Flotte als aktiven Ansatz H4-P03 führen.	ANSATZ? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
72	f55v	f55v.11	H4	F013	H4-S004	b921a237be883a820352	y	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=y | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	MEDIUM_ACTION	Mische sie mit Honig.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Presskuchen und Flotten als Paarposten etikettieren.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
73	f55v	f55v.11	H4	F013	H4-S004	6afeb5c9ab9f6cbdea0d	orain	EXACT_CARD_ID=6afeb5c9ab9f6cbdea0d | SURFACE_DISPLAY_ONLY=orain | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AIN> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	USE_ACTION	Lege den warmen Umschlag frisch auf.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Paarposten H4-P04 bedeckt lagern.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
74	f56r	f56r.5	H5	F014	H5-S001	b9d7b6d68209a9019e7a	chochor	EXACT_CARD_ID=b9d7b6d68209a9019e7a | SURFACE_DISPLAY_ONLY=chochor | OPAQUE_FORMULA=FRAME_O(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	WHOLE_PLANT_ARGUMENT	Nimm die ganze abgebildete Pflanze, deren Art hier unbenannt bleibt.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Bildbesitzer H5 als drüsiges Feuchtland-Rohlos H5-R01 eröffnen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
75	f56r	f56r.5	H5	F014	H5-S001	2cc054357a929df85f64	cho	EXACT_CARD_ID=2cc054357a929df85f64 | SURFACE_DISPLAY_ONLY=cho | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	HABITAT_AND_HARVEST	Sammle das oberirdische Kraut an einem feuchten Standort.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	kleine Gesamtpflanzenprobe sammeln.	Standort und Erntezeit sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
76	f56r	f56r.5	H5	F014	H5-S001	0ec6a45e2950e8e7061d	chodaly	EXACT_CARD_ID=0ec6a45e2950e8e7061d | SURFACE_DISPLAY_ONLY=chodaly | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	HARVEST_CONDITION	Nimm es zu Beginn der Blüte.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	feine Wurzel- und Krautfraktion trennen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
77	f56r	f56r.5	H5	F014	H5-S001	2f1c5e56e8f0ff459065	daiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=daiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=VORGABEPARAMETER? | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Verwende nur ein kleines, im Exemplar vorgeschriebenes Maß.	KNOWN_CARD_AND_FORMAL_WITH_EXEMPLAR_FILL	MASS?	VORGABEPARAMETER?	UNIQUE_CONVERGENT_CHANNELS	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge der Krautfraktion buchen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; VORGABEPARAMETER? ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
78	f56r	f56r.7	H5	F015	H5-S001	2cc054357a929df85f64	sho	EXACT_CARD_ID=2cc054357a929df85f64 | SURFACE_DISPLAY_ONLY=sho | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Zerstoße die frischen klebrigen Blätter.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Krautfraktion in wenig Wasser einweichen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
79	f56r	f56r.7	H5	F015	H5-S001	893c570f3fa3fce99711	kchol	EXACT_CARD_ID=893c570f3fa3fce99711 | SURFACE_DISPLAY_ONLY=kchol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	USE_ACTION	Lege die Masse auf die bezeichnete Stelle.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	weiches Material quetschen.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
80	f56r	f56r.7	H5	F015	H5-S001	10488b911aae52b3b334	otchor	EXACT_CARD_ID=10488b911aae52b3b334 | SURFACE_DISPLAY_ONLY=otchor | OPAQUE_FORMULA=FRAME_OT(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	INDICATION_ARGUMENT	Behandle damit eine einzelne Warze oder ein Hühnerauge.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	klebrige Flüssigkeit als Prüfcharge H5-P01 auffangen.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
81	f56r	f56r.7	H5	F015	H5-S001	276a7c2d74d1143446f4	choky	EXACT_CARD_ID=276a7c2d74d1143446f4 | SURFACE_DISPLAY_ONLY=choky | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANWENDEN? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	USE_DURATION	Lasse die Masse nur kurz einwirken.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANWENDEN?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	aktive Prüfcharge H5-P01 auf Prüffläche H5-T01 einsetzen.	ANWENDEN? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
82	f56r	f56r.7	H5	F015	H5-S001	dd0ecaf5e27d81befffc	dal	EXACT_CARD_ID=dd0ecaf5e27d81befffc | SURFACE_DISPLAY_ONLY=dal | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ZIEL? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	TARGET_ARGUMENT	Bestätige die örtlich bezeichnete Hautstelle als Ziel.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ZIEL?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Zieladresse H5-T01 nach dem Auftrag im Register festhalten.	ZIEL? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
83	f56r	f56r.8	H5	F016	H5-S002	d665560c8ff80799a82c	schol	EXACT_CARD_ID=d665560c8ff80799a82c | SURFACE_DISPLAY_ONLY=schol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	USE_ACTION	Nimm die Auflage wieder ab.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	H5-P01 als aktive Charge wieder aufnehmen.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
84	f56r	f56r.8	H5	F016	H5-S002	c10aec6d4dd877ec8bd8	choy	EXACT_CARD_ID=c10aec6d4dd877ec8bd8 | SURFACE_DISPLAY_ONLY=choy | OPAQUE_FORMULA=FRAME_O(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	MEDIUM_ACTION	Wasche die Stelle mit Wasser.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	zweite Prüffläche H5-T02 bereitstellen.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
85	f56r	f56r.8	H5	F016	H5-S002	276a7c2d74d1143446f4	choky	EXACT_CARD_ID=276a7c2d74d1143446f4 | SURFACE_DISPLAY_ONLY=choky | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANWENDEN? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	USE_CONDITION	Wiederhole den Gebrauch nur, wenn die Haut ihn verträgt.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANWENDEN?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	aktive Charge auf H5-T02 einsetzen.	ANWENDEN? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
86	f56r	f56r.8	H5	F016	H5-S002	95987d6f198d6d247511	cheeckhody	EXACT_CARD_ID=95987d6f198d6d247511 | SURFACE_DISPLAY_ONLY=cheeckhody | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	CLOSURE_ACTION	Beende die äußere Anwendung und schließe den Posten.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	NONE	NONE	UNPARSED_EXEMPLAR	TERMINAL	0.55	MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	beschichtete Prüffläche lufttrocknen lassen und schließen.	der Schlussmarker stützt nur Feldabschluss, nicht die konkrete Schlussaktion.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
87	f56r	f56r.12	H5	F017	H5-S003	ad3581d3144f69a5912d	sh	EXACT_CARD_ID=ad3581d3144f69a5912d | SURFACE_DISPLAY_ONLY=sh | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	PART_ARGUMENT	Nimm vom übrigen Kraut die blühenden Stiele.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Kopf- oder Knospenfraktion H5-R02 eröffnen.	keine Leiterlinie weist diesem Feld den genannten Pflanzenteil sichtbar zu.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
88	f56r	f56r.12	H5	F017	H5-S003	2cc054357a929df85f64	cho	EXACT_CARD_ID=2cc054357a929df85f64 | SURFACE_DISPLAY_ONLY=cho | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	DRYING_ACTION	Trockne sie im Schatten.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	schmale Blattfraktion H5-R03 getrennt einführen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
89	f56r	f56r.12	H5	F017	H5-S003	b74e9e65637b7c8538dd	kchey	EXACT_CARD_ID=b74e9e65637b7c8538dd | SURFACE_DISPLAY_ONLY=kchey | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Zerreibe sie grob.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	beide Fraktionen mit Loszeichen versehen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
90	f56r	f56r.12	H5	F017	H5-S003	1322bc176443fc2a8a86	qokokchy	EXACT_CARD_ID=1322bc176443fc2a8a86 | SURFACE_DISPLAY_ONLY=qokokchy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	STORAGE_ACTION	Verwahre sie trocken.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	beide im Schatten trocknen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
91	f56r	f56r.13	H5	F018	H5-S004	9ad66e67803a12e745de	okchy	EXACT_CARD_ID=9ad66e67803a12e745de | SURFACE_DISPLAY_ONLY=okchy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Setze daraus einen schwachen Auszug an.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	getrocknete Blattfraktion H5-R03 wieder aufnehmen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_REMEDY_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
