event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	semantic_family	component_recipe	semantic_reading_de	exact_subfamilies	exact_card_selection_layer	default_exact_card	observed_exact_card	card_default_correct	surface_selection_layer	default_surface	observed_surface	surface_default_correct	exception_kind	final_copy_instruction_de
E207	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	GLOBAL_CARD_FORM	daiin	daiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E208	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E209	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM113	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC119	PROC119	YES	GLOBAL_CARD_FORM	qokeeedy	qokeeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E210	f82r	B2	B2-S013	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E211	f82r	B2	B2-S014	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM115	L+AR	WEITERLEITEN · QUELLE	1	UNIQUE_EXACT_CARD	PROC121	PROC121	YES	GLOBAL_CARD_FORM	lar	lar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E212	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM116	SH+E+Y	HALTEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC122	PROC122	YES	GLOBAL_CARD_FORM	tshey	tshey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E213	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E214	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	OWNER_CARD_DEFAULT	cheal	cheal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E215	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM117	L+CHD+AR	WEITERLEITEN · UMSETZEN · QUELLE	1	UNIQUE_EXACT_CARD	PROC123	PROC123	YES	GLOBAL_CARD_FORM	lchedar	lchedar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E216	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM118	CH+E+S	ABNEHMEN · KURZ · TEILEN	1	UNIQUE_EXACT_CARD	PROC124	PROC124	YES	GLOBAL_CARD_FORM	ches	ches	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E217	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	OWNER_CARD_DEFAULT	aiin	aiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E218	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM104	OT+EE+Y	DANACH · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC109	PROC109	YES	GLOBAL_CARD_FORM	oteey	oteey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E219	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E220	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	OT09	SEM083	OK+E+Y	ANSETZEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC085	PROC085	YES	GLOBAL_CARD_FORM	okey	okey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E221	f82r	B2	B2-S016	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM119	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC125	PROC125	YES	GLOBAL_CARD_FORM	pchedy	pchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E222	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM120	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIEL	1	UNIQUE_EXACT_CARD	PROC126	PROC126	YES	GLOBAL_CARD_FORM	rsheal	rsheal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E223	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM121	AL+DY	ZIEL · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC127	PROC127	YES	GLOBAL_CARD_FORM	daldy	daldy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E224	f82r	B2	B2-S018	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E225	f82r	B2	B2-S019	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM122	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC128	PROC128	YES	GLOBAL_CARD_FORM	rshedy	rshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E226	f82r	B2	B2-S020	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM123	OT+EE+DY	DANACH · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC129	PROC129	YES	GLOBAL_CARD_FORM	qoteedy	qoteedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E227	f82r	B2	B2-S021	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E228	f82r	B2	B2-S022	f82r.27	kleine Randstationen des unteren Beckens	OT09	SEM124	L+O+CHD+DY	WEITERLEITEN · GANG · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC130	PROC130	YES	GLOBAL_CARD_FORM	lochedy	lochedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E229	f83r	B3	B3-S001	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM094	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC098	PROC098	YES	GLOBAL_CARD_FORM	olkeedy	olkeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E230	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM125	OT+AL	DANACH · ZIEL	1	UNIQUE_EXACT_CARD	PROC131	PROC131	YES	GLOBAL_CARD_FORM	qotal	qotal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E231	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM126	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC132	PROC132	YES	GLOBAL_CARD_FORM	chkeedy	chkeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E232	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E233	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	GLOBAL_CARD_FORM	daiin	daiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E234	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E235	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E236	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E237	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM125	OT+AL	DANACH · ZIEL	1	UNIQUE_EXACT_CARD	PROC131	PROC131	YES	GLOBAL_CARD_FORM	qotal	qotal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E238	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	GLOBAL_ONLY	SEM003	AR	QUELLE	1	UNIQUE_EXACT_CARD	PROC003	PROC003	YES	CONTEXT_WRAPPER_RULE	dar	dar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E239	f83r	B3	B3-S005	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM074	CHD+DY	UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC076	PROC076	YES	GLOBAL_CARD_FORM	schedy	schedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E240	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM041	CHD+Y	UMSETZEN · DIES	2	BOUNDARY_CARD_OVERRIDE	PROC042	PROC133	NO	GLOBAL_CARD_FORM	chedchy	chedchy	YES	CARD_SUBFAMILY_OVERRIDE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E241	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM047	OK+AL	ANSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC048	PROC048	YES	GLOBAL_CARD_FORM	qokal	qokal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E242	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM077	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC079	PROC079	YES	OWNER_CARD_DEFAULT	olchedy	olchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E243	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E244	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E245	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E246	f83r	B3	B3-S008	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E247	f83r	B3	B3-S009	f83r.6	mittlere Randfigur im runden Gefäß	OT10	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E248	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM127	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC134	PROC134	YES	GLOBAL_CARD_FORM	pchedal	pchedal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E249	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM128	OT+E+DY	DANACH · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC135	PROC135	YES	GLOBAL_CARD_FORM	otedy	otedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E250	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM129	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	1	UNIQUE_EXACT_CARD	PROC136	PROC136	YES	GLOBAL_CARD_FORM	shecthedchy	shecthedchy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E251	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E252	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E253	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	OT11	SEM130	AR+Y	QUELLE · DIES	1	UNIQUE_EXACT_CARD	PROC137	PROC137	YES	GLOBAL_CARD_FORM	chary	chary	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E254	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM015	OR	ANSATZ	1	UNIQUE_EXACT_CARD	PROC016	PROC016	YES	OWNER_CARD_DEFAULT	sor	sor	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E255	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E256	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E257	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM067	K+AIN	ZUDOSIEREN · PORTION	1	UNIQUE_EXACT_CARD	PROC069	PROC069	YES	OWNER_CARD_DEFAULT	chkain	chkain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E258	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM111	CTH+E+Y	BEREIT · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC117	PROC117	YES	OWNER_CARD_DEFAULT	shcthey	shcthey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E259	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM065	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC067	PROC067	YES	GLOBAL_CARD_FORM	qokedy	qokedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E260	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM131	OK+AIR	ANSETZEN · LAUF	1	UNIQUE_EXACT_CARD	PROC138	PROC138	YES	GLOBAL_CARD_FORM	okair	okair	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E261	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM132	SH+EE+DY	HALTEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC139	PROC139	YES	GLOBAL_CARD_FORM	sheedy	sheedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E262	f83r	B3	B3-S015	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E263	f83r	B3	B3-S016	f83r.11	untere Randfigur im korbartigen Gefäß	OT11	SEM133	L+O	WEITERLEITEN · GANG	1	UNIQUE_EXACT_CARD	PROC140	PROC140	YES	GLOBAL_CARD_FORM	lo	lo	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E264	f83r	B3	B3-S016	f83r.14	unverbundener Zwischenbereich	OT12	SEM080	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC091	PROC091	YES	OWNER_CARD_DEFAULT	qokchedy	qokchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E265	f83r	B3	B3-S017	f83r.14	unverbundener Zwischenbereich	OT12	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E266	f83r	B3	B3-S018	f83r.14	unverbundener Zwischenbereich	OT12	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E267	f83r	B3	B3-S019	f83r.14	unverbundener Zwischenbereich	OT12	SEM134	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC141	PROC141	YES	GLOBAL_CARD_FORM	qokshedy	qokshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E268	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	OT12	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	GLOBAL_CARD_FORM	dal	dal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E269	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	OT12	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E270	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	OT12	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E271	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	OT12	SEM013	CTH+Y	BEREIT · DIES	1	UNIQUE_EXACT_CARD	PROC014	PROC014	YES	OWNER_CARD_DEFAULT	shcthy	shcthy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E272	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	OT12	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	GLOBAL_CARD_FORM	dal	dal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E273	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	OT12	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	OWNER_CARD_DEFAULT	sy	sy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E274	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	GLOBAL_CARD_FORM	saiin	saiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E275	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM135	SHED+AL	ABSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC142	PROC142	YES	GLOBAL_CARD_FORM	shedal	shedal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
