occurrence_id	page	locus	token_index	ordinal	line_length	position	token_kind	section	language	hand	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	left_v35_known	left_v35_meaning_de	right_v35_known	right_v35_meaning_de	right_materia_preparation_head	base_context_class	context_class	materia_subtype	direction_override	label_subrole	structural_tag	token_gloss_de	working_render_de	live_rival_de	all_three_present	line_all_present_exact	all_reader_separate_y	it2a_boundary_class	it2a_matched_surface	rf1b_boundary_class	rf1b_matched_surface
G659-Y162	f48v	f48v.3	3	3	13	MEDIAL	P	H	B	5	kor	keody	kory	0	ykeody	4	1	heiße Drogenportion	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y163	f48v	f48v.4	10	10	12	MEDIAL	P	H	B	5	oteed	kedy	oteedy	88	ykedy	18	0	OPEN	1	heiß in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y164	f48v	f48v.6	12	12	15	MEDIAL	P	H	B	5	ok	tar	oky	89	ytar	21	0	OPEN	1	kalte Drogenfraktion I	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ytar	SEPARATE	y
G659-Y165	f49r	f49r.13	3	3	6	MEDIAL	P	H	A	1	chol	tcheol	choly	12	ytcheol	0	1	trocken; nominal trockenes Gut/Material	1	kalt-trockener Drogenstoff	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	SEPARATE	y	MERGE_LEFT	choly
G659-Y166	f49v	f49v.23	1	1	1	ONLY	L	H	A	1	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y167	f49v	f49v.37	1	1	1	ONLY	L	H	A	1	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y168	f49v	f49v.45	1	1	1	ONLY	L	H	A	1	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y169	f49v	f49v.51	1	1	1	ONLY	L	H	A	1	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y170	f49v	f49v.7	1	1	1	ONLY	L	H	A	1	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y171	f50r	f50r.5	7	7	11	MEDIAL	P	H	B	2	ar	qokchdy	ary	15	yqokchdy	0	1	Drogenfraktion I	1	heiß und trocken am Anfang des Grades, abgeschlossen	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y172	f50v	f50v.5	1	1	10	BOS	P	H	B	2	<BOS>	chy	NONE	0	ychy	4	0	OPEN	1	trocken am Anfang des Grades	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y173	f51v	f51v.5	9	9	9	EOS	P	H	A	1	dar	<EOS>	dary	19	NONE	0	1	abgemessene Fraktion I	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y174	f53r	f53r.8	8	8	9	MEDIAL	P	H	A	1	o	toyd	oy	12	ytoyd	0	0	OPEN	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_BOTH	oytoyd	MERGE_RIGHT	ytoyd
G659-Y175	f54v	f54v.13	1	1	4	BOS	P	H	A	1	<BOS>	chol	NONE	0	ychol	10	0	OPEN	1	trocken; nominal trockenes Gut/Material	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	ychol	MERGE_RIGHT	ychol
G659-Y176	f55r	f55r.2	6	6	12	MEDIAL	P	H	B	2	ykair	qokar	ykairy	0	yqokar	0	0	OPEN	1	heiße Drogenfraktion I	1	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y177	f55r	f55r.5	1	1	10	BOS	P	H	B	2	<BOS>	or	NONE	0	yor	2	0	OPEN	1	Drogenportion	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y178	f55r	f55r.6	5	5	8	MEDIAL	P	H	B	2	ke	kedy	key	13	ykedy	18	0	OPEN	1	heiß in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y179	f55v	f55v.10	9	9	12	MEDIAL	P	H	B	2	otar	kal	otary	5	ykal	9	1	kalte Drogenfraktion I im Ansatz	1	Rohstoffklasse I, heiß am Gradanfang	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykal	VARIANT_OTHER	NONE
G659-Y180	f55v	f55v.11	9	9	10	MEDIAL	P	H	B	2	or	orain	ory	13	yorain	0	1	Drogenportion	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y181	f55v	f55v.8	11	11	11	EOS	P	H	B	2	okar	<EOS>	okary	8	NONE	0	1	heiße Drogenfraktion I im Ansatz	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	okary	SEPARATE	y
G659-Y182	f56r	f56r.1	4	4	10	MEDIAL	P	H	A	1	chchs	oty	chchsy	0	yoty	0	0	OPEN	1	kalter Ansatz am Anfang des Grades	1	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y183	f56r	f56r.10	5	5	9	MEDIAL	P	H	A	1	chok	t	choky	32	yt	2	0	OPEN	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_BOTH	chokyt	MERGE_RIGHT	yt
G659-Y184	f56r	f56r.6	6	6	6	EOS	P	H	A	1	daiin	<EOS>	daiiny	3	NONE	0	1	Grad-/Maßwert III	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y185	f56v	f56v.10	7	7	8	MEDIAL	P	H	A	1	chotor	dy	chotory	0	ydy	5	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	ydy	MERGE_RIGHT	ydy
G659-Y186	f58r	f58r.6	5	5	9	MEDIAL	P	S	A	3	oteor	otal	oteory	0	yotal	0	0	OPEN	1	Rohstoffklasse I im Ansatz, kalt am Gradanfang	1	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_LEFT	oteory	MERGE_LEFT	oteory
G659-Y187	f58v	f58v.11	6	6	11	MEDIAL	P	S	A	3	or	ykaiin	ory	13	yykaiin	0	1	Drogenportion	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	SEPARATE	y	VARIANT_OTHER	NONE
G659-Y188	f58v	f58v.13	9	9	10	MEDIAL	P	S	A	3	tal	kar	taly	2	ykar	31	1	Rohstoffklasse I, kalt am Gradanfang	1	heiße Drogenfraktion I	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y189	f58v	f58v.2	5	5	13	MEDIAL	P	S	A	3	tair	qotalody	tairy	0	yqotalody	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y190	f58v	f58v.27	5	5	11	MEDIAL	P	S	A	3	al	qokchedy	aly	18	yqokchedy	0	1	Rohstoffklasse I	1	heiß und trocken in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y191	f58v	f58v.4	4	4	12	MEDIAL	P	S	A	3	okair	dair	okairy	1	ydair	2	0	OPEN	1	abgemessene Fraktion II	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y192	f58v	f58v.7	1	1	10	BOS	P	S	A	3	<BOS>	daiin	NONE	0	ydaiin	14	0	OPEN	1	Grad-/Maßwert III	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y193	f5v	f5v.4	9	9	10	MEDIAL	P	H	A	1	okch	taiin	okchy	22	ytaiin	39	0	OPEN	1	kalt, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	okchy	MERGE_BOTH	okchytaiin
G659-Y194	f66r	f66r.16	1	1	1	ONLY	L	T	B	5	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y195	f66r	f66r.20	1	1	1	ONLY	L	T	B	5	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y196	f66r	f66r.29	1	1	1	ONLY	L	T	B	5	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y197	f66r	f66r.32	1	1	1	ONLY	L	T	B	5	<BOS>	<EOS>	NONE	0	NONE	0	0	OPEN	0	OPEN	0	Y_ONLY_DIVIDER	Y_LABEL_SIGLUM	0	0	LABEL_ONLY	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Beschriftungszeichen	[Beschriftungszeichen]	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y198	f66r	f66r.62	7	7	8	MEDIAL	P	T	B	5	akar	daiin	akary	0	ydaiin	14	0	OPEN	1	Grad-/Maßwert III	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y199	f6r	f6r.1	2	2	9	MEDIAL	P	H	A	1	foar	shol	foary	0	yshol	2	0	OPEN	1	feucht; nominal feuchtes Gut/Material	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: feucht; nominal feuchtes Gut/Material	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y200	f6r	f6r.14	3	3	4	MEDIAL	P	H	A	1	taiin	kaiim	taiiny	0	ykaiim	0	1	kalt, Grad III	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y201	f6v	f6v.17	1	1	5	BOS	P	H	A	1	<BOS>	chaies	NONE	0	ychaies	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	SEPARATE	y	MERGE_RIGHT	ychaies
G659-Y202	f6v	f6v.4	1	1	11	BOS	P	H	A	1	<BOS>	shckhy	NONE	0	yshckhy	0	0	OPEN	1	Arzneikompositum: feucht, Gradanfang	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	SEPARATE	y	MERGE_RIGHT	yshckhy
G659-Y203	f6v	f6v.4	6	6	11	MEDIAL	P	H	A	1	os	jajy	osy	0	yjajy	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y204	f75v	f75v.57	3	3	5	MEDIAL	P	B	B	2	qek	tedar	qeky	0	ytedar	2	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_LEFT	qeky	MERGE_LEFT	qeky
G659-Y205	f76r	f76r.1	12	12	12	EOS	P	T	B	2	as	<EOS>	asy	1	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	VARIANT_OTHER	NONE	MERGE_LEFT	asy
G659-Y206	f76r	f76r.13	10	10	13	MEDIAL	P	T	B	2	dal	kal	daly	24	ykal	9	1	abgemessene Rohstoffmenge I	1	Rohstoffklasse I, heiß am Gradanfang	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykal	MERGE_RIGHT	ykal
G659-Y207	f76r	f76r.25	14	14	14	EOS	P	T	B	2	llaiir	<EOS>	llaiiry	0	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	llaiiry	MERGE_LEFT	llaiiry
G659-Y208	f76r	f76r.29	12	12	14	MEDIAL	P	T	B	2	okain	laiin	okainy	1	ylaiin	0	1	heiß im Zubereitungsrahmen, Grad II	1	Drogenholz, Typ/Charge III	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_RIGHT	ylaiin	SEPARATE	y
G659-Y209	f76r	f76r.29	14	14	14	EOS	P	T	B	2	laiin	<EOS>	laiiny	0	NONE	0	1	Drogenholz, Typ/Charge III	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	SEPARATE	y	VARIANT_OTHER	NONE
G659-Y210	f76r	f76r.45	1	1	13	BOS	P	T	B	2	<BOS>	shedy	NONE	0	yshedy	7	0	OPEN	1	feucht in der Mitte des Grades, abgeschlossen	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	VARIANT_OTHER	NONE	MERGE_RIGHT	yshedy
G659-Y211	f76r	f76r.54	11	11	11	EOS	P	T	B	2	aiin	<EOS>	aiiny	2	NONE	0	1	Menge III	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	aiiny	MERGE_LEFT	aiiny
G659-Y212	f76v	f76v.5	6	6	11	MEDIAL	P	B	B	2	qoteed	kedy	qoteedy	74	ykedy	18	0	OPEN	1	heiß in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykedy	SEPARATE	y
G659-Y213	f77r	f77r.15	8	8	10	MEDIAL	P	B	B	2	qokeed	lchedy	qokeedy	292	ylchedy	0	0	OPEN	1	getrocknetes Drogenholz	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_LEFT	qokeedy	SEPARATE	y
G659-Y214	f77v	f77v.1	2	2	3	MEDIAL	L	B	B	2	okain	kal	okainy	1	ykal	9	1	heiß im Zubereitungsrahmen, Grad II	1	Rohstoffklasse I, heiß am Gradanfang	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_LABEL_SIGLUM	0	0	LABEL_INTERNAL	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Labelgliederung	;	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	0	0	MERGE_RIGHT	ykal	VARIANT_OTHER	NONE
G659-Y215	f77v	f77v.33	7	7	10	MEDIAL	P	B	B	2	dar	qotal	dary	19	yqotal	0	1	abgemessene Fraktion I	1	Rohstoffklasse I, kalt am Gradanfang	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_LEFT	dary	SEPARATE	y
G659-Y216	f78r	f78r.19	1	1	6	BOS	P	B	B	2	<BOS>	ches	NONE	0	yches	2	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	1	1	SEPARATE	y	SEPARATE	y
