gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0153	G743-R0153	G739-D0153	G738-P0153	G737-O0180	f108r	f108r.28	1	sain	ain	H2	FIRST	SCALAR	II	0	3	3	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R3	1	1	olkedy	CLOSE|HOT|MATERIAL	0	0	0	R3@4:olkedy:CLOSE|HOT|MATERIAL	R3 olkedy=erhitzte Drogenbasis, fertig [CLOSE|HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R3@4:olkedy:CLOSE|HOT|MATERIAL	DESCRIPTIVE_MATERIA	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0154	G743-R0154	G739-D0154	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0155	G743-R0155	G739-D0155	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	PRESCRIPTIVE_PROCESS	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0156	G743-R0156	G739-D0156	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	4	okey|qokey|sheckhey|sheor	HOT|MATERIAL|MOIST|PART|PREPARATION|VALUE	0	0	0	R1@2:sheor:MATERIAL|MOIST|PART|R3@4:sheckhey:MOIST|PREPARATION|VALUE|R4@5:qokey:HOT|VALUE|R5@6:okey:HOT|PREPARATION|VALUE	R1 sheor=feuchter Drogenteil [MATERIAL|MOIST|PART;W3_SOLID_WORKING_THEORY] || R3 sheckhey=feuchtes Arzneikompositum in der Gradmitte [MOIST|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || R4 qokey=heiß in der Mitte des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY] || R5 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	4	R1@2:sheor:MATERIAL|MOIST|PART|R3@4:sheckhey:MOIST|PREPARATION|VALUE|R4@5:qokey:HOT|VALUE|R5@6:okey:HOT|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	4	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	MATERIAL_PART	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II des Materialteils; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0157	G743-R0157	G739-D0157	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	ain	H2	FIRST	SCALAR	II	0	1	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0158	G743-R0158	G739-D0158	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	ain	H2	LAST	SCALAR	II	0	0	0	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0159	G743-R0159	G739-D0159	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R3	1	2	chckhey|cheos	AMOUNT|DRY|PREPARATION|VALUE	0	0	0	R1@2:chckhey:DRY|PREPARATION|VALUE|R2@3:cheos:AMOUNT|DRY|PREPARATION|VALUE	R1 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || R2 cheos=Charge eines mitteltrockenen Ansatzes [AMOUNT|DRY|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	R1@2:chckhey:DRY|PREPARATION|VALUE|R2@3:cheos:AMOUNT|DRY|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_DEGREE	PREPARATION	Trockenheitsgrad II der Zubereitung; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=trocken; Mengenmarker=vorhanden; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Trockenheitsgrad II der Zubereitung; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=trocken; Mengenmarker=vorhanden; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0160	G743-R0160	G739-D0160	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	ain	H2	MIDDLE	SCALAR	II	5	4	9	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	2	qokeey|sheal	HOT|MATERIAL|MOIST|VALUE	0	0	0	L5@3:qokeey:HOT|VALUE|L3@5:sheal:MATERIAL|MOIST|VALUE	L5 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY] || L3 sheal=Rohstoffklasse I, feucht in der Gradmitte [MATERIAL|MOIST|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L5@3:qokeey:HOT|VALUE|L3@5:sheal:MATERIAL|MOIST|VALUE	DESCRIPTIVE_MATERIA	0	OPEN	2	DESCRIPTIVE_MATERIA	2	alom|qokeain	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0161	G743-R0161	G739-D0161	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	olain|qokeey	AMOUNT|HOT|MATERIAL|VALUE	0	0	0	R2@3:qokeey:HOT|VALUE|R4@5:olain:AMOUNT|MATERIAL	R2 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY] || R4 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	R2@3:qokeey:HOT|VALUE|R4@5:olain:AMOUNT|MATERIAL	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_QUALITY	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Mengenmarker=vorhanden; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Mengenmarker=vorhanden; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0162	G743-R0162	G739-D0162	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	cheal	DRY|MATERIAL|VALUE	0	0	0	R1@2:cheal:DRY|MATERIAL|VALUE	R1 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R1@2:cheal:DRY|MATERIAL|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_DEGREE	MATERIAL	Trockenheitsgrad II des Materials; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Trockenheitsgrad II des Materials; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0163	G743-R0163	G739-D0163	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	ain	H2	FIRST	SCALAR	II	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	1	olaiin	AMOUNT|MATERIAL	0	0	0	R1@2:olaiin:AMOUNT|MATERIAL	R1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	R1@2:olaiin:AMOUNT|MATERIAL	QUANTITY_OR_PART	1	QUANTITY_OR_PART	3	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	MATERIAL	Skalarstufe II des Materials; Dimension offen; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II des Materials; Dimension offen; Eintrag ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0164	G743-R0164	G739-D0164	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	checkhy|okeey	DRY|HOT|PREPARATION|VALUE	0	0	0	R2@3:checkhy:DRY|PREPARATION|VALUE|R4@5:okeey:HOT|PREPARATION|VALUE	R2 checkhy=trockene Mischung, Anfangsstufe [DRY|PREPARATION|VALUE;W2_PROVISIONAL_WORKING] || R4 okeey=heißer Ansatz am Ende des Grades [HOT|PREPARATION|VALUE;W2_PROVISIONAL_WORKING]	0	NONE	DESCRIPTIVE_MATERIA	0	NONE	OPEN	1	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	PREPARATION	Skalarstufe II der Zubereitung; Dimension offen; Eintrag	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	0	0	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II der Zubereitung; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0165	G743-R0165	G739-D0165	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	ain	H2	FIRST	SCALAR	II	0	1	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0166	G743-R0166	G739-D0166	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	okey	HOT|PREPARATION|VALUE	0	0	0	R2@3:okey:HOT|PREPARATION|VALUE	R2 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R2@3:okey:HOT|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0167	G743-R0167	G739-D0167	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	ain	H2	FIRST	SCALAR	II	0	4	4	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0168	G743-R0168	G739-D0168	G738-P0168	G737-O0293	f112v	f112v.37	2	sain	ain	H2	MIDDLE	SCALAR	II	1	3	4	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R3	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	1	teedal	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0169	G743-R0169	G739-D0169	G738-P0169	G737-O0316	f113r	f113r.49	1	sain	ain	H2	FIRST	SCALAR	II	0	4	4	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R5	1	3	cheo|kcheey|qokeey	DRY|HOT|PREPARATION|VALUE	0	0	0	R2@3:cheo:DRY|PREPARATION|R3@4:kcheey:DRY|HOT|VALUE|R4@5:qokeey:HOT|VALUE	R2 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 kcheey=heiß und trocken am Ende des Grades [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY] || R4 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	3	R2@3:cheo:DRY|PREPARATION|R3@4:kcheey:DRY|HOT|VALUE|R4@5:qokeey:HOT|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	1	cheeey	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen; Eintrag ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0170	G743-R0170	G739-D0170	G738-P0170	G737-O0353	f114r	f114r.36	8	sain	ain	H2	MIDDLE	SCALAR	II	5	1	6	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	1	otchedy	CLOSE|COLD|DRY|PREPARATION|VALUE	0	0	0	R1@9:otchedy:CLOSE|COLD|DRY|PREPARATION|VALUE	R1 otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen [CLOSE|COLD|DRY|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R1@9:otchedy:CLOSE|COLD|DRY|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	2	qoeedaiin|ykeodaiin	QUALITY_DEGREE	PREPARATION	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	16	14	16	7	7	7	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt+trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0171	G743-R0171	G739-D0171	G738-P0171	G737-O0406	f116r	f116r.14	1	sain	ain	H2	FIRST	SCALAR	II	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Eintrag	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Eintrag ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0172	G743-R0172	G739-D0172	G738-P0172	G737-O0449	f24v	f24v.8	4	sain	ain	H2	LAST	SCALAR	II	3	0	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	24	15	1	19	12	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
