page	locus	namespace_id	visible_kind	visible_owner	group_count	surface_sequence	atom_sequence	portable_card_reading_de	spoken_instruction_de	answer_slot_de	orientation_rule	crosspage_rule
f69v	f69v.2	F69_MIDDLE_WHEEL_NS	MIDDLE_WAVE_OR_CLOUD_WHEEL	A3_MIDDLE_WHEEL_RING_TEXT	38	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	YK | HO | YK+AR | AL | YK | OK+EE+OR | CHEEY | HO | YK+AL | CHEO | AR+AM | CKH | NONE | AIIN | NONE | AL | CHEO | AL | SEL+T+Y | AR | NONE | NONE | YK | CH | NONE | NONE | HO | YK+AR | OL | NONE | YK+EE+OD+Y | NONE | AL | OD+Y | AIR | HO | Y+CHEEY | NONE	bezeichnete Klasse oder Haus; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; Ziel; bezeichnete Klasse oder Haus; Tabellensatz länger aktivieren; sichtbares Ergebnis / Ablesewert; im selben Ring, Band oder Satz fortsetzen; bezeichnete Klasse oder Haus + AL; Ablesewert; Quellaspekt; durch Sektor, Ring oder Pruefweg fuehren; diese Position laenger halten; Sollwert oder Grad des bezeichneten Himmelsplatzes; dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld; Ablesewert fest; Ziel; ausgewählte aktuelle Phase; Quelle; dieser lokale Diagrammposten; dieser lokale Diagrammposten; bezeichnete Klasse oder Haus; Zustand; dieser lokale Diagrammposten; dieser lokale Diagrammposten; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; im selben Ring oder Band fortsetzen; dieser lokale Diagrammposten; diesen Klassenposten länger markieren; dieser lokale Diagrammposten; Ziel; diesen Posten eintragen; Himmels-, Ring- oder Zeigerlauf; diesen Diagrammposten setzen; aktueller Ablesewert; dieser lokale Diagrammposten	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichnete Klasse oder Haus; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; Ziel; bezeichnete Klasse oder Haus; Tabellensatz länger aktivieren; sichtbares Ergebnis / Ablesewert; im selben Ring, Band oder Satz fortsetzen; bezeichnete Klasse oder Haus + AL; Ablesewert; Quellaspekt; durch Sektor, Ring oder Pruefweg fuehren; diese Position laenger halten; Sollwert oder Grad des bezeichneten Himmelsplatzes; dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld; Ablesewert fest; Ziel; ausgewählte aktuelle Phase; Quelle; dieser lokale Diagrammposten; dieser lokale Diagrammposten; bezeichnete Klasse oder Haus; Zustand; dieser lokale Diagrammposten; dieser lokale Diagrammposten; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; im selben Ring oder Band fortsetzen; dieser lokale Diagrammposten; diesen Klassenposten länger markieren; dieser lokale Diagrammposten; Ziel; diesen Posten eintragen; Himmels-, Ring- oder Zeigerlauf; diesen Diagrammposten setzen; aktueller Ablesewert; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.3	F69_RIGHT_WHEEL_NS	RIGHT_FACE_RAY_WHEEL	A3_RIGHT_WHEEL_RING_TEXT	29	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	AIR | OT+AL+AL | AIR | CHD | OT+AR | AR | NONE | OT+E+OR | HO | OT+AIR | CHD | OT+EE+AL | CHEO | AR | AIR | OT+E+OD+Y | YT+TY | A | D+CH+Y | OT+OL+Y | OK+E+OD+AL | OT+AR+AR | EE | AIR | NONE | OK+OD+Y | AL | OT | OT	Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsposten oder Zutat; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	Lies diesen sichtbaren Posten nur im gewählten Rad: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsposten oder Zutat; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.4	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_01	2	okeey sar	OK | AR	in langer Stufe setzen; Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in langer Stufe setzen; Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.5	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_02	2	okeo dy	OK | NONE	Diagrammposten setzen oder aktivieren; dieser lokale Diagrammposten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Diagrammposten setzen oder aktivieren; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.6	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_03	1	ochoyk	HO	Himmelsobjekt oder Eingangsbedingung	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Himmelsobjekt oder Eingangsbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.7	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_04	1	ykeey	YK	bezeichnete Klasse oder Haus	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichnete Klasse oder Haus. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.8	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_05	1	ytory	YT+OR	bezeichneter Platz oder Phase + OR	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichneter Platz oder Phase + OR. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.9	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_06	1	oeesy	EE+Y	diesen Posten länger halten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Posten länger halten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.10	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_07	1	ytody	YT+OD+Y	diesen Platz eintragen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Platz eintragen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.11	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_08	1	okody	OK+OD+Y	diesen markierten Posten aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen markierten Posten aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.12	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_09	1	otody	OT+OD+Y	den nächsten Posten markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: den nächsten Posten markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.13	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_10	1	okeal	OK+E+AL	Ziel kurz aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Ziel kurz aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.14	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_11	1	okeod	OK+E+OD	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.15	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_12	1	oteeys	OT+EE	nächste lange Stufe	Wähle diesen sichtbaren Platz des linken 28er-Inventars: nächste lange Stufe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.16	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_13	1	oteol	OT+E+OL	als nächstes kurz fortsetzen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: als nächstes kurz fortsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.17	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_14	1	ykeydy	YK	bezeichnete Klasse oder Haus	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichnete Klasse oder Haus. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.18	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_15	1	okeod	OK+E+OD	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.19	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_16	1	saral	AR+AL	von Quelle zum Ziel	Wähle diesen sichtbaren Platz des linken 28er-Inventars: von Quelle zum Ziel. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.20	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_17	1	saiir	S+A+IIR	Hauptindex des Nebenfelds	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Hauptindex des Nebenfelds. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.21	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_18	1	okolar	OK+OL+AR	Aktivieren + Fortsetzen + Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Aktivieren + Fortsetzen + Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.22	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_19	1	ykeody	YK+E+OD+Y	diesen Klassenposten kurz markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Klassenposten kurz markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.23	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_20	1	sarydy	AR	Ausgangssektor, Ursprung oder Bezugswert	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Ausgangssektor, Ursprung oder Bezugswert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.24	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_21	1	otchy	OT	naechster Platz oder folgende Bedingung	Wähle diesen sichtbaren Platz des linken 28er-Inventars: naechster Platz oder folgende Bedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.25	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_22	2	okeey dy	OK | NONE	in langer Stufe setzen; dieser lokale Diagrammposten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in langer Stufe setzen; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.26	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_23	2	okey d	OK | D	in kurzer Stufe setzen; Festwert	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in kurzer Stufe setzen; Festwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.27	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_24	1	okeod	OK+E+OD	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.28	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_25	1	okodchy	OK+OD+Y	diesen markierten Posten aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen markierten Posten aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.29	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_26	1	okeody	OK+E+OD+Y	diesen Posten kurz aktivieren und eintragen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Posten kurz aktivieren und eintragen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.30	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_27	1	okcheys	KCH	Diagrammplatz berechnen oder bearbeiten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Diagrammplatz berechnen oder bearbeiten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.31	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_RADIAL_SLOT_28	2	oar alys	AR | AL	Quelle; Zielsektor, Zielstern oder Zielfeld	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Quelle; Zielsektor, Zielstern oder Zielfeld. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
