held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f83r	ockhey	1	1	O+CH+K+E+Y	f89r	f76r|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	okain	1	1	OK+AIN	f18r|f1r|f76r|f81r|f81v|f82r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	okair	1	1	OK+AIR	f81r	f75r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	okedy	1	1	OK+E+DY	f75r|f76r|f77r|f81v|f95v	f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	okeedy	2	1	OK+EE+DY	f55v|f72r|f75r|f76r|f81r|f81v	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f83r	okeeol	1	1	OK+EE+OL	f72r|f89r	f72r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	ol	4	1	OL	f18r|f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	olchedy	2	1	OL+CHD+DY	f75r|f76r|f82r	f75r|f76r|f77r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f83r	oldy	2	1	OL+DY	f13r|f55v|f67r2|f75r|f76r|f81v|f88r|f89r	f13r|f18r|f55v|f67r2|f75r|f76r|f81v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	olkeedy	1	1	OL+K+EE+DY	f75r|f81v	f75r|f81v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	olkeey	1	1	OL+K+EE+Y	f75r|f76r|f81r|f88r	f75r|f76r|f77r|f81r|f81v|f88r	CROSS_PAGE	CROSS_PAGE
f83r	ols	1	1	OL+S	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f83r	olsaly	1	1	OL+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	opedy	1	1	O+P+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	opshedy	1	1	O+P+SH+E+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f83r	or	1	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	otaiin	2	1	OT+AIIN	f71v|f72r	f71v|f72r|f77r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	otal	2	1	OT+AL	f71v|f76r|f95v	f71v|f72r|f76r|f77r|f81r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	otchdy	1	1	OT+CHD+DY	f95v	f95v	CROSS_PAGE	CROSS_PAGE
f83r	otchedy	1	1	OT+CHD+DY	NONE	f95v	PAGE_PRIVATE	CROSS_PAGE
f83r	otchey	1	1	OT+Y	f56r|f67r2|f72r	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	otedy	3	1	OT+E+DY	f75r|f76r|f77r|f81r|f81v|f82r|f95v	f75r|f76r|f77r|f81r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	otor	2	1	OT+OR	f10r|f68r1|f71v	f10r|f68r1|f71v	CROSS_PAGE	CROSS_PAGE
f83r	otshdy	1	1	OT+SH+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	pchedal	1	1	P+CHD+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	pchedar	1	1	P+CHD+AR	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f83r	pchor	1	1	P+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	pdalshdy	1	1	P+DA+L+SH+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qedy	1	1	CARRIER_Q+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qeeedy	1	1	CARRIER_Q+EEE+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qekaiin	1	1	CARRIER_Q+E+K+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qekey	1	1	E+K+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qetal	1	1	CARRIER_Q+E+T+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qockhey	1	1	O+CH+K+E+Y	f76r|f82r|f88r|f89r	f76r|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	qockhol	1	1	CARRIER_Q+O+CH+K+OL	f88r|f88v	f88r|f88v	CROSS_PAGE	CROSS_PAGE
f83r	qody	1	1	CARRIER_Q+O+DY	f17r|f89r	f17r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	qokaiin	5	1	OK+AIIN	f55v|f76r|f77r|f81v|f82r|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokain	2	1	OK+AIN	f55v|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokal	3	1	OK+AL	f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokchdy	3	1	OK+CHD+DY	f75r|f76r|f81v	f75r|f76r|f81v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokchedy	3	1	OK+CHD+Y	f81r	f81r	CROSS_PAGE	CROSS_PAGE
f83r	qokchy	1	1	OK+Y	f10r|f13r|f17r|f18r|f55v|f89r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokeal	1	1	OK+E+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qokedol	1	1	OK+E+D_ADDR+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qokedy	13	1	OK+E+DY	f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokeedy	6	1	OK+EE+DY	f75r|f76r|f77r|f81r|f82r	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f83r	qokeey	4	1	OK+EE+Y	f56r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokey	2	1	OK+E+Y	f75r|f76r|f81r|f81v|f82r|f89r	f67r2|f75r|f76r|f81r|f81v|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	qokol	1	1	OK+OL	f17r|f77r|f81r|f88r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	qokshedy	2	1	OK+SH+E+DY	f75r	f75r|f81v	CROSS_PAGE	CROSS_PAGE
f83r	qoky	7	1	OK+Y	f13r|f75r|f76r|f77r|f81v|f82r|f88v	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qokylddy	1	1	OK+Y+L+D_ADDR+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qol	1	1	OL	f55v|f75r|f76r|f77r|f81r|f81v|f82r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qolchey	1	1	OL+Y	f76r|f77r	f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	qolkain	1	1	OL+K+AIN	f77r	f77r|f81v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qopchedy	1	1	CARRIER_Q+O+P+CHD+Y	f76r|f77r|f81r	f76r|f77r|f81r	CROSS_PAGE	CROSS_PAGE
f83r	qopshdy	1	1	CARRIER_Q+O+P+SH+D_ADDR+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f83r	qopy	1	1	CARRIER_Q+O+P+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	qotaiin	1	1	OT+AIIN	f77r|f82r|f95v	f71v|f72r|f77r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qotal	3	1	OT+AL	f76r|f77r|f81r|f82r	f71v|f72r|f76r|f77r|f81r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qotar	1	1	OT+AR	f75r	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qotchedy	2	1	OT+CHD+DY	NONE	f95v	PAGE_PRIVATE	CROSS_PAGE
f83r	qotedaiin	1	1	OT+E+AIIN	f95v	f95v	CROSS_PAGE	CROSS_PAGE
f83r	qotedy	1	1	OT+E+DY	f75r|f76r|f77r|f81r|f81v|f82r	f75r|f76r|f77r|f81r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	qoteedy	5	1	OT+EE+DY	f75r|f76r|f77r|f81r|f82r	f72r|f75r|f76r|f77r|f81r|f82r	CROSS_PAGE	CROSS_PAGE
f83r	qoty	1	1	OT+Y	f10r|f11r|f13r|f75r|f76r|f77r|f81v|f82r	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	r	1	1	R	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	raly	1	1	R+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	rchedy	1	1	R+CHD+Y	f82r	f82r	CROSS_PAGE	CROSS_PAGE
f83r	rches	1	1	R+CH+E+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	rchs	1	1	R+CH+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	rsheedy	1	1	R+SH+EE+D_ADDR+Y	f82r	f82r	CROSS_PAGE	CROSS_PAGE
f83r	rtain	1	1	R+T+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	s	4	1	S	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	saii	1	1	S+AIIN	NONE	f67r2|f72r|f75r|f76r|f77r|f81v|f88r|f88v|f89r	PAGE_PRIVATE	CROSS_PAGE
f83r	saiin	4	1	S+AIIN	f67r2|f72r|f75r|f76r|f77r|f81v|f88r|f88v|f89r	f67r2|f72r|f75r|f76r|f77r|f81v|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	sain	2	1	S+AIN	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f89r|f95v	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	sair	1	1	S+AIR	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f83r	salchedy	1	1	S+AL+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	salcheol	1	1	S+AL+CH+E+O+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	sam	1	1	S+AM_ADDR	f88r	f88r	CROSS_PAGE	CROSS_PAGE
f83r	sar	3	1	S+AR	f55v|f75r|f76r|f77r|f81r|f81v|f82r|f88r	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f88r	CROSS_PAGE	CROSS_PAGE
f83r	schedair	1	1	CHD+AIR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	schedy	1	1	CHD+DY	f81v	f81v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	schety	1	1	S+CH+E+T+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shckhedy	2	1	SH+CH+K+E+DY	f81v	f81v	CROSS_PAGE	CROSS_PAGE
f83r	shckhey	1	1	SH+CH+K+E+Y	f1r|f82r	f1r|f82r	CROSS_PAGE	CROSS_PAGE
f83r	shcthey	1	1	SH+CH+T+E+Y	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f83r	shcthy	2	1	SH+CH+T+Y	f76r|f95v	f76r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	shdy	1	1	SH+D_ADDR+Y	f76r	f76r	CROSS_PAGE	CROSS_PAGE
f83r	shechy	1	1	SH+E+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	sheckhdy	1	1	SH+E+CH+K+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	sheckhy	1	1	SH+E+CH+K+Y	f81r|f82r	f81r|f82r	CROSS_PAGE	CROSS_PAGE
f83r	shecthedchy	1	1	SH+E+CH+T+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shecthedy	1	1	SH+E+CH+T+E+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shecthy	2	1	SH+E+CH+T+Y	f75r|f76r	f75r|f76r	CROSS_PAGE	CROSS_PAGE
f83r	shedaiin	1	1	SH+E+AIIN	f77r|f82r	f77r|f82r	CROSS_PAGE	CROSS_PAGE
f83r	shedal	2	1	SH+E+AL	f76r	f72r|f76r|f77r	CROSS_PAGE	CROSS_PAGE
f83r	shedkedy	1	1	SH+E+K+E+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shedy	15	1	SH+E+DY	f75r|f76r|f77r|f81r|f81v|f82r|f88v|f95v	f75r|f76r|f77r|f81r|f81v|f82r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	sheedy	1	1	SH+EE+DY	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v	CROSS_PAGE	CROSS_PAGE
f83r	sheekchy	1	1	SH+EE+K+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	sheey	1	1	SH+EE+Y	f72r|f76r|f77r|f81v|f82r|f89r	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f83r	sheol	1	1	SH+E+OL	f72r|f75r|f76r|f82r|f88v|f89r	f72r|f75r|f76r|f81v|f82r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	shetar	1	1	SH+E+T+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shey	4	1	SH+E+Y	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	shky	1	1	SH+K+Y	f76r	f13r|f76r	CROSS_PAGE	CROSS_PAGE
f83r	shocphedy	1	1	SH+O+CH+P+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	shol	1	1	SH+OL	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f95v	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	shy	1	1	Y	f10r|f13r|f24v|f56r|f72r|f75r|f76r|f81r|f88r|f88v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	skal	1	1	S+K+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	skar	1	1	K+AR	NONE	f55v|f75r|f76r|f81v	PAGE_PRIVATE	CROSS_PAGE
f83r	soiiin	1	1	S+O+LOCAL_CHAR_I+IIN	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f83r	sol	7	1	OL	f75r|f81r|f82r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	solchedy	1	1	S+OL+CHD+Y	f76r|f77r	f76r|f77r	CROSS_PAGE	CROSS_PAGE
f83r	solchkal	1	1	S+OL+CH+K+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	soldy	1	1	S+OL+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	solkeedy	2	1	OL+K+EE+D_ADDR+Y	NONE	f81v	PAGE_PRIVATE	CROSS_PAGE
f83r	solkeey	1	1	OL+K+EE+Y	f77r|f81v	f75r|f76r|f77r|f81r|f81v|f88r	CROSS_PAGE	CROSS_PAGE
f83r	solkey	1	1	OL+K+E+Y	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f83r	solshed	1	1	S+OL+SH+E	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	sor	2	1	S+OR	f10r|f67r2|f75r|f76r|f81r	f10r|f67r2|f72r|f75r|f76r|f81r	CROSS_PAGE	CROSS_PAGE
f83r	sy	2	1	Y	f1r|f67r2|f75r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	tal	1	1	T+AL	f71v|f77r	f71v|f77r	CROSS_PAGE	CROSS_PAGE
f83r	tar	1	1	T+AR	f55v|f95v	f55v|f95v	CROSS_PAGE	CROSS_PAGE
f83r	tchedy	3	1	T+CHD+Y	f75r|f95v	f75r|f95v	CROSS_PAGE	CROSS_PAGE
f83r	techedy	1	1	T+E+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f83r	tol	1	1	T+OL	f1r|f88v|f89r	f11r|f1r|f56r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f83r	ytaiin	1	1	Y+T+AIIN	f55v	f55v	CROSS_PAGE	CROSS_PAGE
f88r	aiin	4	1	AIIN	f10r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	alsy	1	1	AL+S+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	ar	1	1	AR	f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f89r|f95v	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	chcthol	1	1	CH+CH+T+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	chear	2	1	CH+E+AR	f17r|f1r|f24v|f76r	f17r|f1r|f24v|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheeb	1	1	CH+EE+LOCAL_CHAR_B	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f88r	cheeor	1	1	CH+EE+OR	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f88r	cheey	1	1	SH+EE+Y	f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f89r	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheody	1	1	CH+E+O+Y	f55v|f88v|f89r	f55v|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheojam	1	1	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	cheol	6	1	CH+E+O+L	f24v|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f24v|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheom	3	1	CH+E+O+AM_ADDR	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheor	2	1	CH+E+O+R	f68r1|f71v|f72r|f76r|f82r|f88v|f89r	f68r1|f71v|f72r|f76r|f82r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheos	1	1	CH+E+O+S	f67r2|f88v|f89r	f67r2|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cheotey	1	1	CH+E+O+T+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	chetchy	1	1	CH+E+T+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	chey	2	1	Y	f18r|f1r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	chody	1	1	CH+O+D_ADDR+Y	f11r|f56r|f88v|f89r|f95v	f11r|f56r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	chokol	1	1	OK+OL	NONE	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88v|f89r	PAGE_PRIVATE	CROSS_PAGE
f88r	chol	6	1	OL	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	chor	2	1	CH+OR	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88v|f89r	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	chorcholsal	1	1	CH+OR+OL+S+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	chosals	1	1	CH+O+S+AL+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	chy	1	1	Y	f10r|f11r|f17r|f1r|f56r|f72r|f75r|f76r|f77r|f81v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	ckhey	1	1	CH+K+E+Y	f1r|f75r	f1r|f55v|f72r|f75r|f81v|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	cphol	1	1	CH+P+OL	f68r1	f68r1	CROSS_PAGE	CROSS_PAGE
f88r	ctheol	1	1	CH+T+E+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	cthol	1	1	CH+T+OL	f18r|f1r|f56r|f82r	f18r|f1r|f56r|f82r	CROSS_PAGE	CROSS_PAGE
f88r	daiin	2	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	dal	2	1	AL	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	dar	2	1	D_ADDR+AR	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f88r	dchey	1	1	CH+E+Y	f10r|f24v|f56r|f81r	f10r|f24v|f56r|f81r	CROSS_PAGE	CROSS_PAGE
f88r	dol	1	1	D_ADDR+OL	f13r|f76r|f77r|f81r|f81v|f82r|f89r	f11r|f13r|f76r|f77r|f81r|f81v|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	doleeey	1	1	D_ADDR+OL+EEE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	dorsheoy	1	1	D_ADDR+OR+SH+E+O+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	dory	1	1	D_ADDR+OR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	dsheol	1	1	SH+E+OL	f81v	f72r|f75r|f76r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f88r	kchor	1	1	K+CH+OR	f18r	f18r	CROSS_PAGE	CROSS_PAGE
f88r	keol	1	1	K+E+OL	f24v|f56r|f89r	f24v|f56r|f89r	CROSS_PAGE	CROSS_PAGE
f88r	koay	1	1	K+O+A_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	kor	1	1	K+OR	f1r	f1r|f76r	CROSS_PAGE	CROSS_PAGE
f88r	oain	1	1	O+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	ofal	1	1	O+LOCAL_CHAR_F+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f88r	okaiin	1	1	OK+AIIN	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
