held_page	source_event_id	locus	surface	component_recipe	source_local_role	other_surface_pages	other_recipe_pages	leave_one_page_replay_class
f71v	P1003-E0597	f71v.3	chfaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0598	f71v.4	okolar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f69v	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0599	f71v.5	otchody	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0600	f71v.6	alcphy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0601	f71v.7	otaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f70v|f72r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0602	f71v.8	okaraiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0603	f71v.9	otar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f67r2|f70v|f72r|f88v	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0604	f71v.9	ar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f69v|f70v|f72r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0605	f71v.9	aly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0606	f71v.10	opalar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0607	f71v.10	am	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f67r2|f70v|f88r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0608	f71v.10	dan	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f89r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0609	f71v.11	opalor	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0610	f71v.11	ar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f69v|f70v|f72r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0641	f71v.13	ofaom	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0642	f71v.14	otalody	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f71v	P1003-E0643	f71v.15	otalaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f70v	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0644	f71v.16	otar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f67r2|f70v|f72r|f88v	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0645	f71v.16	shar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f72r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0646	f71v.17	sholshdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0127	f72r1.2	oshodady	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0128	f72r1.3	chdaiirdainy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0129	f72r1.4	oaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0130	f72r1.4	ar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v|f71v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0131	f72r1.4	ary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0132	f72r1.5	okalam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0133	f72r1.6	ytalshdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0134	f72r1.7	char	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f71v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0135	f72r1.7	alif	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0136	f72r1.8	otaraldy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0137	f72r1.9	otaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v|f71v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0138	f72r1.9	otain	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f81v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0139	f72r1.10	otalef	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0140	f72r1.10	ys	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0141	f72r1.10	ainam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0142	f72r1.11	ochol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0143	f72r1.11	sharam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0171	f72r1.13	ofaralar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0172	f72r1.14	otchoshy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0173	f72r1.15	otchdal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0174	f72r1.16	okeey	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0175	f72r1.16	ary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0176	f72r1.17	otainy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0190	f72r2.1	ofchdamy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0191	f72r2.2	oklairdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0192	f72r2.3	okaram	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0193	f72r2.4	okairy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0194	f72r2.5	okealar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0236	f72r2.7	otaraldy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0237	f72r2.8	okalar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0238	f72r2.9	okal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f82r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0239	f72r2.10	okaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0240	f72r2.11	okal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f82r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0241	f72r2.12	okeey	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0242	f72r2.12	ary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0243	f72r2.13	oteeary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0244	f72r2.14	otair	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0245	f72r2.14	dy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f69v|f70v|f89r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0246	f72r2.15	okaircham	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0247	f72r2.16	okeal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0248	f72r2.17	otar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f70v|f71v|f88v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0249	f72r2.18	okaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0250	f72r2.19	orary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0251	f72r2.20	okyd	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0252	f72r2.21	otolam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0279	f72r2.23	otal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0280	f72r2.24	ralal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0281	f72r2.25	okam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0282	f72r2.26	otalshy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0283	f72r2.27	okaldy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f82r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0284	f72r2.28	chosar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0285	f72r2.29	otam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0286	f72r2.30	ainaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0287	f72r2.31	okarcham	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0350	f72r3.2	olkalaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0351	f72r3.3	olalsy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0352	f72r3.4	oraiinam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0353	f72r3.5	osarsheeeo	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0354	f72r3.6	oto	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0355	f72r3.6	aiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0356	f72r3.7	opoiiinoin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0357	f72r3.7	al	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0358	f72r3.7	ches	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f89r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0359	f72r3.8	ypaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0360	f72r3.8	alaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0361	f72r3.9	oteey	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0362	f72r3.9	daiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0363	f72r3.10	oeeodaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0364	f72r3.11	ofsholdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0365	f72r3.12	opoeey	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0366	f72r3.12	okaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f88v|f89r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0367	f72r3.13	ykolairol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0409	f72r3.15	oralkam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0410	f72r3.16	ytairal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0411	f72r3.17	oeeesaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0412	f72r3.18	ory	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0413	f72r3.19	ochey	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0414	f72r3.19	fydy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0415	f72r3.20	of	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0416	f72r3.20	o	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v|f76r|f77r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0417	f72r3.20	eeesaly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0418	f72r3.21	ykaraiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0419	f72r3.21	airal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0420	f72r3.22	okalar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0421	f72r3.23	orara	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0422	f72r3.24	olaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v|f82r	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0423	f72r3.24	olay	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0424	f72r3.25	olfsheoral	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0452	f72r3.27	opalal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0453	f72r3.28	yfary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0454	f72r3.29	oraiiral	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0455	f72r3.30	ytoar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0456	f72r3.30	shar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f71v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0457	f72r3.31	octho	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f72r	P1008-E0458	f72r3.32	aral	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f72r	P1008-E0459	f72r3.33	oletal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f75r	P912-E0848	f75r.47	sal	S+AL	LOCAL_ADDRESS_OR_LABEL	f70v	f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f75r	P912-E0849	f75r.47	okeedy	OK+EE+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f75r	P912-E0850	f75r.48	daly	AL+Y	LOCAL_ADDRESS_OR_LABEL	f70v	f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f75r	P912-E0851	f75r.48	ychey	Y+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f75r	P912-E0852	f75r.49	sols	OL+S	LOCAL_ADDRESS_OR_LABEL	NONE	f67r2	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f75r	P912-E0853	f75r.49	dara	D_ADDR+AR+A_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f75r	P912-E0854	f75r.50	ychty	Y+CH+T+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f75r	P912-E0855	f75r.51	saino	S+AIN+O	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
