page	target_locus	kind	source_loci	reader	model	source_lines_json	literal_hypotheses_json	confidence
f76r	f76r.32	P	f76r.32	zl3b_clean	R	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheo]"", ""[r]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	it2a_clean	N	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheor]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	it2a_clean	G	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheor]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	it2a_clean	Q	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheor]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	it2a_clean	R	"[""cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheor]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dal]"", ""[shedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	rf1b_clean	N	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	"[""[chear]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	rf1b_clean	G	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	"[""[chear]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	rf1b_clean	Q	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	"[""[chear]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	rf1b_clean	R	"[""chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y""]"	"[""[chear]"", ""[ain]"", ""dessen?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[che]"", ""[l]"", ""[shy]"", ""[chedy]"", ""[ain]"", ""[che]"", ""[y]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	zl3b_clean	N	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""Pulver?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	zl3b_clean	G	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	zl3b_clean	Q	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	zl3b_clean	R	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	it2a_clean	N	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""Pulver?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	it2a_clean	G	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	it2a_clean	Q	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	it2a_clean	R	"[""solchedy qokain okaiin shedy qokeedy qotedy""]"	"[""[solchedy]"", ""[qokain]"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	rf1b_clean	N	"[""solche y qokain okaiin shedy qokeedy qotedy""]"	"[""[solche]"", ""[y]"", ""[qokain]"", ""Pulver?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	rf1b_clean	G	"[""solche y qokain okaiin shedy qokeedy qotedy""]"	"[""[solche]"", ""[y]"", ""[qokain]"", ""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	rf1b_clean	Q	"[""solche y qokain okaiin shedy qokeedy qotedy""]"	"[""[solche]"", ""[y]"", ""[qokain]"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	P	f77r.27	rf1b_clean	R	"[""solche y qokain okaiin shedy qokeedy qotedy""]"	"[""[solche]"", ""[y]"", ""[qokain]"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	zl3b_clean	N	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""Pulver?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	zl3b_clean	G	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""ist?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	zl3b_clean	Q	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""warm?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	zl3b_clean	R	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""dessen?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	it2a_clean	N	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""Pulver?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	it2a_clean	G	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""ist?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	it2a_clean	Q	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""warm?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	it2a_clean	R	"[""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy""]"	"[""[solkeey]"", ""dessen?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	rf1b_clean	N	"[""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""]"	"[""[solkeey]"", ""Pulver?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	rf1b_clean	G	"[""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""]"	"[""[solkeey]"", ""ist?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	rf1b_clean	Q	"[""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""]"	"[""[solkeey]"", ""warm?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	P	f77r.35	rf1b_clean	R	"[""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""]"	"[""[solkeey]"", ""dessen?"", ""[chedy]"", ""[qokain]"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	zl3b_clean	N	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""Pulver?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	zl3b_clean	G	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""ist?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	zl3b_clean	Q	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""warm?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	zl3b_clean	R	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""dessen?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	it2a_clean	N	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""Pulver?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	it2a_clean	G	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""ist?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	it2a_clean	Q	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""warm?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	it2a_clean	R	"[""daiiin ol eeedy okaiin sheeol qotaiin shody qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eeedy]"", ""dessen?"", ""[sheeol]"", ""[qotaiin]"", ""[shody]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	rf1b_clean	N	"[""daiiin ol eee y okaiin sheeol qotaiin o y qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eee]"", ""[y]"", ""Pulver?"", ""[sheeol]"", ""[qotaiin]"", ""[o]"", ""[y]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	rf1b_clean	G	"[""daiiin ol eee y okaiin sheeol qotaiin o y qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eee]"", ""[y]"", ""ist?"", ""[sheeol]"", ""[qotaiin]"", ""[o]"", ""[y]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	rf1b_clean	Q	"[""daiiin ol eee y okaiin sheeol qotaiin o y qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eee]"", ""[y]"", ""warm?"", ""[sheeol]"", ""[qotaiin]"", ""[o]"", ""[y]"", ""[qoty]""]"	C0_UNCONFIRMED
f77r	f77r.40	P	f77r.40	rf1b_clean	R	"[""daiiin ol eee y okaiin sheeol qotaiin o y qoty""]"	"[""sehr viel?"", ""[ol]"", ""[eee]"", ""[y]"", ""dessen?"", ""[sheeol]"", ""[qotaiin]"", ""[o]"", ""[y]"", ""[qoty]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	zl3b_clean	N	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""Pulver?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	zl3b_clean	G	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""ist?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	zl3b_clean	Q	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""warm?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	zl3b_clean	R	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""dessen?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	it2a_clean	N	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""Pulver?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	it2a_clean	G	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""ist?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	it2a_clean	Q	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""warm?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	it2a_clean	R	"[""qokedy okaiin kair okal sar ol kain olkain al ol rol dl""]"	"[""[qokedy]"", ""dessen?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[dl]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	rf1b_clean	N	"[""qoke y okaiin kair okal sar ol kain olkain al ol rol l""]"	"[""[qoke]"", ""[y]"", ""Pulver?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[l]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	rf1b_clean	G	"[""qoke y okaiin kair okal sar ol kain olkain al ol rol l""]"	"[""[qoke]"", ""[y]"", ""ist?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[l]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	rf1b_clean	Q	"[""qoke y okaiin kair okal sar ol kain olkain al ol rol l""]"	"[""[qoke]"", ""[y]"", ""warm?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[l]""]"	C0_UNCONFIRMED
f81v	f81v.2	P	f81v.2	rf1b_clean	R	"[""qoke y okaiin kair okal sar ol kain olkain al ol rol l""]"	"[""[qoke]"", ""[y]"", ""dessen?"", ""[kair]"", ""[okal]"", ""[sar]"", ""[ol]"", ""[kain]"", ""[olkain]"", ""[al]"", ""[ol]"", ""[rol]"", ""[l]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	zl3b_clean	N	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""Pulver?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	zl3b_clean	G	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""ist?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	zl3b_clean	Q	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""warm?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	zl3b_clean	R	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chcthy]"", ""dessen?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	it2a_clean	N	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""Pulver?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	it2a_clean	G	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""ist?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	it2a_clean	Q	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""warm?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	it2a_clean	R	"[""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""okaiin daiin otain chckhy okeedy qoky kar daiin okar""]"	"[""[qokaiin]"", ""[okain]"", ""[cheeky]"", ""[dy]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""dessen?"", ""viel?"", ""[otain]"", ""[chckhy]"", ""[okeedy]"", ""[qoky]"", ""[kar]"", ""viel?"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	rf1b_clean	N	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	rf1b_clean	G	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	rf1b_clean	Q	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.5	P	f81v.4,f81v.5	rf1b_clean	R	"[""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy"", ""kaiin aiin otain chckhy okee y qoky kar aiin okar""]"	"[""[qokaiin]"", ""[kain]"", ""[cheeky]"", ""[y]"", ""[ol]"", ""[kaiin]"", ""wenig?"", ""[dy]"", ""viel?"", ""[chckhy]"", ""[kaiin]"", ""[aiin]"", ""[otain]"", ""[chckhy]"", ""[okee]"", ""[y]"", ""[qoky]"", ""[kar]"", ""[aiin]"", ""[okar]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	zl3b_clean	N	"[""qokain okaiin ol chedy cheol lky l s aiin okain daldy""]"	"[""[qokain]"", ""Pulver?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	zl3b_clean	G	"[""qokain okaiin ol chedy cheol lky l s aiin okain daldy""]"	"[""[qokain]"", ""ist?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	zl3b_clean	Q	"[""qokain okaiin ol chedy cheol lky l s aiin okain daldy""]"	"[""[qokain]"", ""warm?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	zl3b_clean	R	"[""qokain okaiin ol chedy cheol lky l s aiin okain daldy""]"	"[""[qokain]"", ""dessen?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	it2a_clean	N	"[""qokain okaiin ol chedy cheol lky ls aiin okain daldy""]"	"[""[qokain]"", ""Pulver?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[ls]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	it2a_clean	G	"[""qokain okaiin ol chedy cheol lky ls aiin okain daldy""]"	"[""[qokain]"", ""ist?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[ls]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	it2a_clean	Q	"[""qokain okaiin ol chedy cheol lky ls aiin okain daldy""]"	"[""[qokain]"", ""warm?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[ls]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
