occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G668-T0216	f93r	f93r.23	4	teols	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oain okor shody teols	oain okor shody teols	oain okor shody teols	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0217	f93r	f93r.24	2	chotey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychocthy chotey teey s	ychocthy chotey teeys	ychocthy chotey teeys	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0218	f93v	f93v.10	5	cheeol	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychol chs ckhy s cheeol	ychol chs ckhy scheeol	ychol chs ckhy s cheeol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0219	f94v	f94v.6	9	tody	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0220	f95v2	f95v2.6	4	shedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain ykaly chals shedain olaiin y okain ldy	dain ykaly chals shedain olaiin y okain ldy	dain ykaly chals shedain olaiin y okain l y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0221	f96r	f96r.1	2	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tor cheeor ckheos olsheeosol cpheol cpheor chodar	tor cheeor ckheos olsheeosol cpheol cpheor chodar	tor cheeor ckheos olsheeosol cpheol cpheor cho ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0222	f96v	f96v.9	3	cheoraiin	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oeol ckheor cheoraiin	eol ckheor cheor aiin	aeol ckheor cheoraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0223	f99v	f99v.33	3	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dol okeeol okeor okal okaiin ckheol okolaiin okolaiin cheoldy	dol okeeol okeor okol okaiin ckheol okolaiin okolaiin cheol dy	dol okeeol okeor okol okaiin ckheol okalaiin okolaiin cheol y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0224	f99v	f99v.38	7	ykey	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol cheey qokeol okeol okeol shokol ykey	olcheey qokeol okeol okeol shokol ykey	ol cheey qokeol okeol okeol shokol ykey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0225	f99v	f99v.43	2	olkeeoldy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol olkeeoldy	ychol olkeeoldy	ychol olkeeoldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0226	f9r	f9r.10	3	chkor	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytchas oraiin chkor	ytchas oraiin chkar	ytchas oraiin chk r	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0227	f9r	f9r.8	1	qotcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho qokchy cthey koraiin okain d dal s olshocthy	qotcho qokchy cthey koraiin okain d dal s olsho cthy	qotcho qokchy cthey koraiin okain dal s olshocthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0228	f9v	f9v.3	1	ykey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0229	f9v	f9v.6	3	ksheody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	odol choy ksheody chody dain otchy cthod yko	odol choy ksheody chody dain otchy cthod yky	odol choy ksheody chody dain otchy cthod yk	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0230	f9v	f9v.8	4	rokyd	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	soiin daiin qokcho rokyd daly	soiin daiin qokcho rokyd daly	soiin daiin qokcho rokyd daly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
