event_id	case_id	page	record	statement_id	surface	card_no	semantic_component_parse	standard_command_de	semantic_burden_class	surface_writer_layer	compact_exception_entry	predicted_surface	exact_roundtrip
E355	C4	f83r	B4	B4-S015	chckhal	PROC163	CH+CKH+AL	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chckhal	YES
E356	C4	f83r	B4	B4-S015	solkey	PROC164	SOLK+E+Y	AUFFANGEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	solkey	YES
E357	C4	f83r	B4	B4-S015	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E358	C4	f83r	B4	B4-S016	qolkain	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qolkain	YES
E359	C4	f83r	B4	B4-S016	dal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dal	YES
E360	C4	f83r	B4	B4-S016	skar	PROC165	K+AR	ZUDOSIEREN · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	skar	YES
E361	C4	f83r	B4	B4-S016	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E362	C5	f83r	B5	B5-S001	otchdy	PROC166	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	otchdy	YES
E363	C5	f83r	B5	B5-S002	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokchdy	YES
E364	C5	f83r	B5	B5-S003	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shedal	YES
E365	C5	f83r	B5	B5-S003	dal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dal	YES
E366	C5	f83r	B5	B5-S003	cheol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E366	cheol	YES
E367	C5	f83r	B5	B5-S003	lol	PROC167	L+OL	WEITERLEITEN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lol	YES
E368	C5	f83r	B5	B5-S003	chdal	PROC168	CHD+AL	UMSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chdal	YES
E369	C5	f83r	B5	B5-S003	aiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	aiin	YES
E370	C5	f83r	B5	B5-S003	sol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sol	YES
E371	C5	f83r	B5	B5-S003	daiiin	PROC169	DA+IIN	ZWEITMARKER · ARBEITSSTUFE	PARTIAL_COMPOSITION_ONE_LEARNED_CORE	SEMANTIC_CARD_OR_DESK_RULE	NONE	daiiin	YES
E372	C5	f83r	B5	B5-S003	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E373	C6	f83r	B6	B6-S001	solkeey	PROC170	SOLK+EE+Y	AUFFANGEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	solkeey	YES
E374	C6	f83r	B6	B6-S001	qekey	PROC171	E+K+E+Y	KURZ · ZUDOSIEREN · KURZ · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qekey	YES
E375	C6	f83r	B6	B6-S001	raly	PROC172	R+AL+Y	KUEHLEN · ZIELSTELLE · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	raly	YES
E376	C6	f83r	B6	B6-S001	ol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	ol	YES
E377	C6	f83r	B6	B6-S001	daiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	SEVENTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X17_B6_AIIN_D_ENTRY	daiin	YES
E378	C6	f83r	B6	B6-S001	ol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	ol	YES
E379	C6	f83r	B6	B6-S001	dain	PROC156	AIN	PORTION	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	dain	YES
E380	C6	f83r	B6	B6-S001	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E381	C6	f83r	B6	B6-S001	ldalor	PROC173	L+AL+OR	WEITERLEITEN · ZIELSTELLE · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ldalor	YES
