cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C25214	f79v	f79v.22	3	r	Wurzel	Wurzel	Wurzel	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel	f79v.22:3	r	0	0	0	0
G733-C25215	f79v	f79v.22	4	ch	trockne	trockne	trockne	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockne	f79v.22:4	ch	0	0	0	0
G733-C25216	f79v	f79v.22	5	ain	Menge-/Klassenwert II	Menge-/Klassenwert II	Menge-/Klassenwert II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge-/Klassenwert II	f79v.22:5	ain	0	0	0	0
G733-C25217	f79v	f79v.22	6	oroiiin	eine Portion Ansatz in Zubereitungsform IV	eine Portion Ansatz in Zubereitungsform IV	eine Portion Ansatz in Zubereitungsform IV	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oroiiin#GLOBAL	oroiiin#GLOBAL	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Portion Ansatz in Zubereitungsform IV	f79v.22:6	oroiiin	0	0	0	0
G733-C25218	f79v	f79v.23	1	tolkey	[tolkey:?]	[tolkey:?]	[tolkey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tolkey:?]	f79v.23:1	tolkey	0	0	0	0
G733-C25219	f79v	f79v.23	2	okar	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	heiße Drogenfraktion I im Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I im Ansatz	f79v.23:2	okar	0	0	0	0
G733-C25220	f79v	f79v.23	3	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.23:3	ol	0	0	0	0
G733-C25221	f79v	f79v.23	4	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f79v.23:4	okaiin	0	0	0	0
G733-C25222	f79v	f79v.23	5	otylor	[otylor:?]	[otylor:?]	[otylor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otylor:?]	f79v.23:5	otylor	0	0	0	0
G733-C25223	f79v	f79v.23	6	qokol	erhitzen	erhitzen	erhitzen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	qokol#GLOBAL	qokol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitzen	f79v.23:6	qokol	0	0	0	0
G733-C25224	f79v	f79v.23	7	okeedy	heißer Ansatz am Ende des Grades, abgeschlossen	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	okeedy#GLOBAL	okeedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz, abgeschlossen	f79v.23:7	okeedy	0	1	1	0
G733-C25225	f79v	f79v.23	8	dalary	[dalary:?]	[dalary:?]	[dalary:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dalary:?]	f79v.23:8	dalary	0	0	0	0
G733-C25226	f79v	f79v.24	1	ycheear	[ycheear:?]	[ycheear:?]	[ycheear:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ycheear:?]	f79v.24:1	ycheear	0	0	0	0
G733-C25227	f79v	f79v.24	2	o	Ansatzwasser	Ansatzwasser	Ansatzwasser	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatzwasser	f79v.24:2	o	0	0	0	0
G733-C25228	f79v	f79v.24	3	oiin	Zubereitungsform III	Zubereitungsform III	Zubereitungsform III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oiin#GLOBAL	oiin#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Zubereitungsform III	f79v.24:3	oiin	0	0	0	0
G733-C25229	f79v	f79v.24	4	oeedy	[oeedy:?]	[oeedy:?]	[oeedy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oeedy:?]	f79v.24:4	oeedy	0	0	0	0
G733-C25230	f79v	f79v.24	5	qotain	kalt im qo-Rahmen, Grad II	kalt im qo-Rahmen, Grad II	kalt im qo-Rahmen, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt im qo-Rahmen, Grad II	f79v.24:5	qotain	0	0	0	0
G733-C25231	f79v	f79v.24	6	chedy	trocken in der Mitte des Grades, abgeschlossen	trocken in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3697	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T001	MIDDLE	CLOSED	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet; abgeschlossen	f79v.24:6	chedy	0	1	1	0
G733-C25232	f79v	f79v.24	7	qokeey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokeey#GLOBAL	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f79v.24:7	qokeey	0	1	1	0
G733-C25233	f79v	f79v.24	8	oteey	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	GDT732_GLOBAL_SPOKEN_OVERLAY	oteey#GLOBAL	oteey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz	f79v.24:8	oteey	0	1	1	0
G733-C25234	f79v	f79v.24	9	qokeey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokeey#GLOBAL	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f79v.24:9	qokeey	0	1	1	0
G733-C25235	f79v	f79v.24	10	lol	Holzstoff	Holzstoff	Holzstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzstoff	f79v.24:10	lol	0	0	0	0
G733-C25236	f79v	f79v.25	1	qokeey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokeey#GLOBAL	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f79v.25:1	qokeey	0	1	1	0
G733-C25237	f79v	f79v.25	2	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.25:2	ol	0	0	0	0
G733-C25238	f79v	f79v.25	3	olshdy	angefeuchtetes Drogenmaterial, fertig	angefeuchtetes Drogenmaterial, fertig	angefeuchtetes Drogenmaterial, fertig	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	olshdy#GLOBAL	olshdy#GLOBAL	53	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	angefeuchtetes Drogenmaterial, fertig	f79v.25:3	olshdy	0	0	0	0
G733-C25239	f79v	f79v.25	4	qotain	kalt im qo-Rahmen, Grad II	kalt im qo-Rahmen, Grad II	kalt im qo-Rahmen, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt im qo-Rahmen, Grad II	f79v.25:4	qotain	0	0	0	0
G733-C25240	f79v	f79v.25	5	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	kalter Ansatz am Ende des Grades, abgeschlossen	vollständig abgekühlter Ansatz; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3698	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T020	END	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz; abgeschlossen	f79v.25:5	oteedy	0	1	1	0
G733-C25241	f79v	f79v.25	6	olkain	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	olkain#GLOBAL	olkain#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heißes Drogenmaterial, Grad II	f79v.25:6	olkain	0	0	0	0
G733-C25242	f79v	f79v.25	7	otshey	kalt-feuchter Ansatz in der Mitte des Grades	kalt-feuchter Ansatz in der Mitte des Grades	kalt-feuchter Ansatz, Mittelstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3699	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T050	MIDDLE	OPEN	KALT>FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-feuchter Ansatz, Mittelstufe	f79v.25:7	otshey	0	1	1	0
G733-C25243	f79v	f79v.25	8	sain	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Saatgut, Typ/Charge II	f79v.25:8	sain	0	0	0	0
G733-C25244	f79v	f79v.25	9	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.25:9	ol	0	0	0	0
G733-C25245	f79v	f79v.26	1	ykeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	ykeedy#GLOBAL	ykeedy#GLOBAL	54	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: vollständig erhitzt, abgeschlossen	f79v.26:1	ykeedy	1	1	1	0
G733-C25246	f79v	f79v.26	2	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f79v.26:2	okaiin	0	0	0	0
G733-C25247	f79v	f79v.26	3	dykaiin	[dykaiin:?]	[dykaiin:?]	[dykaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dykaiin:?]	f79v.26:3	dykaiin	0	0	0	0
G733-C25248	f79v	f79v.26	4	otedy	kalter Ansatz in der Mitte des Grades, abgeschlossen	kalter Ansatz in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X3700	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T012	MIDDLE	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	f79v.26:4	otedy	0	1	1	0
G733-C25249	f79v	f79v.26	5	dkeey	[dkeey:?]	[dkeey:?]	[dkeey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dkeey:?]	f79v.26:5	dkeey	0	0	0	0
G733-C25250	f79v	f79v.26	6	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	kalte Drogenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalte Drogenfraktion I	f79v.26:6	tar	0	0	0	0
G733-C25251	f79v	f79v.26	7	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f79v.26:7	ol	0	0	0	0
G733-C25252	f79v	f79v.26	8	otol	kaltes Zubereitungsgut	kaltes Zubereitungsgut	kaltes Zubereitungsgut	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	otol#GLOBAL	otol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kaltes Zubereitungsgut	f79v.26:8	otol	0	0	0	0
G733-C25253	f79v	f79v.26	9	oiiiny	[oiiiny:?]	[oiiiny:?]	[oiiiny:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oiiiny:?]	f79v.26:9	oiiiny	0	0	0	0
G733-C25254	f79v	f79v.27	1	odchey	[odchey:?]	[odchey:?]	[odchey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[odchey:?]	f79v.27:1	odchey	0	0	0	0
G733-C25255	f79v	f79v.27	2	kar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kar#GLOBAL	kar#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	f79v.27:2	kar	0	0	0	0
G733-C25256	f79v	f79v.27	3	akain	[akain:?]	[akain:?]	[akain:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[akain:?]	f79v.27:3	akain	0	0	0	0
G733-C25257	f79v	f79v.27	4	opar	[opar:?]	[opar:?]	[opar:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[opar:?]	f79v.27:4	opar	0	0	0	0
G733-C25258	f79v	f79v.27	5	otain	kalt im Zubereitungsrahmen, Grad II	kalt im Zubereitungsrahmen, Grad II	kalt im Zubereitungsrahmen, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt im Zubereitungsrahmen, Grad II	f79v.27:5	otain	0	0	0	0
G733-C25259	f79v	f79v.27	6	olkey	[olkey:?]	[olkey:?]	[olkey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[olkey:?]	f79v.27:6	olkey	0	0	0	0
G733-C25260	f79v	f79v.28	1	pchey	Pulver, trocken gebunden, Form I	Pulver, trocken gebunden, Form I	Pulver, trocken gebunden, Form I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	pchey#GLOBAL	pchey#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pulver, trocken gebunden, Form I	f79v.28:1	pchey	0	0	0	0
G733-C25261	f79v	f79v.28	2	ksheol	[ksheol:?]	[ksheol:?]	[ksheol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ksheol:?]	f79v.28:2	ksheol	0	0	0	0
G733-C25262	f79v	f79v.28	3	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	f79v.28:3	qokain	0	0	0	0
G733-C25263	f79v	f79v.28	4	ofchedy	[ofchedy:?]	[ofchedy:?]	[ofchedy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ofchedy:?]	f79v.28:4	ofchedy	0	0	0	0
G733-C25264	f79v	f79v.28	5	otalshdy	[otalshdy:?]	[otalshdy:?]	[otalshdy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otalshdy:?]	f79v.28:5	otalshdy	0	0	0	0
G733-C25265	f79v	f79v.28	6	olkair	zweite erhitzte Holzdrogenfraktion im Ansatz	zweite erhitzte Holzdrogenfraktion im Ansatz	zweite erhitzte Holzdrogenfraktion im Ansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	olkair#GLOBAL	olkair#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	zweite erhitzte Holzdrogenfraktion im Ansatz	f79v.28:6	olkair	0	0	0	0
G733-C25266	f79v	f79v.28	7	otaiin	kalt im Zubereitungsrahmen, Grad III	kalt im Zubereitungsrahmen, Grad III	kalt im Zubereitungsrahmen, Grad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt im Zubereitungsrahmen, Grad III	f79v.28:7	otaiin	0	0	0	0
G733-C25267	f79v	f79v.28	8	okeedy	heißer Ansatz am Ende des Grades, abgeschlossen	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	okeedy#GLOBAL	okeedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz, abgeschlossen	f79v.28:8	okeedy	0	1	1	0
G733-C25268	f79v	f79v.29	1	dain	Grad-/Maßwert II	Grad-/Maßwert II	Grad-/Maßwert II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert II	f79v.29:1	dain	0	0	0	0
G733-C25269	f79v	f79v.29	2	sheyteedy	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sheyteedy#GLOBAL	sheyteedy#GLOBAL	46	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	f79v.29:2	sheyteedy	0	0	0	0
