unified_index	kind	page	local_unit	visible_id	source_position_id	surface_or_opaque_id	dictionary_or_namespace_id	literal_value_de	practical_expansion_de	provenance	blank
U401	ASTRO_GROUP	f67r2	f67r2.9	A1:G020	ASTRO_A1:G020	A1:G020	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.9: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U402	ASTRO_GROUP	f67r2	f67r2.10	A1:G021	ASTRO_A1:G021	A1:G021	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.10: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U403	ASTRO_GROUP	f67r2	f67r2.10	A1:G022	ASTRO_A1:G022	A1:G022	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.10: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U404	ASTRO_GROUP	f67r2	f67r2.10	A1:G023	ASTRO_A1:G023	A1:G023	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.10: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U405	ASTRO_GROUP	f67r2	f67r2.11	A1:G024	ASTRO_A1:G024	A1:G024	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.11: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U406	ASTRO_GROUP	f67r2	f67r2.11	A1:G025	ASTRO_A1:G025	A1:G025	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.11: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U407	ASTRO_GROUP	f67r2	f67r2.11	A1:G026	ASTRO_A1:G026	A1:G026	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.11: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U408	ASTRO_GROUP	f67r2	f67r2.12	A1:G027	ASTRO_A1:G027	A1:G027	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.12: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U409	ASTRO_GROUP	f67r2	f67r2.12	A1:G028	ASTRO_A1:G028	A1:G028	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.12: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U410	ASTRO_GROUP	f67r2	f67r2.13	A1:G029	ASTRO_A1:G029	A1:G029	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.13: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U411	ASTRO_GROUP	f67r2	f67r2.13	A1:G030	ASTRO_A1:G030	A1:G030	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.13: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U412	ASTRO_GROUP	f67r2	f67r2.13	A1:G031	ASTRO_A1:G031	A1:G031	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.13: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U413	ASTRO_GROUP	f67r2	f67r2.13	A1:G032	ASTRO_A1:G032	A1:G032	F67_RIGHT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.13: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U414	ASTRO_GROUP	f67r2	f67r2.14	A1:G033	ASTRO_A1:G033	A1:G033	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.14: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U415	ASTRO_GROUP	f67r2	f67r2.14	A1:G034	ASTRO_A1:G034	A1:G034	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.14: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U416	ASTRO_GROUP	f67r2	f67r2.14	A1:G035	ASTRO_A1:G035	A1:G035	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.14: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U417	ASTRO_GROUP	f67r2	f67r2.15	A1:G036	ASTRO_A1:G036	A1:G036	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.15: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U418	ASTRO_GROUP	f67r2	f67r2.16	A1:G037	ASTRO_A1:G037	A1:G037	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.16: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U419	ASTRO_GROUP	f67r2	f67r2.16	A1:G038	ASTRO_A1:G038	A1:G038	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.16: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U420	ASTRO_GROUP	f67r2	f67r2.16	A1:G039	ASTRO_A1:G039	A1:G039	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.16: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U421	ASTRO_GROUP	f67r2	f67r2.16	A1:G040	ASTRO_A1:G040	A1:G040	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.16: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U422	ASTRO_GROUP	f67r2	f67r2.17	A1:G041	ASTRO_A1:G041	A1:G041	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.17: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U423	ASTRO_GROUP	f67r2	f67r2.17	A1:G042	ASTRO_A1:G042	A1:G042	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.17: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U424	ASTRO_GROUP	f67r2	f67r2.17	A1:G043	ASTRO_A1:G043	A1:G043	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.17: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U425	ASTRO_GROUP	f67r2	f67r2.18	A1:G044	ASTRO_A1:G044	A1:G044	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.18: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U426	ASTRO_GROUP	f67r2	f67r2.18	A1:G045	ASTRO_A1:G045	A1:G045	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.18: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U427	ASTRO_GROUP	f67r2	f67r2.18	A1:G046	ASTRO_A1:G046	A1:G046	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.18: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U428	ASTRO_GROUP	f67r2	f67r2.19	A1:G047	ASTRO_A1:G047	A1:G047	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.19: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U429	ASTRO_GROUP	f67r2	f67r2.19	A1:G048	ASTRO_A1:G048	A1:G048	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.19: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U430	ASTRO_GROUP	f67r2	f67r2.19	A1:G049	ASTRO_A1:G049	A1:G049	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.19: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U431	ASTRO_GROUP	f67r2	f67r2.19	A1:G050	ASTRO_A1:G050	A1:G050	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.19: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U432	ASTRO_GROUP	f67r2	f67r2.20	A1:G051	ASTRO_A1:G051	A1:G051	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.20: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U433	ASTRO_GROUP	f67r2	f67r2.20	A1:G052	ASTRO_A1:G052	A1:G052	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.20: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U434	ASTRO_GROUP	f67r2	f67r2.21	A1:G053	ASTRO_A1:G053	A1:G053	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.21: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U435	ASTRO_GROUP	f67r2	f67r2.21	A1:G054	ASTRO_A1:G054	A1:G054	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.21: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U436	ASTRO_GROUP	f67r2	f67r2.21	A1:G055	ASTRO_A1:G055	A1:G055	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.21: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U437	ASTRO_GROUP	f67r2	f67r2.22	A1:G056	ASTRO_A1:G056	A1:G056	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.22: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U438	ASTRO_GROUP	f67r2	f67r2.23	A1:G057	ASTRO_A1:G057	A1:G057	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.23: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U439	ASTRO_GROUP	f67r2	f67r2.23	A1:G058	ASTRO_A1:G058	A1:G058	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.23: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U440	ASTRO_GROUP	f67r2	f67r2.24	A1:G059	ASTRO_A1:G059	A1:G059	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.24: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U441	ASTRO_GROUP	f67r2	f67r2.24	A1:G060	ASTRO_A1:G060	A1:G060	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.24: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U442	ASTRO_GROUP	f67r2	f67r2.24	A1:G061	ASTRO_A1:G061	A1:G061	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.24: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U443	ASTRO_GROUP	f67r2	f67r2.25	A1:G062	ASTRO_A1:G062	A1:G062	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.25: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U444	ASTRO_GROUP	f67r2	f67r2.26	A1:G063	ASTRO_A1:G063	A1:G063	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.26: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U445	ASTRO_GROUP	f67r2	f67r2.26	A1:G064	ASTRO_A1:G064	A1:G064	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.26: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U446	ASTRO_GROUP	f67r2	f67r2.26	A1:G065	ASTRO_A1:G065	A1:G065	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.26: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U447	ASTRO_GROUP	f67r2	f67r2.27	A1:G066	ASTRO_A1:G066	A1:G066	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.27: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U448	ASTRO_GROUP	f67r2	f67r2.27	A1:G067	ASTRO_A1:G067	A1:G067	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.27: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U449	ASTRO_GROUP	f67r2	f67r2.27	A1:G068	ASTRO_A1:G068	A1:G068	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.27: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U450	ASTRO_GROUP	f67r2	f67r2.27	A1:G069	ASTRO_A1:G069	A1:G069	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.27: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U451	ASTRO_GROUP	f67r2	f67r2.28	A1:G070	ASTRO_A1:G070	A1:G070	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.28: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U452	ASTRO_GROUP	f67r2	f67r2.28	A1:G071	ASTRO_A1:G071	A1:G071	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.28: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U453	ASTRO_GROUP	f67r2	f67r2.29	A1:G072	ASTRO_A1:G072	A1:G072	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.29: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U454	ASTRO_GROUP	f67r2	f67r2.29	A1:G073	ASTRO_A1:G073	A1:G073	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.29: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U455	ASTRO_GROUP	f67r2	f67r2.30	A1:G074	ASTRO_A1:G074	A1:G074	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.30: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U456	ASTRO_GROUP	f67r2	f67r2.30	A1:G075	ASTRO_A1:G075	A1:G075	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.30: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U457	ASTRO_GROUP	f67r2	f67r2.31	A1:G076	ASTRO_A1:G076	A1:G076	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.31: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U458	ASTRO_GROUP	f67r2	f67r2.32	A1:G077	ASTRO_A1:G077	A1:G077	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.32: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U459	ASTRO_GROUP	f67r2	f67r2.32	A1:G078	ASTRO_A1:G078	A1:G078	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.32: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U460	ASTRO_GROUP	f67r2	f67r2.32	A1:G079	ASTRO_A1:G079	A1:G079	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.32: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U461	ASTRO_GROUP	f67r2	f67r2.32	A1:G080	ASTRO_A1:G080	A1:G080	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.32: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U462	ASTRO_GROUP	f67r2	f67r2.33	A1:G081	ASTRO_A1:G081	A1:G081	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.33: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U463	ASTRO_GROUP	f67r2	f67r2.33	A1:G082	ASTRO_A1:G082	A1:G082	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.33: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U464	ASTRO_GROUP	f67r2	f67r2.33	A1:G083	ASTRO_A1:G083	A1:G083	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.33: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U465	ASTRO_GROUP	f67r2	f67r2.34	A1:G084	ASTRO_A1:G084	A1:G084	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.34: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U466	ASTRO_GROUP	f67r2	f67r2.34	A1:G085	ASTRO_A1:G085	A1:G085	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.34: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U467	ASTRO_GROUP	f67r2	f67r2.35	A1:G086	ASTRO_A1:G086	A1:G086	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.35: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U468	ASTRO_GROUP	f67r2	f67r2.35	A1:G087	ASTRO_A1:G087	A1:G087	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.35: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U469	ASTRO_GROUP	f67r2	f67r2.35	A1:G088	ASTRO_A1:G088	A1:G088	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.35: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U470	ASTRO_GROUP	f67r2	f67r2.36	A1:G089	ASTRO_A1:G089	A1:G089	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.36: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U471	ASTRO_GROUP	f67r2	f67r2.36	A1:G090	ASTRO_A1:G090	A1:G090	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.36: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U472	ASTRO_GROUP	f67r2	f67r2.36	A1:G091	ASTRO_A1:G091	A1:G091	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.36: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U473	ASTRO_GROUP	f67r2	f67r2.37	A1:G092	ASTRO_A1:G092	A1:G092	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.37: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U474	ASTRO_GROUP	f67r2	f67r2.38	A1:G093	ASTRO_A1:G093	A1:G093	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.38: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U475	ASTRO_GROUP	f67r2	f67r2.38	A1:G094	ASTRO_A1:G094	A1:G094	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.38: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U476	ASTRO_GROUP	f67r2	f67r2.39	A1:G095	ASTRO_A1:G095	A1:G095	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.39: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U477	ASTRO_GROUP	f67r2	f67r2.39	A1:G096	ASTRO_A1:G096	A1:G096	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.39: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U478	ASTRO_GROUP	f67r2	f67r2.39	A1:G097	ASTRO_A1:G097	A1:G097	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.39: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U479	ASTRO_GROUP	f67r2	f67r2.40	A1:G098	ASTRO_A1:G098	A1:G098	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.40: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U480	ASTRO_GROUP	f67r2	f67r2.40	A1:G099	ASTRO_A1:G099	A1:G099	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.40: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
