source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
3037	f103v	f103v.32	S	B	3	f103v:E09	0	7	0	0		0		0		0				qokeeey chey qotey chokaiin shal chedy olkam	qokeeey chey qotey chokaiin shal chedy olkam	1	qokeeey chey qotey chokaiin shal chedy olkam
3038	f103v	f103v.33	S	B	3	f103v:E10	1	10	0	0		0		0		0				yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly
3039	f103v	f103v.34	S	B	3	f103v:E10	0	11	0	0		0		0		0				daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	1	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy
3040	f103v	f103v.35	S	B	3	f103v:E10	0	10	0	0		0		0		0				qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	1	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly
3041	f103v	f103v.36	S	B	3	f103v:E10	0	5	0	0		0		0		0				saiin shey qokeey oshey olshedy	saiin shey qokeey oshey olshedy	1	saiin shey qokeey oshey olshedy
3042	f103v	f103v.37	S	B	3	f103v:E11	1	9	0	0		0		0		0				olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	1	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar
3043	f103v	f103v.38	S	B	3	f103v:E11	0	8	0	0		0		0		0				oteey l chees ol chey chey chol keechy	oteey l chees ol chey chey chol keechy	1	oteey l chees ol chey chey chol keechy
3044	f103v	f103v.39	S	B	3	f103v:E12	1	10	0	0		0		0		0				polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy	1	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy
3045	f103v	f103v.40	S	B	3	f103v:E12	0	10	0	0		0		0		0				yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	1	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
3046	f103v	f103v.41	S	B	3	f103v:E12	0	13	0	0		0		0		0				daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	1	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar
3047	f103v	f103v.42	S	B	3	f103v:E12	0	6	0	0		0		0		0				yshey sheykain chey rar arol chsaly	yshey sheykain chey rar arol chsaly	1	yshey sheykain chey rar arol chsaly
3048	f103v	f103v.43	S	B	3	f103v:E13	1	9	0	0		0		0		0				orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	1	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy
3049	f103v	f103v.44	S	B	3	f103v:E13	0	11	0	0		0		0		0				qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	1	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro
3050	f103v	f103v.45	S	B	3	f103v:E13	0	11	0	0		0		0		0				okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	1	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly
3051	f103v	f103v.46	S	B	3	f103v:E13	0	9	0	0		0		0		0				tain shol qokain chckhy rorol chdy raly osaiin chary	tain shol qokain chckhy rorol chdy raly osaiin chary	1	tain shol qokain chckhy rorol chdy raly osaiin chary
3052	f104r	f104r.1	S	B	3	f104r:E01	1	10	0	0		0		0		0				pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	1	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain
3053	f104r	f104r.2	S	B	3	f104r:E01	0	14	0	0		0		0		0				o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	1	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram
3054	f104r	f104r.3	S	B	3	f104r:E01	0	13	0	0		0		0		0				daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	1	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram
3055	f104r	f104r.4	S	B	3	f104r:E01	0	8	0	0		0		0		0				o l sheedy qokeedy chedal qodaiin qodaiin chry	o l sheedy qokeedy chedal qodaiin qodaiin chry	1	o l sheedy qokeedy chedal qodaiin qodaiin chry
3056	f104r	f104r.5	S	B	3	f104r:E02	1	12	0	0		0		0		0				kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	1	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod
3057	f104r	f104r.6	S	B	3	f104r:E02	0	12	0	0		0		0		0				y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	1	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
3058	f104r	f104r.7	S	B	3	f104r:E02	0	11	0	0		0		0		0				dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	1	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim
3059	f104r	f104r.8	S	B	3	f104r:E02	0	12	0	0		0		0		0				o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	1	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr
3060	f104r	f104r.9	S	B	3	f104r:E02	0	5	0	0		0		0		0				ycheeoy qokecho qokol cheeo dam	ycheeoy qokecho qokol cheeo dam	1	ycheeoy qokecho qokol cheeo dam
3061	f104r	f104r.10	S	B	3	f104r:E03	1	12	0	0		0		0		0				tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	1	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr
3062	f104r	f104r.11	S	B	3	f104r:E03	0	8	0	0		0		0		0				otodchy lkeody qokair otoly shodar cheey okar olkeedy	otodchy lkeody qokair otoly shodar cheey okar olkeedy	1	otodchy lkeody qokair otoly shodar cheey okar olkeedy
3063	f104r	f104r.12	S	B	3	f104r:E04	1	11	0	0		0		0		0				tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	1	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam
3064	f104r	f104r.13	S	B	3	f104r:E04	0	10	0	0		0		0		0				olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	1	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy
3065	f104r	f104r.14	S	B	3	f104r:E04	0	10	0	0		0		0		0				daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal	1	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal
3066	f104r	f104r.15	S	B	3	f104r:E04	0	8	0	0		0		0		0				sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	1	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin
3067	f104r	f104r.16	S	B	3	f104r:E05	1	10	0	0		0		0		0				ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	1	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody
3068	f104r	f104r.17	S	B	3	f104r:E05	0	10	0	0		0		0		0				ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	1	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody
3069	f104r	f104r.18	S	B	3	f104r:E05	0	6	0	0		0		0		0				dcheeokeody qokain qolar or chockhar otalkshedy	dcheeokeody qokain qolar or chockhar otalkshedy	1	dcheeokeody qokain qolar or chockhar otalkshedy
3070	f104r	f104r.19	S	B	3	f104r:E06	1	12	0	0		0		0		0				toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	1	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd
3071	f104r	f104r.20	S	B	3	f104r:E06	0	12	0	0		0		0		0				dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	1	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
3072	f104r	f104r.21	S	B	3	f104r:E06	0	5	0	0		0		0		0				dsheedy qokaiin chear olkchedy charaiin	dsheedy qokaiin chear olkchedy charaiin	1	dsheedy qokaiin chear olkchedy charaiin
3073	f104r	f104r.22	S	B	3	f104r:E07	1	12	0	0		0		0		0				tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	1	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam
3074	f104r	f104r.23	S	B	3	f104r:E07	0	13	0	0		0		0		0				ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	1	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
3075	f104r	f104r.24	S	B	3	f104r:E07	0	10	0	0		0		0		0				daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	1	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam
3076	f104r	f104r.25	S	B	3	f104r:E07	0	11	0	0		0		0		0				sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	1	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
3077	f104r	f104r.26	S	B	3	f104r:E07	0	4	0	0		0		0		0				shar sheey kar sheody	shar sheey kar sheody	1	shar sheey kar sheody
3078	f104r	f104r.27	S	B	3	f104r:E08	1	11	0	0		0		0		0				pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
3079	f104r	f104r.28	S	B	3	f104r:E08	0	15	0	0		0		0		0				olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	1	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
3080	f104r	f104r.29	S	B	3	f104r:E08	0	8	0	0		0		0		0				ysheodaiin shody yteedy cheedar or air cheoltar arodly	ysheodaiin shody yteedy cheedar or air cheoltar arodly	1	ysheodaiin shody yteedy cheedar or air cheoltar arodly
3081	f104r	f104r.30	S	B	3	f104r:E09	1	11	0	0		0		0		0				okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin	1	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin
3082	f104r	f104r.31	S	B	3	f104r:E09	0	10	0	0		0		0		0				qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	1	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham
3083	f104r	f104r.32	S	B	3	f104r:E09	0	11	0	0		0		0		0				ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	1	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd
3084	f104r	f104r.33	S	B	3	f104r:E09	0	10	0	0		0		0		0				okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	1	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly
3085	f104r	f104r.34	S	B	3	f104r:E10	1	11	0	0		0		0		0				pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
3086	f104r	f104r.35	S	B	3	f104r:E10	0	8	0	0		0		0		0				yshoiin qocheol chedaiin qodal chey chol cheol olaly	yshoiin qocheol chedaiin qodal chey chol cheol olaly	1	yshoiin qocheol chedaiin qodal chey chol cheol olaly
3087	f104r	f104r.36	S	B	3	f104r:E11	1	10	0	0		0		0		0				psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	1	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam
3088	f104r	f104r.37	S	B	3	f104r:E11	0	10	0	0		0		0		0				okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
3089	f104r	f104r.38	S	B	3	f104r:E11	0	5	0	0		0		0		0				okaiin orcheol qokchol kcheody qotchdy	okaiin orcheol qokchol kcheody qotchdy	1	okaiin orcheol qokchol kcheody qotchdy
3090	f104r	f104r.39	S	B	3	f104r:E12	1	11	0	0		0		0		0				pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	1	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino
3091	f104r	f104r.40	S	B	3	f104r:E12	0	11	0	0		0		0		0				olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin	1	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin
3092	f104r	f104r.41	S	B	3	f104r:E12	0	10	0	0		0		0		0				qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	1	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar
3093	f104r	f104r.42	S	B	3	f104r:E12	0	3	0	0		0		0		0				y lshedy cholkar	y lshedy cholkar	1	y lshedy cholkar
3094	f104r	f104r.43	S	B	3	f104r:E13	1	11	0	0		0		0		0				tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	1	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal
3095	f104r	f104r.44	S	B	3	f104r:E13	0	10	0	0		0		0		0				okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	1	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
3096	f104r	f104r.45	S	B	3	f104r:E13	0	11	0	0		0		0		0				daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
3097	f104v	f104v.1	S	B	3	f104v:E01	1	12	0	0		0		0		0				pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	1	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam
3098	f104v	f104v.2	S	B	3	f104v:E01	0	10	0	0		0		0		0				ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	1	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram
3099	f104v	f104v.3	S	B	3	f104v:E01	0	12	0	0		0		0		0				shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
3100	f104v	f104v.4	S	B	3	f104v:E01	0	11	0	0		0		0		0				qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	1	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
3101	f104v	f104v.5	S	B	3	f104v:E01	0	6	0	0		0		0		0				dcheol chdeey oeeodain s airol chedal	dcheol chdeey oeeodain s airol chedal	1	dcheol chdeey oeeodain s airol chedal
3102	f104v	f104v.6	S	B	3	f104v:E02	1	13	0	0		0		0		0				solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady	1	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
3103	f104v	f104v.7	S	B	3	f104v:E02	0	13	0	0		0		0		0				o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol	1	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol
3104	f104v	f104v.8	S	B	3	f104v:E03	1	12	0	0		0		0		0				tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	1	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo
3105	f104v	f104v.9	S	B	3	f104v:E03	0	12	0	0		0		0		0				ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
3106	f104v	f104v.10	S	B	3	f104v:E03	0	11	0	0		0		0		0				shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
3107	f104v	f104v.11	S	B	3	f104v:E03	0	9	0	0		0		0		0				ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	1	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
3108	f104v	f104v.12	S	B	3	f104v:E04	1	13	0	0		0		0		0				polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	1	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam
3109	f104v	f104v.13	S	B	3	f104v:E04	0	11	0	0		0		0		0				ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	1	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
3110	f104v	f104v.14	S	B	3	f104v:E04	0	7	0	0		0		0		0				ytedy qokeeo lcheolshedy s aiin cheky daindl	ytedy qokeeo lcheolshedy s aiin cheky daindl	1	ytedy qokeeo lcheolshedy s aiin cheky daindl
3111	f104v	f104v.15	S	B	3	f104v:E05	1	11	0	0		0		0		0				tolkshey chocthy qokeochy qokchy qotcheo qotcheo dlchd chedy tchdy qotchdy ram	tolkshey chocthy qokeochy qokchy qotcheo qotcheo dlchd chedy tchdy qotchdy ram	1	tolkshey chocthy qokeochy qokchy qotcheo qotcheo dlchd chedy tchdy qotchdy ram
3112	f104v	f104v.16	S	B	3	f104v:E05	0	12	0	0		0		0		0				dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	1	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam
3113	f104v	f104v.17	S	B	3	f104v:E05	0	12	0	0		0		0		0				ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	1	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
3114	f104v	f104v.18	S	B	3	f104v:E05	0	7	0	0		0		0		0				dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
3115	f104v	f104v.19	S	B	3	f104v:E06	1	13	0	0		0		0		0				pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	1	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
3116	f104v	f104v.20	S	B	3	f104v:E06	0	12	0	0		0		0		0				or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
3117	f104v	f104v.21	S	B	3	f104v:E06	0	6	0	0		0		0		0				yshor sheedy qokaiin shokchey qokeey chodain	yshor sheedy qokaiin shokchey qokeey chodain	1	yshor sheedy qokaiin shokchey qokeey chodain
3118	f104v	f104v.22	S	B	3	f104v:E07	1	12	0	0		0		0		0				ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal	1	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal
3119	f104v	f104v.23	S	B	3	f104v:E07	0	11	0	0		0		0		0				tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	1	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l
3120	f104v	f104v.24	S	B	3	f104v:E07	0	11	0	0		0		0		0				ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	1	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
3121	f104v	f104v.25	S	B	3	f104v:E07	0	12	0	0		0		0		0				dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
3122	f104v	f104v.26	S	B	3	f104v:E07	0	5	0	0		0		0		0				ysheor sheey qodaiin chodar chochs	ysheor sheey qodaiin chodar chochs	1	ysheor sheey qodaiin chodar chochs
3123	f104v	f104v.27	S	B	3	f104v:E08	1	13	0	0		0		0		0				pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al
3124	f104v	f104v.28	S	B	3	f104v:E08	0	9	0	0		0		0		0				olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	1	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody
3125	f104v	f104v.29	S	B	3	f104v:E09	1	13	0	0		0		0		0				kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim	1	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim
3126	f104v	f104v.30	S	B	3	f104v:E09	0	13	0	0		0		0		0				ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
3127	f104v	f104v.31	S	B	3	f104v:E09	0	9	0	0		0		0		0				y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	1	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy
3128	f104v	f104v.32	S	B	3	f104v:E10	1	14	0	0		0		0		0				pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	1	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am
3129	f104v	f104v.33	S	B	3	f104v:E10	0	15	0	0		0		0		0				yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
3130	f104v	f104v.34	S	B	3	f104v:E10	0	8	0	0		0		0		0				ycheo lkeed qotain okaiin chokain okain cheol olcho	ycheo lkeed qotain okaiin chokain okain cheol olcho	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
