page	locus	all_three_present	all_present_exact	zl3b_it2a_similarity	zl3b_rf1b_similarity	zl3b_clean	it2a_clean	rf1b_clean
f102r1	f102r1.9	1	0	0.750000	0.625000	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	daiin orsheoldy qokeol oteeody lshody keodal qokshdy sy	aiin orsheoldy qokeol oteeody lshodykeodal qoksh y sy
f102r1	f102r1.10	1	0	0.888889	0.700000	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy	ycheol sholdy chol chol ykeeol dol doleodaiin dol cthedy	ycheol shol y chol chol ykeeol dol doleadaiin dal cthedy
f102r1	f102r1.11	1	1	1.000000	1.000000	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol
f102r1	f102r1.12	1	0	0.000000	0.000000	ddardsh	dardsh	ddasdsh
f102r1	f102r1.13	1	0	0.750000	0.750000	teesody qoeol olcheor qokey okshey qokeol sheofoly	teesody qoeol olcheor qokey okshey qokeol sheo folcfhhy	teesody qoeol olcheor qokey okshey qoke l sheofoly
f102r1	f102r1.14	1	0	0.818182	0.833333	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	doeey keeol qokeo daor shey qoteol okol chos sor oeeaiin	doeey keeol qokeo d or shey qoteol okol chos s or oeeaiin
f102r1	f102r1.15	1	0	0.800000	0.400000	or chol daiin dykeor sheey qokeody dor os ykeeykam	or chol daiin dykeor sheey qokeody dor os ykeey kam	or chol aiin dykeos eey qokeo y dor s ykeeykam
f102r1	f102r1.16	1	0	0.600000	0.600000	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	ddor chordom soraiin ykeey dy okeol doeoeas saral dor	ddor chordam soraiin yeydy okeol oeoear s aral do
f102r1	f102r1.17	1	0	1.000000	0.714286	ydar arody oldaiin sody chockhy oly	ydar arody oldaiin sody chockhy oly	y ar arody oldaiin sody chockhy oly
f102r2	f102r2.1	0	0		0.000000	kodaiig		odaiig
f102r2	f102r2.2	1	0	0.625000	0.625000	lsais azg cheey cfhey por aiin chefol y	lsais amg cheey cfhey por aiin chefoly	lsais amg cheey cfhey por aiin chefoly
f102r2	f102r2.3	1	0	1.000000	0.333333	ycheor olaiin olsho qokol olaiin oldam	ycheor olaiin olsho qokol olaiin oldam	ycheor ol aiin ol sho qok l olaiin oldam
f102r2	f102r2.4	1	0	0.750000	0.750000	daiin ckheeol oldor okol cheodor sor airam	daiin ckheeol ol dor okol cheodor sor airam	daiin ckheeol ol dor okol cheodor sor airam
f102r2	f102r2.5	1	0	0.875000	0.777778	tor sheo or chey qoor yteor chol choky	tor sheo or chey qoos yteor chol choky	tor sheo or chey qo or yteor chol choky
f102r2	f102r2.6	1	0	0.777778	0.888889	daiin okody qokeody okeol dor chckhy oteod s orsy	daiin okody qokeody okeol dor chckhy oteod sossy	daiin okody qokeody okeol dor chckhy oteod s ossy
f102r2	f102r2.7	0	0		0.000000	okrolda		okroldy
f102r2	f102r2.8	1	1	1.000000	1.000000	kolor olaiin opor shey opolkod odain sheo qoeol shey	kolor olaiin opor shey opolkod odain sheo qoeol shey	kolor olaiin opor shey opolkod odain sheo qoeol shey
f102r2	f102r2.9	1	0	0.777778	0.636364	dor oiin okeody qokeol sheoy qoochey ckheol sheey skeekyd	dor oiin okeody qokeol sheoy qoochey ckheol seeey skekyd	dor oiin okeody qokeol sheoy qoochey ckhe l sheey s keekyd
f102r2	f102r2.10	1	0	1.000000	0.800000	shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey	shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey	shockhy qockhey sol eeey dol cheol o aiin qkeeey cthey
f102r2	f102r2.11	1	0	0.750000	0.916667	kockhas okor ykeey okeey qokeey dol ol sheody okey da l y	kockhas okor ykeey okeey qokeey dol ol sheody okey dol cthchy	kockhas okor ykeey okeey qokeey dol ol sheody okey o l y
f102r2	f102r2.12	1	0	0.500000	0.272727	ytchy o l ockhy okeey cheody saiin dol ockhy okeady	ytchy olockhy okeey cheody soiin dol ockhy okeody	y tchy olockhy okeey cheody s oiin dol ockhy okeo y
f102r2	f102r2.13	1	0	0.000000	0.000000	loeekadag	dedloy	doeekes g
f102r2	f102r2.14	1	0	0.000000	1.000000	osheal	osal	osheal
f102r2	f102r2.15	1	0	0.000000	0.000000	sodch	ralr	ra ch
f102r2	f102r2.16	1	0	0.625000	0.500000	ol dody cthol soeees ykeody qokeey qotchy soefchocphy	cthol dcthody cthol soeees ykeody qokeey qotcho soefchocphy	ol dody ctholsoeees ykeody qokeey qotchy soef chocphy
f102r2	f102r2.17	1	0	0.900000	0.818182	ykeockhey okey qokeeo ckhey qokey desey qyoeey dol chkey choky	ykeockhey okey qokeeo ckhey qokey desey qyoeey dol chkey cheky	ykeockhey okey qokeeo ckhey qokey desey qy oeey dol chkey choky
f102r2	f102r2.18	1	0	0.909091	0.909091	otol shey qockhey dol shey dol sheey qokol daiin oky oky	okol shey qockhey dol shey dol sheey qokol daiin oky oky	okol shey qockhey dol shey dol sheey qokol daiin oky oky
f102r2	f102r2.19	1	0	0.500000	0.307692	qokeod okeal okeo l y cheo ckhey qody qokey ody keeody chody	qokeod okeol okeol ycheo ckhey qkeody qokey ody keeody chody	qokeod oke l okeol ycheo ckhey ody q key ody keeody cho y
f102r2	f102r2.20	1	0	0.444444	0.555556	ykeey keeol cheos ydeeal cheody ykeea d o lchey	ykeey keeol cheor ydeeal cheody qkeeod olchey	ykeey keeol cheos ydeeal cheody ykeeod olchey
f102r2	f102r2.21	1	1	1.000000	1.000000	koldarod	koldarod	koldarod
f102r2	f102r2.22	1	0	1.000000	0.000000	odalydary	odalydary	odalydyry
f102v2	f102v2.1	1	1	1.000000	1.000000	porshols	porshols	porshols
f102v2	f102v2.2	1	0	0.000000	0.000000	soaimy	soe dy	soaijy
f102v2	f102v2.3	1	1	1.000000	1.000000	oror	oror	oror
f102v2	f102v2.4	1	0	0.000000	1.000000	chor	eeor	chor
f102v2	f102v2.5	1	1	1.000000	1.000000	sachy	sachy	sachy
f102v2	f102v2.6	1	0	1.000000	0.000000	okeos	okeos	oteos
f102v2	f102v2.7	1	0	0.000000	0.000000	okol	otol	otol
f102v2	f102v2.8	1	1	1.000000	1.000000	otory	otory	otory
f102v2	f102v2.9	1	1	1.000000	1.000000	ok	ok	ok
f102v2	f102v2.10	1	0	1.000000	0.000000	okody	okody	oko y
f102v2	f102v2.11	1	1	1.000000	1.000000	cheor	cheor	cheor
f102v2	f102v2.12	1	1	1.000000	1.000000	okoroeey	okoroeey	okoroeey
f102v2	f102v2.13	1	1	1.000000	1.000000	opchy	opchy	opchy
f102v2	f102v2.14	1	1	1.000000	1.000000	sarol	sarol	sarol
f102v2	f102v2.15	1	1	1.000000	1.000000	olrodar	olrodar	olrodar
f102v2	f102v2.16	1	1	1.000000	1.000000	tod	tod	tod
f102v2	f102v2.17	1	0	0.500000	0.375000	podeesho oteeos sheor qoteeo ch y shkeey chekeod	podeesho oteeos sheos qokeeo chckhhy shkeey chekeod	po eesheo oteeos eos qoteeo chy shkeey chekeod
f102v2	f102v2.18	1	0	0.571429	0.285714	ocheos chyokeor okeol okeol shy y	ocheos chy okeor okeol okeol shy o	ocheo s chy okeor okeol okeol shy
f102v2	f102v2.19	1	0	0.230769	0.615385	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain
f102v2	f102v2.20	1	0	0.833333	0.714286	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc	qekeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoe	qokeor cho keeol okeeey qokeo y chockhey qokeey dol ol sheeoy to y cheoc
f102v2	f102v2.21	1	0	0.714286	0.714286	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo
f102v2	f102v2.22	1	0	0.533333	0.733333	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho	doin or oiin cheol soiir chol sheey qockhy ol keor okeody okeor chos	d in or aiin cheol s oiir chol sheey qockhy ol keor okeody okeor cho
f102v2	f102v2.23	1	0	0.428571	0.714286	okey okey shey okey oiees or eey	oteo okey shey okey aiees oreey	ote okeo shey okey oiees or eey
f102v2	f102v2.24	1	0	0.000000	1.000000	okolky	otolky	okolky
f102v2	f102v2.25	1	0	0.000000	1.000000	osain	oran	osain
f102v2	f102v2.26	1	0	0.000000	1.000000	aiky	oika	aiky
f102v2	f102v2.27	1	1	1.000000	1.000000	okeeoraiin	okeeoraiin	okeeoraiin
f102v2	f102v2.28	1	1	1.000000	1.000000	okockhy	okockhy	okockhy
f102v2	f102v2.29	1	0	0.000000	1.000000	os	eddy	os
f102v2	f102v2.30	1	0	0.555556	0.300000	pydchy odiy pcheady qoekeey oteey qokeod sheey opaiin deear	pydaeey odey pcheody qoekeey oteey qokeod sheey opaiin deeor	pydchey odiy pche y qoekeey oteey qokeodsheey opaiin dee r
f102v2	f102v2.31	1	0	0.666667	0.800000	oldeey ckhy sheeody eeos sheshe oeeor ykeear chekeey ykory	oldeey ckhy sheeody eeos shesee oeor ykoear chekeey ykory	oldeey ckhy sheeody eeos sheshe oee r ykeear chekeey ykory
f102v2	f102v2.32	1	0	0.916667	0.692308	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	dor cheos sho r okeol shoy s ar oky cheeor ol daiin sy
f102v2	f102v2.33	1	0	0.583333	0.750000	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin
f102v2	f102v2.34	1	0	0.666667	0.555556	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	sor shey okeeor sheockhey qokeos okeeol ctheor okey sal	sos shey okeeor sheockhey qokeos okeeol ctheos okey sal
f102v2	f102v2.35	1	0	0.800000	0.900000	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	ychor sheol por sheeor shekeey qoky che teody qokeol daiin
f102v2	f102v2.36	1	0	0.888889	0.800000	okeeor cheey okeey sor eeey okey okey okeey qokeor	okeeor cheey okeey sor chey okey okey okeey qokeor	okeeor cheey okeey s r eeey okey okey okeey qokeor
f102v2	f102v2.37	1	0	0.727273	1.000000	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	tchor or chey kor or cthey qoeeey qokeey okeo roly sar	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
f102v2	f102v2.38	1	0	0.800000	0.900000	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain
f102v2	f102v2.39	1	1	1.000000	1.000000	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain
f102v1	f102v1.1	1	0	0.000000	1.000000	keoraiiin	ker ron	keoraiiin
f102v1	f102v1.2	1	0	0.000000	1.000000	okeody	ykeody	okeody
f102v1	f102v1.3	1	1	1.000000	1.000000	okeody	okeody	okeody
f102v1	f102v1.4	1	0	0.000000	1.000000	daiisaly	doiisaly	daiisaly
f102v1	f102v1.5	1	0	0.000000	0.000000	ypary	ypory	yp ry
f102v1	f102v1.6	1	0	0.000000	1.000000	opchyt	opchytcy	opchyt
f102v1	f102v1.7	1	0	0.666667	0.777778	poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody	poaiin ockhey pchol doiin shey shockhsy sheo cthy qoteody	p aiin ockhey pchol doiin shey shockhsy sheocthy qokeody
f102v1	f102v1.8	1	0	0.600000	0.818182	dairn ol chey ctheol qokeor os aiin cheor qokey choky	daisn ol chey ckheol qokeor osaiin cheor qokey choky	dairn ol chey ctheol qokeor os aiin cheo r qokey choky
f102v1	f102v1.9	1	0	0.900000	0.818182	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor os cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor or cheo r chol qoteor dar
f102v1	f102v1.10	1	0	0.900000	0.800000	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy
f102v1	f102v1.11	1	0	0.900000	0.666667	sol chol qooiin qokol cheol chey kolcheey daiin cheody dy	sol chol qooiin qokal cheol chey kolcheey daiin cheody dy	s ol chol qooiin qokol cheol chey k lcheey daiin cheody dy
f102v1	f102v1.12	1	0	0.500000	0.900000	y cheol cheol doiir shekcheor s ar cheor ey pchodaiin	ycheol cheol doiir shekcheor sar cheor ckhey pchodaiin	y cheol cheol doiir shekcheor s ar cheor ckhey pchodaiin
f102v1	f102v1.13	1	0	1.000000	0.900000	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	toiin ol aiin qkol cheol daiin qokar oaiin cheey saiim
f102v1	f102v1.14	1	0	0.800000	1.000000	chor cheor ckhey oteol aeky	chor cheor ckhey oteol aikheky	chor cheor ckhey oteol aeky
f102v1	f102v1.15	0	1		1.000000	dindy		dindy
f102v1	f102v1.16	1	1	1.000000	1.000000	ypcholdy	ypcholdy	ypcholdy
f102v1	f102v1.17	1	0	1.000000	0.000000	loralody	loralody	losalody
f102v1	f102v1.18	1	1	1.000000	1.000000	opchdard	opchdard	opchdard
f102v1	f102v1.19	1	0	0.750000	0.875000	foidaiin dair or sheol okeeol qoteol oroey olkey	fodaiin dair or sheol okeeol qoteol orockhey olkey	faidaiin dair or sheol okeeol qoteol oroey olkey
f102v1	f102v1.20	1	0	0.888889	1.000000	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dom	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam
f102v1	f102v1.21	1	0	0.666667	0.166667	qoeeody ychey okeody deody okody cheodaiin cheody ram	qoeeody ychey okeody deody okody cheo doiin cheody sam	qoeeo y chey okeo y eody okody cheo d iin cheody sam
f102v1	f102v1.22	1	0	0.750000	1.000000	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	ykchody chodaiin qokeos cheol qool chsea oteody okchy	ykeeody chodaiin qokeos cheol qool chsey oteody okchy
f102v1	f102v1.23	1	0	0.875000	0.777778	ksheody sho qokey sheody qockhey olcheor odain okchody	ksheody sho qokey sheody qockhey olcheor odain okchoda	ksheody sho qokey sheody qockhey ol cheor odain okchody
f102v1	f102v1.24	1	1	1.000000	1.000000	ysaiin ckhey qoor cheol	ysaiin ckhey qoor cheol	ysaiin ckhey qoor cheol
f103r	f103r.1	1	0	0.615385	0.615385	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	pchedal shdy yteechypchy otey ylshey qoteey qotal shedy yshdal dain okol dal dy	pchedal dy ytechypchy otey alshey qoteey qotal shedy yshdal ain okal dal y
f103r	f103r.2	1	0	0.933333	0.647059	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chdy daloky opche y pcheol chep ar otchy sal lkeey sar ain okad che y
f103r	f103r.3	1	0	0.642857	0.533333	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal	yshdain sheek cheoty chokal chedy chckhy or orol okain chal ot kar ot chym	yshdain eek cheoty chokal che y chckhy or rol okaiin chal ot shkar otar chal
f103r	f103r.4	1	0	0.555556	0.800000	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	ychedy qokedy okedy qokeey okey chdarol loty chedar aly	ychedy qokedy okedy qokeey okey chdar ol loty chedar aly
f103r	f103r.5	1	0	0.846154	0.846154	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yk rkar otae okdy
f103r	f103r.6	1	0	0.846154	0.923077	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota san am	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qot san am	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota sein am
f103r	f103r.7	1	0	0.444444	0.888889	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	sain chey she olshedy qokeey okeeody qoeedy olshedy	saiin chey shs olshedy qokeey okeeody qaedy ol shedy
f103r	f103r.8	1	0	0.642857	0.642857	daroal okey chedy okey rain okechy qoisal qotar adchey ofeeo ltdy olkechdy lo	daroal okey chedy okey rain okechy qoisol qotar adchey ofcho lteody oral kechdy lo	daroal okey che y okey rain okeeey qoisal qotar adchey ofcho ltdy talkechdy lo
f103r	f103r.9	1	0	0.857143	0.733333	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkear otaiin she y otey l eedy okeedaram
f103r	f103r.10	1	0	0.785714	0.733333	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	daiin al oain okeol chal okam chety shedy otaiin shedy teolshy oteedy s ar ain
f103r	f103r.11	1	0	0.769231	0.750000	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	dar oteey otain lol shedy okain chey qorain shey otoy qokeol key daikhyky	dar ateey otain lolshedy okain chey qoreiin shey otoy qokeol key ayky
f103r	f103r.12	1	0	1.000000	0.636364	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol kee y shar aiin ote y
f103r	f103r.13	1	0	1.000000	0.666667	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	pojar sheor qotedy okeey qokar checkhy qokain chedy pchdy tsh y dalkarol
f103r	f103r.14	1	0	1.000000	0.785714	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	okain shekain che y qokeechy qoky shey lol s aiin chey chkain chcthy qoky
f103r	f103r.15	1	0	0.800000	0.500000	qotedy qokeey shol qotey shkaiin	qotedy qokeey shol qotey shkain	qote y qokeey shal qotey shkaiin
f103r	f103r.16	1	0	0.818182	1.000000	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	dshol sholkar sedaiin cheey rar okeey shefhedy opcheol oteedy tchey shky	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky
f103r	f103r.17	1	0	1.000000	0.700000	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar shey qokeykee y qokeey chckhy qokal oty r aiin
f103r	f103r.18	1	0	0.800000	0.545455	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	polchedy qokeol okain checthy oteey lshedy okain qokain qokalshedy oteys	polche y qokeol okain checthy oteeylshe y okain qokain qotalshedy oteys
f103r	f103r.19	1	0	1.000000	0.833333	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteal lkar otaral lkldy lr
f103r	f103r.20	1	0	0.857143	1.000000	ychain shckhy qokaiin shey qokaiin shedy olor	ychain shckhy qokaiin shey qokain shedy olor	ychain shckhy qokaiin shey qokaiin shedy olor
f103r	f103r.21	1	0	1.000000	0.600000	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam soke y dalkar otal qokal chepy okedy qoky pche y okaly qokee y lor
f103r	f103r.22	1	0	0.833333	0.642857	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chepar otar opchy	alshy okain shckho y shdal qokeedy she y qotar chcthy chep ar otar opchy
f103r	f103r.23	1	1	1.000000	1.000000	daiin sheckhy lchedy chckhy shol	daiin sheckhy lchedy chckhy shol	daiin sheckhy lchedy chckhy shol
f103r	f103r.24	1	1	1.000000	1.000000	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky
f103r	f103r.25	1	0	1.000000	0.750000	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar ey qokain chckhey cheykain chedal okeeey qoodain okain oteey ol
f103r	f103r.26	1	0	0.857143	0.625000	oteedy okeey qotchy shey olcheedar shey lotor	oteedy okeey qotchy shey olcheedar shey lotos	oteedy okeey qoteey shey olcheedar shey l otos
f103r	f103r.27	1	0	0.909091	0.615385	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokchy okeey qokaly	qokechy okeey qokeey lkeeo dy sheey qokeey l keol tchey qokeey keey qokaly
f103r	f103r.28	1	0	0.909091	1.000000	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy qokchey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy
f103r	f103r.29	1	0	0.833333	1.000000	qokeeechy shokeey qochey qokeey chal chedy	qokechchy shokeey qochey qokeey chal chedy	qokeeechy shokeey qochey qokeey chal chedy
f103r	f103r.30	1	1	1.000000	1.000000	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly
f103r	f103r.31	1	0	0.909091	0.909091	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	soiin eeol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	saiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty
f103r	f103r.32	1	0	1.000000	0.600000	okeey shedy qokedy qokal shety otedy shcthy oraiin	okeey shedy qokedy qokal shety otedy shcthy oraiin	okeey shedy qoke y qokal shety ote y shcthy oraiin
f103r	f103r.33	1	0	0.727273	0.692308	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	qokeey chechy qokey shckhy choldy qokaly shedy yteedy qotail seedy	qokeey chechy qokey shckhy choldy qokal y she y yteedy qotail she y
f103r	f103r.34	1	0	1.000000	0.500000	sheod oshey cheedalaiin	sheod oshey cheedalaiin	sheo d oshey cheedalaiin
f103r	f103r.35	1	0	0.900000	0.545455	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg	qokeear chain olain chey kain sheol shedain qokeedy ykeedy lcheg	qokeear chain olain chey kain eol edain qokeedy ykee y lcheg
f103r	f103r.36	1	1	1.000000	1.000000	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool chedy okeedy qokeedy qokeey shdy otey qokeey
f103r	f103r.37	1	0	0.777778	0.555556	pchedy qokeey qokeodair qokshy qokeedy qokchdy chsky eeey shalky	pchedy qokeey qokeodair qokshy qokeedy qokeedy chsky shey shalky	pchedy qokeey qokeodair qokshy qokeedy qokeedy chsty ey alky
f103r	f103r.38	1	0	1.000000	0.545455	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	oteche y qokain cthy chckhy l okeedy checkhy lokain shedy okeey
f103r	f103r.39	1	0	1.000000	0.714286	ykeedy qokeey lsheey qotal shedy oteey	ykeedy qokeey lsheey qotal shedy oteey	ykeedy qokeey lsheey qotal she y oteey
f103r	f103r.40	1	0	0.818182	0.461538	qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam	qokeey sheeol shckhy sheol shody ol aiin otedy qoteey lotar otam	qokeey shee l shckhy sheol shody ol aiin ote y qoteey loteir otam
f103r	f103r.41	1	0	0.692308	0.538462	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	cheol sheeey qotey oteeal oteedy shetsho keeos shey qokeedy qokal dal	cheol sheeey qotey oteeal oteedy etsho keeosshey qokee y qokal dal
f103r	f103r.42	1	0	1.000000	0.500000	tshey sheol cheolshy chalal	tshey sheol cheolshy chalal	tey eol cheolshy chalal
f103r	f103r.43	1	0	1.000000	0.750000	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	tar cheal ol sheey qotal sheal qokal shee y okeshedy okey qokaiin
f103r	f103r.44	1	1	1.000000	1.000000	odeeey qokeey shey sheal otshedy	odeeey qokeey shey sheal otshedy	odeeey qokeey shey sheal otshedy
f103r	f103r.45	1	0	0.800000	0.333333	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltary	qokeedy qokee y shol shedar che y qotee y oteedy olkeol ltary
f103r	f103r.46	1	0	0.909091	0.500000	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	chol keey qokeey cheol chorol shedy qokeey qokeey ol laiin chedan	cholkeey qokeey cheol chorol shedy qokeey qokeey ol l iin che an
f103r	f103r.47	1	0	0.714286	0.857143	ssheey okeeo l lchey qokaly lcheedy oloraiin	ssheey okeeol lchey qokaly lcheedy oloraiin	seey okeeo l lchey qokaly lcheedy oloraiin
f103r	f103r.48	1	0	1.000000	0.454545	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	polarar lshe y qotolaiin qokeey qokchy shkchy opcheal l keey sam
f103r	f103r.49	1	0	1.000000	0.466667	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am
f103r	f103r.50	1	0	0.818182	1.000000	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain
f103r	f103r.51	1	0	0.750000	1.000000	saiin cheteey shey cheosaiin	saiin chekeey shey cheosaiin	saiin cheteey shey cheosaiin
f103r	f103r.52	1	0	1.000000	0.600000	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	pche al oteey qolkeedy qokeey qoty chepchy qopchey lkaiin otalsy
