page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
fRos	fRos.100	f85v2	f85v2.100	f85v2.X7.2	@L0	-	U	1	otedam	otedam<$>	C	B	3
fRos	fRos.101	f85v2	f85v2.101	f85v2.X7.3	@L0	-	U	1	lokedshs	lokedshs<$>	C	B	3
fRos	fRos.102	f85v2	f85v2.102	f85v2.X7.4	@L0	-	U	1	otodar	otodar<$>	C	B	3
fRos	fRos.103	f85v2	f85v2.103	f85v2.X7.5	@L0	-	U	1	ytedaiin	ytedaiin<$>	C	B	3
fRos	fRos.104	f85v2	f85v2.104	f85v2.X7.6	@L0	-	U	1	okedy	okedy<$>	C	B	3
fRos	fRos.105	f85v2	f85v2.105	f85v2.X7.7	@L0	-	U	1	xoltedy	xoltedy<$>	C	B	3
fRos	fRos.106	f85v2	f85v2.106	f85v2.X7.8	@L0	-	U	1	opchdam	opchdam<$>	C	B	3
fRos	fRos.99	f85v2	f85v2.99	f85v2.X7.9	@L0	-	U	1	ozchdar	ozchdar<$>	C	B	3
fRos	fRos.96	f85v2	f85v2.96	f85v2.X7.10	@L0	-	U	1	opchdy	opchdy<$>	C	B	3
fRos	fRos.98	f85v2	f85v2.98	f85v2.X7.11	@L0	-	U	1	oda	oda<$>	C	B	3
fRos	fRos.95	f85v2	f85v2.95	f85v2.X7.12	@L0	-	U	3	okar a mal	okar,a,mal<$>	C	B	3
fRos	fRos.108	f85v2	f85v2.108	f85v2.X7.13a	@L0	-	U	1	otchdy	otchdy<!ring><|>	C	B	3
fRos	fRos.110	f85v2	f85v2.110	f85v2.X7.13b	/L0	-	U	1	shdain	<!ring>shdain<$>	C	B	3
fRos	fRos.109	f85v2	f85v2.109	f85v2.X7.14a	+L0	-	U	2	ot dy	ot?dy-<!ring><|>	C	B	3
fRos	fRos.111	f85v2	f85v2.111	f85v2.X7.14b	+L0	-	U	2	ot y	<!ring>ot&Cd;y<$>	C	B	3
fRos	fRos.107	f85v2	f85v2.107	f85v2.X7.15	@L0	-	U	2	otedy oparam	otedy.oparam<$>	C	B	3
fRos	fRos.120	f85v2	f85v2.120	f85v2.X7.31	@L0	-	U	1	opchdain	opchdain<$>	C	B	3
fRos	fRos.121	f85v2	f85v2.121	f85v2.X7.32	@L0	-	U	2	otdar shed	otdar.shed<$>	C	B	3
fRos	fRos.59	f85v2	f85v2.59	f85v2.X7.41	@L0	-	U	2	o dl	o,dl<$>	C	B	3
fRos	fRos.57	f85v2	f85v2.57	f85v2.X7.42	@L0	-	U	1	otch	otch<$>	C	B	3
fRos	fRos.60	f85v2	f85v2.60	f85v2.X7.43	@L0	-	U	2	d dy	d.dy<$>	C	B	3
fRos	fRos.58	f85v2	f85v2.58	f85v2.X7.44	@L0	-	U	1	osy	osy<$>	C	B	3
fRos	fRos.61	f85v2	f85v2.61	f85v2.X7.45	@L0	-	U	1	oteey	oteey<$>	C	B	3
fRos	fRos.56	f85v2	f85v2.56	f85v2.X7.46	@L0	-	U	1	dcpcheky	dcpcheky<$>	C	B	3
fRos	fRos.112	f85v2	f85v2.112	f85v2.X7.47a	@L0	-	U	3	opa ep chdy	opa&Rh;ep,chdy<!clock><|>	C	B	3
fRos	fRos.115	f85v2	f85v2.115	f85v2.X7.47b	=L0	-	U	1	oteoly	<!clock>oteoly<$>	C	B	3
fRos	fRos.119	f85v2	f85v2.119	f85v2.X7.48	@L0	-	U	1	otodedy	otodedy<$>	C	B	3
fRos	fRos.118	f85v2	f85v2.118	f85v2.X7.49	@L0	-	U	1	otodey	otodey<$>	C	B	3
fRos	fRos.117	f85v2	f85v2.117	f85v2.X7.50	@L0	-	U	1	opdady	opdady<$>	C	B	3
fRos	fRos.116	f85v2	f85v2.116	f85v2.X7.51	@L0	-	U	1	ozodydy	ozodydy<$>	C	B	3
fRos	fRos.113	f85v2	f85v2.113	f85v2.T7.1	=Cc	-	U	3	sar daiin or	sar.?daiin.or<|>	C	B	3
fRos	fRos.114	f85v2	f85v2.114	f85v2.T7.2	+Ca	-	U	5	o d ar aii d	o.d,ar.aii?,d<|>	C	B	3
fRos	fRos.122	f85v2	f85v2.122	f85v2.R8.1	@Cc	-	U	36	okedar okody okair chedy opar al kee dy s ar al kchedy otedaiin olky or aiin ody osain xdar odaiin okedal ol ar oekaiin al o sald oteedy otchdaiin otedy okar aiin yky odaiin okal okalar	<!:||:>okedar.okody.okair.chedy.opar.al,kee?dy.s,ar,al,kchedy.otedaiin.olky.or.aiin.ody.osain.xdar.odaiin.okedal.ol.ar.oekaiin.al,o.sald&an;.oteedy.otchdaiin.otedy.okar,aiin.yky.odaiin.okal.okalar<$>	C	B	3
fRos	fRos.130	f85v2	f85v2.130	f85v2.X8.1	@L0	-	U	1	otedy	otedy<$>	C	B	3
fRos	fRos.129	f85v2	f85v2.129	f85v2.X8.2	@L0	-	U	1	otchdam	otchdam<$>	C	B	3
fRos	fRos.128	f85v2	f85v2.128	f85v2.X8.3	@L0	-	U	1	otosaiin	otosaiin<$>	C	B	3
fRos	fRos.127	f85v2	f85v2.127	f85v2.X8.4	@L0	-	U	1	oteedy	oteedy<$>	C	B	3
fRos	fRos.126	f85v2	f85v2.126	f85v2.X8.5	@L0	-	U	1	ykedy	ykedy<$>	C	B	3
fRos	fRos.125	f85v2	f85v2.125	f85v2.X8.6	@L0	-	U	1	okchdy	okchdy<$>	C	B	3
fRos	fRos.124	f85v2	f85v2.124	f85v2.X8.7	@L0	-	U	1	okalar	okalar<$>	C	B	3
fRos	fRos.123	f85v2	f85v2.123	f85v2.X8.8	@L0	-	U	1	ofaraiin	ofaraiin<$>	C	B	3
fRos	fRos.133	f85v2	f85v2.133	f85v2.R9.1	@Cc	-	U	30	okas as okary otodeed o dar chekaiin oee in okees oiir odaiin okal ol aiiin okal al otar chchdam chetey otodches oteesey chckhy otedy otal chedal opal olkar otedaiin oror	&|:|;okas,as.okary.otodeed.o,dar.chekaiin.oee???<!tear/fold>???in.okees.oiir.odaiin.okal,ol.aiiin.okal.al.otar.chchdam.chetey.otodches.oteesey.chckhy.otedy.otal.chedal.opal.olkar.otedaiin.oror<|>	C	B	3
fRos	fRos.93	f85v2	f85v2.93	f85v2.X9.21	@L0	-	U	1	darchdy	darchdy<$>	C	B	3
fRos	fRos.92	f85v2	f85v2.92	f85v2.X9.22	@L0	-	U	1	opodchdal	opodchdal<$>	C	B	3
fRos	fRos.132	f85v2	f85v2.132	f85v2.X9.41	@L0	-	U	2	la alg	la&I~h;alg<$>	C	B	3
fRos	fRos.131	f85v2	f85v2.131	f85v2.X9.42	@L0	-	U	1	okar	okar<$>	C	B	3
fRos	fRos.136	f85v2	f85v2.136	f85v2.X9.43	@L0	-	U	1	owarodam	owarodam<$>	C	B	3
fRos	fRos.134	f85v2	f85v2.134	f85v2.X9.44	@L0	-	U	2	o alda	o&214;alda?<!�><$>	C	B	3
fRos	fRos.135	f85v2	f85v2.135	f85v2.X9.45	@L0	-	U	3	or r m	o<!@a?>r&�;?<!@a?>r.m<$>	C	B	3
fRos	fRos.146	f85v2	f85v2.146	f85v2.X9.51	@L0	-	U	1	dor	<!col>dor<!col><|>	C	B	3
fRos	fRos.147	f85v2	f85v2.147	f85v2.X9.52	+L0	-	U	1	oky	<!col>oky<!col><|>	C	B	3
fRos	fRos.148	f85v2	f85v2.148	f85v2.X9.53	+L0	-	U	1	roal	<!col>roa<!col>l<|>	C	B	3
fRos	fRos.149	f85v2	f85v2.149	f85v2.X9.56	@L0	-	U	1	otol	<!col>otol<!col><|>	C	B	3
fRos	fRos.150	f85v2	f85v2.150	f85v2.X9.57	+L0	-	U	1	ardas	<!col>ardas<!col><|>	C	B	3
fRos	fRos.151	f85v2	f85v2.151	f85v2.X9.58	+L0	-	U	1	chdy	<!col><!letter:l,>chdy<!wd space><$>	C	B	3
fRos	fRos.152	f85v2	f85v2.152	f85v2.X9.61	@L0	-	U	1	owarod	<!col>owarod<!col><|>	C	B	3
fRos	fRos.153	f85v2	f85v2.153	f85v2.X9.62	+L0	-	U	1	shckhdy	<!col>shckhdy<!small gap><|>	C	B	3
fRos	fRos.154	f85v2	f85v2.154	f85v2.X9.63	+L0	-	U	1	tshdy	tshdy<!wd space><$>	C	B	3
fRos	fRos.155	f85v2	f85v2.155	f85v2.X9.66	@L0	-	U	1	opchd	<!col>opchd<!col><|>	C	B	3
fRos	fRos.156	f85v2	f85v2.156	f85v2.X9.67	+L0	-	U	1	opchdy	opchdy<|>	C	B	3
fRos	fRos.157	f85v2	f85v2.157	f85v2.X9.68	+L0	-	U	1	qokol	qokol<|>	C	B	3
fRos	fRos.158	f85v2	f85v2.158	f85v2.X9.71	@L0	-	U	1	shety	<!col>shety<!col><|>	C	B	3
fRos	fRos.159	f85v2	f85v2.159	f85v2.X9.72	+L0	-	U	1	opchsy	opchsy<!�><|>	C	B	3
fRos	fRos.160	f85v2	f85v2.160	f85v2.X9.73	+L0	-	U	1	cheyky	cheyky<!�><$>	C	B	3
fRos	fRos.137	f85v2	f85v2.137	f85v2.Q9.1	@Pb	1	U	3	otam opshody otchy	�otam.<!\>opshody.otchy<!�><|>	C	B	3
fRos	fRos.138	f85v2	f85v2.138	f85v2.Q9.2	*Pb	L	U	5	par chewchey yteedy olaiin orshy	<!�>???par.chewchey.yteedy.olaiin.orshy<!�><$>	C	B	3
fRos	fRos.139	f85v2	f85v2.139	f85v2.Q9.11	@Pb	1	U	4	tol ozar chefaiin ol	<!�>tol-<!:>ozar-<!:>chefaiin.ol<!�><|>	C	B	3
fRos	fRos.140	f85v2	f85v2.140	f85v2.Q9.12	+Pb	-	U	3	okchy qokedy qokedy	<!:>okchy-<!:>qokedy.qokedy<|>	C	B	3
fRos	fRos.141	f85v2	f85v2.141	f85v2.Q9.13	+Pb	L	U	4	tol keoar ol chekor	<!�>tol-<!:>keoar-ol,chekor<$>	C	B	3
fRos	fRos.142	f85v2	f85v2.142	f85v2.Q9.21	@Pb	1	U	4	okar ol cheky daiin	<!�>okar.ol,cheky.daiin<!text><|>	C	B	3
fRos	fRos.143	f85v2	f85v2.143	f85v2.Q9.22	+Pb	-	U	4	okeedy qokchy chfchdy ory	<!�>okeedy.qokchy.chfchdy.ory<|>	C	B	3
fRos	fRos.144	f85v2	f85v2.144	f85v2.Q9.23	+Pb	-	U	5	okeechy okal sheey tolf g	<!�>okeechy.okal,sheey.tolf&304;g<|>	C	B	3
fRos	fRos.145	f85v2	f85v2.145	f85v2.Q9.24	+Pb	L	U	2	raiir shodaiin	�raiir.shodaiin�<$>	C	B	3
f86v5	f86v5.1	f86v5	f86v5.1	f86v5.P1.1	@P0	1	U	12	wshdal choky sheody lfchy kyshey qoty opy ypar oraiin ytor aiin opy	wshdal.choky.sheody.lfchy.kyshey.qoty.opy.ypar.oraiin.ytor.aiin.opy<|>	C	B	3
f86v5	f86v5.2	f86v5	f86v5.2	f86v5.P1.2	+P0	-	U	12	losair yteody qokar shy qokar shor qopchal tal ol ytal otam otam	<:>losair.yteody.qokar.shy.qokar.shor.qopchal.tal.ol.ytal.otam.otam<|>	C	B	3
f86v5	f86v5.4	f86v5	f86v5.4	f86v5.P1.4	+P0	-	U	11	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	<:>ypchesy.oky.sheeey.qoty.qotaiin.sail.chepy.ltedy.dar.olkar.am<|>	C	B	3
f86v5	f86v5.7	f86v5	f86v5.7	f86v5.P1.7	+P0	1	U	9	wdaiin qoteedy owchey qopor otol kshdy qopcheey shdar zchcfhy	<:>wdaiin.qoteedy.owchey.qopor.otol.kshdy.qopcheey.shdar,zchcfhy<|>	C	B	3
f86v5	f86v5.8	f86v5	f86v5.8	f86v5.P1.8	+P0	-	U	11	octhal shckhy otshey opor shey tar ar otar aiin chdy tarcheeg	<:>octhal.shckhy.otshey.opor.shey.tar,ar.otar.aiin.chdy.tarcheeg<|>	C	B	3
f86v5	f86v5.9	f86v5	f86v5.9	f86v5.P1.9	+P0	-	U	12	lkaiiin otain r al ykain chaiin y kal ykaiin otal or alkam	<:>lkaiiin.otain.r.al.ykain.chaiin.y,kal.ykaiin.otal.or.alkam<|>	C	B	3
f86v5	f86v5.10	f86v5	f86v5.10	f86v5.P1.9a	+P0	-	U	11	ykar olkal kar shedy shor qokar chor ar ykaiin otam ytam	<:>ykar.olkal.kar,shedy.shor.qokar.chor.ar.ykaiin.otam.ytam<|>	C	B	3
f86v5	f86v5.12	f86v5	f86v5.12	f86v5.P1.11	+P0	1	U	11	woraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	<:>woraiiidy.otshs.al.ar,shey.tair.sheody.qopchesy.lfar.air.amod<|>	C	B	3
f86v5	f86v5.18	f86v5	f86v5.18	f86v5.P1.17	+P0	1	U	12	woldaiin sheo tesaiin otcho lkaiin os al ody qotar yte y daiin	<:>woldaiin.sheo.tesaiin.otcho.lkaiin.os.al.ody.qotar.yte&230;y.daiin<|>	C	B	3
f86v5	f86v5.19	f86v5	f86v5.19	f86v5.P1.18	+P0	-	U	10	ycheey tydaiin ykeeo chey shckhy shoky oty oty otain olkady	<:>ycheey,tydaiin.ykeeo,chey.shckhy.shoky.oty.oty.otain.olkady<|>	C	B	3
f86v5	f86v5.20	f86v5	f86v5.20	f86v5.P1.18a	+P0	-	U	10	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiim	<:>ychor.ar.aiin.ytaly.otaiin.ykaiin.otal.ytar.aiin.ytaiim<|>	C	B	3
f86v5	f86v5.26	f86v5	f86v5.26	f86v5.P1.24	+P0	1	U	11	wochor aiir shoar wshody shody qopchy oczhdy dar olpshy dam shey	<:>wochor.aiir.shoar.wshody.shody.qopchy.oczhdy.dar.olpshy.dam.shey<|>	C	B	3
f86v5	f86v5.27	f86v5	f86v5.27	f86v5.P1.25	+P0	-	U	11	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	<:>pchor.ypchor.aiin.otar.shody.pchykar.ytar.odar.oeees.aral.om<|>	C	B	3
f86v5	f86v5.33	f86v5	f86v5.33	f86v5.P1.31	+P0	-	U	10	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	<:>qokeey.ol,kaiin.ol.kain.olkeedy.qopcheey.oty.daiin.otam<|>	C	B	3
f86v5	f86v5.39	f86v5	f86v5.39	f86v5.T1.37	+Pr	L	U	5	yteody chedy qoteey octhy dy	�yteody.chedy.qoteey.octhy.dy<$>	C	B	3
f86v3	f86v3.1	f86v3	f86v3.1	f86v3.P1.1	@Pb	1	U	7	tchedy qokeedy qoedy qopchy raiin olpchey qokaiin	tchedy.qokeedy.qoedy.qopchy.raiin.olpchey.qokaiin<|>	C	B	3
f86v3	f86v3.2	f86v3	f86v3.2	f86v3.P1.2	+Pb	-	U	7	rain ychedy qoeeey otair cheody ytaiin qokaiin	<:>rain.ychedy.qoeeey.otair.cheody.ytaiin.qokaiin<$>	C	B	3
f86v3	f86v3.3	f86v3	f86v3.3	f86v3.P1.3	+Pb	-	U	8	taiir ytaiin ytaiin ytaiin or ar ytar am	taiir.ytaiin.ytaiin.ytaiin.or.ar.ytar.am<|>	C	B	3
f86v3	f86v3.4	f86v3	f86v3.4	f86v3.P1.4	+Pb	-	U	9	ykaiin qoeedy qor aiin yteeey ar aiin ar am	<:>ykaiin.qoeedy.qor.aiin.yteeey.ar,aiin.ar,am<!�><|>	C	B	3
f86v3	f86v3.5	f86v3	f86v3.5	f86v3.P1.5	+Pb	-	U	7	ysheey qotaiin chdy ypsheor ytain otain ytam	ysheey.qotaiin.chdy.ypsheor.ytain.otain.ytam<!�><|>	C	B	3
f86v3	f86v3.6	f86v3	f86v3.6	f86v3.P1.6	+Pb	-	U	9	daiin ls aiir chcthy ykaiin ykaiin chdar ar aiin	daiin,ls.aiir.chcthy.ykaiin.ykaiin.chdar.ar,aiin<!�><|>	C	B	3
f86v3	f86v3.7	f86v3	f86v3.7	f86v3.P1.7	+Pb	-	U	7	sain ytaiin ytchpy odeeey dal dair ytchm	sain.ytaiin.ytchpy.odeeey.dal.dair.ytchm<|>	C	B	3
f86v3	f86v3.8	f86v3	f86v3.8	f86v3.P1.8	+Pb	L	U	4	sar aiin otey otair	<:>sar,aiin.otey.otair<$>	C	B	3
f86v3	f86v3.23	f86v3	f86v3.23	f86v3.P2.1	@Pb	1	U	8	tshedal ypchey shdy qopcheeody opchdy olfchey ypchey qotaiin	tshedal.ypchey.shdy.qopcheeody.opchdy.olfchey.ypchey.qotaiin<|>	C	B	3
f86v3	f86v3.24	f86v3	f86v3.24	f86v3.P2.2	+Pb	-	U	9	dshedy qokeey qotchy shedy qokaiin chdy otar otaiin ykaiin	<:>dshedy.qokeey.qotchy.shedy.qokaiin.chdy.otar.otaiin.ykaiin<|>	C	B	3
f86v3	f86v3.25	f86v3	f86v3.25	f86v3.P2.3	+Pb	-	U	12	qod aiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	<:>qod,aiin.y,ochedy.qotchey.qoky.daiin.chdy.oteedy.qoty.daiin.am<|>	C	B	3
f86v3	f86v3.26	f86v3	f86v3.26	f86v3.P2.4	+Pb	-	U	9	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	<:>shor.yteey.oteedy.shedaiin.sheey.otaiin.ytaiin.otodar.aiin<|>	C	B	3
f86v3	f86v3.27	f86v3	f86v3.27	f86v3.P2.5	+Pb	-	U	8	teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin	<:>teeos.aiin.yteey.qoteey.otchey.qoteeody.cheeor.cheedaiin<|>	C	B	3
f86v3	f86v3.28	f86v3	f86v3.28	f86v3.P2.6	+Pb	L	U	6	ycheeody daiis oteey qoedy oteey olteey	<:>ycheeody.daiis.oteey.qoedy.oteey.olteey<$>	C	B	3
f86v3	f86v3.29	f86v3	f86v3.29	f86v3.P3.1	@Pb	1	U	5	toeeedchy okchey qokchedy shedy yteeeodar	toeeedchy.okchey.qokchedy.shedy.yteeeodar<|>	C	B	3
f86v3	f86v3.30	f86v3	f86v3.30	f86v3.P3.3	+Pb	-	U	7	ytchey yteey chdal or cheey daiin cheotaiin	<:>ytchey.yteey.chdal.or.cheey.daiin.cheotaiin<|>	C	B	3
f86v3	f86v3.31	f86v3	f86v3.31	f86v3.P3.4	+Pb	-	U	7	tchedy chy tchey otchedy qokal oeedy ykam	<:>tchedy.chy.tchey.otchedy.qokal.oeedy.ykam<!�><|>	C	B	3
f86v3	f86v3.32	f86v3	f86v3.32	f86v3.P3.5	+Pb	-	U	6	oees aiiin yteeedy chedy qotaiin cheody	oees.aiiin.yteeedy.chedy.qotaiin.cheody<!�><|>	C	B	3
f86v3	f86v3.33	f86v3	f86v3.33	f86v3.P3.6	+Pb	-	U	7	ytchey otaiin kshd qotar chear or am	ytchey.otaiin.kshd.qotar.chear.or,am<!�><|>	C	B	3
f86v3	f86v3.34	f86v3	f86v3.34	f86v3.P3.7	+Pb	-	U	7	yteeo dy chedy qokal yteey qotar am	yteeo,dy.chedy.qokal.yteey.qotar,am<|>	C	B	3
f86v3	f86v3.35	f86v3	f86v3.35	f86v3.P3.8	+Pb	-	U	6	dcheey tchody oty otchedy daiir aiim	<:>dcheey.tchody.oty.otchedy.daiir.aiim<!�><|>	C	B	3
f86v3	f86v3.36	f86v3	f86v3.36	f86v3.P3.9	+Pb	L	U	4	ykeeedy qoteey qodaiin okeeey	ykeeedy.qoteey.qodaiin.okeeey<$>	C	B	3
f86v3	f86v3.9	f86v3	f86v3.9	f86v3.P4.1	@Pb	1	U	12	tchol olkey cfhyaiin opchedy okchedy or ocheody shol shedy yteey daiin dady	tchol.olkey.cfhyaiin.opchedy.okchedy.or,ocheody.shol,shedy.yteey.daiin.dady<|>	C	B	3
f86v3	f86v3.10	f86v3	f86v3.10	f86v3.P4.2	+Pb	-	U	12	ychey ol keeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	<:>ychey.ol,keeey.qotchedy.qokeey.qotchedar.sheedy.qokaiin.qokedy.ykaiin.qotaiior.am<|>	C	B	3
f86v3	f86v3.11	f86v3	f86v3.11	f86v3.P4.3	+Pb	-	U	13	tcheod oteey yteeody chdy chedos shedy cheos os aiir sheey yte sheey oteeodam	<:>tcheod.oteey.yteeody.chdy.chedos.shedy.cheos.os.aiir.sheey.yte?sheey.oteeodam<|>	C	B	3
f86v3	f86v3.12	f86v3	f86v3.12	f86v3.P4.4	+Pb	-	U	12	yteedy ykeey daim choaiin checkhy keeeochy tcheey otodaiin op aiir otchey otam	<:>yteedy.ykeey.daim.choaiin.checkhy.&Sy;keeeochy.tcheey.otodaiin.op,aiir.otchey.otam<|>	C	B	3
f86v3	f86v3.13	f86v3	f86v3.13	f86v3.P4.5	+Pb	-	U	12	osheey or sheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	<:>osheey.or,sheey.tcheody.qokain.qodaiin.olkar.chedaiin.y,chedy.qokady.cholkain<|>	C	B	3
f86v3	f86v3.14	f86v3	f86v3.14	f86v3.P4.6	+Pb	L	U	7	ar aiin shodain shor cholkar shekshol okchor	<:>ar.aiin.shodain.shor.cholkar.shekshol.okchor<$>	C	B	3
f86v3	f86v3.15	f86v3	f86v3.15	f86v3.Q1.9	@P0	1	U	7	tshdshey dalkshdy shocfhy saiin or airody chedaly	tshdshey.dalkshdy.shocfhy.saiin.or.airody-<!spray>chedaly<|>	C	B	3
f86v3	f86v3.16	f86v3	f86v3.16	f86v3.Q1.10	+P0	-	U	7	dcheody skeeody qokshey cheodain ykched sar aldy	<:>dcheody.skeeody.qokshey.cheodain.ykched-<!spray>sar,aldy<|>	C	B	3
f86v3	f86v3.17	f86v3	f86v3.17	f86v3.Q1.11	+P0	L	U	6	dsheody qokchey dal or odaiin rar	<:>dsheody.qokchey.dal.or.odaiin.rar<$>	C	B	3
f86v3	f86v3.18	f86v3	f86v3.18	f86v3.Q1.12	+P0	1	U	7	pchedaiin dchedy qokchdy qopchol shol sheody solkam	pchedaiin.dchedy.qokchdy.qopchol.shol-<!spray>sheody.solkam<|>	C	B	3
f86v3	f86v3.19	f86v3	f86v3.19	f86v3.Q1.13	+P0	-	U	11	dchey otain olkechy qokam chol kchdy chol tchdy dar aiin dy	<:>dchey.otain.olkechy.qokam.chol,kchdy.chol.tchdy.dar,aiin,dy<|>	C	B	3
f86v3	f86v3.20	f86v3	f86v3.20	f86v3.Q1.14	+P0	-	U	10	lshodair ykcho dar chody ykeeody qochey chckhey lkar ar y	<:>lshodair.ykcho.dar.chody.ykeeody.qochey.chckhey.lkar,ar,y<|>	C	B	3
f86v3	f86v3.21	f86v3	f86v3.21	f86v3.Q1.15	+P0	-	U	10	dshedy kshey tchdy shdy ral kchedy ytchol qoty okshy tam	<:>dshedy.kshey.tchdy.shdy.ral,kchedy.ytchol.qoty.okshy.tam<|>	C	B	3
f86v3	f86v3.22	f86v3	f86v3.22	f86v3.Q1.16	+P0	L	U	5	ytchdy dar shol or alor	<:>ytchdy.dar.shol,or.alor<$>	C	B	3
f87r	f87r.16	f87r	f87r.16	f87r.P1.15	+P0	L	U	3	yteeos cheol dchchol	yteeos.cheol.dchchol<$>	H	A	4
f87v	f87v.1	f87v	f87v.1	f87v.P1.1	@P0	1	U	8	cheey daiin cpheodar shody dcheody todor ochepchody oldar	&180;cheey.daiin.cpheodar.shody.dcheody.todor.ochepchody-<!�>oldar<|>	H	A	4
f87v	f87v.2	f87v	f87v.2	f87v.P1.2	+P0	-	U	6	schey ctheey qocthsy s dcheoky scth	<:>schey.ctheey.qocthsy.s-<!�>dcheoky.scth<!�><|>	H	A	4
f87v	f87v.3	f87v	f87v.3	f87v.P1.3	+P0	-	U	7	y cheockhy okey cthy yteeo r ctos	y,cheockhy.okey.cthy-<!�>yteeo,r.ctos<!�><|>	H	A	4
f87v	f87v.4	f87v	f87v.4	f87v.P1.3a	+P0	-	U	4	dcheecthey cthosy ykeeor oky	dcheecthey.cthosy-<!�>ykeeor.oky<!�><|>	H	A	4
f87v	f87v.5	f87v	f87v.5	f87v.P1.4	+P0	-	U	7	ycheey keeo s al ckhy soiin scheom	ycheey.keeo.s,al.ckhy-<!�>soiin.scheom<!�><|>	H	A	4
f87v	f87v.6	f87v	f87v.6	f87v.P1.4a	+P0	-	U	5	dcheos shey solcheod oteos cthey	dcheos.shey.solcheod-<!�>oteos.cthey<!�><|>	H	A	4
f87v	f87v.7	f87v	f87v.7	f87v.P1.5	+P0	-	U	5	qotechoep cheos cthey qokeod qokeom	qotechoep.cheos.cthey-<!�>qokeod.qokeom<!�><|>	H	A	4
f87v	f87v.8	f87v	f87v.8	f87v.P1.6	+P0	-	U	6	shoeey cthey qo cthodol yteodain sheol	shoeey.cthey.qo.cthodol-<!�>yteodain.sheol<!�><|>	H	A	4
f87v	f87v.9	f87v	f87v.9	f87v.P1.6a	+P0	L	U	3	techol qoscheody otol	techol.qoscheody.otol<$>	H	A	4
f87v	f87v.10	f87v	f87v.10	f87v.P1.7	+P0	1	U	6	opcheey cthhy cpheckhy cheo r chepcheol	opcheey.cthhy.cpheckhy-<!�>cheo,r,chepcheol<|>	H	A	4
f87v	f87v.11	f87v	f87v.11	f87v.P1.8	+P0	-	U	7	kchor ol cheeol qok odal lseeey keodam	<:>kchor.ol.cheeol.qok,odal-<!�>lseeey.keodam<|>	H	A	4
f87v	f87v.12	f87v	f87v.12	f87v.P1.9	+P0	-	U	10	ytche q chos ckhhor cheoy s cheol s al dain	ytche&y;,q&y;.chos.ckhhor.cheoy-<!�>s,cheol.s,al.dain<|>	H	A	4
f87v	f87v.13	f87v	f87v.13	f87v.P1.10	+P0	-	U	8	ksheol qoar cfhs ykaiin s aral aiim am	<:>ksheol.qoar.cfhs.ykaiin-<!�>s,aral.aiim.am<|>	H	A	4
f87v	f87v.14	f87v	f87v.14	f87v.P1.11	+P0	-	U	9	s an ainy keol dair old aiin atol g	<:>s,an.ainy.keol,dair.old-<!�>aiin.atol,g<|>	H	A	4
f87v	f87v.15	f87v	f87v.15	f87v.P1.12	+P0	-	U	7	yksho qos arolor or al dar aiing	<:>yksho.qos-<!�>arolor.or-<!�>al.dar,aiing<|>	H	A	4
f87v	f87v.16	f87v	f87v.16	f87v.P1.12a	+P0	L	U	3	saiin olct hr	<:>saiin.olct-<!�>hr<$>	H	A	4
f88r	f88r.1	f88r	f88r.1	f88r.C1.1	@Lc	-	U	1	otorchety	otorchety<$>	P	A	4
f88r	f88r.2	f88r	f88r.2	f88r.L1.2	@Lf	-	U	1	osal	osal<$>	P	A	4
f88r	f88r.3	f88r	f88r.3	f88r.L1.3	@Lf	-	U	1	orald	orald<$>	P	A	4
f88r	f88r.4	f88r	f88r.4	f88r.L1.4	@Lf	-	U	1	oldar	oldar<$>	P	A	4
f88r	f88r.5	f88r	f88r.5	f88r.L1.5	@Lf	-	U	1	otoky	otoky<$>	P	A	4
f88r	f88r.6	f88r	f88r.6	f88r.L1.6	@Lf	-	U	1	otaly	otaly<$>	P	A	4
f88r	f88r.7	f88r	f88r.7	f88r.P1.1	@P0	1	U	8	dossheoy ctheol qockhey dory sheor sholfchor dal chcthol	dossheoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chcthol<|>	P	A	4
f88r	f88r.8	f88r	f88r.8	f88r.P1.2	+P0	-	U	13	s al sheom keol chear shekor qokor daiin sar s aiin oky sam	<:>s,al.sheom.keol.chear.shekor.qokor.daiin.sar.s.aiin.oky.sam<|>	P	A	4
f88r	f88r.9	f88r	f88r.9	f88r.P1.3	+P0	-	U	12	o ain or am otam okeom cheeor qokeody dar or om cheody	<:>o,ain.or.am.otam.okeom.cheeor.qokeody.dar.or.om.cheody<|>	P	A	4
