page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
196	f100r	f100r.26	26	+P0	+	P	0	P	A	1	S	b	0	0	10	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al	yaiin.chekeey.chol.cholody.chos.olchor.qokeol.okeeol.cheols.al
196	f100r	f100r.27	27	+P0	+	P	0	P	A	1	S	b	0	1	5	chol cheol cho chckheody otolchey	chol.cheol.cho.chckheody.otolchey<$>
197	f100v	f100v.1	1	@Lf	@	L	f	P	A	1	S	b	0	0	1	tolchd	<!131>tolchd
197	f100v	f100v.2	2	@Lf	@	L	f	P	A	1	S	b	0	0	1	chols	<!132>chols
197	f100v	f100v.3	3	@Lf	@	L	f	P	A	1	S	b	0	0	1	opchor	<!133>opchor
197	f100v	f100v.4	4	@Lf	@	L	f	P	A	1	S	b	0	0	1	solsy	<!134>solsy
197	f100v	f100v.5	5	@Lf	@	L	f	P	A	1	S	b	0	0	1	soleesos	<!135>soleesos
197	f100v	f100v.6	6	@Lf	@	L	f	P	A	1	S	b	0	0	1	ykchochdy	<!136>ykchochdy
197	f100v	f100v.7	7	@Lf	@	L	f	P	A	1	S	b	0	0	1	ykchdy	<!137>ykchdy
197	f100v	f100v.8	8	@Lf	@	L	f	P	A	1	S	b	0	0	1	dchdy	<!138>dchdy
197	f100v	f100v.9	9	@Lf	@	L	f	P	A	1	S	b	0	0	1	dalsy	<!139>dalsy
197	f100v	f100v.10	10	@Lf	@	L	f	P	A	1	S	b	0	0	1	okcheor	<!140>okcheor
197	f100v	f100v.11	11	@Lf	@	L	f	P	A	1	S	b	0	0	1	ytchol	<!141>ytchol
197	f100v	f100v.12	12	@Lf	@	L	f	P	A	1	S	b	0	0	1	dykchal	<!142>dykchal
197	f100v	f100v.13	13	@Lf	@	L	f	P	A	1	S	b	0	0	2	chos ctharal	<!143>chos.ctharal
197	f100v	f100v.14	14	@P0	@	P	0	P	A	1	S	b	1	0	9	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	<%>{c@132;h}dee{c@133;h}y.sheocphy.qoteody.ckhoor.ar.chor.oteey.daiin.qokomo
197	f100v	f100v.15	15	+P0	+	P	0	P	A	1	S	b	0	0	11	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	sor.cheey.dair.ol.cheol.qoolkeey.chol.cheey.qokeol.chotol,s
197	f100v	f100v.16	16	+P0	+	P	0	P	A	1	S	b	0	0	11	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	ykeeol.chol.chey.eeoseeo,s.sheeo.okeol.ches.okeor.okeol.dy
197	f100v	f100v.17	17	+P0	+	P	0	P	A	1	S	b	0	0	8	chockhey sholkcheol qokeol okol chol chotor chso solcthy	chockhey.sholkcheol.qokeol.okol.chol.chotor.chso.solcthy
197	f100v	f100v.18	18	+P0	+	P	0	P	A	1	S	b	0	0	11	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	tachso.s.ol.cheo.cheeor.odaidy.ckhod.sh.chod.qokeol.sal
197	f100v	f100v.19	19	+P0	+	P	0	P	A	1	S	b	0	0	8	sain cheokeos chockhy chocthey keody choor chckhey du	sain.cheokeos.chockhy.chocthey.keody.cho{ckhh}or.chckhey.du
197	f100v	f100v.20	20	+P0	+	P	0	P	A	1	S	b	0	0	8	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	ycheoky.shokeesy.qokeey.chokeol.saraloaly.cheor.ol.chockhar
197	f100v	f100v.21	21	+P0	+	P	0	P	A	1	S	b	0	0	10	soral okor ol choy ly araroy okar cheeeal cheokeol orey	soral.okor.ol.choy.ly.araroy.okar.cheeeal.cheokeol.orey
197	f100v	f100v.22	22	+P0	+	P	0	P	A	1	S	b	0	1	3	daiin cheky chory	daiin.cheky.chory<$>
198	f101r	f101r.1	1	@P0	@	P	0	P	A	1	S	y	1	0	22	pcheol sheol ol shey qockhol shor yteol sheockhey qpol chear s aiin oleeey qkeey chopcheey checkhey cpheocthy ykchy cheey chekeey dal chey	<%>pcheol.sheol.ol,shey.qockhol.shor.yteol.sheockhey.qpol.chear.s,aiin.oleeey.qkeey.chopcheey.checkhey.cpheocthy.ykchy.cheey.chekeey.dal.chey
198	f101r	f101r.2	2	+P0	+	P	0	P	A	1	S	y	0	1	25	dol chokeey chkey cthey okalchol kol o keey r or ol okol ol olchey qok chal okey qokeol kar shey teol or oiiin chol daiin	dol.chokeey.chkey.cthey.okalchol.kol,o,keey.r.or.ol.okol,ol.olchey.qok,chal.okey.qokeol.kar.shey.teol.or.oiiin.chol,daiin<$>
198	f101r	f101r.3	3	+P0	+	P	0	P	A	1	S	y	1	0	26	oleol okeor r sheol qokol shey dol shey okeey ctheey yteeoldy kchol ol sheody or ol sheor qotoiir otol sheey s sheo tchey ol dar am	<%>@183;ol{c@133;h}eol.okeor.r.sheol.qokol.shey.dol.shey.okeey.ctheey.yteeoldy.kchol.ol,sheody.or.ol.sheor.qotoiir.otol.sheey.s,sheo.tchey.ol,dar.am
198	f101r	f101r.4	4	+P0	+	P	0	P	A	1	S	y	0	0	21	ycheeo or sheeol daiin sheeol okeol ctheol keeo qockheol daiin shy chol okeeor dy chkchol dateody okeol dairin okeey okeey dairin	ycheeo.or.sheeol.daiin.sheeol.okeol.ctheol.{c'y}keeo.qockheol.daiin.shy.chol.okeeor.{cto}dy.chkchol.dateody.okeol.dairin.okeey.okeey.dairin
198	f101r	f101r.5	5	+P0	+	P	0	P	A	1	S	y	0	0	26	daiin ctheol cheol okor or aiin cheol cho keeodchey okol okeol dor chol chy r aiin oteol or aiin ol chey oteeod sheol okeol chosaiin sheam	daiin.ctheol.cheol.okor.or.aiin.cheol.cho,keeodchey.okol.okeol.dor.chol.ch[y:a].r.aiin.oteol.or,aiin.ol,chey.oteeod.sheol.okeol.chosaiin.sheam
198	f101r	f101r.6	6	+P0	+	P	0	P	A	1	S	y	0	1	17	okeeol sho shody sho shol okeeeol cheas sheokeey sheeor chchy chodaiin cheeckhey teeol s cheol rar oeeor	okeeol.sho.shody.sho.shol.okeeeol.che[a:y]s.sheokeey.sheeor.chchy.chodaiin.cheeckhey.teeol.s.cheol.rar.oeeor<$>
198	f101r	f101r.7	7	+P0	+	P	0	P	A	1	S	y	1	0	20	cphoar oaiin ypcholy daiin otaiin otaiin yfolaiin cheolain ypchey ody shotey odariin sheoor sheor ckheey ey qokchey cholp cheol dy	<%>cphoar.oaiin.ypcholy.daiin.otaiin.otaiin.yfolaiin.@184;cheolain.ypchey.{yph}ody.shotey.odariin.sheo[o:a]r.sheor.ckheey.{ykh}ey.qokchey.cholp.cheol,dy
198	f101r	f101r.8	8	+P0	+	P	0	P	A	1	S	y	0	0	25	olaiin oteol chor oteey chokchey kor daiin shok chol chol qoky daiin ol s al ydar daiin or ory okeey daiin shey daiin okol cheor	olaiin.oteol.chor.oteey.chokchey.kor,daiin.shok.chol.chol.qoky.daiin.ol.s.al.ydar.daiin,or.ory.okeey.daiin.shey.daiin.okol.cheor
198	f101r	f101r.9	9	+P0	+	P	0	P	A	1	S	y	0	0	25	daiin okeol qokcheol ykeor dar ol otechy ykeor dor aiin chl s cheol okeol shey qodar soiin choko qokeol daiin o dar okchol cheo rcheky	daiin.okeol.qokcheol.ykeor.dar.ol.otechy.ykeor.dor.aiin.chl,s.cheol.okeol.shey.qodar.soiin.choko.qokeol.daiin.[o:y],dar.okchol.cheo,rcheky
198	f101r	f101r.10	10	+P0	+	P	0	P	A	1	S	y	0	1	20	ysho qykeeol chol sho odor dor chees ykeol chol dol kor ay ol chso sha olcheeol kolshey okeoly oiin aiioly	ysho.qykeeol.chol.sho.odor.dor.chees.ykeol.chol.dol.kor.a{ith}y.ol.chso.sha.olcheeol.kolshey.okeoly.oiin.aiioly<$>
199	f101v	f101v.1	1	@Lf	@	L	f	P	A	1	S	y	0	0	1	sairaly	[s:r]airaly
199	f101v	f101v.2	2	@Lf	@	L	f	P	A	1	S	y	0	0	1	otaldy	otaldy
199	f101v	f101v.3	3	@Lf	@	L	f	P	A	1	S	y	0	0	1	otol	otol
199	f101v	f101v.4	4	@Lf	@	L	f	P	A	1	S	y	0	0	1	ytal	ytal
199	f101v	f101v.5	5	@Lf	@	L	f	P	A	1	S	y	0	0	1	dokor	dokor
199	f101v	f101v.6	6	@Lf	@	L	f	P	A	1	S	y	0	0	1	orar	orar
199	f101v	f101v.7	7	@Lf	@	L	f	P	A	1	S	y	0	0	1	otarar	otarar
199	f101v	f101v.8	8	@Lf	@	L	f	P	A	1	S	y	0	0	1	otoly	ot[o:a]ly
199	f101v	f101v.9	9	@Lf	@	L	f	P	A	1	S	y	0	0	1	soraly	soraly
199	f101v	f101v.10	10	@Lf	@	L	f	P	A	1	S	y	0	0	1	okol	okol
199	f101v	f101v.11	11	@Lf	@	L	f	P	A	1	S	y	0	0	1	arom	arom
199	f101v	f101v.12	12	@Lf	@	L	f	P	A	1	S	y	0	0	1	oraram	oraram
199	f101v	f101v.13	13	@Lf	@	L	f	P	A	1	S	y	0	0	1	oraeep	oraeep
199	f101v	f101v.14	14	@Lf	@	L	f	P	A	1	S	y	0	0	1	dytolg	dytolg
199	f101v	f101v.15	15	@Lf	@	L	f	P	A	1	S	y	0	0	1	olkor	olkor
199	f101v	f101v.16	16	@Lf	@	L	f	P	A	1	S	y	0	0	1	dolary	dolary
199	f101v	f101v.17	17	@Lf	@	L	f	P	A	1	S	y	0	0	1	odor	odor
199	f101v	f101v.18	18	@Lf	@	L	f	P	A	1	S	y	0	0	1	olaran	olaran
199	f101v	f101v.19	19	@P0	@	P	0	P	A	1	S	y	1	0	21	tolchor cheopor or ody cphey r shee fol s oiin otsheey otchy kcho pcholy chor or choror sy dorar okoraiin orolodain	<%>tolchor.cheopor.or,ody.cphey,r.shee.fol,s,oiin.otsheey.otch???y,kcho,pcholy.chor.or.choror.sy<->dorar<->okoraiin.orolodain
199	f101v	f101v.20	20	+P0	+	P	0	P	A	1	S	y	0	0	26	or aiin or o or odam chor s aiin okor cheeor sheeol qokol etol qoor cheey qykeod oeeo r choy s okeeody chodaiin cthy okody dar	or.aiin.or.o.or.odam.chor.s.aiin.okor.cheeor.sheeol.qokol.et???ol.qoor.cheey.qykeod.oeeo.r.choy.s<->okeeody<->chodaiin.cthy.okody.dar
199	f101v	f101v.21	21	+P0	+	P	0	P	A	1	S	y	0	1	13	ycheor oo dain cheokal ody cheeods oraiin qoeey cthey eocthy dain cheod dydy	ycheor.o[?:e]o.dain.cheokal.{ykh}ody.cheeods.oraiin.qoeey.cthey.???eocthy.dain.cheod?.dydy<$>
199	f101v	f101v.22	22	+P0	+	P	0	P	A	1	S	y	1	0	21	ksear lol keeol otal or ol aiin okeod ey dain olcheol opcheol cthey qekeoldy qocthor sheody qoey odaiin shoytolaiin sodaiin dy	<%>ksear.lol,keeol.otal.or.ol.aiin.okeod.{ykh}ey.dain.olcheol.???opcheol.cthey.qekeoldy.qocthor.sheody.qo{ckhh}ey.odaiin.shoytolaiin.?sodaiin,dy
199	f101v	f101v.23	23	+P0	+	P	0	P	A	1	S	y	0	0	24	yaiin ol olor daiin okeey qok ykeol daiin qockhy daiin olchdar qokeol dol oraiin oldaiin keeol rch qokeeeor s ydy cheor okeey choldy dar	yaiin.ol,olor.daiin.okeey.qok.ykeol.daiin.qockhy.daiin.olch???dar.qokeol.dol.oraiin.oldaiin.keeol@138;,rch.qokeeeor.s,ydy.cheor.okeey.choldy.dar
199	f101v	f101v.24	24	+P0	+	P	0	P	A	1	S	y	0	1	17	teeeol sheol qokeor ol olcho r chokey chor ctheey daiindaiin cheeody cheey keo cheol daiiin deeor cheedy	teeeol.sheol.qokeor.{ykh}ol.olcho.r.chokey.chor.ctheey.daiin???daiin.cheeody.cheey,keo.cheol.daiiin.deeor.cheedy<$>
199	f101v	f101v.25	25	+P0	+	P	0	P	A	1	S	y	1	0	21	daiin dair yteol chor qockhol daiin ckheey chey kchey daoiin okeey ckheo l cheody kcheol daiin eteeos ctheody ctheo ckhosh olchor	<%>daiin.dair.yteol.chor.qockhol.daiin.ckheey.chey.kchey.da???oiin.okeey.ckheo,l,cheody.kcheol.daiin.etee[o:y]s.ctheody.ctheo.ckhosh[?:e].olchor
199	f101v	f101v.26	26	+P0	+	P	0	P	A	1	S	y	0	0	23	olaiin okeol cheo kol ches sheey qoor qokeody cheor okeo oiin cheey cthey ory ctheey qokeey shol ody cheol oralar shey qokar ary	olaiin.okeol.cheo.kol.ches.sheey.qoor.qokeody.cheor.okeo.???oiin.cheey.cthey.ory.ctheey.qokeey.shol.ody.cheol.oralar.shey.qokar,ary
199	f101v	f101v.27	27	+P0	+	P	0	P	A	1	S	y	0	0	21	sal chol choly okeey dal qol shckheol chol cthear keeol cheeo ol chs oraiin qokeeey soiin qodaiin cheol qokeey daiin cheodam	sal.chol.choly.okeey.dal.qol.shckheol.chol.cthear.keeol.???cheeo.ol,chs.oraiin.qokeeey.soiin.qodaiin.cheol.qokeey.daiin.cheodam
199	f101v	f101v.28	28	+Pc	+	P	c	P	A	1	S	y	0	1	10	teol cheol etchey cheo r cheol cthol cholaiin chol qkar	teol.cheol.etchey.???cheo,r.cheol.cthol.cholaiin.chol,qkar<$>
200	f102r1	f102r1.1	1	@Lc	@	L	c	P	A	1	S	z	0	0	1	daarod	<!201a>daarod
200	f102r1	f102r1.2	2	@Lf	@	L	f	P	A	1	S	z	0	0	1	otodeeodor	<!201b>otodeeodor
200	f102r1	f102r1.3	3	@P0	@	P	0	P	A	1	S	z	1	0	7	polaiin shocthy qoteol loiiin oteeor cpheodar sholdaiin	<%>polaiin.shocthy.qoteol.loiiin.oteeor.cpheodar.sholdaiin
200	f102r1	f102r1.4	4	+P0	+	P	0	P	A	1	S	z	0	0	7	dsheody okeeoy kod chkeeody daraiiin ctheoly qokcheololain	dsheody.okeeoy.kod[?:a].chkeeody.daraiiin.ctheoly.qokcheololain
200	f102r1	f102r1.5	5	+P0	+	P	0	P	A	1	S	z	0	0	10	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	ytol.sheol.she.olaiin.orain.oraroekeol.chol.ekey.qokol.dain
200	f102r1	f102r1.6	6	+P0	+	P	0	P	A	1	S	z	0	1	4	daiin ykeeol oldy okodaiin	daiin.ykeeol.oldy.okodaiin<$>
200	f102r1	f102r1.7	7	@Lc	@	L	c	P	A	1	S	z	0	0	1	okolaly	<!202a>okolaly
200	f102r1	f102r1.8	8	@P0	@	P	0	P	A	1	S	z	1	0	8	pshodaiin qoorar chopy chofol daiin oteol qoteol doly	<%>pshodaiin.qoorar.chopy<->chofol.daiin.oteol.qoteol.doly
200	f102r1	f102r1.9	9	+P0	+	P	0	P	A	1	S	z	0	0	7	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	daiin.orsheoldy.qokeol<->oteeody.lshodykeodal.qokshdy,sy
200	f102r1	f102r1.10	10	+P0	+	P	0	P	A	1	S	z	0	0	9	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy	ycheol.sholdy.chol.chol.ykeeol.dol.doleodaiin.dal.cthedy
200	f102r1	f102r1.11	11	+P0	+	P	0	P	A	1	S	z	0	1	8	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	dcheo.qockhy.sol,sheey.okeody.qokeodol.shockhey.oleeol<$>
200	f102r1	f102r1.12	12	@Lc	@	L	c	P	A	1	S	z	0	0	1	ddardsh	<!203a>ddardsh
200	f102r1	f102r1.13	13	@P0	@	P	0	P	A	1	S	z	1	0	7	teesody qoeol olcheor qokey okshey qokeol sheofoly	<%>teesody.qoeol.olcheor.qokey.okshey.qokeol.sheofol{ckhh}y
200	f102r1	f102r1.14	14	+P0	+	P	0	P	A	1	S	z	0	0	11	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	doeey.keeol.qokeo.daor.shey.qoteol.okol.chos.s.or.oeeaiin
200	f102r1	f102r1.15	15	+P0	+	P	0	P	A	1	S	z	0	0	9	or chol daiin dykeor sheey qokeody dor os ykeeykam	or.chol.daiin.dykeor.sheey.qokeody.dor.os.ykeeykam
200	f102r1	f102r1.16	16	+P0	+	P	0	P	A	1	S	z	0	0	10	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	ddor.chordam<->soraiin.ykeey,dy.okeol.doeoear<->s.aral.dor
200	f102r1	f102r1.17	17	+P0	+	P	0	P	A	1	S	z	0	1	6	ydar arody oldaiin sody chockhy oly	ydar,arody<->oldaiin.sody.chockhy,oly<$>
201	f102r2	f102r2.1	1	@Lc	@	L	c	P	A	1	S	z	0	0	1	kodaiig	kodaiig
201	f102r2	f102r2.2	2	@P0	@	P	0	P	A	1	S	z	1	0	8	lsais azg cheey cfhey por aiin chefol y	<%>lsais.azg.cheey.cfhey.por,aiin.chefol,y
201	f102r2	f102r2.3	3	+P0	+	P	0	P	A	1	S	z	0	0	6	ycheor olaiin olsho qokol olaiin oldam	ycheor.olaiin.olsho.qokol.olaiin.oldam
201	f102r2	f102r2.4	4	+P0	+	P	0	P	A	1	S	z	0	0	7	daiin ckheeol oldor okol cheodor sor airam	daiin.ckheeol.oldor.okol.cheodor.sor.airam
201	f102r2	f102r2.5	5	+P0	+	P	0	P	A	1	S	z	0	0	8	tor sheo or chey qoor yteor chol choky	tor.sheo.or.chey.qoor.yteor.chol.choky
201	f102r2	f102r2.6	6	+P0	+	P	0	P	A	1	S	z	0	1	9	daiin okody qokeody okeol dor chckhy oteod s orsy	daiin.okody.qokeody.okeol.dor.chckhy.oteod.s,orsy<$>
201	f102r2	f102r2.7	7	@Lc	@	L	c	P	A	1	S	z	0	0	1	okrolda	ok[?:o]rolda
201	f102r2	f102r2.8	8	@P0	@	P	0	P	A	1	S	z	1	0	9	kolor olaiin opor shey opolkod odain sheo qoeol shey	<%>kolor.olaiin.opor.shey.opolkod.odain.sheo.qoeol.shey
201	f102r2	f102r2.9	9	+P0	+	P	0	P	A	1	S	z	0	0	9	dor oiin okeody qokeol sheoy qoochey ckheol sheey skeekyd	dor.oiin.okeody.qokeol.sheoy.qo[o:d]chey.ckheol.sheey.skeekyd
201	f102r2	f102r2.10	10	+P0	+	P	0	P	A	1	S	z	0	0	9	shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey	shockhy.qockhey.sol.eeey.dol.cheol.doaiin.qkeeey.cthey
201	f102r2	f102r2.11	11	+P0	+	P	0	P	A	1	S	z	0	0	12	kockhas okor ykeey okeey qokeey dol ol sheody okey da l y	kockhas.okor.ykeey.okeey.qokeey.dol.ol.sheody.okey.da,l,{cthhh}y
201	f102r2	f102r2.12	12	+P0	+	P	0	P	A	1	S	z	0	1	10	ytchy o l ockhy okeey cheody saiin dol ockhy okeady	ytchy.o,l,ockhy.okeey.cheody.saiin.dol.ockhy.okeady<$>
201	f102r2	f102r2.13	13	@Lc	@	L	c	P	A	1	S	z	0	0	1	loeekadag	loeekadag<!top word>
201	f102r2	f102r2.14	14	+Lc	+	L	c	P	A	1	S	z	0	0	1	osheal	oshea??l<!middle word>
201	f102r2	f102r2.15	15	+Lc	+	L	c	P	A	1	S	z	0	0	1	sodch	so???dch<!bottom word>
201	f102r2	f102r2.16	16	@P0	@	P	0	P	A	1	S	z	1	0	8	ol dody cthol soeees ykeody qokeey qotchy soefchocphy	<%>{c@132;h}ol.d{c@133;h}ody.cthol,soeees.ykeody.qokeey.qotchy.soefchocphy
201	f102r2	f102r2.17	17	+P0	+	P	0	P	A	1	S	z	0	0	10	ykeockhey okey qokeeo ckhey qokey desey qyoeey dol chkey choky	ykeockhey.okey.qokeeo.ckhey.qokey.desey.qyoeey.dol.chkey.choky
201	f102r2	f102r2.18	18	+P0	+	P	0	P	A	1	S	z	0	0	11	otol shey qockhey dol shey dol sheey qokol daiin oky oky	otol.shey.qockhey.dol.shey.dol.sheey.qokol.daiin.oky.oky
201	f102r2	f102r2.19	19	+P0	+	P	0	P	A	1	S	z	0	0	12	qokeod okeal okeo l y cheo ckhey qody qokey ody keeody chody	qokeod.okeal.okeo,l.y,cheo.ckhey.q{kh}ody.qokey.ody.keeody.chody
201	f102r2	f102r2.20	20	+P0	+	P	0	P	A	1	S	z	0	1	9	ykeey keeol cheos ydeeal cheody ykeea d o lchey	ykeey.keeol.cheos.ydeeal.cheody.ykeea,d,o,lchey<$>
201	f102r2	f102r2.21	21	@Lf	@	L	f	P	A	1	S	z	0	0	1	koldarod	<!212>koldarod
201	f102r2	f102r2.22	22	@Lf	@	L	f	P	A	1	S	z	0	0	1	odalydary	<!213>odalydary
202	f102v2	f102v2.1	1	@Lc	@	L	c	P	A	1	S	z	0	0	1	porshols	<!214a>porshols
202	f102v2	f102v2.2	2	+Lc	+	L	c	P	A	1	S	z	0	0	1	soaimy	<!214b>soaimy
202	f102v2	f102v2.3	3	@Lf	@	L	f	P	A	1	S	z	0	0	1	oror	<!214c>oror
202	f102v2	f102v2.4	4	@Lf	@	L	f	P	A	1	S	z	0	0	1	chor	<!215>chor
202	f102v2	f102v2.5	5	@Lf	@	L	f	P	A	1	S	z	0	0	1	sachy	<!216>sachy
202	f102v2	f102v2.6	6	@Lf	@	L	f	P	A	1	S	z	0	0	1	okeos	<!217>okeo[s:r]
202	f102v2	f102v2.7	7	@Lf	@	L	f	P	A	1	S	z	0	0	1	okol	<!218>okol
202	f102v2	f102v2.8	8	@Lf	@	L	f	P	A	1	S	z	0	0	1	otory	<!219>otory
202	f102v2	f102v2.9	9	@Lf	@	L	f	P	A	1	S	z	0	0	1	ok	<!220>ok?
202	f102v2	f102v2.10	10	@Lf	@	L	f	P	A	1	S	z	0	0	1	okody	<!221>okody
202	f102v2	f102v2.11	11	@Lf	@	L	f	P	A	1	S	z	0	0	1	cheor	<!222>cheor
202	f102v2	f102v2.12	12	@Lf	@	L	f	P	A	1	S	z	0	0	1	okoroeey	<!223>okoroeey
202	f102v2	f102v2.13	13	@Lf	@	L	f	P	A	1	S	z	0	0	1	opchy	<!224>opchy
202	f102v2	f102v2.14	14	@Lf	@	L	f	P	A	1	S	z	0	0	1	sarol	<!225>sarol
202	f102v2	f102v2.15	15	@Lf	@	L	f	P	A	1	S	z	0	0	1	olrodar	<!226>olrodar
202	f102v2	f102v2.16	16	@Lf	@	L	f	P	A	1	S	z	0	0	1	tod	<!227>to[d:?]?
202	f102v2	f102v2.17	17	@P0	@	P	0	P	A	1	S	z	1	0	8	podeesho oteeos sheor qoteeo ch y shkeey chekeod	<%>podeesho.oteeos.sheor.qo[t:k]eeo,ch,{ckhh}y.shkeey.chekeod
202	f102v2	f102v2.18	18	+P0	+	P	0	P	A	1	S	z	0	0	6	ocheos chyokeor okeol okeol shy y	ocheos.chyokeor.okeol.okeol.shy,y
202	f102v2	f102v2.19	19	+P0	+	P	0	P	A	1	S	z	0	0	13	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	deeeo.qoeeor.o,eo{ikh}y.cheos.o.l.o,r.o,l.okeeos.ain
202	f102v2	f102v2.20	20	+P0	+	P	0	P	A	1	S	z	0	0	12	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc	qokeor.cho.keeol.okeeey.qokeody.chockhey.qokeey.dol.ol.sheeoy.tody.cheoc?
202	f102v2	f102v2.21	21	+P0	+	P	0	P	A	1	S	z	0	0	14	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey.s.od,eey.okeeor.cheol.os,oiin.oeees.okear.chey.keey.saiin.oteo
202	f102v2	f102v2.22	22	+P0	+	P	0	P	A	1	S	z	0	0	15	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho	dain.or.aiin.cheol.s,oiir.chol.sheey.qockhy.ol.keo,r.okeody.okeor.cho?
202	f102v2	f102v2.23	23	+P0	+	P	0	P	A	1	S	z	0	1	7	okey okey shey okey oiees or eey	okey.okey.shey.okey.oiees.or,eey<$>
202	f102v2	f102v2.24	24	@Lc	@	L	c	P	A	1	S	z	0	0	1	okolky	<!229a>okolky
202	f102v2	f102v2.25	25	@Lf	@	L	f	P	A	1	S	z	0	0	1	osain	<!229>osain
202	f102v2	f102v2.26	26	@Lf	@	L	f	P	A	1	S	z	0	0	1	aiky	<!230>aiky
202	f102v2	f102v2.27	27	@Lf	@	L	f	P	A	1	S	z	0	0	1	okeeoraiin	<!231>okeeoraiin
202	f102v2	f102v2.28	28	@Lf	@	L	f	P	A	1	S	z	0	0	1	okockhy	<!232>okockhy
202	f102v2	f102v2.29	29	@Lf	@	L	f	P	A	1	S	z	0	0	1	os	<!233>os
202	f102v2	f102v2.30	30	@P0	@	P	0	P	A	1	S	z	1	0	9	pydchy odiy pcheady qoekeey oteey qokeod sheey opaiin deear	<%>pyd[ch:?]y.od[i:e]y.pcheady.qoekeey.oteey.qokeod,sheey.opaiin.deear
202	f102v2	f102v2.31	31	+P0	+	P	0	P	A	1	S	z	0	0	9	oldeey ckhy sheeody eeos sheshe oeeor ykeear chekeey ykory	oldeey.ckhy.sheeody.eeos.sheshe<!corr?>.oeeor.ykeear.chekeey.ykory
202	f102v2	f102v2.32	32	+P0	+	P	0	P	A	1	S	z	0	0	12	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar.cheor.shoar.okeol.shoy.s.ar.oky.cheeor.ol.daiin.sy
202	f102v2	f102v2.33	33	+P0	+	P	0	P	A	1	S	z	0	0	12	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor.sho.?keeeos.cheor.o,s,al.chos,aiiin.o,ky.okaraiin
202	f102v2	f102v2.34	34	+P0	+	P	0	P	A	1	S	z	0	0	8	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	sorshey.okeeor.sheockhey.qokeos.okchol.ctheor.okey.sal
202	f102v2	f102v2.35	35	+P0	+	P	0	P	A	1	S	z	0	0	10	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	ychor.sheol.por.sheeor.shekeey.qoky.cheo,teody.qokeol.daiin
202	f102v2	f102v2.36	36	+P0	+	P	0	P	A	1	S	z	0	0	9	okeeor cheey okeey sor eeey okey okey okeey qokeor	okeeor.cheey.okeey.sor.eeey.okey.okey.okeey.qokeor
202	f102v2	f102v2.37	37	+P0	+	P	0	P	A	1	S	z	0	0	10	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	tchor,ar.chey.kor.or.cthey.qoeeey.qokeey.okeoroly.sar
202	f102v2	f102v2.38	38	+P0	+	P	0	P	A	1	S	z	0	0	10	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dar.cheey.ckheey.qokeor.okey.chos.sho.ykeey.okeeo.ra[in:i?]
202	f102v2	f102v2.39	39	+P0	+	P	0	P	A	1	S	z	0	1	4	yotaiin cheor cheekey orain	yotaiin.cheor.cheekey.orain<$>
203	f102v1	f102v1.1	1	@Lc	@	L	c	P	A	1	S	z	0	0	1	keoraiiin	<!234a>keoraiiin
203	f102v1	f102v1.2	2	@Lf	@	L	f	P	A	1	S	z	0	0	1	okeody	<!234b>okeody
203	f102v1	f102v1.3	3	@Lf	@	L	f	P	A	1	S	z	0	0	1	okeody	<!235>okeody
203	f102v1	f102v1.4	4	@Lf	@	L	f	P	A	1	S	z	0	0	1	daiisaly	<!236>daiisaly
203	f102v1	f102v1.5	5	@Lf	@	L	f	P	A	1	S	z	0	0	1	ypary	<!237>ypary
203	f102v1	f102v1.6	6	@Lf	@	L	f	P	A	1	S	z	0	0	1	opchyt	<!238>opchyt{cy}
203	f102v1	f102v1.7	7	@P0	@	P	0	P	A	1	S	z	1	0	8	poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody	<%>poaiin.ockhey.pchol.doiin.shey.shockhsy.sheocthy.qokeody
