alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
234	GDT581-I1283	ACTION_ALIAS	f83r	G407-S618	G407-E3675	qolchey	f83r.25	F83_P4	F83_LOWER_COUPLED	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P4	ZERO__BOUNDARY_REPAIR_ONLY
235	GDT581-I1284	ACTION_ALIAS	f83r	G407-S619	G407-E3679	otal	f83r.25	F83_P4	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3678	chedy	f83r.25	F83_P4	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
236	GDT581-I1285	ACTION_ALIAS	f83r	G407-S619	G407-E3680	otchey	f83r.26	F83_P4	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3678	chedy	f83r.25	F83_P4	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
237	GDT581-I1286	ACTION_ALIAS	f83r	G407-S621	G407-E3686	dain	f83r.27	F83_P4	F83_LOWER_COUPLED	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P4	ZERO__BOUNDARY_REPAIR_ONLY
238	GDT581-I1287	ACTION_ALIAS	f83r	G407-S626	G407-E3696	oldy	f83r.28	F83_P4	F83_LOWER_COUPLED	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P4	ZERO__BOUNDARY_REPAIR_ONLY
239	GDT581-I1288	ACTION_ALIAS	f83r	G407-S627	G407-E3699	qody	f83r.29	F83_P4	F83_LOWER_COUPLED	SH	SAME_STATEMENT_EVENT	G407-E3698	cheey	f83r.29	F83_P4	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
240	GDT581-I1289	ACTION_ALIAS	f83r	G407-S628	G407-E3701	oldy	f83r.29	F83_P4	F83_LOWER_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3700	kesd	f83r.29	F83_P4	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
241	GDT581-I1290	ACTION_ALIAS	f83r	G407-S633	G407-E3710	ldy	f83r.31	F83_P5	F83_LOWER_COUPLED	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P5	ZERO__BOUNDARY_REPAIR_ONLY
242	GDT581-I1291	ACTION_ALIAS	f83r	G407-S635	G407-E3715	sy	f83r.33	F83_P5	F83_LOWER_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3714	qokey	f83r.32	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
243	GDT581-I1292	ACTION_ALIAS	f83r	G407-S635	G407-E3717	aiin	f83r.33	F83_P5	F83_LOWER_COUPLED	S	SAME_STATEMENT_EVENT	G407-E3716	s	f83r.33	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
244	GDT581-I1293	ACTION_ALIAS	f83r	G407-S636	G407-E3731	aiin	f83r.36	F83_P5	F83_LOWER_COUPLED	S	SAME_STATEMENT_EVENT	G407-E3730	sor	f83r.36	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
245	GDT581-I1294	ACTION_ALIAS	f83r	G407-S636	G407-E3732	shy	f83r.36	F83_P5	F83_LOWER_COUPLED	S	SAME_STATEMENT_EVENT	G407-E3730	sor	f83r.36	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
246	GDT581-I1295	ACTION_ALIAS	f83r	G407-S637	G407-E3736	sol	f83r.37	F83_P5	F83_LOWER_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3735	qoky	f83r.36	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
247	GDT581-I1296	ACTION_ALIAS	f83r	G407-S640	G407-E3741	or	f83r.38	F83_P5	F83_LOWER_COUPLED	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P5	ZERO__BOUNDARY_REPAIR_ONLY
248	GDT581-I1297	ACTION_ALIAS	f83r	G407-S640	G407-E3742	chey	f83r.38	F83_P5	F83_LOWER_COUPLED	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P5	ZERO__BOUNDARY_REPAIR_ONLY
249	GDT581-I1298	ACTION_ALIAS	f83r	G407-S640	G407-E3744	dairydy	f83r.38	F83_P5	F83_LOWER_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3743	qockhey	f83r.38	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
250	GDT581-I1299	ACTION_ALIAS	f83r	G407-S643	G407-E3755	dal	f83r.41	F83_P5	F83_LOWER_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3754	qolkain	f83r.41	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
251	GDT581-I1300	ACTION_ALIAS	f83r	G407-S643	G407-E3756	sol	f83r.42	F83_P5	F83_LOWER_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3754	qolkain	f83r.41	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
252	GDT581-I1301	ACTION_ALIAS	f83r	G407-S643	G407-E3757	ol	f83r.42	F83_P5	F83_LOWER_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3754	qolkain	f83r.41	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
253	GDT581-I1302	ACTION_ALIAS	f83r	G407-S643	G407-E3759	l	f83r.42	F83_P5	F83_LOWER_COUPLED	T	SAME_STATEMENT_EVENT	G407-E3758	chcthdy	f83r.42	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
254	GDT581-I1303	ACTION_ALIAS	f83r	G407-S643	G407-E3762	daiin	f83r.43	F83_P5	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3761	lchdy	f83r.42	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
255	GDT581-I1304	ACTION_ALIAS	f83r	G407-S643	G407-E3765	qotal	f83r.43	F83_P5	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3764	chedy	f83r.43	F83_P5	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
256	GDT581-I1305	ACTION_ALIAS	f83r	G407-S646	G407-E3772	dal	f83r.48	F83_Q1	F83_LOWER_COUPLED	SH	SAME_STATEMENT_EVENT	G407-E3771	shedal	f83r.47	F83_Q1	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
257	GDT581-I1306	ACTION_ALIAS	f83r	G407-S646	G407-E3774	lol	f83r.48	F83_Q1	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3773	cheol	f83r.48	F83_Q1	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
258	GDT581-I1307	ACTION_ALIAS	f83r	G407-S646	G407-E3776	aiin	f83r.48	F83_Q1	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3775	chdal	f83r.48	F83_Q1	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
259	GDT581-I1308	ACTION_ALIAS	f83r	G407-S646	G407-E3777	sol	f83r.49	F83_Q1	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3775	chdal	f83r.48	F83_Q1	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
260	GDT581-I1309	ACTION_ALIAS	f83r	G407-S646	G407-E3778	daiiin	f83r.49	F83_Q1	F83_LOWER_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3775	chdal	f83r.48	F83_Q1	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
261	GDT581-I1310	ACTION_ALIAS	f83r	G407-S647	G407-E3783	ol	f83r.52	F83_Q2	F83_LOWER_COUPLED	R	SAME_STATEMENT_EVENT	G407-E3782	raly	f83r.52	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
262	GDT581-I1311	ACTION_ALIAS	f83r	G407-S647	G407-E3786	qotar	f83r.53	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
263	GDT581-I1312	ACTION_ALIAS	f83r	G407-S647	G407-E3787	ol	f83r.53	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
264	GDT581-I1313	ACTION_ALIAS	f83r	G407-S647	G407-E3788	daiin	f83r.54	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
265	GDT581-I1314	ACTION_ALIAS	f83r	G407-S647	G407-E3789	ol	f83r.54	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
266	GDT581-I1315	ACTION_ALIAS	f83r	G407-S647	G407-E3790	dain	f83r.54	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
267	GDT581-I1316	ACTION_ALIAS	f83r	G407-S647	G407-E3791	chey	f83r.54	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
268	GDT581-I1317	ACTION_ALIAS	f83r	G407-S647	G407-E3792	ldalor	f83r.54	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
269	GDT581-I1318	ACTION_ALIAS	f83r	G407-S647	G407-E3793	sol	f83r.55	F83_Q2	F83_LOWER_COUPLED	CH	SAME_STATEMENT_EVENT	G407-E3785	cheol	f83r.53	F83_Q2	F83_LOWER_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
270	GDT581-I2649	OBJECT_ALIAS	f77r	G407-S311	G407-E2400	olkedy	f77r.9	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2399	dylches	f77r.9	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
271	GDT581-I2650	OBJECT_ALIAS	f77r	G407-S312	G407-E2402	tolchd	f77r.10	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2401	loly	f77r.9	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
272	GDT581-I2651	OBJECT_ALIAS	f77r	G407-S312	G407-E2403	ar	f77r.10	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2401	loly	f77r.9	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
273	GDT581-I2652	OBJECT_ALIAS	f77r	G407-S312	G407-E2406	qotedy	f77r.10	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2405	qotaiin	f77r.10	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
274	GDT581-I2653	OBJECT_ALIAS	f77r	G407-S313	G407-E2407	qokol	f77r.10	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
275	GDT581-I2654	OBJECT_ALIAS	f77r	G407-S313	G407-E2411	sal	f77r.10	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2410	chetey	f77r.10	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
276	GDT581-I2655	OBJECT_ALIAS	f77r	G407-S313	G407-E2412	qoteedy	f77r.11	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2410	chetey	f77r.10	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
277	GDT581-I2656	OBJECT_ALIAS	f77r	G407-S314	G407-E2414	shedy	f77r.11	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2413	qokaiin	f77r.11	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
278	GDT581-I2657	OBJECT_ALIAS	f77r	G407-S315	G407-E2415	chol	f77r.11	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
279	GDT581-I2658	OBJECT_ALIAS	f77r	G407-S315	G407-E2416	shedy	f77r.11	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
280	GDT581-I2659	OBJECT_ALIAS	f77r	G407-S316	G407-E2418	qokeedy	f77r.11	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2417	shcthey	f77r.11	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
281	GDT581-I2660	OBJECT_ALIAS	f77r	G407-S317	G407-E2419	oteedy	f77r.11	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
282	GDT581-I2661	OBJECT_ALIAS	f77r	G407-S318	G407-E2420	cham	f77r.11	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
283	GDT581-I2662	OBJECT_ALIAS	f77r	G407-S318	G407-E2421	solteedy	f77r.12	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
284	GDT581-I2663	OBJECT_ALIAS	f77r	G407-S319	G407-E2422	qoteedy	f77r.12	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
285	GDT581-I2664	OBJECT_ALIAS	f77r	G407-S320	G407-E2423	qodeedy	f77r.12	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
286	GDT581-I2665	OBJECT_ALIAS	f77r	G407-S321	G407-E2427	shealol	f77r.12	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2426	shedaiin	f77r.12	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
287	GDT581-I2666	OBJECT_ALIAS	f77r	G407-S321	G407-E2428	ched	f77r.12	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2426	shedaiin	f77r.12	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
288	GDT581-I2667	OBJECT_ALIAS	f77r	G407-S321	G407-E2429	qokeedy	f77r.13	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2426	shedaiin	f77r.12	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
289	GDT581-I2668	OBJECT_ALIAS	f77r	G407-S322	G407-E2430	qol	f77r.13	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
290	GDT581-I2669	OBJECT_ALIAS	f77r	G407-S322	G407-E2431	sheedy	f77r.13	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
291	GDT581-I2670	OBJECT_ALIAS	f77r	G407-S323	G407-E2432	shol	f77r.13	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
292	GDT581-I2671	OBJECT_ALIAS	f77r	G407-S323	G407-E2433	tedy	f77r.13	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
293	GDT581-I2672	OBJECT_ALIAS	f77r	G407-S324	G407-E2436	qokedy	f77r.13	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2435	lsheedy	f77r.13	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
294	GDT581-I2673	OBJECT_ALIAS	f77r	G407-S325	G407-E2437	qolal	f77r.13	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
295	GDT581-I2674	OBJECT_ALIAS	f77r	G407-S325	G407-E2441	sheeol	f77r.14	F77_P1	F77_TOP_ARCH	AIN	SAME_STATEMENT_EVENT	G407-E2440	sain	f77r.14	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
296	GDT581-I2675	OBJECT_ALIAS	f77r	G407-S325	G407-E2442	qoteedy	f77r.14	F77_P1	F77_TOP_ARCH	AIN	SAME_STATEMENT_EVENT	G407-E2440	sain	f77r.14	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
297	GDT581-I2676	OBJECT_ALIAS	f77r	G407-S326	G407-E2444	shedy	f77r.14	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2443	qokaiin	f77r.14	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
298	GDT581-I2677	OBJECT_ALIAS	f77r	G407-S327	G407-E2445	qokeedy	f77r.14	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
299	GDT581-I2678	OBJECT_ALIAS	f77r	G407-S328	G407-E2446	qotedy	f77r.14	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
300	GDT581-I2679	OBJECT_ALIAS	f77r	G407-S329	G407-E2447	qokeedy	f77r.15	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
301	GDT581-I2680	OBJECT_ALIAS	f77r	G407-S330	G407-E2448	shedy	f77r.15	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
302	GDT581-I2681	OBJECT_ALIAS	f77r	G407-S331	G407-E2449	qotol	f77r.15	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
303	GDT581-I2682	OBJECT_ALIAS	f77r	G407-S331	G407-E2450	shedy	f77r.15	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
304	GDT581-I2683	OBJECT_ALIAS	f77r	G407-S332	G407-E2453	qokeed	f77r.15	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2452	sheety	f77r.15	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
305	GDT581-I2684	OBJECT_ALIAS	f77r	G407-S332	G407-E2455	lchedy	f77r.15	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2454	y	f77r.15	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
306	GDT581-I2685	OBJECT_ALIAS	f77r	G407-S333	G407-E2456	lol	f77r.15	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
307	GDT581-I2686	OBJECT_ALIAS	f77r	G407-S333	G407-E2457	sshedy	f77r.16	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
308	GDT581-I2687	OBJECT_ALIAS	f77r	G407-S334	G407-E2461	shedy	f77r.16	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2460	qokaiin	f77r.16	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
309	GDT581-I2688	OBJECT_ALIAS	f77r	G407-S335	G407-E2462	qolcheedy	f77r.16	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
310	GDT581-I2689	OBJECT_ALIAS	f77r	G407-S336	G407-E2463	qokeedy	f77r.16	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
311	GDT581-I2690	OBJECT_ALIAS	f77r	G407-S337	G407-E2464	lol	f77r.16	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
