target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0430	f81v	f81	f81v.18	B	B	2	3	cheky	4	1	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheky	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0431	f81v	f81	f81v.18	B	B	2	5	shedy	6	1	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: feuchtes Ergebnis, Form I	1	1	G776-SPAN-080	shedy	feuchtes Ergebnis, Form I	MOIST_RESULT	C2	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-080	NONE	NONE	NONE	MOIST_RESULT	C2	1	f81v.18@6	0	0	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-080	NONE	C2	1	f81v.18@6	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0432	f81v	f81	f81v.19	B	B	2	2	shedy	3	0	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	shedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0434	f81v	f81	f81v.25	B	B	2	7	chey	8	1	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: trockene Form I	1	1	G776-SPAN-081	chey	trockene Form I	DRY_STATE	C2	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: trockene Form I	1	G776-SPAN-081	NONE	NONE	NONE	DRY_STATE	C2	1	f81v.25@8	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: trockene Form I	1	G776-SPAN-081	NONE	C2	1	f81v.25@8	0	0	0	0	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0435	f82r	f82	f82r.16	B	B	2	7	s	8	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	s	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0436	f82r	f82	f82r.31	B	B	2	2	rsheedy	3	1	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	rsheedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Bezugsfeld: Feuchtresultat II	1	G777-S020	rsheedy	r	sheedy	MOIST_RESULT_II	C1	1	f82r.31@3	1	0	GDT737 registriert die vollständige H3-Ganzform und den body als angefeuchtetes oder eingeweichtes Ergebnis Form II	Feucht gegen eingeweicht und Ergebnis gegen Zustand bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Bezugsfeld: Feuchtresultat II	1	G777-S020	NONE	C1	1	f82r.31@3	0	0	0	0	0	0	GDT737 registriert die vollständige H3-Ganzform und den body als angefeuchtetes oder eingeweichtes Ergebnis Form II	Feucht gegen eingeweicht und Ergebnis gegen Zustand bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0437	f82r	f82	f82r.33	B	B	2	2	cheol	3	1	sain ol cheol ey cheor chey	INHERITED_GDT775	Ansatz:	1	0	NONE	cheol	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0438	f82v	f82	f82v.12	B	B	2	4	qoky	5	1	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Wärmezustand: heiß, Anfangsform	1	1	G776-SPAN-082	qoky	heiße Anfangsform	HEAT_STATE	C1	GDT734 strong exact whole and two medial targets	state versus operation remains open	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	NONE	NONE	HEAT_STATE	C1	1	f82v.12@5	0	0	GDT734 strong exact whole and two medial targets	state versus operation remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	C1	1	f82v.12@5	0	0	0	0	0	0	GDT734 strong exact whole and two medial targets	state versus operation remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0439	f82v	f82	f82v.30	B	B	2	8	r	9	1	pol olor chey qokain shedy qokaiin olchesy ol r aindar	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Spätbezug: folgendes Wertfeld	1	1	G776-SPAN-083	r	Spätbezugsfeld	LATE_REFERENCE	C0	three medial targets plus GDT737 nested-H3 body candidate and H3 position role; two are followed by ain or aiin and have fused rain or raiin comparators	single-glyph segmentation open; reference versus close remains unresolved; no root or material semantics	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	NONE	NONE	LATE_REFERENCE	C0	1	f82v.30@9	0	0	three medial targets plus GDT737 nested-H3 body candidate and H3 position role; two are followed by ain or aiin and have fused rain or raiin comparators	single-glyph segmentation open; reference versus close remains unresolved; no root or material semantics	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	C0	1	f82v.30@9	0	0	0	0	0	0	three medial targets plus GDT737 nested-H3 body candidate and H3 position role; two are followed by ain or aiin and have fused rain or raiin comparators	single-glyph segmentation open; reference versus close remains unresolved; no root or material semantics	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0441	f83r	f83	f83r.42	B	B	2	2	chcthdy	3	0	sol ol chcthdy l chedy lchdy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chcthdy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0442	f83r	f83	f83r.52	B	B	2	4	NONE	0	0	solkeey qekey raly ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0443	f83r	f83	f83r.53	B	B	2	4	NONE	0	0	solchkal cheol qotar ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0444	f83r	f83	f83r.54	B	B	2	2	dain	3	1	daiin ol dain chey ldalor	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Wert: Stufe II	1	1	G776-SPAN-084	dain	Wertslot II	VALUE_AMOUNT	C0	GDT734 exact whole and two medial targets	new context exceeds named-field scope; dose versus value open	EXACT_MEDIAL_OL_SPAN_EXTRAPOLATION	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wert: Stufe II	1	G776-SPAN-084	NONE	NONE	NONE	VALUE_AMOUNT	C0	1	f83r.54@3	0	0	GDT734 exact whole and two medial targets	new context exceeds named-field scope; dose versus value open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wert: Stufe II	1	G776-SPAN-084	NONE	C0	1	f83r.54@3	0	0	0	0	0	0	GDT734 exact whole and two medial targets	new context exceeds named-field scope; dose versus value open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0446	f83v	f83	f83v.29	B	B	2	1	cheal	2	1	ol cheal shedy chey tal shedal dalshdy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheal	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0449	f85r1	f85	f85r1.6	T	B	2	6	shedy	7	1	roraiin shey pchey qokeey chor ol shedy	INHERITED_GDT775	und	1	0	NONE	shedy	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0450	f85r1	f85	f85r1.11	T	B	2	2	shdair	3	1	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	shdair	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0451	f85r1	f85	f85r1.13	T	B	2	7	s	8	1	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	INHERITED_GDT775	Menge:	1	0	NONE	s	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_SPLIT_FIELD	Menge: drei Drachmen	1	G777-S021	saiin	s	aiin	QUANTITY_VALUE_III	C1	2	f85r1.13@8|f85r1.13@9	0	1	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Menge: drei Drachmen	1	G777-S021	NONE	C1	2	f85r1.13@8|f85r1.13@9	0	0	0	0	0	0	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0452	f85r1	f85	f85r1.13	T	B	2	10	daldy	11	0	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	INHERITED_GDT775	Ansatz:	1	0	NONE	daldy	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0453	f85r1	f85	f85r1.21	T	B	2	4	okaiin	5	1	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	INHERITED_GDT775	Ansatz:	1	0	NONE	okaiin	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0454	f85r1	f85	f85r1.27	T	B	2	7	karar	8	1	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	INHERITED_GDT775	Ansatz:	1	0	NONE	karar	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0459	f85r2	f85	f85r2.1	C	B	2	27	lkechch	28	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	lkechch	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0460	f85r2	f85	f85r2.8	C	B	2	5	oloqorain	6	0	otchedy chotey qocthey oteey ol oloqorain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	oloqorain	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0461	f85r2	f85	f85r2.23	C	B	2	1	lcheol	2	1	ol lcheol chol ol sheoly	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	lcheol	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Binnenfeld: Trockenmaterial	1	G777-S022	lcheol	l	cheol	DRY_MATERIAL	C1	1	f85r2.23@2	1	0	GDT737 registriert die vollständige H4-Ganzform und den body als Trockenmaterial	Material gegen Zubereitung und konkreter Inhalt bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Binnenfeld: Trockenmaterial	1	G777-S022	NONE	C1	1	f85r2.23@2	0	0	0	0	0	0	GDT737 registriert die vollständige H4-Ganzform und den body als Trockenmaterial	Material gegen Zubereitung und konkreter Inhalt bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0462	f85r2	f85	f85r2.23	C	B	2	4	sheoly	5	1	ol lcheol chol ol sheoly	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sheoly	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0463	f86v5	f86	f86v5.2	T	B	2	9	ytol	10	0	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	ytol	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0466	f86v5	f86	f86v5.15	T	B	2	11	chsky	12	1	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chsky	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
