unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U670	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G034	oty	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U671	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G035	oteeo	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U672	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G036	dar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U673	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G037	o	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: A3_LEFT_WHEEL_RING_TEXT: Grundwert.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U674	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G038	eykeody	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U675	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G039	dchor	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U676	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G040	char	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	Arbeitsregel des 28-Platz-Rades: Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_LEFT_RUBRIC	f69v.1	Arbeitsregel des 28-Platz-Rades	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U677	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G041	yka	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U678	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G042	chol	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U679	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G043	ykar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U680	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G044	dal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U681	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G045	ykady	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U682	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G046	iokeeor	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U683	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G047	cheey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U684	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G048	choly	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U685	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G049	ykeeal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U686	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G050	cheo	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U687	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G051	oaram	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U688	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G052	ockhy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U689	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G053	sheey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U690	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G054	aiin	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U691	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G055	y	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U692	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G056	daiial	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U693	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G057	cheody	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U694	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G058	cheal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U695	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G059	yetey	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U696	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G060	chear	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	Wetter-, Qualitäts- oder Zustandsablesung: lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	D3_STORED_APPLICATION_THREE_WHEELS	WHEN	M69_MIDDLE_QUALITY	f69v.2	Wetter-, Qualitäts- oder Zustandsablesung	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
