card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	kalter Ansatz, Mittelstufe, fertig	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26r	f26r.8	H	B	2	8	10	MEDIAL	ol	qokeedy	BILATERAL_VARIANT_OVERRIDE	ONE	otedy	ONE	y	NEITHER_EXACT	1	0	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	Grad-/Maßwert III · feucht in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · ⟦qoteedar:?⟧ · Samen-/Saatgutposten · ⟦ok:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · ⟦ytedy:?⟧ · heiß am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen.	Grad-/Maßwert III · feucht in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · ⟦qoteedar:?⟧ · Samen-/Saatgutposten · ⟦ok:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · kalter Ansatz, Mittelstufe, fertig · heiß am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen.	Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteedar:?] | Samen-/Saatgutposten | [ok:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | hiervon bis zur Mittelstufe abkühlen und fertigstellen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	IT2a supplies the published cold-preparation result while RF1b preserves only the reference edge.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26v	f26v.3	H	B	2	10	12	MEDIAL	chedy	okchdy	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	pchdar opar dar cheeol ofchdy otedy dy odar chedy ytedy okchdy g	⟦pchdar:?⟧ · ⟦opar:?⟧ · abgemessene Fraktion I · vollständig getrockneter Drogenstoff · ⟦ofchdy:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · Qualitäts-/Wertfeld geschlossen · erste Ansatzfraktion abmessen · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · heiß-trockener Ansatz am Anfang des Grades, abgeschlossen · vorstehenden Rezeptposten abschließen.	⟦pchdar:?⟧ · ⟦opar:?⟧ · abgemessene Fraktion I · vollständig getrockneter Drogenstoff · ⟦ofchdy:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · Qualitäts-/Wertfeld geschlossen · erste Ansatzfraktion abmessen · trocken in der Mitte des Grades, abgeschlossen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · heiß-trockener Ansatz am Anfang des Grades, abgeschlossen · vorstehenden Rezeptposten abschließen.	[pchdar:?] | [opar:?] | abgemessene Fraktion I | vollständig getrockneter Drogenstoff | [ofchdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | erste Ansatzfraktion abmessen | trocken in der Mitte des Grades, abgeschlossen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | vorstehenden Rezeptposten abschließen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f34r	f34r.4	H	B	2	1	10	INITIAL	BOS	daiin	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy	⟦ytedy:?⟧ · Grad-/Maßwert III · trocken in der Mitte des Grades · Menge III · feucht am Anfang des Grades · Arzneikompositum: trocken, Gradanfang · ⟦oltchedy:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · Dosis I · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut.	hiervon bis zur Mittelstufe abkühlen und fertigstellen · Grad-/Maßwert III · trocken in der Mitte des Grades · Menge III · feucht am Anfang des Grades · Arzneikompositum: trocken, Gradanfang · ⟦oltchedy:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · Dosis I · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut.	hiervon bis zur Mittelstufe abkühlen und fertigstellen | Grad-/Maßwert III | trocken in der Mitte des Grades | Menge III | feucht am Anfang des Grades | Arzneikompositum: trocken, Gradanfang | [oltchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Dosis I | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f41r	f41r.4	H	B	5	5	10	MEDIAL	schdy	y	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	⟦chdchy:?⟧ · ⟦ytcheeky:?⟧ · trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig · Samen/Saatgut, getrocknete Kurz-/Kompaktform · ⟦ytedy:?⟧ · hierzu: · vollständig getrocknete Kräutermischung · kalter Ansatz am Ende des Grades · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Dosis I.	⟦chdchy:?⟧ · ⟦ytcheeky:?⟧ · trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig · Samen/Saatgut, getrocknete Kurz-/Kompaktform · hiervon bis zur Mittelstufe abkühlen und fertigstellen · hierzu: · vollständig getrocknete Kräutermischung · kalter Ansatz am Ende des Grades · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Dosis I.	[chdchy:?] | [ytcheeky:?] | trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig | Samen/Saatgut, getrocknete Kurz-/Kompaktform | hiervon bis zur Mittelstufe abkühlen und fertigstellen | hierzu: | vollständig getrocknete Kräutermischung | kalter Ansatz am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Dosis I	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f43r	f43r.1	H	B	2	2	11	MEDIAL	tarodaiin	eeody	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar	⟦tarodaiin:?⟧ · ⟦ytedy:?⟧ · ⟦eeody:?⟧ · ⟦ofchtar:?⟧ · Arzneikompositum bis zur Mittelstufe trocknen und abschließen · ⟦ypar:?⟧ · feucht; nominal feuchtes Gut/Material · ⟦folor:?⟧ · Menge III · Kompositum auf Mittelstufe, abgeschlossen · abgemessene Fraktion I.	⟦tarodaiin:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦eeody:?⟧ · ⟦ofchtar:?⟧ · Arzneikompositum bis zur Mittelstufe trocknen und abschließen · ⟦ypar:?⟧ · feucht; nominal feuchtes Gut/Material · ⟦folor:?⟧ · Menge III · Kompositum auf Mittelstufe, abgeschlossen · abgemessene Fraktion I.	[tarodaiin:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [eeody:?] | [ofchtar:?] | Arzneikompositum bis zur Mittelstufe trocknen und abschließen | [ypar:?] | feucht; nominal feuchtes Gut/Material | [folor:?] | Menge III | Kompositum auf Mittelstufe, abgeschlossen | abgemessene Fraktion I	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f43r	f43r.2	H	B	2	3	12	MEDIAL	oteol	ar	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	Eintrag/Bezug: kalte Zubereitung, abgeschlossen · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · ⟦ytedy:?⟧ · Drogenfraktion I · trocken-kalte gebundene Form · abgemessene Fraktion I · ⟦aiir:?⟧ · ⟦okaldy:?⟧ · erste Fraktion Rohdroge I abmessen · kalt-trockener Ansatz am Anfang des Grades, abgeschlossen · Grad-/Maßwert III · eine Charge Rohdroge I abmessen.	Eintrag/Bezug: kalte Zubereitung, abgeschlossen · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · Drogenfraktion I · trocken-kalte gebundene Form · abgemessene Fraktion I · ⟦aiir:?⟧ · ⟦okaldy:?⟧ · erste Fraktion Rohdroge I abmessen · kalt-trockener Ansatz am Anfang des Grades, abgeschlossen · Grad-/Maßwert III · eine Charge Rohdroge I abmessen.	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | Drogenfraktion I | trocken-kalte gebundene Form | abgemessene Fraktion I | [aiir:?] | [okaldy:?] | erste Fraktion Rohdroge I abmessen | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Grad-/Maßwert III | eine Charge Rohdroge I abmessen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f46r	f46r.5	H	B	2	8	10	MEDIAL	qotsheod	ytey	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	heißer Ansatz am Ende des Grades, abgeschlossen · ⟦shekeey:?⟧ · erhitze hiervon bis zur Mittelstufe und schließe ab · feucht in der Mitte des Grades, abgeschlossen · trocken am Anfang des Grades, abgeschlossen · ⟦shky:?⟧ · ⟦qotsheod:?⟧ · ⟦ytedy:?⟧ · kühle hiervon bis zur Mittelstufe ab und schließe ab · trockener Drogenteil.	heißer Ansatz am Ende des Grades, abgeschlossen · ⟦shekeey:?⟧ · erhitze hiervon bis zur Mittelstufe und schließe ab · feucht in der Mitte des Grades, abgeschlossen · trocken am Anfang des Grades, abgeschlossen · ⟦shky:?⟧ · ⟦qotsheod:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen · kühle hiervon bis zur Mittelstufe ab und schließe ab · trockener Drogenteil.	heißer Ansatz am Ende des Grades, abgeschlossen | [shekeey:?] | erhitze hiervon bis zur Mittelstufe und schließe ab | feucht in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [shky:?] | [qotsheod:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen | kühle hiervon bis zur Mittelstufe ab und schließe ab | trockener Drogenteil	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f46v	f46v.1	H	B	2	6	12	MEDIAL	opchedy	oepchol	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin	Pulver, fertig aufbereitet · ⟦lshed:?⟧ · ⟦ypdy:?⟧ · feucht in der Mitte des Grades, abgeschlossen · vollständig getrocknetes Pulverpräparat · ⟦ytedy:?⟧ · ⟦oepchol:?⟧ · ⟦yfchey:?⟧ · ⟦tochsy:?⟧ · ⟦okas:?⟧ · ⟦ykchdy:?⟧ · Grad-/Maßwert III.	Pulver, fertig aufbereitet · ⟦lshed:?⟧ · ⟦ypdy:?⟧ · feucht in der Mitte des Grades, abgeschlossen · vollständig getrocknetes Pulverpräparat · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦oepchol:?⟧ · ⟦yfchey:?⟧ · ⟦tochsy:?⟧ · ⟦okas:?⟧ · ⟦ykchdy:?⟧ · Grad-/Maßwert III.	Pulver, fertig aufbereitet | [lshed:?] | [ypdy:?] | feucht in der Mitte des Grades, abgeschlossen | vollständig getrocknetes Pulverpräparat | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [oepchol:?] | [yfchey:?] | [tochsy:?] | [okas:?] | [ykchdy:?] | Grad-/Maßwert III	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f48r	f48r.4	H	B	5	6	12	MEDIAL	chet	tedy	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	⟦tolkeol:?⟧ · Qualitätsgrad II · kalt im Zubereitungsrahmen, Grad III · Eintrag/Bezug: heiß am Gradende, abgeschlossen · ⟦chet:?⟧ · ⟦ytedy:?⟧ · kalt in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades, abgeschlossen · kalt und feucht am Anfang des Grades, abgeschlossen · ⟦chetedy:?⟧ · ⟦ctheety:?⟧ · Wurzel.	⟦tolkeol:?⟧ · Qualitätsgrad II · kalt im Zubereitungsrahmen, Grad III · Eintrag/Bezug: heiß am Gradende, abgeschlossen · ⟦chet:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen · kalt in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades, abgeschlossen · kalt und feucht am Anfang des Grades, abgeschlossen · ⟦chetedy:?⟧ · ⟦ctheety:?⟧ · Wurzel.	[tolkeol:?] | Qualitätsgrad II | kalt im Zubereitungsrahmen, Grad III | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [chet:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen | kalt in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades, abgeschlossen | kalt und feucht am Anfang des Grades, abgeschlossen | [chetedy:?] | [ctheety:?] | Wurzel	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f48v	f48v.10	H	B	5	3	13	MEDIAL	chedy	ykeol	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	kalt; nominal kaltes Gut/Material · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦ykeol:?⟧ · trocken am Anfang des Grades, abgeschlossen · eine abgemessene Portion Trockendroge · getrocknetes und abgekühltes Drogenmaterial · trocken am Anfang des Grades, abgeschlossen · ⟦ytchedal:?⟧ · CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I · heiße Drogenfraktion I im Ansatz · Drogenfraktion I · Drogenfraktion I, abgeschlossen.	kalt; nominal kaltes Gut/Material · trocken in der Mitte des Grades, abgeschlossen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦ykeol:?⟧ · trocken am Anfang des Grades, abgeschlossen · eine abgemessene Portion Trockendroge · getrocknetes und abgekühltes Drogenmaterial · trocken am Anfang des Grades, abgeschlossen · ⟦ytchedal:?⟧ · CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I · heiße Drogenfraktion I im Ansatz · Drogenfraktion I · Drogenfraktion I, abgeschlossen.	kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [ykeol:?] | trocken am Anfang des Grades, abgeschlossen | eine abgemessene Portion Trockendroge | getrocknetes und abgekühltes Drogenmaterial | trocken am Anfang des Grades, abgeschlossen | [ytchedal:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Drogenfraktion I, abgeschlossen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f75v	f75v.53	B	B	2	1	1	SINGLETON	BOS	EOS	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	1	ytedy	⟦ytedy:?⟧.	hiervon bis zur Mittelstufe abkühlen und fertigstellen.	hiervon bis zur Mittelstufe abkühlen und fertigstellen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f78r	f78r.33	B	B	2	1	10	INITIAL	BOS	daiin	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	⟦ytedy:?⟧ · Grad-/Maßwert III · erhitze hiervon bis zur Mittelstufe und schließe ab · hierzu: · ⟦olsheey:?⟧ · heiß am Ende des Grades · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades, abgeschlossen · ⟦dyky:?⟧.	hiervon bis zur Mittelstufe abkühlen und fertigstellen · Grad-/Maßwert III · erhitze hiervon bis zur Mittelstufe und schließe ab · hierzu: · ⟦olsheey:?⟧ · heiß am Ende des Grades · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades, abgeschlossen · ⟦dyky:?⟧.	hiervon bis zur Mittelstufe abkühlen und fertigstellen | Grad-/Maßwert III | erhitze hiervon bis zur Mittelstufe und schließe ab | hierzu: | [olsheey:?] | heiß am Ende des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [dyky:?]	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f78v	f78v.31	B	B	2	7	9	MEDIAL	otain	olshdy	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	sor ar or dchor otaiin otain ytedy olshdy sholkal	Samenportion · Drogenfraktion I · Drogenportion · abgemessener Pflanzenteil · kalt im Zubereitungsrahmen, Grad III · kalt im Zubereitungsrahmen, Grad II · ⟦ytedy:?⟧ · angefeuchtetes Drogenmaterial, fertig · ⟦sholkal:?⟧.	Samenportion · Drogenfraktion I · Drogenportion · abgemessener Pflanzenteil · kalt im Zubereitungsrahmen, Grad III · kalt im Zubereitungsrahmen, Grad II · hiervon bis zur Mittelstufe abkühlen und fertigstellen · angefeuchtetes Drogenmaterial, fertig · ⟦sholkal:?⟧.	Samenportion | Drogenfraktion I | Drogenportion | abgemessener Pflanzenteil | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad II | hiervon bis zur Mittelstufe abkühlen und fertigstellen | angefeuchtetes Drogenmaterial, fertig | [sholkal:?]	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f81v	f81v.12	B	B	2	6	9	MEDIAL	qokedy	chetedy	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	Drogenstoff zugeben · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken am Anfang des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chetedy:?⟧ · ⟦lkedey:?⟧ · ⟦ytedy:?⟧.	Drogenstoff zugeben · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken am Anfang des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦chetedy:?⟧ · ⟦lkedey:?⟧ · ⟦ytedy:?⟧.	Drogenstoff zugeben | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [chetedy:?] | [lkedey:?] | [ytedy:?]	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f81v	f81v.12	B	B	2	9	9	FINAL	lkedey	EOS	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	Drogenstoff zugeben · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken am Anfang des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chetedy:?⟧ · ⟦lkedey:?⟧ · ⟦ytedy:?⟧.	Drogenstoff zugeben · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken am Anfang des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chetedy:?⟧ · ⟦lkedey:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen.	Drogenstoff zugeben | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [ytedy:?] | [chetedy:?] | [lkedey:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
