branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.34:10	qokeey	erhitze anhaltend	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;IMPLICIT_SUBJECT_CONTINUATION			55	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.35:6	chey	prüfe	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;UNREAD_BETWEEN:f108v.35:2;UNREAD_BETWEEN:f108v.35:3;UNREAD_BETWEEN:f108v.35:4;UNREAD_BETWEEN:f108v.35:5;IMPLICIT_SUBJECT_CONTINUATION			61	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.35:7	qokeey	erhitze anhaltend	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;UNREAD_BETWEEN:f108v.35:2;UNREAD_BETWEEN:f108v.35:3;UNREAD_BETWEEN:f108v.35:4;UNREAD_BETWEEN:f108v.35:5;IMPLICIT_SUBJECT_CONTINUATION			62	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.35:9	oteedy	kühle vollständig	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;UNREAD_BETWEEN:f108v.35:2;UNREAD_BETWEEN:f108v.35:3;UNREAD_BETWEEN:f108v.35:4;UNREAD_BETWEEN:f108v.35:5;UNREAD_BETWEEN:f108v.35:8;IMPLICIT_SUBJECT_CONTINUATION			64	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.37:3	sheey	benetze	f108v.37:10	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.37:4;UNREAD_BETWEEN:f108v.37:5;UNREAD_BETWEEN:f108v.37:7;UNREAD_BETWEEN:f108v.37:8;UNREAD_BETWEEN:f108v.37:9			87	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.38:4	chey	prüfe	f108v.38:10	otam		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.38:5;UNREAD_BETWEEN:f108v.38:6;UNREAD_BETWEEN:f108v.38:7;UNREAD_BETWEEN:f108v.38:8			98	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.39:2	chey	prüfe	f108v.38:10	otam		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.39:1;IMPLICIT_SUBJECT_CONTINUATION			100	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.39:4	chey	prüfe	f108v.38:10	otam		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.39:1;UNREAD_BETWEEN:f108v.39:3;IMPLICIT_SUBJECT_CONTINUATION			102	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.40:7	qokeey	erhitze anhaltend	f108v.38:10	otam		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.39:1;UNREAD_BETWEEN:f108v.39:3;UNREAD_BETWEEN:f108v.39:5;UNREAD_BETWEEN:f108v.39:8;UNREAD_BETWEEN:f108v.39:9;UNREAD_BETWEEN:f108v.39:10;UNREAD_BETWEEN:f108v.39:11;UNREAD_BETWEEN:f108v.39:12;UNREAD_BETWEEN:f108v.39:13;UNREAD_BETWEEN:f108v.40:2;UNREAD_BETWEEN:f108v.40:3;UNREAD_BETWEEN:f108v.40:4;UNREAD_BETWEEN:f108v.40:5;UNREAD_BETWEEN:f108v.40:6;IMPLICIT_SUBJECT_CONTINUATION			118	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.40:8	qokeey	erhitze anhaltend	f108v.38:10	otam		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.39:1;UNREAD_BETWEEN:f108v.39:3;UNREAD_BETWEEN:f108v.39:5;UNREAD_BETWEEN:f108v.39:8;UNREAD_BETWEEN:f108v.39:9;UNREAD_BETWEEN:f108v.39:10;UNREAD_BETWEEN:f108v.39:11;UNREAD_BETWEEN:f108v.39:12;UNREAD_BETWEEN:f108v.39:13;UNREAD_BETWEEN:f108v.40:2;UNREAD_BETWEEN:f108v.40:3;UNREAD_BETWEEN:f108v.40:4;UNREAD_BETWEEN:f108v.40:5;UNREAD_BETWEEN:f108v.40:6;IMPLICIT_SUBJECT_CONTINUATION			119	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.42:2	chey	prüfe	f108v.41:11	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.42:1;IMPLICIT_SUBJECT_CONTINUATION			134	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.42:4	ykeey	erwärme erneut	f108v.41:11	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.42:1;UNREAD_BETWEEN:f108v.42:3;IMPLICIT_SUBJECT_CONTINUATION			136	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.43:5	qokeey	erhitze anhaltend	f108v.43:7	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.43:6			149	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.44:8	qokeey	erhitze anhaltend	f108v.43:7	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.43:8;UNREAD_BETWEEN:f108v.43:9;UNREAD_BETWEEN:f108v.44:2;UNREAD_BETWEEN:f108v.44:3;UNREAD_BETWEEN:f108v.44:4;UNREAD_BETWEEN:f108v.44:5;UNREAD_BETWEEN:f108v.44:6;UNREAD_BETWEEN:f108v.44:7;IMPLICIT_SUBJECT_CONTINUATION			159	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.44:11	sheey	benetze	f108v.43:7	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.43:8;UNREAD_BETWEEN:f108v.43:9;UNREAD_BETWEEN:f108v.44:2;UNREAD_BETWEEN:f108v.44:3;UNREAD_BETWEEN:f108v.44:4;UNREAD_BETWEEN:f108v.44:5;UNREAD_BETWEEN:f108v.44:6;UNREAD_BETWEEN:f108v.44:7;UNREAD_BETWEEN:f108v.44:9;UNREAD_BETWEEN:f108v.44:10;IMPLICIT_SUBJECT_CONTINUATION			162	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.45:3	qokeey	erhitze anhaltend	f108v.45:1	sheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.45:2			168	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.45:9	sheey	benetze	f108v.45:1	sheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.45:2;UNREAD_BETWEEN:f108v.45:4;UNREAD_BETWEEN:f108v.45:5;UNREAD_BETWEEN:f108v.45:6;UNREAD_BETWEEN:f108v.45:7;UNREAD_BETWEEN:f108v.45:8			174	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.46:4	okeey	erwärme vorsichtig	f108v.46:6	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.46:5			182	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.46:9	qokeey	erhitze anhaltend	f108v.46:6	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.46:7;UNREAD_BETWEEN:f108v.46:8			185	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.46:10	qokeey	erhitze anhaltend	f108v.46:6	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.46:7;UNREAD_BETWEEN:f108v.46:8			186	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.47:5	qokeey	erhitze anhaltend	f108v.47:7	okeol		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.47:6			194	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.48:8	sheey	benetze	f108v.47:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.47:8;UNREAD_BETWEEN:f108v.47:9;UNREAD_BETWEEN:f108v.47:10;UNREAD_BETWEEN:f108v.48:1;UNREAD_BETWEEN:f108v.48:3;UNREAD_BETWEEN:f108v.48:4;UNREAD_BETWEEN:f108v.48:5;UNREAD_BETWEEN:f108v.48:6;UNREAD_BETWEEN:f108v.48:7;IMPLICIT_SUBJECT_CONTINUATION			205	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.49:3	cheey	zerreibe fein	f108v.49:6	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.49:4;UNREAD_BETWEEN:f108v.49:5			215	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.49:9	qokeey	erhitze anhaltend	f108v.49:6	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.49:7;UNREAD_BETWEEN:f108v.49:8			218	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.50:10	okeey	erwärme vorsichtig	f108v.50:3	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.50:4;UNREAD_BETWEEN:f108v.50:5;UNREAD_BETWEEN:f108v.50:6;UNREAD_BETWEEN:f108v.50:7;UNREAD_BETWEEN:f108v.50:8			231	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.50:11	chey	prüfe	f108v.50:3	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.50:4;UNREAD_BETWEEN:f108v.50:5;UNREAD_BETWEEN:f108v.50:6;UNREAD_BETWEEN:f108v.50:7;UNREAD_BETWEEN:f108v.50:8			232	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.51:2	qokeeo	UNCONFIRMED_ROLE_ONLY	f108v.50:3	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.50:4;UNREAD_BETWEEN:f108v.50:5;UNREAD_BETWEEN:f108v.50:6;UNREAD_BETWEEN:f108v.50:7;UNREAD_BETWEEN:f108v.50:8;UNREAD_BETWEEN:f108v.50:12;UNREAD_BETWEEN:f108v.51:1;IMPLICIT_SUBJECT_CONTINUATION			235	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.51:3	okeey	erwärme vorsichtig	f108v.51:5	char		LOCAL_RIGHT	UNREAD_BETWEEN:f108v.51:4			238	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.51:7	okeey	erwärme vorsichtig	f108v.51:5	char		LOCAL_LEFT	UNREAD_BETWEEN:f108v.51:6			240	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.51:10	okeey	erwärme vorsichtig	f108v.51:5	char		LOCAL_LEFT	UNREAD_BETWEEN:f108v.51:6;UNREAD_BETWEEN:f108v.51:8;UNREAD_BETWEEN:f108v.51:9			243	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.52:6	qokeey	erhitze anhaltend	f108v.52:2	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.52:3;UNREAD_BETWEEN:f108v.52:4;UNREAD_BETWEEN:f108v.52:5			250	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.52:10	okeey	erwärme vorsichtig	f108v.52:2	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.52:3;UNREAD_BETWEEN:f108v.52:4;UNREAD_BETWEEN:f108v.52:5;UNREAD_BETWEEN:f108v.52:7;UNREAD_BETWEEN:f108v.52:8			254	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	B	f108v.52:11	qokeey	erhitze anhaltend	f108v.52:2	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f108v.52:3;UNREAD_BETWEEN:f108v.52:4;UNREAD_BETWEEN:f108v.52:5;UNREAD_BETWEEN:f108v.52:7;UNREAD_BETWEEN:f108v.52:8			255	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.30:11	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			10	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.32:9	oteedy	kühle vollständig	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;IMPLICIT_SUBJECT_CONTINUATION			32	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.32:10	qokam	erwärme	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;IMPLICIT_SUBJECT_CONTINUATION			33	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.33:3	chey	prüfe	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;IMPLICIT_SUBJECT_CONTINUATION			36	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.34:3	qokeey	erhitze anhaltend	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;IMPLICIT_SUBJECT_CONTINUATION			48	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.34:10	qokeey	erhitze anhaltend	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;IMPLICIT_SUBJECT_CONTINUATION			55	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.35:6	chey	prüfe	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;UNREAD_BETWEEN:f108v.35:2;UNREAD_BETWEEN:f108v.35:3;UNREAD_BETWEEN:f108v.35:4;UNREAD_BETWEEN:f108v.35:5;IMPLICIT_SUBJECT_CONTINUATION			61	recorded
C_Q	ZL3b	f108v|f108v.30-f108v.53	J	f108v.35:7	qokeey	erhitze anhaltend	f108v.31:2	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f108v.31:3;UNREAD_BETWEEN:f108v.31:4;UNREAD_BETWEEN:f108v.31:5;UNREAD_BETWEEN:f108v.31:6;UNREAD_BETWEEN:f108v.31:8;UNREAD_BETWEEN:f108v.31:9;UNREAD_BETWEEN:f108v.31:10;UNREAD_BETWEEN:f108v.31:12;UNREAD_BETWEEN:f108v.31:13;UNREAD_BETWEEN:f108v.32:2;UNREAD_BETWEEN:f108v.32:3;UNREAD_BETWEEN:f108v.32:4;UNREAD_BETWEEN:f108v.32:5;UNREAD_BETWEEN:f108v.32:6;UNREAD_BETWEEN:f108v.32:7;UNREAD_BETWEEN:f108v.32:8;UNREAD_BETWEEN:f108v.33:1;UNREAD_BETWEEN:f108v.33:4;UNREAD_BETWEEN:f108v.33:5;UNREAD_BETWEEN:f108v.33:6;UNREAD_BETWEEN:f108v.33:7;UNREAD_BETWEEN:f108v.33:8;UNREAD_BETWEEN:f108v.33:9;UNREAD_BETWEEN:f108v.33:10;UNREAD_BETWEEN:f108v.33:11;UNREAD_BETWEEN:f108v.33:12;UNREAD_BETWEEN:f108v.34:1;UNREAD_BETWEEN:f108v.34:2;UNREAD_BETWEEN:f108v.34:4;UNREAD_BETWEEN:f108v.34:5;UNREAD_BETWEEN:f108v.34:6;UNREAD_BETWEEN:f108v.34:7;UNREAD_BETWEEN:f108v.34:8;UNREAD_BETWEEN:f108v.34:9;UNREAD_BETWEEN:f108v.35:2;UNREAD_BETWEEN:f108v.35:3;UNREAD_BETWEEN:f108v.35:4;UNREAD_BETWEEN:f108v.35:5;IMPLICIT_SUBJECT_CONTINUATION			62	recorded
