unified_id	unit_id	page	locus	formal_parse	atomic_default_de	local_namespace	locus_position	predicted_surface	observed_surface	exact_surface_match	renderer_rule
A:362	A3	f69v	f69v.3	OT+EE+Y	nächsten Posten länger halten	A69_RIGHT_FACE_RAY_WHEEL	LAST	oteey	oteey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:363	A3	f69v	f69v.4	OK+EE+Y	länger ansetzen	A69_LEFT_28_PLACE_WHEEL	FIRST	okeey	okeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:364	A3	f69v	f69v.4	AR	von dort	A69_LEFT_28_PLACE_WHEEL	LAST	char	sar	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:365	A3	f69v	f69v.5	OK+E+O	ansetzen + kurz + Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	FIRST	okeo	okeo	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:366	A3	f69v	f69v.5	Y	dies	A69_LEFT_28_PLACE_WHEEL	LAST	dy	dy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:367	A3	f69v	f69v.6	O+HO+Y+K	Arbeitsgang + Gabe + dies + zufuehren	A69_LEFT_28_PLACE_WHEEL	ONLY	ochoyk	ochoyk	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:368	A3	f69v	f69v.7	Y+K+EE+Y	dies + zufuehren + laenger + dies	A69_LEFT_28_PLACE_WHEEL	ONLY	ykeey	ykeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:369	A3	f69v	f69v.8	Y+T+OR+Y	dies + eintragen + Ansatz + dies	A69_LEFT_28_PLACE_WHEEL	ONLY	ytory	ytory	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:370	A3	f69v	f69v.9	O+EE+Y	Arbeitsgang + laenger + dies	A69_LEFT_28_PLACE_WHEEL	ONLY	oeesy	oeesy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:371	A3	f69v	f69v.10	Y+T+O+DY	dies + eintragen + Arbeitsgang + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	ytody	ytody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:372	A3	f69v	f69v.11	OK+O+DY	ansetzen + Arbeitsgang + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	okody	okody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:373	A3	f69v	f69v.12	OT+O+DY	danach + Arbeitsgang + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	otody	otody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:374	A3	f69v	f69v.13	OK+E+AL	ansetzen + kurz + Stelle	A69_LEFT_28_PLACE_WHEEL	ONLY	okeal	okeal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:375	A3	f69v	f69v.14	OK+E+O+D_ADDR	ansetzen + kurz + Arbeitsgang + Teiladresse	A69_LEFT_28_PLACE_WHEEL	ONLY	okeod	okeod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:376	A3	f69v	f69v.15	OT+EE+Y+S_ADDR	danach + laenger + dies + Sternbezug	A69_LEFT_28_PLACE_WHEEL	ONLY	oteeys	oteeys	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:377	A3	f69v	f69v.16	OT+E+OL	danach + kurz + fortsetzen	A69_LEFT_28_PLACE_WHEEL	ONLY	oteol	oteol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:378	A3	f69v	f69v.17	Y+K+E+Y+DY	dies + zufuehren + kurz + dies + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	ykeydy	ykeydy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:379	A3	f69v	f69v.18	OK+E+O+D_ADDR	ansetzen + kurz + Arbeitsgang + Teiladresse	A69_LEFT_28_PLACE_WHEEL	ONLY	okeod	okeod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:380	A3	f69v	f69v.19	AR+AL	von dort + Stelle	A69_LEFT_28_PLACE_WHEEL	ONLY	saral	saral	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:381	A3	f69v	f69v.20	S_ADDR+A_ADDR+I_COUNT+I_COUNT+R	Sternbezug + Nebenadresse + Zaehlstrich + Zaehlstrich + senken	A69_LEFT_28_PLACE_WHEEL	ONLY	saiir	saiir	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:382	A3	f69v	f69v.21	OK+OL+AR	ansetzen + fortsetzen + von dort	A69_LEFT_28_PLACE_WHEEL	ONLY	okolar	okolar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:383	A3	f69v	f69v.22	Y+K+E+O+DY	dies + zufuehren + kurz + Arbeitsgang + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	ykeody	ykeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:384	A3	f69v	f69v.23	AR+Y+DY	von dort + dies + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	sarydy	sarydy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:385	A3	f69v	f69v.24	OT+Y	danach + dies	A69_LEFT_28_PLACE_WHEEL	ONLY	otchy	otchy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:386	A3	f69v	f69v.25	OK+EE+Y	länger ansetzen	A69_LEFT_28_PLACE_WHEEL	FIRST	okeey	okeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:387	A3	f69v	f69v.25	Y	dies	A69_LEFT_28_PLACE_WHEEL	LAST	dy	dy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:388	A3	f69v	f69v.26	OK+E+Y	kurz ansetzen	A69_LEFT_28_PLACE_WHEEL	FIRST	okey	okey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:389	A3	f69v	f69v.26	D_ADDR	Teiladresse	A69_LEFT_28_PLACE_WHEEL	LAST	d	d	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:390	A3	f69v	f69v.27	OK+E+O+D_ADDR	ansetzen + kurz + Arbeitsgang + Teiladresse	A69_LEFT_28_PLACE_WHEEL	ONLY	okeod	okeod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:391	A3	f69v	f69v.28	OK+O+D_ADDR+Y	ansetzen + Arbeitsgang + Teiladresse + dies	A69_LEFT_28_PLACE_WHEEL	ONLY	okodchy	okodchy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:392	A3	f69v	f69v.29	OK+E+O+DY	ansetzen + kurz + Arbeitsgang + Schluss	A69_LEFT_28_PLACE_WHEEL	ONLY	okeody	okeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:393	A3	f69v	f69v.30	OK+Y+S_ADDR	ansetzen + dies + Sternbezug	A69_LEFT_28_PLACE_WHEEL	ONLY	okcheys	okcheys	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:394	A3	f69v	f69v.31	O+AR	Arbeitsgang + von dort	A69_LEFT_28_PLACE_WHEEL	FIRST	oar	oar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:395	A3	f69v	f69v.31	AL+Y+S_ADDR	Stelle + dies + Sternbezug	A69_LEFT_28_PLACE_WHEEL	LAST	alys	alys	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
