rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v43_translation_de	v44_translation_de	status
93	f87r	f87r.5	ckheckhy	Arzneikompositum mittlerer Stufe erneut zusammensetzen und abschließen	Arzneikompositum mittlerer Stufe erneut zusammensetzen und abschließen	PRODUCTIVE_COMPOUND	CKH_COMPOSITE+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	doppelt bereitetes Arzneikompositum der Mittelstufe	LOW_EXPLORATORY	NONE	daiin ctheey ckheckhy cthody chor s al dar chor	drei Maße; Krautdroge, Form II; [ckheckhy:?]; fertiger Krautansatz; Pflanzenteil; Samen-/Saatgutposten; Rohstoff I; abgemessene Fraktion I; Pflanzenteil	drei Maße; Krautdroge, Form II; Arzneikompositum mittlerer Stufe erneut zusammensetzen und abschließen; fertiger Krautansatz; Pflanzenteil; Samen-/Saatgutposten; Rohstoff I; abgemessene Fraktion I; Pflanzenteil	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
94	f89v1	f89v1.19	olkaycthy	erhitzten Drogenstoff mit Krautdroge leicht abschließen	erhitzten Drogenstoff mit Krautdroge leicht abschließen	LEARNED_WHOLE	LEARNED_OLKAYCTHY_WHOLE	leichte Krautkomposition aus heißem Drogenstoff	LOW_EXPLORATORY	NONE	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	Samenfraktion I; je zu gleichen Teilen; drei Maße; Arzneikompositum am Gradanfang; kalt und angetrocknet; heißer Ansatzstoff; nimm hierzu den Trockenansatz; fertiger Krautansatz; heißer Ansatzstoff; [olkaycthy:?]	Samenfraktion I; je zu gleichen Teilen; drei Maße; Arzneikompositum am Gradanfang; kalt und angetrocknet; heißer Ansatzstoff; nimm hierzu den Trockenansatz; fertiger Krautansatz; heißer Ansatzstoff; erhitzten Drogenstoff mit Krautdroge leicht abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
95	f8v	f8v.3	dolas	eine Dosis Drogenstoff als gleiche Charge abmessen	eine Dosis Drogenstoff als gleiche Charge abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+OL_MATERIAL+A_PART_OR_LINK+S_TERM_SPECIES	abgemessene Drogenstoffspecies zu gleichen Teilen	LOW_EXPLORATORY	NONE	qody cheal sy chory chear shol chaiin shaiin dolas	stelle die Zubereitung fertig; Rohstoff I, trocken in der Gradmitte; Saatgut in Grundform; Pflanzenteil in Grundform; trockene Fraktion I; Feuchtgut; trocken, Grad III; feucht, Grad III; [dolas:?]	stelle die Zubereitung fertig; Rohstoff I, trocken in der Gradmitte; Saatgut in Grundform; Pflanzenteil in Grundform; trockene Fraktion I; Feuchtgut; trocken, Grad III; feucht, Grad III; eine Dosis Drogenstoff als gleiche Charge abmessen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
96	f93r	f93r.18	olkees	Charge vollständig erhitzten Drogenstoffs	Charge vollständig erhitzten Drogenstoffs	PRODUCTIVE_COMPOUND	OL_MATERIAL+K_HOT+EE_END+S_TERM_SPECIES	vollständig erhitzte Drogenstoffspecies	MEDIUM_EXACT_WHOLE	NONE	olkees shodaiin shody	[olkees:?]; drei Dosen Feuchtansatz; vollständig eingeweichter Ansatz	Charge vollständig erhitzten Drogenstoffs; drei Dosen Feuchtansatz; vollständig eingeweichter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
97	f93r	f93r.28	odol	Drogenstoff im Ansatz abmessen	Drogenstoff im Ansatz abmessen	PRODUCTIVE_COMPOUND	O_PREP+D_MEASURE+OL_MATERIAL	abgemessener Ansatzstoff	MEDIUM_EXACT_WHOLE	NONE	ychor odol chodaiin s	nimm hiervon den Pflanzenteil; [odol:?]; Trockenansatz, Dosis III; Samen-/Saatgutposten.	nimm hiervon den Pflanzenteil; Drogenstoff im Ansatz abmessen; Trockenansatz, Dosis III; Samen-/Saatgutposten.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
98	f93r	f93r.30	qokcho	erhitze, trockne und setze an	erhitze, trockne und setze an	PRODUCTIVE_COMPOUND	QO_COMMAND+K_HOT+CH_DRY+O_PREP	heiß getrockneten Ansatz bereiten	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shodaiin qokcho cthol	drei Dosen Feuchtansatz; [qokcho:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	drei Dosen Feuchtansatz; erhitze, trockne und setze an; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
99	f99r	f99r.52	agairom	eine Handvoll der dritten Fraktion	eine Handvoll der dritten Fraktion	LEARNED_WHOLE	LEARNED_AGAIROM_WHOLE	ein Maß einer weiteren Fraktion	LOW_EXPLORATORY	NONE	ychor ols or agairom	nimm hiervon den Pflanzenteil; eine Charge Holzdrogenansatz; Drogenportion; [agairom:?]	nimm hiervon den Pflanzenteil; eine Charge Holzdrogenansatz; Drogenportion; eine Handvoll der dritten Fraktion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
100	f99v	f99v.22	ctheol	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	PRODUCTIVE_COMPOUND	CTH_HERB+E_MIDDLE+OL_MATERIAL	mäßig bereiteter Krautdrogenauszug	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	Zubereitungsmaß, Form III; Ansatz bis zur mittleren Kühlstufe; Ansatz mit stark erhitzter Drogenstoff; Samen-/Saatgutposten; drei Teile; Grundansatz bis zur mittleren Heizstufe erwärmt; erhitze den Drogenstoff bis zur Mittelstufe; [ctheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; heiß, Grad III	Zubereitungsmaß, Form III; Ansatz bis zur mittleren Kühlstufe; Ansatz mit stark erhitzter Drogenstoff; Samen-/Saatgutposten; drei Teile; Grundansatz bis zur mittleren Heizstufe erwärmt; erhitze den Drogenstoff bis zur Mittelstufe; Krautdrogenstoff der Mittelstufe; erhitze den Drogenstoff bis zur Mittelstufe; heiß, Grad III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
101	f9v	f9v.11	chshoty	trocknen, einweichen, ansetzen, abkühlen und abschließen	trocknen, einweichen, ansetzen, abkühlen und abschließen	PRODUCTIVE_COMPOUND	CH_DRY+SH_MOIST+O_PREP+T_COLD+Y_START_OR_CLOSE	kalt angefeuchteter Trockenansatz	LOW_EXPLORATORY	NONE	ychor chshoty oky kaiin	nimm hiervon den Pflanzenteil; [chshoty:?]; leicht erhitzter Ansatz; heiß, Grad III	nimm hiervon den Pflanzenteil; trocknen, einweichen, ansetzen, abkühlen und abschließen; leicht erhitzter Ansatz; heiß, Grad III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
102	f9v	f9v.2	cphol	zusammengesetzter Drogenstoff	zusammengesetzter Drogenstoff	PRODUCTIVE_COMPOUND	CPH_COMPOSITE+OL_MATERIAL	Drogenstoff einer zusammengesetzten Pulverfraktion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	abgemessener Pflanzenteil; nimm drei Teile; heiß-trocken, Grad III; Drogenteil/-portion; Portion Blatt-/Krautdroge; Trockengut; Pflanzenteil; [cphol:?]; kalter Ansatz am Anfang des Grades; heiß, Grad III.	abgemessener Pflanzenteil; nimm drei Teile; heiß-trocken, Grad III; Drogenteil/-portion; Portion Blatt-/Krautdroge; Trockengut; Pflanzenteil; zusammengesetzter Drogenstoff; kalter Ansatz am Anfang des Grades; heiß, Grad III.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
