group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_formal_role	iatromedical_local_text	practical_local_text	orientation_status	f68_f69_mapping	semantic_ceiling
169	A1	f67r2	f67r2.73	3	A1:G169	shees	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 3/11; KEINE KARTENGLOSSE] Ausgabe stammen aus	Lookup-Anweisungsblock I34 lesen; Fragment 03 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
170	A1	f67r2	f67r2.73	4	A1:G170	qeykeey	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 4/11; KEINE KARTENGLOSSE] einem äußeren zeitgenössischen	Lookup-Anweisungsblock I34 lesen; Fragment 04 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
171	A1	f67r2	f67r2.73	5	A1:G171	ykchey	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 5/11; KEINE KARTENGLOSSE] Exemplar. Kein sichtbares	Lookup-Anweisungsblock I34 lesen; Fragment 05 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
172	A1	f67r2	f67r2.73	6	A1:G172	ykchey	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 6/11; KEINE KARTENGLOSSE] Gebilde wird dadurch	Lookup-Anweisungsblock I34 lesen; Fragment 06 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
173	A1	f67r2	f67r2.73	7	A1:G173	qokeochy	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 7/11; KEINE KARTENGLOSSE] zum lateinischen oder	Lookup-Anweisungsblock I34 lesen; Fragment 07 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
174	A1	f67r2	f67r2.73	8	A1:G174	oaiin	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 8/11; KEINE KARTENGLOSSE] deutschen Wort,	Lookup-Anweisungsblock I34 lesen; Fragment 08 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
175	A1	f67r2	f67r2.73	9	A1:G175	okol	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 9/11; KEINE KARTENGLOSSE] und der	Lookup-Anweisungsblock I34 lesen; Fragment 09 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
176	A1	f67r2	f67r2.73	10	A1:G176	ar	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 10/11; KEINE KARTENGLOSSE] gezeichnete Anfang	Lookup-Anweisungsblock I34 lesen; Fragment 10 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
177	A1	f67r2	f67r2.73	11	A1:G177	olar	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 11/11; KEINE KARTENGLOSSE] bleibt unbekannt.	Lookup-Anweisungsblock I34 lesen; Fragment 11 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
178	A1	f67r2	f67r2.74	1	A1:G178	yshey	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 1/13; KEINE KARTENGLOSSE] Diese Tafel nennt	Lookup-Anweisungsblock I35 lesen; Fragment 01 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
179	A1	f67r2	f67r2.74	2	A1:G179	qokeeody	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 2/13; KEINE KARTENGLOSSE] weder Krankheit noch	Lookup-Anweisungsblock I35 lesen; Fragment 02 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
180	A1	f67r2	f67r2.74	3	A1:G180	cheos	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 3/13; KEINE KARTENGLOSSE] Arznei des einzelnen	Lookup-Anweisungsblock I35 lesen; Fragment 03 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
181	A1	f67r2	f67r2.74	4	A1:G181	oeeos	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 4/13; KEINE KARTENGLOSSE] Kranken. Der Arzt	Lookup-Anweisungsblock I35 lesen; Fragment 04 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
182	A1	f67r2	f67r2.74	5	A1:G182	qockhy	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 5/13; KEINE KARTENGLOSSE] bringt Diagnose, Rezept,	Lookup-Anweisungsblock I35 lesen; Fragment 05 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
183	A1	f67r2	f67r2.74	6	A1:G183	chos	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 6/13; KEINE KARTENGLOSSE] Dosis und	Lookup-Anweisungsblock I35 lesen; Fragment 06 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
184	A1	f67r2	f67r2.74	7	A1:G184	aiin	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 7/13; KEINE KARTENGLOSSE] Eingriff aus	Lookup-Anweisungsblock I35 lesen; Fragment 07 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
185	A1	f67r2	f67r2.74	8	A1:G185	okeeody	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 8/13; KEINE KARTENGLOSSE] seinem Fall	Lookup-Anweisungsblock I35 lesen; Fragment 08 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
186	A1	f67r2	f67r2.74	9	A1:G186	qokoaiin	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 9/13; KEINE KARTENGLOSSE] oder Buch	Lookup-Anweisungsblock I35 lesen; Fragment 09 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
187	A1	f67r2	f67r2.74	10	A1:G187	odain	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 10/13; KEINE KARTENGLOSSE] mit und	Lookup-Anweisungsblock I35 lesen; Fragment 10 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
188	A1	f67r2	f67r2.74	11	A1:G188	ar	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 11/13; KEINE KARTENGLOSSE] benutzt das	Lookup-Anweisungsblock I35 lesen; Fragment 11 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
189	A1	f67r2	f67r2.74	12	A1:G189	air	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 12/13; KEINE KARTENGLOSSE] Diagramm nur	Lookup-Anweisungsblock I35 lesen; Fragment 12 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
190	A1	f67r2	f67r2.74	13	A1:G190	ay	LOOKUP_INSTRUCTION_FRAGMENT	[LOKALER EXEMPLARTEXT 13/13; KEINE KARTENGLOSSE] als Wahlfilter.	Lookup-Anweisungsblock I35 lesen; Fragment 13 als opaken Merker bewahren	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
191	A2	f68r1	f68r1.1	1	A2:G001	shokchy	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/9; KEINE KARTENGLOSSE] Tafel der achtundzwanzig	Katalogkopf-Fragment 01.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
192	A2	f68r1	f68r1.1	2	A2:G002	chteey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/9; KEINE KARTENGLOSSE] Häuser des Mondes:	Katalogkopf-Fragment 01.02 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
193	A2	f68r1	f68r1.1	3	A2:G003	choteey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/9; KEINE KARTENGLOSSE] Der Kreis	Katalogkopf-Fragment 01.03 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
194	A2	f68r1	f68r1.1	4	A2:G004	cphol	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/9; KEINE KARTENGLOSSE] ist hier	Katalogkopf-Fragment 01.04 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
195	A2	f68r1	f68r1.1	5	A2:G005	cheor	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/9; KEINE KARTENGLOSSE] ein räumlicher	Katalogkopf-Fragment 01.05 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
196	A2	f68r1	f68r1.1	6	A2:G006	opcheeol	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/9; KEINE KARTENGLOSSE] Namenskatalog und	Katalogkopf-Fragment 01.06 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
197	A2	f68r1	f68r1.1	7	A2:G007	otor	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/9; KEINE KARTENGLOSSE] noch kein	Katalogkopf-Fragment 01.07 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
198	A2	f68r1	f68r1.1	8	A2:G008	choctheeey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/9; KEINE KARTENGLOSSE] bewiesener Lauf	Katalogkopf-Fragment 01.08 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
199	A2	f68r1	f68r1.1	9	A2:G009	okchoal	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 9/9; KEINE KARTENGLOSSE] oder Kalender.	Katalogkopf-Fragment 01.09 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
200	A2	f68r1	f68r1.2	1	A2:G010	tochso	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/9; KEINE KARTENGLOSSE] Jede gezeichnete Sternstelle	Katalogkopf-Fragment 02.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
201	A2	f68r1	f68r1.2	2	A2:G011	otchl	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/9; KEINE KARTENGLOSSE] bewahrt einen eigenen	Katalogkopf-Fragment 02.02 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
202	A2	f68r1	f68r1.2	3	A2:G012	qokeeedy	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/9; KEINE KARTENGLOSSE] lokalen Namen; der	Katalogkopf-Fragment 02.03 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
203	A2	f68r1	f68r1.2	4	A2:G013	cheey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/9; KEINE KARTENGLOSSE] Benutzer findet sie	Katalogkopf-Fragment 02.04 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
204	A2	f68r1	f68r1.2	5	A2:G014	cheeteey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/9; KEINE KARTENGLOSSE] nach Lage	Katalogkopf-Fragment 02.05 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
205	A2	f68r1	f68r1.2	6	A2:G015	yteody	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/9; KEINE KARTENGLOSSE] und nach	Katalogkopf-Fragment 02.06 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
206	A2	f68r1	f68r1.2	7	A2:G016	chpor	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/9; KEINE KARTENGLOSSE] einem außerhalb	Katalogkopf-Fragment 02.07 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
207	A2	f68r1	f68r1.2	8	A2:G017	cheokorchey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/9; KEINE KARTENGLOSSE] dieser Seite	Katalogkopf-Fragment 02.08 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
208	A2	f68r1	f68r1.2	9	A2:G018	chod	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 9/9; KEINE KARTENGLOSSE] erlernten Himmelsort.	Katalogkopf-Fragment 02.09 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
209	A2	f68r1	f68r1.3	1	A2:G019	ykor	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/8; KEINE KARTENGLOSSE] Für die vollständige Vergleichsausgabe	Katalogkopf-Fragment 03.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
210	A2	f68r1	f68r1.3	2	A2:G020	shey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/8; KEINE KARTENGLOSSE] setzt der Herausgeber Haus	Katalogkopf-Fragment 03.02 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
211	A2	f68r1	f68r1.3	3	A2:G021	qocheey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/8; KEINE KARTENGLOSSE] eins an Quelllocus neun	Katalogkopf-Fragment 03.03 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
212	A2	f68r1	f68r1.3	4	A2:G022	chokal	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/8; KEINE KARTENGLOSSE] und zählt bis	Katalogkopf-Fragment 03.04 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
213	A2	f68r1	f68r1.3	5	A2:G023	okeey	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/8; KEINE KARTENGLOSSE] Quelllocus sechsunddreißig; weder	Katalogkopf-Fragment 03.05 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
214	A2	f68r1	f68r1.3	6	A2:G024	ror	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/8; KEINE KARTENGLOSSE] dieser Anfang noch	Katalogkopf-Fragment 03.06 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
215	A2	f68r1	f68r1.3	7	A2:G025	eckhear	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/8; KEINE KARTENGLOSSE] diese Richtung ist	Katalogkopf-Fragment 03.07 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
216	A2	f68r1	f68r1.3	8	A2:G026	daram	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/8; KEINE KARTENGLOSSE] im Blatt bewiesen.	Katalogkopf-Fragment 03.08 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
217	A2	f68r1	f68r1.4	1	A2:G027	dchor	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Die Namen Alnat bis Arexe stammen aus	Katalogkopf-Fragment 04.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
218	A2	f68r1	f68r1.4	2	A2:G028	okaiiin	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] einem lateinischen Picatrix-Vergleich und lesen kein Voynich-Gebilde.	Katalogkopf-Fragment 04.02 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
219	A2	f68r1	f68r1.5	1	A2:G029	yky	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Der Benutzer bringt den Mondort aus Kalender oder Beobachtung mit.	Katalogkopf-Fragment 05.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
220	A2	f68r1	f68r1.6	1	A2:G030	dary	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Er wählt danach genau eine gezeichnete Sternstelle.	Katalogkopf-Fragment 06.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
221	A2	f68r1	f68r1.7	1	A2:G031	chkchykoly	CATALOGUE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Ihre Wirkung wird in einem getrennten Regeltext nachgeschlagen.	Katalogkopf-Fragment 07.01 lesen; keine Stationsnummer ableiten	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
222	A2	f68r1	f68r1.8	1	A2:G032	okodaly	CENTRAL_OWNER_KEY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Der Mond als externer Editionsbesitzer eines Katalogs aus achtundzwanzig Häusern; kein Wortwert der Oberfläche.	Zentralen Katalogbesitzer als opaken Mittelpunkt setzen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
223	A2	f68r1	f68r1.9	1	A2:G033	odchecthy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S01; externer Picatrix-Vergleichsname: Alnat; dort überlieferte Operationsklasse: Arznei einnehmen oder Reise beginnen.	Gezeichnete Ortsadresse f68r1.9 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
224	A2	f68r1	f68r1.10	1	A2:G034	otcheody	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S02; externer Picatrix-Vergleichsname: Albatain; dort überlieferte Operationsklasse: Wasserlauf, Brunnen oder Saat.	Gezeichnete Ortsadresse f68r1.10 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
225	A2	f68r1	f68r1.11	1	A2:G035	okoaly	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S03; externer Picatrix-Vergleichsname: Alcorata; dort überlieferte Operationsklasse: Seefahrt, Feuerarbeit oder Jagd.	Gezeichnete Ortsadresse f68r1.11 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
