event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	joint_tuple_id	surface_display_only	formal_formula_opaque	FORMAL_VALUE	FORMAL_CONTROL_AT_THIS_EVENT	ATOMIC_OR_WHOLE_CARD_MNEMONIC	dictionary_status	terminal_status	v63_source_order_slot	v63_parse_status	register_state_before	register_update	register_state_after	iatromedical_content_class	IATROMEDICAL_SIMPLE_BATH_ELECTION	practical_content_class	PRACTICAL_MATERIAL_PROCESS_SCHEDULE	content_preference	content_status	renderer_instruction	semantic_contract
316	f83r	f83r.25	B4	F110	B4-S002	2	e2eb77ca9d9e1a8ba29a	qolchey	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A002+A009+A011+A023:fülle danach das Gefäß]	PROCESS	dem warmen	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
317	f83r	f83r.25	B4	F110	B4-S002	3	0275fbf14e07935b0a45	qokeey	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	TEMPERIEREN?	MNEMONIC_ONLY	NONCLOSE	ACTION	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	TEMPER(ACTIVE_ITEM/PREPARATION)	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	BATH	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001] [EXEMPLAR:A005+A008+A011+A015+A023:die Charge für den vorgesehenen Gebrauch temperieren]	PROCESS	Dienst das gebrauchte	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
318	f83r	f83r.25	B4	F110	B4-S002	4	7db18b2f0fb7ed0fcfd3	qokedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	SPÜLEN?	MNEMONIC_ONLY	TERMINAL	ACTION	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	BATH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	PROCESS	Filtertuch aus	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
319	f83r	f83r.25	B4	F111	B4-S003	5	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A010+A011+A013+A023:rühre, bis alles gleichmäßig vermischt ist]	PROCESS	seinem Rahmen	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
320	f83r	f83r.25	B4	F111	B4-S003	6	90bcf0a9ec0ef56399e6	otal	MARK(<ARG_AL>)	MARK_OPAQUE_REFERENCE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	TARGET_ASSIGNMENT	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A001+A003+A011+A023:zum unteren Ablauf hin]	PROCESS	und halte	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
321	f83r	f83r.26	B4	F112	B4-S003	7	faf321940aed922846a9	otchey	FRAME_OT(OPAQUE_PAYLOAD)	FRAME_OT	NONE	ANTEIL?	MNEMONIC_ONLY	NONCLOSE	SELECTION_OR_PART	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	PREVIOUS_ITEM:=ACTIVE_ITEM/PREPARATION;ACTIVE_ITEM/PREPARATION:=EXACT_SELECTED_PART	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[CARD:ANTEIL?] [REGISTER:OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;PREVIOUS_ITEM=B4:I001] [EXEMPLAR:A010+A011+A023:einen recordlokalen Anteil auswählen]	PROCESS	den Restposten	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_STATEMENT_ACROSS_PHYSICAL_LINE	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
322	f83r	f83r.26	B4	F112	B4-S003	8	0275fbf14e07935b0a45	qokeey	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	TEMPERIEREN?	MNEMONIC_ONLY	NONCLOSE	ACTION	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	TEMPER(ACTIVE_ITEM/PREPARATION)	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I002] [EXEMPLAR:A005+A008+A011+A015+A023:die Charge für den vorgesehenen Gebrauch temperieren]	PROCESS	im Nebengefäß getrennt.	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
323	f83r	f83r.26	B4	F112	B4-S003	9	276a7c2d74d1143446f4	qoky	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	ANWENDEN?	MNEMONIC_ONLY	NONCLOSE	ACTION	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002] [EXEMPLAR:A001+A004+A005+A006+A010+A011+A015+A023:den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	PROCESS	Wähle einen	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
324	f83r	f83r.26	B4	F112	B4-S003	10	dcda95c81a5460feb191	tol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I002;PREVIOUS_ITEM=B4:I001] [EXEMPLAR:A010+A011+A013+A023:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	kleinen Anteil	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
325	f83r	f83r.26	B4	F112	B4-S003	11	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A011+A012+A023:lasse es bis zur Bereitschaft stehen und beende den Schritt]	PROCESS	sauberen Warmwassers,	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
326	f83r	f83r.26	B4	F113	B4-S004	12	eb2e4bc143f623ee03ac	qokylddy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A004+A006+A008+A011+A023:lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	PROCESS	temperiere ihn	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
327	f83r	f83r.27	B4	F114	B4-S005	13	53cd0637c6820ba5e91f	dain	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A006+A011+A023:durch ein Tuch]	PROCESS	und tränke	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
328	f83r	f83r.27	B4	F114	B4-S005	14	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A010+A011+A013+A023:rühre, bis alles gleichmäßig vermischt ist]	PROCESS	damit ein grobes	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
329	f83r	f83r.27	B4	F114	B4-S005	15	7d25241b0e56c836372a	qokeedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A001+A005+A006+A008+A011+A015+A023:tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	PROCESS	Arbeitstuch. Wische	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
330	f83r	f83r.27	B4	F115	B4-S006	16	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A006+A009+A011+A023:seihe es einmal durch ein Tuch und beende den Schritt]	PROCESS	Beckenrand, Sitzbrett	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
331	f83r	f83r.27	B4	F116	B4-S007	17	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A006+A009+A011+A023:seihe es einmal durch ein Tuch und beende den Schritt]	PROCESS	und sichtbare	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
332	f83r	f83r.28	B4	F117	B4-S008	18	2f1c5e56e8f0ff459065	saiin	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	MASS?	MNEMONIC_AND_FORMAL_CONTROL	NONCLOSE	PARAMETER_ASSIGNMENT	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	BATH	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004] [EXEMPLAR:A010+A011+A023:den aktiven Posten nach der örtlichen Vorschrift bemessen]	PROCESS	Ablagerungen am	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
333	f83r	f83r.28	B4	F117	B4-S008	19	2c1a5fd92b9e3c762242	cheeky	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A008+A011+A023:solange es noch warm ist]	PROCESS	Zulauf ab; lege	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
334	f83r	f83r.28	B4	F117	B4-S008	20	92e43836d82f98bf02d3	sheey	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A003+A009+A011+A014+A023:die erste Öffnung]	PROCESS	das warme	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
335	f83r	f83r.28	B4	F117	B4-S008	21	7db18b2f0fb7ed0fcfd3	qokedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	SPÜLEN?	MNEMONIC_ONLY	TERMINAL	ACTION	UNIQUE_EXACT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	BATH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	PROCESS	Tuch kurz	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
336	f83r	f83r.28	B4	F118	B4-S009	22	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	BATH	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A011+A012+A023:lasse es bis zur Bereitschaft stehen und beende den Schritt]	PROCESS	auf eine	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
