unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0660	660	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G24	A3:L001	A:A3:G024	okeod	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 24/40; KEINE KARTENGLOSSE] Eine	Regelband 1, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0661	661	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G25	A3:L001	A:A3:G025	y	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 25/40; KEINE KARTENGLOSSE] günstige	Regelband 1, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0662	662	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G26	A3:L001	A:A3:G026	dy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 26/40; KEINE KARTENGLOSSE] Stelle	Regelband 1, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0663	663	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G27	A3:L001	A:A3:G027	choaiin	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 27/40; KEINE KARTENGLOSSE] erlaubt	Regelband 1, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0664	664	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G28	A3:L001	A:A3:G028	okar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 28/40; KEINE KARTENGLOSSE] nur	Regelband 1, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0665	665	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G29	A3:L001	A:A3:G029	okar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 29/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0666	666	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G30	A3:L001	A:A3:G030	chol	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 30/40; KEINE KARTENGLOSSE] im	Regelband 1, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0667	667	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G31	A3:L001	A:A3:G031	chees	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 31/40; KEINE KARTENGLOSSE] Rezept	Regelband 1, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0668	668	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G32	A3:L001	A:A3:G032	yto	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 32/40; KEINE KARTENGLOSSE] bereits	Regelband 1, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0669	669	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G33	A3:L001	A:A3:G033	odair	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 33/40; KEINE KARTENGLOSSE] bestimmte	Regelband 1, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0670	670	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G34	A3:L001	A:A3:G034	oty	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 34/40; KEINE KARTENGLOSSE] Maßnahme;	Regelband 1, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0671	671	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G35	A3:L001	A:A3:G035	oteeo	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 35/40; KEINE KARTENGLOSSE] sie	Regelband 1, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0672	672	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G36	A3:L001	A:A3:G036	dar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 36/40; KEINE KARTENGLOSSE] erfindet	Regelband 1, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0673	673	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G37	A3:L001	A:A3:G037	o	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 37/40; KEINE KARTENGLOSSE] weder	Regelband 1, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0674	674	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G38	A3:L001	A:A3:G038	eykeody	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 38/40; KEINE KARTENGLOSSE] Krankheit	Regelband 1, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0675	675	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G39	A3:L001	A:A3:G039	dchor	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 39/40; KEINE KARTENGLOSSE] noch	Regelband 1, Fragment 39: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0676	676	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.1	A3:HEADER:L01:G40	A3:L001	A:A3:G040	char	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 40/40; KEINE KARTENGLOSSE] Arznei.	Regelband 1, Fragment 40: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0677	677	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G01	A3:L002	A:A3:G041	yka	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 1/38; KEINE KARTENGLOSSE] Bei schädlichem	Regelband 2, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0678	678	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G02	A3:L002	A:A3:G042	chol	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 2/38; KEINE KARTENGLOSSE] Mondstand, Verbindung	Regelband 2, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0679	679	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G03	A3:L002	A:A3:G043	ykar	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 3/38; KEINE KARTENGLOSSE] mit Saturn	Regelband 2, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0680	680	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G04	A3:L002	A:A3:G044	dal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 4/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0681	681	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G05	A3:L002	A:A3:G045	ykady	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 5/38; KEINE KARTENGLOSSE] Mars	Regelband 2, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0682	682	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G06	A3:L002	A:A3:G046	iokeeor	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 6/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0683	683	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G07	A3:L002	A:A3:G047	cheey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 7/38; KEINE KARTENGLOSSE] Beherrschung	Regelband 2, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0684	684	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G08	A3:L002	A:A3:G048	choly	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 8/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0685	685	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G09	A3:L002	A:A3:G049	ykeeal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 9/38; KEINE KARTENGLOSSE] betroffenen	Regelband 2, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0686	686	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G10	A3:L002	A:A3:G050	cheo	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 10/38; KEINE KARTENGLOSSE] Körperteils	Regelband 2, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0687	687	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G11	A3:L002	A:A3:G051	oaram	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 11/38; KEINE KARTENGLOSSE] werde	Regelband 2, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0688	688	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G12	A3:L002	A:A3:G052	ockhy	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 12/38; KEINE KARTENGLOSSE] ein	Regelband 2, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0689	689	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G13	A3:L002	A:A3:G053	sheey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 13/38; KEINE KARTENGLOSSE] starker	Regelband 2, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0690	690	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G14	A3:L002	A:A3:G054	aiin	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 14/38; KEINE KARTENGLOSSE] Eingriff	Regelband 2, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0691	691	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G15	A3:L002	A:A3:G055	y	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 15/38; KEINE KARTENGLOSSE] verschoben.	Regelband 2, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0692	692	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G16	A3:L002	A:A3:G056	daiial	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 16/38; KEINE KARTENGLOSSE] Bei	Regelband 2, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0693	693	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G17	A3:L002	A:A3:G057	cheody	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 17/38; KEINE KARTENGLOSSE] unsicherem	Regelband 2, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0694	694	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G18	A3:L002	A:A3:G058	cheal	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 18/38; KEINE KARTENGLOSSE] Anfang	Regelband 2, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0695	695	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G19	A3:L002	A:A3:G059	yetey	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 19/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0696	696	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G20	A3:L002	A:A3:G060	chear	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 20/38; KEINE KARTENGLOSSE] Kreises	Regelband 2, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0697	697	ASTRO_PAGE_LOCAL_GROUP	A3	f69v	f69v.2	A3:HEADER:L02:G21	A3:L002	A:A3:G061	y	SCHEDULE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	HEADER	[LOKALER EXEMPLARTEXT 21/38; KEINE KARTENGLOSSE] benutze	Regelband 2, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
