global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_role	working_mnemonic	iatromedical_text	practical_text	source_recovery_without_exemplar
604	ASTRO	f68r1	A2	f68r1.9	A2:G033	odchecthy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S01; externer Picatrix-Vergleichsname: Alnat; dort überlieferte Operationsklasse: Arznei einnehmen oder Reise beginnen.	Gezeichnete Ortsadresse f68r1.9 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
605	ASTRO	f68r1	A2	f68r1.10	A2:G034	otcheody	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S02; externer Picatrix-Vergleichsname: Albatain; dort überlieferte Operationsklasse: Wasserlauf, Brunnen oder Saat.	Gezeichnete Ortsadresse f68r1.10 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
606	ASTRO	f68r1	A2	f68r1.11	A2:G035	okoaly	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S03; externer Picatrix-Vergleichsname: Alcorata; dort überlieferte Operationsklasse: Seefahrt, Feuerarbeit oder Jagd.	Gezeichnete Ortsadresse f68r1.11 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
607	ASTRO	f68r1	A2	f68r1.12	A2:G036	chocfhy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S04; externer Picatrix-Vergleichsname: Aldebatam; dort überlieferte Operationsklasse: Bauten, Quellen oder Trennung.	Gezeichnete Ortsadresse f68r1.12 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
608	ASTRO	f68r1	A2	f68r1.13	A2:G037	octhey	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S05; externer Picatrix-Vergleichsname: Altintas; dort überlieferte Operationsklasse: Lernen, Reise oder Bau verbessern.	Gezeichnete Ortsadresse f68r1.13 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
609	ASTRO	f68r1	A2	f68r1.14	A2:G038	otshey	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S06; externer Picatrix-Vergleichsname: Achaia; dort überlieferte Operationsklasse: Ernte oder Arzneiwirkung hemmen.	Gezeichnete Ortsadresse f68r1.14 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
610	ASTRO	f68r1	A2	f68r1.15	A2:G039	otydy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S07; externer Picatrix-Vergleichsname: Aldira; dort überlieferte Operationsklasse: Handel, Ernte oder sichere Schifffahrt.	Gezeichnete Ortsadresse f68r1.15 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
611	ASTRO	f68r1	A2	f68r1.16	A2:G040	okear	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S08; externer Picatrix-Vergleichsname: Anathea; dort überlieferte Operationsklasse: Freundschaft, Reise oder Verwahrung.	Gezeichnete Ortsadresse f68r1.16 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
612	ASTRO	f68r1	A2	f68r1.17	A2:G041	cphocthy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S09; externer Picatrix-Vergleichsname: Atraff; dort überlieferte Operationsklasse: Streit, Schaden oder Abwehr.	Gezeichnete Ortsadresse f68r1.17 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
613	ASTRO	f68r1	A2	f68r1.18	A2:G042	ytchody	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S10; externer Picatrix-Vergleichsname: Algebhal; dort überlieferte Operationsklasse: Ehe, Gebäude oder Beistand.	Gezeichnete Ortsadresse f68r1.18 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
614	ASTRO	f68r1	A2	f68r1.19	A2:G043	otys	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S11; externer Picatrix-Vergleichsname: Ozobea; dort überlieferte Operationsklasse: Befreiung, Handel oder festen Bau.	Gezeichnete Ortsadresse f68r1.19 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
615	ASTRO	f68r1	A2	f68r1.20	A2:G044	olor	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S12; externer Picatrix-Vergleichsname: Acarfa; dort überlieferte Operationsklasse: Pflanzen, Besitz oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.20 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
616	ASTRO	f68r1	A2	f68r1.21	A2:G045	ockhy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S13; externer Picatrix-Vergleichsname: Alahuc; dort überlieferte Operationsklasse: Handel, Saat, Reise oder Bau.	Gezeichnete Ortsadresse f68r1.21 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
617	ASTRO	f68r1	A2	f68r1.22	A2:G046	ofcheor	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S14; externer Picatrix-Vergleichsname: Acimech; dort überlieferte Operationsklasse: Kranke heilen, Reise oder Freundschaft.	Gezeichnete Ortsadresse f68r1.22 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
618	ASTRO	f68r1	A2	f68r1.23	A2:G047	otchdy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S15; externer Picatrix-Vergleichsname: Algafra; dort überlieferte Operationsklasse: Brunnen, Schatzsuche oder Trennung.	Gezeichnete Ortsadresse f68r1.23 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
619	ASTRO	f68r1	A2	f68r1.24	A2:G048	otykchs	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S16; externer Picatrix-Vergleichsname: Aculine; dort überlieferte Operationsklasse: Befreiung oder Zwietracht.	Gezeichnete Ortsadresse f68r1.24 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
620	ASTRO	f68r1	A2	f68r1.25	A2:G049	otol	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S17; externer Picatrix-Vergleichsname: Alichil; dort überlieferte Operationsklasse: dauerhafte Freundschaft, Bau oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.25 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
621	ASTRO	f68r1	A2	f68r1.26	A2:G050	otor	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S18; externer Picatrix-Vergleichsname: Alcalb; dort überlieferte Operationsklasse: Bau, Befreiung oder Streit.	Gezeichnete Ortsadresse f68r1.26 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
622	ASTRO	f68r1	A2	f68r1.27	A2:G051	oiinar	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S19; externer Picatrix-Vergleichsname: Exaula; dort überlieferte Operationsklasse: Krieg, Ernte, Reise oder Gefangenschaft.	Gezeichnete Ortsadresse f68r1.27 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
623	ASTRO	f68r1	A2	f68r1.28	A2:G052	okoldy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S20; externer Picatrix-Vergleichsname: Nahaym; dort überlieferte Operationsklasse: Tiere zähmen, Rückkehr oder Versammlung.	Gezeichnete Ortsadresse f68r1.28 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
624	ASTRO	f68r1	A2	f68r1.29	A2:G053	ykchdy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S21; externer Picatrix-Vergleichsname: Elbelda; dort überlieferte Operationsklasse: Bau, Ernte, Reise oder Trennung.	Gezeichnete Ortsadresse f68r1.29 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
625	ASTRO	f68r1	A2	f68r1.30	A2:G054	oeeody	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S22; externer Picatrix-Vergleichsname: Cadaldeba; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	Gezeichnete Ortsadresse f68r1.30 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
626	ASTRO	f68r1	A2	f68r1.31	A2:G055	ocphy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S23; externer Picatrix-Vergleichsname: Cacidebehah; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	Gezeichnete Ortsadresse f68r1.31 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
627	ASTRO	f68r1	A2	f68r1.32	A2:G056	okeeodal	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S24; externer Picatrix-Vergleichsname: Zazedahot; dort überlieferte Operationsklasse: Handel, Ehe oder Sieg.	Gezeichnete Ortsadresse f68r1.32 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
628	ASTRO	f68r1	A2	f68r1.33	A2:G057	okshor	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S25; externer Picatrix-Vergleichsname: Cadalhacia; dort überlieferte Operationsklasse: Körperglied binden, Streit oder Bau.	Gezeichnete Ortsadresse f68r1.33 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
629	ASTRO	f68r1	A2	f68r1.34	A2:G058	osdaiin	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S26; externer Picatrix-Vergleichsname: Almiquidam; dort überlieferte Operationsklasse: Liebe, Reise oder festen Bau.	Gezeichnete Ortsadresse f68r1.34 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
630	ASTRO	f68r1	A2	f68r1.35	A2:G059	otochedy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S27; externer Picatrix-Vergleichsname: Algrafaium; dort überlieferte Operationsklasse: Krankheit heilen, Handel oder Gefahr.	Gezeichnete Ortsadresse f68r1.35 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
631	ASTRO	f68r1	A2	f68r1.36	A2:G060	dolchedy	SPATIAL_ADDRESS_LABEL	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S28; externer Picatrix-Vergleichsname: Arexe; dort überlieferte Operationsklasse: Ernte, Reise, Frieden oder Gefangenschaft.	Gezeichnete Ortsadresse f68r1.36 nach Bildlage aufsuchen und ihr lokales Label bewahren	NO_FULL_SOURCE_RECOVERY
632	ASTRO	f68r1	A2	f68r1.37	A2:G061	oky	CENTRAL_LEGEND_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/5; KEINE KARTENGLOSSE] Der Mond besitzt	Zentrallegende Fragment 01 lesen; keine Umlaufrichtung erzeugen	NO_FULL_SOURCE_RECOVERY
633	ASTRO	f68r1	A2	f68r1.37	A2:G062	okchdy	CENTRAL_LEGEND_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/5; KEINE KARTENGLOSSE] in dieser lokalen	Zentrallegende Fragment 02 lesen; keine Umlaufrichtung erzeugen	NO_FULL_SOURCE_RECOVERY
634	ASTRO	f68r1	A2	f68r1.37	A2:G063	okardy	CENTRAL_LEGEND_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/5; KEINE KARTENGLOSSE] Editionswelt einen vollständigen	Zentrallegende Fragment 03 lesen; keine Umlaufrichtung erzeugen	NO_FULL_SOURCE_RECOVERY
635	ASTRO	f68r1	A2	f68r1.37	A2:G064	qear	CENTRAL_LEGEND_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/5; KEINE KARTENGLOSSE] Kreis aus achtundzwanzig	Zentrallegende Fragment 04 lesen; keine Umlaufrichtung erzeugen	NO_FULL_SOURCE_RECOVERY
636	ASTRO	f68r1	A2	f68r1.37	A2:G065	oygy	CENTRAL_LEGEND_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 5/5; KEINE KARTENGLOSSE] räumlichen Häusern.	Zentrallegende Fragment 05 lesen; keine Umlaufrichtung erzeugen	NO_FULL_SOURCE_RECOVERY
637	ASTRO	f69v	A3	f69v.1	A3:G001	dair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/40; KEINE KARTENGLOSSE] Rubrik der	Regelband 1, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
638	ASTRO	f69v	A3	f69v.1	A3:G002	cheyky	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/40; KEINE KARTENGLOSSE] achtundzwanzig Wahlstellen.	Regelband 1, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
639	ASTRO	f69v	A3	f69v.1	A3:G003	otaza	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/40; KEINE KARTENGLOSSE] Nimm zuerst	Regelband 1, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
640	ASTRO	f69v	A3	f69v.1	A3:G004	sar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/40; KEINE KARTENGLOSSE] den bekannten	Regelband 1, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
641	ASTRO	f69v	A3	f69v.1	A3:G005	ar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 5/40; KEINE KARTENGLOSSE] Mondort oder	Regelband 1, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
642	ASTRO	f69v	A3	f69v.1	A3:G006	chykar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 6/40; KEINE KARTENGLOSSE] die im	Regelband 1, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
643	ASTRO	f69v	A3	f69v.1	A3:G007	okoirsh	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 7/40; KEINE KARTENGLOSSE] Kalender gelernte	Regelband 1, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
644	ASTRO	f69v	A3	f69v.1	A3:G008	ar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 8/40; KEINE KARTENGLOSSE] laufende	Regelband 1, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
645	ASTRO	f69v	A3	f69v.1	A3:G009	chetody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 9/40; KEINE KARTENGLOSSE] Stelle.	Regelband 1, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
646	ASTRO	f69v	A3	f69v.1	A3:G010	okeeos	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 10/40; KEINE KARTENGLOSSE] Prüfe	Regelband 1, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
647	ASTRO	f69v	A3	f69v.1	A3:G011	o	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 11/40; KEINE KARTENGLOSSE] dann	Regelband 1, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
648	ASTRO	f69v	A3	f69v.1	A3:G012	tey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 12/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
649	ASTRO	f69v	A3	f69v.1	A3:G013	otokeeey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 13/40; KEINE KARTENGLOSSE] Kräfte	Regelband 1, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
650	ASTRO	f69v	A3	f69v.1	A3:G014	okeeody	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 14/40; KEINE KARTENGLOSSE] des	Regelband 1, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
651	ASTRO	f69v	A3	f69v.1	A3:G015	okeey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 15/40; KEINE KARTENGLOSSE] Kranken,	Regelband 1, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
652	ASTRO	f69v	A3	f69v.1	A3:G016	doiir	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 16/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
653	ASTRO	f69v	A3	f69v.1	A3:G017	teeo	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 17/40; KEINE KARTENGLOSSE] Art	Regelband 1, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
654	ASTRO	f69v	A3	f69v.1	A3:G018	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 18/40; KEINE KARTENGLOSSE] des	Regelband 1, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
655	ASTRO	f69v	A3	f69v.1	A3:G019	chey	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 19/40; KEINE KARTENGLOSSE] Eingriffs	Regelband 1, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
656	ASTRO	f69v	A3	f69v.1	A3:G020	ot	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 20/40; KEINE KARTENGLOSSE] und	Regelband 1, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
657	ASTRO	f69v	A3	f69v.1	A3:G021	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 21/40; KEINE KARTENGLOSSE] den	Regelband 1, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
658	ASTRO	f69v	A3	f69v.1	A3:G022	okedy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 22/40; KEINE KARTENGLOSSE] beherrschten	Regelband 1, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
659	ASTRO	f69v	A3	f69v.1	A3:G023	chsdy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 23/40; KEINE KARTENGLOSSE] Körperbezirk.	Regelband 1, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
660	ASTRO	f69v	A3	f69v.1	A3:G024	okeod	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 24/40; KEINE KARTENGLOSSE] Eine	Regelband 1, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
661	ASTRO	f69v	A3	f69v.1	A3:G025	y	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 25/40; KEINE KARTENGLOSSE] günstige	Regelband 1, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
662	ASTRO	f69v	A3	f69v.1	A3:G026	dy	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 26/40; KEINE KARTENGLOSSE] Stelle	Regelband 1, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
663	ASTRO	f69v	A3	f69v.1	A3:G027	choaiin	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 27/40; KEINE KARTENGLOSSE] erlaubt	Regelband 1, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
664	ASTRO	f69v	A3	f69v.1	A3:G028	okar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 28/40; KEINE KARTENGLOSSE] nur	Regelband 1, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
665	ASTRO	f69v	A3	f69v.1	A3:G029	okar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 29/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
666	ASTRO	f69v	A3	f69v.1	A3:G030	chol	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 30/40; KEINE KARTENGLOSSE] im	Regelband 1, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
667	ASTRO	f69v	A3	f69v.1	A3:G031	chees	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 31/40; KEINE KARTENGLOSSE] Rezept	Regelband 1, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
668	ASTRO	f69v	A3	f69v.1	A3:G032	yto	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 32/40; KEINE KARTENGLOSSE] bereits	Regelband 1, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
669	ASTRO	f69v	A3	f69v.1	A3:G033	odair	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 33/40; KEINE KARTENGLOSSE] bestimmte	Regelband 1, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
670	ASTRO	f69v	A3	f69v.1	A3:G034	oty	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 34/40; KEINE KARTENGLOSSE] Maßnahme;	Regelband 1, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
671	ASTRO	f69v	A3	f69v.1	A3:G035	oteeo	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 35/40; KEINE KARTENGLOSSE] sie	Regelband 1, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
672	ASTRO	f69v	A3	f69v.1	A3:G036	dar	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 36/40; KEINE KARTENGLOSSE] erfindet	Regelband 1, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
673	ASTRO	f69v	A3	f69v.1	A3:G037	o	SCHEDULE_HEADER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 37/40; KEINE KARTENGLOSSE] weder	Regelband 1, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	NO_FULL_SOURCE_RECOVERY
