local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
27	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1773	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1773	f67r2	CELESTIAL	f67r2.11	zwei lokale Himmelsraeder	chykchs	CH+Y+K+CH+S	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:CH=Lies ab|LOCAL_COMPONENT:P912-E1773@1|LOCAL_ACTION:P912-E1773@1:CH] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E1773@2|LOCAL_ACTION:P912-E1773@1:CH] [3:K=Ordne zu|LOCAL_COMPONENT:P912-E1773@3|LOCAL_ACTION:P912-E1773@3:K] [4:CH=Lies ab|LOCAL_COMPONENT:P912-E1773@4|LOCAL_ACTION:P912-E1773@4:CH] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E1773@5|LOCAL_ACTION:P912-E1773@5:S]	Lies ab: Ringposition; Ordne zu; Lies ab; Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:CH=Lies ab|LOCAL_COMPONENT:P912-E1773@1|LOCAL_ACTION:P912-E1773@1:CH|GDT582_RETAINED_NON_TARGET] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E1773@2|LOCAL_ACTION:P912-E1773@1:CH|GDT582_RETAINED_NON_TARGET] [3:K=Ordne zu|LOCAL_COMPONENT:P912-E1773@3|LOCAL_ACTION:P912-E1773@3:K|GDT582_RETAINED_NON_TARGET] [4:CH=Lies ab|LOCAL_COMPONENT:P912-E1773@4|LOCAL_ACTION:P912-E1773@4:CH|GDT582_RETAINED_NON_TARGET] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E1773@5|LOCAL_ACTION:P912-E1773@5:S|S_CELESTIAL_SELECT]	Lies ab: Ringposition; Ordne zu; Lies ab; Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
29	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1775	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1775	f67r2	CELESTIAL	f67r2.12	zwei lokale Himmelsraeder	ykees	Y+K+EE+S	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1775@1|LOCAL_ACTION:P912-E1775@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1775@2|LOCAL_ACTION:P912-E1775@2:K] [3:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E1775@3|LOCAL_ACTION:P912-E1775@2:K] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E1775@4|LOCAL_ACTION:P912-E1775@4:S]	Ordne zu: Ringposition, auf Ringstufe II; Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1775@1|LOCAL_ACTION:P912-E1775@2:K|GDT582_RETAINED_NON_TARGET] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1775@2|LOCAL_ACTION:P912-E1775@2:K|GDT582_RETAINED_NON_TARGET] [3:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E1775@3|LOCAL_ACTION:P912-E1775@2:K|GDT582_RETAINED_NON_TARGET] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E1775@4|LOCAL_ACTION:P912-E1775@4:S|S_CELESTIAL_SELECT]	Ordne zu: Ringposition, auf Ringstufe II; Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
30	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1776	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1776	f67r2	CELESTIAL	f67r2.12	zwei lokale Himmelsraeder	ykchos	Y+K+CH+O+S	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1776@1|LOCAL_ACTION:P912-E1776@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1776@2|LOCAL_ACTION:P912-E1776@2:K] [3:CH=Lies ab|LOCAL_COMPONENT:P912-E1776@3|LOCAL_ACTION:P912-E1776@3:CH] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E1776@4|LOCAL_ACTION:P912-E1776@3:CH] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E1776@5|LOCAL_ACTION:P912-E1776@5:S]	Ordne zu: Ringposition; Lies ab: in Eintragsform; Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1776@1|LOCAL_ACTION:P912-E1776@2:K|GDT582_RETAINED_NON_TARGET] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1776@2|LOCAL_ACTION:P912-E1776@2:K|GDT582_RETAINED_NON_TARGET] [3:CH=Lies ab|LOCAL_COMPONENT:P912-E1776@3|LOCAL_ACTION:P912-E1776@3:CH|GDT582_RETAINED_NON_TARGET] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E1776@4|LOCAL_ACTION:P912-E1776@3:CH|GDT582_RETAINED_NON_TARGET] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E1776@5|LOCAL_ACTION:P912-E1776@5:S|S_CELESTIAL_SELECT]	Ordne zu: Ringposition; Lies ab: in Eintragsform; Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
38	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1840	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1840	f67r2	CELESTIAL	f67r2.37	zwei lokale Himmelsraeder	ytoaiin	Y+T+O+AIIN	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1840@1|LOCAL_ACTION:P912-E1840@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E1840@2|LOCAL_ACTION:P912-E1840@2:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E1840@3|LOCAL_ACTION:P912-E1840@2:T] [4:AIIN=Positionswert|LOCAL_COMPONENT:P912-E1840@4|LOCAL_ACTION:P912-E1840@2:T]	Stelle ein: Ringposition, in Eintragsform, Positionswert.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1840@1|LOCAL_ACTION:P912-E1840@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E1840@2|LOCAL_ACTION:P912-E1840@2:T|T_CELESTIAL_SET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E1840@3|LOCAL_ACTION:P912-E1840@2:T|GDT582_RETAINED_NON_TARGET] [4:AIIN=Positionswert|LOCAL_COMPONENT:P912-E1840@4|LOCAL_ACTION:P912-E1840@2:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition, in Eintragsform, Positionswert.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
41	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1877	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1877	f67r2	CELESTIAL	f67r2.53	zwei lokale Himmelsraeder	dchdar	D_ADDR+CHD+AR	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E1877@1|LOCAL_ACTION:P912-E1877@2:CHD] [2:CHD=Berechne|LOCAL_COMPONENT:P912-E1877@2|LOCAL_ACTION:P912-E1877@2:CHD] [3:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1877@3|LOCAL_ACTION:P912-E1877@2:CHD]	Berechne: an der unteren Ringstelle, von der Ausgangsposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	CHD	CHD_CELESTIAL_CALCULATE	[1:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E1877@1|LOCAL_ACTION:P912-E1877@2:CHD|GDT582_RETAINED_NON_TARGET] [2:CHD=Berechne|LOCAL_COMPONENT:P912-E1877@2|LOCAL_ACTION:P912-E1877@2:CHD|CHD_CELESTIAL_CALCULATE] [3:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1877@3|LOCAL_ACTION:P912-E1877@2:CHD|GDT582_RETAINED_NON_TARGET]	Berechne: an der unteren Ringstelle, von der Ausgangsposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
43	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1879	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1879	f67r2	CELESTIAL	f67r2.54	zwei lokale Himmelsraeder	saldal	S+AL+DA+L	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1879@1|LOCAL_ACTION:P912-E1879@1:S] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E1879@2|LOCAL_ACTION:P912-E1879@1:S] [3:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1879@3|LOCAL_ACTION:P912-E1879@1:S] [4:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1879@4|LOCAL_ACTION:P912-E1879@1:S]	Wähle aus: zur Zielposition, im zweiten Durchgang, über den Ringkontakt.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1879@1|LOCAL_ACTION:P912-E1879@1:S|S_CELESTIAL_SELECT] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E1879@2|LOCAL_ACTION:P912-E1879@1:S|GDT582_RETAINED_NON_TARGET] [3:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1879@3|LOCAL_ACTION:P912-E1879@1:S|GDT582_RETAINED_NON_TARGET] [4:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1879@4|LOCAL_ACTION:P912-E1879@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: zur Zielposition, im zweiten Durchgang, über den Ringkontakt.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
44	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1880	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1880	f67r2	CELESTIAL	f67r2.55	zwei lokale Himmelsraeder	ytodal	Y+T+O+DA+L	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1880@1|LOCAL_ACTION:P912-E1880@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E1880@2|LOCAL_ACTION:P912-E1880@2:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E1880@3|LOCAL_ACTION:P912-E1880@2:T] [4:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1880@4|LOCAL_ACTION:P912-E1880@2:T] [5:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1880@5|LOCAL_ACTION:P912-E1880@2:T]	Stelle ein: Ringposition, in Eintragsform, im zweiten Durchgang, über den Ringkontakt.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1880@1|LOCAL_ACTION:P912-E1880@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E1880@2|LOCAL_ACTION:P912-E1880@2:T|T_CELESTIAL_SET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E1880@3|LOCAL_ACTION:P912-E1880@2:T|GDT582_RETAINED_NON_TARGET] [4:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1880@4|LOCAL_ACTION:P912-E1880@2:T|GDT582_RETAINED_NON_TARGET] [5:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1880@5|LOCAL_ACTION:P912-E1880@2:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition, in Eintragsform, im zweiten Durchgang, über den Ringkontakt.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
45	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1881	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1881	f67r2	CELESTIAL	f67r2.56	zwei lokale Himmelsraeder	tol	T+OL	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	1	1	[1:T=Stelle ein|LOCAL_COMPONENT:P912-E1881@1|LOCAL_ACTION:P912-E1881@1:T] [2:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1881@2|LOCAL_CONTROL:P912-E1881@2:OL]	Stelle ein; im Rahmen [LOCAL_CONTROL:P912-E1881@2:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E1881@1|LOCAL_ACTION:P912-E1881@1:T|T_CELESTIAL_SET] [2:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1881@2|LOCAL_CONTROL:P912-E1881@2:OL|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein; im Rahmen [LOCAL_CONTROL:P912-E1881@2:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
52	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1888	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1888	f67r2	CELESTIAL	f67r2.59	zwei lokale Himmelsraeder	ytchodly	Y+T+CH+O+D_ADDR+L+Y	7	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	7	7	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1888@1|LOCAL_ACTION:P912-E1888@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E1888@2|LOCAL_ACTION:P912-E1888@2:T] [3:CH=Lies ab|LOCAL_COMPONENT:P912-E1888@3|LOCAL_ACTION:P912-E1888@3:CH] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E1888@4|LOCAL_ACTION:P912-E1888@3:CH] [5:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E1888@5|LOCAL_ACTION:P912-E1888@3:CH] [6:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1888@6|LOCAL_ACTION:P912-E1888@3:CH] [7:Y=Ringposition|LOCAL_COMPONENT:P912-E1888@7|LOCAL_ACTION:P912-E1888@3:CH]	Stelle ein: Ringposition; Lies ab: in Eintragsform, an der unteren Ringstelle, über den Ringkontakt, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1888@1|LOCAL_ACTION:P912-E1888@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E1888@2|LOCAL_ACTION:P912-E1888@2:T|T_CELESTIAL_SET] [3:CH=Lies ab|LOCAL_COMPONENT:P912-E1888@3|LOCAL_ACTION:P912-E1888@3:CH|GDT582_RETAINED_NON_TARGET] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E1888@4|LOCAL_ACTION:P912-E1888@3:CH|GDT582_RETAINED_NON_TARGET] [5:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E1888@5|LOCAL_ACTION:P912-E1888@3:CH|GDT582_RETAINED_NON_TARGET] [6:L=über den Ringkontakt|LOCAL_COMPONENT:P912-E1888@6|LOCAL_ACTION:P912-E1888@3:CH|GDT582_RETAINED_NON_TARGET] [7:Y=Ringposition|LOCAL_COMPONENT:P912-E1888@7|LOCAL_ACTION:P912-E1888@3:CH|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition; Lies ab: in Eintragsform, an der unteren Ringstelle, über den Ringkontakt, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
53	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1889	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1889	f67r2	CELESTIAL	f67r2.60	zwei lokale Himmelsraeder	octhys	O+CTH+Y+S	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E1889@1|LOCAL_ACTION:P912-E1889@4:S] [2:CTH=lokale CTH-Karte|LOCAL_COMPONENT:P912-E1889@2|LOCAL_CONTROL:P912-E1889@2:CTH] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E1889@3|LOCAL_ACTION:P912-E1889@4:S] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E1889@4|LOCAL_ACTION:P912-E1889@4:S]	Wähle aus: in Eintragsform, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E1889@2:CTH]: lokale CTH-Karte.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E1889@1|LOCAL_ACTION:P912-E1889@4:S|GDT582_RETAINED_NON_TARGET] [2:CTH=lokale CTH-Karte|LOCAL_COMPONENT:P912-E1889@2|LOCAL_CONTROL:P912-E1889@2:CTH|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E1889@3|LOCAL_ACTION:P912-E1889@4:S|GDT582_RETAINED_NON_TARGET] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E1889@4|LOCAL_ACTION:P912-E1889@4:S|S_CELESTIAL_SELECT]	Wähle aus: in Eintragsform, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E1889@2:CTH]: lokale CTH-Karte.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
54	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1890	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1890	f67r2	CELESTIAL	f67r2.61	zwei lokale Himmelsraeder	ytokar	Y+T+OK+AR	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1890@1|LOCAL_ACTION:P912-E1890@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E1890@2|LOCAL_ACTION:P912-E1890@2:T] [3:OK=Trage ein|LOCAL_COMPONENT:P912-E1890@3|LOCAL_ACTION:P912-E1890@3:OK] [4:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1890@4|LOCAL_ACTION:P912-E1890@3:OK]	Stelle ein: Ringposition; Trage ein: von der Ausgangsposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1890@1|LOCAL_ACTION:P912-E1890@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E1890@2|LOCAL_ACTION:P912-E1890@2:T|T_CELESTIAL_SET] [3:OK=Trage ein|LOCAL_COMPONENT:P912-E1890@3|LOCAL_ACTION:P912-E1890@3:OK|GDT582_RETAINED_NON_TARGET] [4:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1890@4|LOCAL_ACTION:P912-E1890@3:OK|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition; Trage ein: von der Ausgangsposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
57	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1893	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1893	f67r2	CELESTIAL	f67r2.64	zwei lokale Himmelsraeder	s	S	1	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	1	1	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1893@1|LOCAL_ACTION:P912-E1893@1:S]	Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1893@1|LOCAL_ACTION:P912-E1893@1:S|S_CELESTIAL_SELECT]	Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
59	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1895	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1895	f67r2	CELESTIAL	f67r2.65	zwei lokale Himmelsraeder	soear	S+O+E+AR	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1895@1|LOCAL_ACTION:P912-E1895@1:S] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E1895@2|LOCAL_ACTION:P912-E1895@1:S] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E1895@3|LOCAL_ACTION:P912-E1895@1:S] [4:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1895@4|LOCAL_ACTION:P912-E1895@1:S]	Wähle aus: in Eintragsform, auf Ringstufe I, von der Ausgangsposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1895@1|LOCAL_ACTION:P912-E1895@1:S|S_CELESTIAL_SELECT] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E1895@2|LOCAL_ACTION:P912-E1895@1:S|GDT582_RETAINED_NON_TARGET] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E1895@3|LOCAL_ACTION:P912-E1895@1:S|GDT582_RETAINED_NON_TARGET] [4:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1895@4|LOCAL_ACTION:P912-E1895@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: in Eintragsform, auf Ringstufe I, von der Ausgangsposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
