copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
11	E011	H1-S002	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC011	OK+Y	ACTIVATE_CHARGE	START	WORK	NO	okchy	qokchy	COPY_LOCAL_EXEMPLAR	YES	YES	ansetzen · dies	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB02	COPY_BLOCK_FROM_EXEMPLAR	YES	2	SELECT_UNUSUAL_PROGRAM|ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR02	YES	LOCAL_TABLE_OVERRIDE	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	LOCAL_WRAPPER_STAMP	Ø	okchy	q	qokchy	NO	FIRST	ACTIVATE_CHARGE	qotchol	NONE	YES	RR02	YES	RESIDUAL_LOCUS_TABLE	CONSCIOUS_LOCAL_CHOICE	RS01	NO	RS01:2	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS01	NO	PS01:2	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
12	E012	H1-S002	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+CH+OL	PROC012	OT+CH+OL	SOURCE_DRAW	WORK	AFTER_SOURCE	NO	qotchol	qotchol	ACCEPT_RULE	YES	YES	danach · abziehen · fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR02	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qotchol	NONE	qotchol	NO	MIDDLE	ACTIVATE_CHARGE	chol	NONE	NO	RR02	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
13	E013	H1-S002	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	OL	PROC013	OL	CONTINUE_USE	AFTER_SOURCE	WORK	NO	chol	chol	ACCEPT_RULE	YES	YES	fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR02	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chol	NONE	chol	NO	MIDDLE	SOURCE_DRAW	cthy	NONE	NO	RR02	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
14	E014	H1-S002	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	CTH+Y	PROC014	CTH+Y	HOLD_STATE	WORK	WORK	NO	cthy	cthy	ACCEPT_RULE	YES	YES	bereit · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR02	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cthy	NONE	cthy	NO	LAST	CONTINUE_USE	RECORD_END	NONE	NO	RR02	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
15	E015	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	YES	TWENTY_TWO_COMPONENT_STRIPS	Y+CH+E+OR	PROC015	Y+CH+E+OR	SOURCE_DRAW	START	AFTER_SOURCE	NO	ycheor	ycheor	ACCEPT_RULE	YES	YES	dies · abziehen · kurz · Ansatz	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	2	SELECT_UNUSUAL_PROGRAM|RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	NONE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	LR03	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	ycheor	NONE	ycheor	NO	FIRST	RECORD_START	cthy	NONE	NO	RR03	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS02	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_RECORD_SETUP	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
16	E016	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	CTH+Y	PROC014	CTH+Y	HOLD_STATE	AFTER_SOURCE	WORK	NO	cthy	cthy	ACCEPT_RULE	YES	YES	bereit · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cthy	NONE	cthy	NO	MIDDLE	SOURCE_DRAW	chor	NONE	NO	RR03	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
17	E017	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	OR	PROC016	OR	ACTIVATE_CHARGE	WORK	WORK	NO	chor	chor	ACCEPT_RULE	YES	YES	Ansatz	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chor	NONE	chor	NO	MIDDLE	HOLD_STATE	cthaiin	NONE	NO	RR03	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
18	E018	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	CTH+AIIN	PROC017	CTH+AIIN	METER_CHECK	WORK	AFTER_METER	NO	cthaiin	cthaiin	ACCEPT_RULE	YES	YES	bereit · Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cthaiin	NONE	cthaiin	NO	MIDDLE	ACTIVATE_CHARGE	qoctholy	NONE	NO	RR03	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
19	E019	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	O+CTH+OL+Y	PROC018	O+CTH+OL+Y	CONTINUE_USE	AFTER_METER	WORK	NO	qoctholy	qoctholy	ACCEPT_RULE	YES	YES	Arbeitsgang · bereit · fortsetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qoctholy	NONE	qoctholy	NO	MIDDLE	METER_CHECK	chy	NONE	NO	RR03	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
20	E020	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	MOVE_PASS	WORK	WORK	NO	chy	dy	COPY_LOCAL_EXEMPLAR	YES	YES	dies	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB03	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR03	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	ch	y	d	dy	NO	MIDDLE	CONTINUE_USE	chy	NONE	YES	RR03	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS02	NO	RS02:1	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS01	NO	PS01:3	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
21	E021	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	CONTINUE_USE	WORK	WORK	NO	chy	chy	ACCEPT_RULE	YES	YES	dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	AB03	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chy	NONE	chy	NO	MIDDLE	MOVE_PASS	daiin	NONE	NO	RR03	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
22	E022	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	AIIN	PROC009	AIIN	METER_CHECK	WORK	AFTER_METER	NO	daiin	taiin	COPY_LOCAL_EXEMPLAR	YES	YES	Maß	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB03	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	d	aiin	t	taiin	NO	MIDDLE	CONTINUE_USE	chey	NONE	YES	RR03	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS02	NO	RS02:2	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS01	NO	PS01:4	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
23	E023	H2-S001	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	TARGET_HANDOFF	AFTER_METER	WORK	NO	chey	shy	COPY_LOCAL_EXEMPLAR	YES	YES	dies	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB03	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR03	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	che	y	sh	shy	NO	LAST	METER_CHECK	otchor	NONE	YES	RR03	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS02	NO	RS02:3	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS01	NO	PS01:5	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
24	E024	H2-S002	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+CH+OR	PROC020	OT+CH+OR	ACTIVATE_CHARGE	START	WORK	NO	otchor	qotchor	COPY_LOCAL_EXEMPLAR	YES	YES	danach · abziehen · Ansatz	YES	UNIQUE	2	SELECT_UNUSUAL_PROGRAM|COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB04	COPY_BLOCK_FROM_EXEMPLAR	YES	2	SELECT_UNUSUAL_PROGRAM|ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR04	YES	LOCAL_TABLE_OVERRIDE	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	LOCAL_WRAPPER_STAMP	Ø	otchor	q	qotchor	NO	FIRST	TARGET_HANDOFF	chor	NONE	YES	RR04	YES	RESIDUAL_LOCUS_TABLE	CONSCIOUS_LOCAL_CHOICE	RS02	NO	RS02:4	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS01	NO	PS01:6	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
25	E025	H2-S002	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	OR	PROC016	OR	ACTIVATE_CHARGE	WORK	WORK	NO	chor	chor	ACCEPT_RULE	YES	YES	Ansatz	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR04	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chor	NONE	chor	NO	MIDDLE	ACTIVATE_CHARGE	otol	NONE	NO	RR04	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
26	E026	H2-S002	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+OL	PROC021	OT+OL	CONTINUE_USE	WORK	WORK	NO	otol	otol	ACCEPT_RULE	YES	YES	danach · fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR04	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	otol	NONE	otol	NO	MIDDLE	ACTIVATE_CHARGE	chol	NONE	NO	RR04	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
27	E027	H2-S002	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	OL	PROC013	OL	CONTINUE_USE	WORK	WORK	NO	chol	chol	ACCEPT_RULE	YES	YES	fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR04	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chol	NONE	chol	NO	MIDDLE	CONTINUE_USE	olor	NONE	NO	RR04	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS02	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS01	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f10r	PS01	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
