occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O0676	tar	t	f86v6	f86	f86v6.21	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0677	ar	NONE	f86v6	f86	f86v6.21	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0678	qotar	qot	f86v6	f86	f86v6.22	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0679	qokar	qok	f86v6	f86	f86v6.23	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0680	qokar	qok	f86v6	f86	f86v6.23	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0681	ar	NONE	f86v6	f86	f86v6.23	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0682	qokar	qok	f86v6	f86	f86v6.24	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0683	qokar	qok	f86v6	f86	f86v6.25	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0684	olkar	olk	f86v6	f86	f86v6.25	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0685	otar	ot	f86v6	f86	f86v6.26	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0686	lkar	lk	f86v6	f86	f86v6.27	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0687	qokar	qok	f86v6	f86	f86v6.28	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0688	okar	ok	f86v6	f86	f86v6.28	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0689	qotar	qot	f86v6	f86	f86v6.28	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0690	qopar	qop	f86v6	f86	f86v6.30	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0691	olkar	olk	f86v6	f86	f86v6.31	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0692	qoeear	qoee	f86v6	f86	f86v6.32	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0693	qokar	qok	f86v6	f86	f86v6.32	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0694	qotar	qot	f86v6	f86	f86v6.32	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0695	ar	NONE	f86v6	f86	f86v6.34	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0696	otar	ot	f86v6	f86	f86v6.35	3	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0697	qokar	qok	f86v6	f86	f86v6.36	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0698	lshar	lsh	f86v6	f86	f86v6.37	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0699	qotar	qot	f86v6	f86	f86v6.37	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0700	ar	NONE	f86v6	f86	f86v6.40	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0701	otar	ot	f86v6	f86	f86v6.40	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0702	kar	k	f86v6	f86	f86v6.40	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0703	lkar	lk	f86v6	f86	f86v6.42	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0704	otar	ot	f86v6	f86	f86v6.45	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0705	ar	NONE	f86v6	f86	f86v6.45	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0706	chear	che	f86v6	f86	f86v6.45	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0707	qoar	qo	f87v	f87	f87v.13	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0708	chear	che	f88r	f88	f88r.8	31	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0709	sar	s	f88r	f88	f88r.8	31	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0710	ykar	yk	f88r	f88	f88r.28	31	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0711	shear	she	f88r	f88	f88r.28	31	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0712	ar	NONE	f88r	f88	f88r.28	31	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0713	chear	che	f88r	f88	f88r.31	31	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0714	chokar	chok	f88v	f88	f88v.23	13	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0715	qoar	qo	f89r1	f89	f89r1.6	27	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0716	shar	sh	f89r1	f89	f89r1.6	27	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0717	qokar	qok	f89r1	f89	f89r1.10	27	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0718	otchar	otch	f89v1	f89	f89v1.3	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0719	otar	ot	f89v1	f89	f89v1.6	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0720	chear	che	f89v1	f89	f89v1.10	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0721	qokar	qok	f89v1	f89	f89v1.11	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0722	qokar	qok	f89v1	f89	f89v1.12	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0723	sar	s	f89v1	f89	f89v1.19	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0724	oar	o	f93r	f93	f93r.1	32	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0725	chotar	chot	f93r	f93	f93r.25	32	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0726	sar	s	f93v	f93	f93v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0727	oar	o	f94r	f94	f94r.1	2	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0728	qotar	qot	f94r	f94	f94r.2	2	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0729	okar	ok	f94r	f94	f94r.2	2	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0730	kar	k	f94r	f94	f94r.4	2	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0731	chekar	chek	f94r	f94	f94r.5	2	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0732	otar	ot	f94r	f94	f94r.9	2	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0733	char	ch	f94v	f94	f94v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0734	otar	ot	f94v	f94	f94v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0735	qotar	qot	f94v	f94	f94v.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0736	par	p	f94v	f94	f94v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0737	ar	NONE	f94v	f94	f94v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0738	ytar	yt	f94v	f94	f94v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0739	qokar	qok	f94v	f94	f94v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0740	chekar	chek	f95r1	f95	f95r1.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0741	okar	ok	f95r1	f95	f95r1.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0742	tar	t	f95r1	f95	f95r1.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0743	ykar	yk	f95r1	f95	f95r1.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0744	kar	k	f95r2	f95	f95r2.2	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0745	chkar	chk	f95r2	f95	f95r2.3	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0746	ofar	of	f95r2	f95	f95r2.3	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0747	qotar	qot	f95r2	f95	f95r2.6	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0748	qokar	qok	f95r2	f95	f95r2.6	9	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0749	okar	ok	f95r2	f95	f95r2.6	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0750	otar	ot	f95r2	f95	f95r2.8	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0751	okar	ok	f95r2	f95	f95r2.9	9	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0752	shoyfar	shoyf	f95v1	f95	f95v1.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0753	ar	NONE	f95v1	f95	f95v1.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0754	otar	ot	f95v1	f95	f95v1.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0755	chefar	chef	f95v1	f95	f95v1.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0756	qokar	qok	f95v1	f95	f95v1.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0757	tar	t	f95v1	f95	f95v1.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0758	otar	ot	f95v1	f95	f95v1.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0759	okar	ok	f95v2	f95	f95v2.3	7	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0760	tar	t	f95v2	f95	f95v2.5	7	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0761	okar	ok	f95v2	f95	f95v2.5	7	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0762	ar	NONE	f95v2	f95	f95v2.5	7	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0763	opar	op	f96v	f96	f96v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0764	ytear	yte	f96v	f96	f96v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0765	ar	NONE	f96v	f96	f96v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0766	sar	s	f96v	f96	f96v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0767	sosar	sos	f96v	f96	f96v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0768	darar	dar	f99r	f99	f99r.3	40	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0769	orar	or	f99r	f99	f99r.48	40	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0770	sar	s	f99r	f99	f99r.50	40	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0771	otolsar	otols	f99v	f99	f99v.19	36	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0772	opar	op	f99v	f99	f99v.21	36	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0773	otear	ote	f100r	f100	f100r.3	27	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0774	ar	NONE	f100v	f100	f100v.14	13	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0775	chockhar	chockh	f100v	f100	f100v.20	13	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0776	okar	ok	f100v	f100	f100v.21	13	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0777	qoorar	qoor	f102r1	f102	f102r1.8	17	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0778	qokar	qok	f102v1	f102	f102v1.13	23	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0779	okear	oke	f102v2	f102	f102v2.21	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0780	ar	NONE	f102v2	f102	f102v2.32	39	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0781	sar	s	f102v2	f102	f102v2.37	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0782	ar	NONE	f103r	f103	f103r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0783	sar	s	f103r	f103	f103r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0784	lkar	lk	f103r	f103	f103r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0785	rkar	rk	f103r	f103	f103r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0786	qotar	qot	f103r	f103	f103r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0787	ar	NONE	f103r	f103	f103r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0788	shar	sh	f103r	f103	f103r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0789	qokar	qok	f103r	f103	f103r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0790	sholkar	sholk	f103r	f103	f103r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0791	rar	r	f103r	f103	f103r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0792	sar	s	f103r	f103	f103r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0793	lkar	lk	f103r	f103	f103r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0794	dalkar	dalk	f103r	f103	f103r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0795	qotar	qot	f103r	f103	f103r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0796	otar	ot	f103r	f103	f103r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0797	tar	t	f103r	f103	f103r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0798	polarar	polar	f103r	f103	f103r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0799	qotar	qot	f103v	f103	f103v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0800	lkar	lk	f103v	f103	f103v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0801	otar	ot	f103v	f103	f103v.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0802	char	ch	f103v	f103	f103v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0803	yshear	yshe	f103v	f103	f103v.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0804	chalkar	chalk	f103v	f103	f103v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0805	char	ch	f103v	f103	f103v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0806	otar	ot	f103v	f103	f103v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0807	tar	t	f103v	f103	f103v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0808	ar	NONE	f103v	f103	f103v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0809	otear	ote	f103v	f103	f103v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0810	ar	NONE	f103v	f103	f103v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0811	ar	NONE	f103v	f103	f103v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0812	opar	op	f103v	f103	f103v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0813	arar	ar	f103v	f103	f103v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0814	lpar	lp	f103v	f103	f103v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0815	pchear	pche	f103v	f103	f103v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0816	rar	r	f103v	f103	f103v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0817	sar	s	f103v	f103	f103v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0818	lcharar	lchar	f103v	f103	f103v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0819	qoar	qo	f103v	f103	f103v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0820	otar	ot	f103v	f103	f103v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0821	rar	r	f103v	f103	f103v.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0822	ar	NONE	f103v	f103	f103v.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0823	ar	NONE	f103v	f103	f103v.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0824	otar	ot	f103v	f103	f103v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0825	char	ch	f104r	f104	f104r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0826	ykar	yk	f104r	f104	f104r.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0827	lkar	lk	f104r	f104	f104r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0828	okar	ok	f104r	f104	f104r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0829	ar	NONE	f104r	f104	f104r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0830	qokar	qok	f104r	f104	f104r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0831	otar	ot	f104r	f104	f104r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0832	okar	ok	f104r	f104	f104r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0833	sar	s	f104r	f104	f104r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0834	chokar	chok	f104r	f104	f104r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0835	okar	ok	f104r	f104	f104r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0836	okar	ok	f104r	f104	f104r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0837	qokar	qok	f104r	f104	f104r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0838	qolar	qol	f104r	f104	f104r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0839	chockhar	chockh	f104r	f104	f104r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0840	otar	ot	f104r	f104	f104r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0841	qotar	qot	f104r	f104	f104r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0842	rar	r	f104r	f104	f104r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0843	ar	NONE	f104r	f104	f104r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0844	ar	NONE	f104r	f104	f104r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0845	chear	che	f104r	f104	f104r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0846	opchar	opch	f104r	f104	f104r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0847	kar	k	f104r	f104	f104r.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0848	char	ch	f104r	f104	f104r.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0849	sar	s	f104r	f104	f104r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0850	ar	NONE	f104r	f104	f104r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0851	shar	sh	f104r	f104	f104r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0852	kar	k	f104r	f104	f104r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0853	ar	NONE	f104r	f104	f104r.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0854	olcheear	olchee	f104r	f104	f104r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0855	char	ch	f104r	f104	f104r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0856	cheoltar	cheolt	f104r	f104	f104r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0857	qokar	qok	f104r	f104	f104r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0858	char	ch	f104r	f104	f104r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0859	qotar	qot	f104r	f104	f104r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0860	chopar	chop	f104r	f104	f104r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0861	okar	ok	f104r	f104	f104r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0862	qopchar	qopch	f104r	f104	f104r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0863	okar	ok	f104r	f104	f104r.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0864	okar	ok	f104r	f104	f104r.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0865	ar	NONE	f104r	f104	f104r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0866	qoar	qo	f104r	f104	f104r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0867	oeear	oee	f104r	f104	f104r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0868	cholkar	cholk	f104r	f104	f104r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0869	ar	NONE	f104r	f104	f104r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0870	ar	NONE	f104r	f104	f104r.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0871	ear	e	f104v	f104	f104v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0872	chokar	chok	f104v	f104	f104v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0873	qotar	qot	f104v	f104	f104v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0874	par	p	f104v	f104	f104v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0875	cheetar	cheet	f104v	f104	f104v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0876	lkar	lk	f104v	f104	f104v.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0877	dairar	dair	f104v	f104	f104v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0878	otar	ot	f104v	f104	f104v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0879	qokar	qok	f104v	f104	f104v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0880	ar	NONE	f104v	f104	f104v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0881	ar	NONE	f104v	f104	f104v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0882	ar	NONE	f104v	f104	f104v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0883	etar	et	f104v	f104	f104v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0884	sar	s	f104v	f104	f104v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0885	sar	s	f104v	f104	f104v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0886	ar	NONE	f104v	f104	f104v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0887	char	ch	f104v	f104	f104v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0888	ar	NONE	f104v	f104	f104v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0889	ar	NONE	f105r	f105	f105r.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0890	kesoar	keso	f105r	f105	f105r.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0891	ar	NONE	f105r	f105	f105r.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0892	ar	NONE	f105r	f105	f105r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0893	otar	ot	f105r	f105	f105r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0894	ar	NONE	f105r	f105	f105r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0895	ar	NONE	f105r	f105	f105r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
