astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	group_index_within_locus	surface_display_only_exact	frozen_v69_editorial_address	frozen_v69_formal_role_address_only	v75_local_namespace	v75_instrument_id	v75_local_namespace_address	owner_status	smallest_visible_owner	concrete_technical_lookup_default	lookup_effect	source_class	confidence	orientation_and_start_alternatives	crosspage_contract	iatromedical_rival	formal_iconographic_rival	contradiction	legacy_model_correction	semantic_ceiling
11	392	A1	f67r2	f67r2.4	A1:L004	A1:G011	2	sykos	A1:C04:G02	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_04/FRAGMENT_02	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_04	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_04“. Kopiere die sichtbare Gruppe „sykos“ als Fragment 2/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
12	393	A1	f67r2	f67r2.5	A1:L005	A1:G012	1	ykeody	A1:C05:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_05/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_05	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_05“. Kopiere die sichtbare Gruppe „ykeody“ als Fragment 1/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
13	394	A1	f67r2	f67r2.5	A1:L005	A1:G013	2	okchy	A1:C05:G02	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_05/FRAGMENT_02	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_05	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_05“. Kopiere die sichtbare Gruppe „okchy“ als Fragment 2/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
14	395	A1	f67r2	f67r2.6	A1:L006	A1:G014	1	dchetay	A1:C06:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_06/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_06	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_06“. Kopiere die sichtbare Gruppe „dchetay“ als Fragment 1/1 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
15	396	A1	f67r2	f67r2.7	A1:L007	A1:G015	1	ykchy	A1:C07:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_07/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_07	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_07“. Kopiere die sichtbare Gruppe „ykchy“ als Fragment 1/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
16	397	A1	f67r2	f67r2.7	A1:L007	A1:G016	2	kchey	A1:C07:G02	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_07/FRAGMENT_02	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_07	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_07“. Kopiere die sichtbare Gruppe „kchey“ als Fragment 2/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
17	398	A1	f67r2	f67r2.7	A1:L007	A1:G017	3	ykchys	A1:C07:G03	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_07/FRAGMENT_03	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_07	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_07“. Kopiere die sichtbare Gruppe „ykchys“ als Fragment 3/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
18	399	A1	f67r2	f67r2.8	A1:L008	A1:G018	1	chkchdar	A1:C08:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_08/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_08	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_08“. Kopiere die sichtbare Gruppe „chkchdar“ als Fragment 1/1 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
19	400	A1	f67r2	f67r2.9	A1:L009	A1:G019	1	ykar	A1:C09:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_09/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_09	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_09“. Kopiere die sichtbare Gruppe „ykar“ als Fragment 1/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
20	401	A1	f67r2	f67r2.9	A1:L009	A1:G020	2	ykaly	A1:C09:G02	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_09/FRAGMENT_02	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_09	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_09“. Kopiere die sichtbare Gruppe „ykaly“ als Fragment 2/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
21	402	A1	f67r2	f67r2.10	A1:L010	A1:G021	1	lkshy	A1:C10:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_10/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_10“. Kopiere die sichtbare Gruppe „lkshy“ als Fragment 1/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
22	403	A1	f67r2	f67r2.10	A1:L010	A1:G022	2	kchy	A1:C10:G02	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_10/FRAGMENT_02	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_10“. Kopiere die sichtbare Gruppe „kchy“ als Fragment 2/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
23	404	A1	f67r2	f67r2.10	A1:L010	A1:G023	3	okar	A1:C10:G03	COLUMN_DESCRIPTOR_FRAGMENT	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_10/FRAGMENT_03	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_10“. Kopiere die sichtbare Gruppe „okar“ als Fragment 3/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.41	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
24	405	A1	f67r2	f67r2.11	A1:L011	A1:G024	1	chky	A1:C11:G01	COLUMN_KEY	F67_RIGHT_WHEEL_NS	F67_RIGHT_WHEEL	F67_RIGHT_WHEEL_NS/A1_RIGHT_SECTOR_SLOT_11/FRAGMENT_01	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	Öffne am rechten f67r2-Rad ausschließlich den Besitzer „A1_RIGHT_SECTOR_SLOT_11“. Kopiere die sichtbare Gruppe „chky“ als Fragment 1/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein linkes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative radial text without executable content.	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
