group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	exact_visible_identity_layer	v69_local_formal_role	v71_owner_status	v71_visible_owner	local_namespace	local_owner_kind	silent_argument_default	concrete_copied_label_or_instruction	source_status	confidence	historical_celestial_rival	technical_formal_rival	contradiction	authorial_start	authorial_direction	rotation_status	f68_f69_mapping	cross_wheel_join	prose_card_import	global_7x12	semantic_ceiling
345	A3	f69v	f69v.3	12	A3:G090	oteeal	A3:G090@f69v.3#12=«oteeal»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 12/29 «oteeal» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
346	A3	f69v	f69v.3	13	A3:G091	cheor	A3:G091@f69v.3#13=«cheor»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 13/29 «cheor» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
347	A3	f69v	f69v.3	14	A3:G092	ar	A3:G092@f69v.3#14=«ar»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 14/29 «ar» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
348	A3	f69v	f69v.3	15	A3:G093	air	A3:G093@f69v.3#15=«air»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 15/29 «air» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
349	A3	f69v	f69v.3	16	A3:G094	oteody	A3:G094@f69v.3#16=«oteody»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 16/29 «oteody» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
350	A3	f69v	f69v.3	17	A3:G095	ytyd	A3:G095@f69v.3#17=«ytyd»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 17/29 «ytyd» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
351	A3	f69v	f69v.3	18	A3:G096	a	A3:G096@f69v.3#18=«a»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 18/29 «a» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
352	A3	f69v	f69v.3	19	A3:G097	dchy	A3:G097@f69v.3#19=«dchy»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 19/29 «dchy» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
353	A3	f69v	f69v.3	20	A3:G098	otoly	A3:G098@f69v.3#20=«otoly»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 20/29 «otoly» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
354	A3	f69v	f69v.3	21	A3:G099	okeodal	A3:G099@f69v.3#21=«okeodal»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 21/29 «okeodal» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
355	A3	f69v	f69v.3	22	A3:G100	oteoarar	A3:G100@f69v.3#22=«oteoarar»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 22/29 «oteoarar» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
356	A3	f69v	f69v.3	23	A3:G101	cheteeser	A3:G101@f69v.3#23=«cheteeser»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 23/29 «cheteeser» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
357	A3	f69v	f69v.3	24	A3:G102	dair	A3:G102@f69v.3#24=«dair»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 24/29 «dair» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
358	A3	f69v	f69v.3	25	A3:G103	chey	A3:G103@f69v.3#25=«chey»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 25/29 «chey» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
359	A3	f69v	f69v.3	26	A3:G104	okody	A3:G104@f69v.3#26=«okody»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 26/29 «okody» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
360	A3	f69v	f69v.3	27	A3:G105	dal	A3:G105@f69v.3#27=«dal»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 27/29 «dal» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
361	A3	f69v	f69v.3	28	A3:G106	oteey	A3:G106@f69v.3#28=«oteey»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 28/29 «oteey» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
362	A3	f69v	f69v.3	29	A3:G107	oteey	A3:G107@f69v.3#29=«oteey»	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	RIGHT_WHEEL_RING_LEGEND	Ringtext des rechten Gesicht-Strahlenrades	Kopiere Segment 29/29 «oteey» in Quellordnung für den Bildbesitzer «Ringtext des rechten Gesicht-Strahlenrades»; das Segment erhält keinen Einzelwert. Kopiere diese Legende vollständig in das Ringband des rechten Rades und lies sie nur in diesem Rad zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	eigenständiges Sonnen-, Planeten- oder Prognostikrad	eigenständige formale Ringrubrik oder Kopiervorlage ohne nachweisbare Bedienfunktion	Das rechte Rad besitzt keinen sichtbaren Schlüssel zu den anderen Rädern und keine sicher abgetrennten 28 Einträge.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
363	A3	f69v	f69v.4	1	A3:G108	okeey	A3:G108@f69v.4#1=«okeey»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_01	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere Segment 1/2 «okeey» in Quellordnung für den Bildbesitzer «lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse»; das Segment erhält keinen Einzelwert. Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
364	A3	f69v	f69v.4	2	A3:G109	sar	A3:G109@f69v.4#2=«sar»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_01	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere Segment 2/2 «sar» in Quellordnung für den Bildbesitzer «lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse»; das Segment erhält keinen Einzelwert. Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
365	A3	f69v	f69v.5	1	A3:G110	okeo	A3:G110@f69v.5#1=«okeo»	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_02	A69_LEFT_28_PLACE_WHEEL	LEFT_WHEEL_UNORDERED_RADIAL_SLOT_LABEL	lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse	Kopiere Segment 1/2 «okeo» in Quellordnung für den Bildbesitzer «lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse»; das Segment erhält keinen Einzelwert. Setze das Etikett an genau diesen radialen Platz des linken Rades und schlage ihn nach Bildlage nach; die Nummer ist nur editoriale Adresse.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	örtliches 28-Platz-Inventar für Mondstationen, Wahlen oder Kalendergebrauch ohne bekannte Reihenfolge	ungeordnetes 28-Platz-Arbeitsregister oder bloße Radialbeschriftung	Nur ungefähr 28 lokale Plätze sind sichtbar; Start, Richtung, Rotation, Reihenfolge und Wert bleiben unbelegt.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
