locus	page	diagram_id	group_count	group_serials	owner_status	local_namespace_owner	visible_basis	concrete_locus_reading	historical_rival	orientation_status	cross_namespace_mapping	strongest_contradiction	semantic_ceiling
f68r1.15	f68r1	A2	1	229	DIRECT_VISIBLE	A2_STAR_STATION_07	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_07“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.16	f68r1	A2	1	230	DIRECT_VISIBLE	A2_STAR_STATION_08	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_08“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.17	f68r1	A2	1	231	DIRECT_VISIBLE	A2_STAR_STATION_09	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_09“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.18	f68r1	A2	1	232	DIRECT_VISIBLE	A2_STAR_STATION_10	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_10“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.19	f68r1	A2	1	233	DIRECT_VISIBLE	A2_STAR_STATION_11	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_11“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.20	f68r1	A2	1	234	DIRECT_VISIBLE	A2_STAR_STATION_12	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_12“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.21	f68r1	A2	1	235	DIRECT_VISIBLE	A2_STAR_STATION_13	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_13“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.22	f68r1	A2	1	236	DIRECT_VISIBLE	A2_STAR_STATION_14	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_14“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.23	f68r1	A2	1	237	DIRECT_VISIBLE	A2_STAR_STATION_15	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_15“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.24	f68r1	A2	1	238	DIRECT_VISIBLE	A2_STAR_STATION_16	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_16“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.25	f68r1	A2	1	239	DIRECT_VISIBLE	A2_STAR_STATION_17	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_17“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.26	f68r1	A2	1	240	DIRECT_VISIBLE	A2_STAR_STATION_18	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_18“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.27	f68r1	A2	1	241	DIRECT_VISIBLE	A2_STAR_STATION_19	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_19“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.28	f68r1	A2	1	242	DIRECT_VISIBLE	A2_STAR_STATION_20	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_20“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.29	f68r1	A2	1	243	DIRECT_VISIBLE	A2_STAR_STATION_21	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_21“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.30	f68r1	A2	1	244	DIRECT_VISIBLE	A2_STAR_STATION_22	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_22“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.31	f68r1	A2	1	245	DIRECT_VISIBLE	A2_STAR_STATION_23	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_23“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.32	f68r1	A2	1	246	DIRECT_VISIBLE	A2_STAR_STATION_24	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_24“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.33	f68r1	A2	1	247	DIRECT_VISIBLE	A2_STAR_STATION_25	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_25“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.34	f68r1	A2	1	248	DIRECT_VISIBLE	A2_STAR_STATION_26	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_26“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.35	f68r1	A2	1	249	DIRECT_VISIBLE	A2_STAR_STATION_27	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_27“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.36	f68r1	A2	1	250	DIRECT_VISIBLE	A2_STAR_STATION_28	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_28“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.37	f68r1	A2	5	251|252|253|254|255	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung	Im lokalen Sternfeld „A2_CENTRAL_LEGEND_UNRESOLVED“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_CENTRAL_LEGEND_UNRESOLVED“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_CENTRAL_LEGEND_UNRESOLVED“ Fragment 3 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_CENTRAL_LEGEND_UNRESOLVED“ Fragment 4 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_CENTRAL_LEGEND_UNRESOLVED“ Fragment 5 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines anderen Teilzentrums	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.1	f69v	A3	40	256|257|258|259|260|261|262|263|264|265|266|267|268|269|270|271|272|273|274|275|276|277|278|279|280|281|282|283|284|285|286|287|288|289|290|291|292|293|294|295	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 1 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 2 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 3 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 4 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 5 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 6 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 7 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 8 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 9 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 10 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 11 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 12 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 13 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 14 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 15 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 16 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 17 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 18 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 19 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 20 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 21 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 22 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 23 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 24 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 25 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 26 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 27 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 28 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 29 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 30 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 31 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 32 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 33 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 34 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 35 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 36 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 37 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 38 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 39 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_LEFT_WHEEL_RING_TEXT“ Fragment 40 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	allgemeine Seitenlegende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
