group_serial	diagram_id	page	locus	event_index	opaque_local_id	local_image_owner	owner_status	owner_confidence	local_namespace	local_content_class	copied_local_meaning_or_label	copied_label_source_status	meaning_confidence	strongest_astronomical_calendar_or_formal_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling
11	A1	f67r2	f67r2.4	2	A1:G011	A1_RIGHT_SECTOR_SLOT_04	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R04: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
12	A1	f67r2	f67r2.5	1	A1:G012	A1_RIGHT_SECTOR_SLOT_05	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R05: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
13	A1	f67r2	f67r2.5	2	A1:G013	A1_RIGHT_SECTOR_SLOT_05	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R05: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
14	A1	f67r2	f67r2.6	1	A1:G014	A1_RIGHT_SECTOR_SLOT_06	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Vollständiges lokales Etikett: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R06: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
15	A1	f67r2	f67r2.7	1	A1:G015	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
16	A1	f67r2	f67r2.7	2	A1:G016	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
17	A1	f67r2	f67r2.7	3	A1:G017	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
18	A1	f67r2	f67r2.8	1	A1:G018	A1_RIGHT_SECTOR_SLOT_08	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Vollständiges lokales Etikett: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R08: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
19	A1	f67r2	f67r2.9	1	A1:G019	A1_RIGHT_SECTOR_SLOT_09	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
20	A1	f67r2	f67r2.9	2	A1:G020	A1_RIGHT_SECTOR_SLOT_09	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
21	A1	f67r2	f67r2.10	1	A1:G021	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
22	A1	f67r2	f67r2.10	2	A1:G022	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
23	A1	f67r2	f67r2.10	3	A1:G023	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
24	A1	f67r2	f67r2.11	1	A1:G024	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
25	A1	f67r2	f67r2.11	2	A1:G025	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
26	A1	f67r2	f67r2.11	3	A1:G026	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
27	A1	f67r2	f67r2.12	1	A1:G027	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
28	A1	f67r2	f67r2.12	2	A1:G028	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	MEDIUM	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_RIGHT_EXACT_SIGN_OR_MONTH|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
