probe_id	component_recipe	intake_tier	register	input_contains_event_id	seed_status	target_status	target_incoming_action	target_incoming_argument	order_repair_rule	stream_clause_de	expected_transition_clause_de	matches_gdt437_transition
PROBE203	SH+AIR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Stationsposten [wie zuvor]; entlang der Stationsbahn.	Halte den Stationsposten [wie zuvor]; entlang der Stationsbahn.	YES
PROBE204	SH+AIR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Positionsposten [wie zuvor]; entlang der Ringbahn.	Halte den Positionsposten [wie zuvor]; entlang der Ringbahn.	YES
PROBE205	SH+AIR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Drogenposten [wie zuvor]; entlang der Transferbahn.	Halte den Drogenposten [wie zuvor]; entlang der Transferbahn.	YES
PROBE206	SH+E+K+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Teilwert fest und ordne den Teilwert zu; auf Grad I.	Halte den Teilwert fest und ordne den Teilwert zu; auf Grad I.	YES
PROBE207	SH+E+K+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Materialanteil und gib den Materialanteil zu; auf Grad I.	Halte den Materialanteil und gib den Materialanteil zu; auf Grad I.	YES
PROBE208	SH+E+K+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Stationsanteil und führe den Stationsanteil zu; auf Grad I.	Halte den Stationsanteil und führe den Stationsanteil zu; auf Grad I.	YES
PROBE209	SH+E+K+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Sektoranteil und ordne den Sektoranteil zu; auf Grad I.	Halte den Sektoranteil und ordne den Sektoranteil zu; auf Grad I.	YES
PROBE210	SH+E+K+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Drogenanteil und gib den Drogenanteil zu; auf Grad I.	Halte den Drogenanteil und gib den Drogenanteil zu; auf Grad I.	YES
PROBE211	SH+OK+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den laufenden Eintrag fest und trage den laufenden Eintrag ein.	Halte den laufenden Eintrag fest und trage den laufenden Eintrag ein.	YES
PROBE212	SH+OK+Y	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Pflanzenposten und setze den Pflanzenposten im Arbeitsgang an.	Halte den Pflanzenposten und setze den Pflanzenposten im Arbeitsgang an.	YES
PROBE213	SH+OK+Y	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Stationsposten und setze den Stationsposten im Stationsgang an.	Halte den Stationsposten und setze den Stationsposten im Stationsgang an.	YES
PROBE214	SH+OK+Y	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Positionsposten und setze den Positionsposten.	Halte den Positionsposten und setze den Positionsposten.	YES
PROBE215	SH+OK+Y	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Drogenposten und setze den Drogenposten als Ansatz an.	Halte den Drogenposten und setze den Drogenposten als Ansatz an.	YES
PROBE216	T+CHD+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Lege die Eintragseinheit fest und bearbeite die Eintragseinheit.	Lege die Eintragseinheit fest und bearbeite die Eintragseinheit.	YES
PROBE217	T+CHD+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Arbeitseinheit ein und bearbeite die Arbeitseinheit.	Stelle die Arbeitseinheit ein und bearbeite die Arbeitseinheit.	YES
PROBE218	T+CHD+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Stationseinheit ein und bearbeite die Stationseinheit.	Stelle die Stationseinheit ein und bearbeite die Stationseinheit.	YES
PROBE219	T+CHD+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Positionseinheit ein und bearbeite die Positionseinheit.	Stelle die Positionseinheit ein und bearbeite die Positionseinheit.	YES
PROBE220	T+CHD+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Ansatzeinheit ein und bearbeite die Ansatzeinheit.	Stelle die Ansatzeinheit ein und bearbeite die Ansatzeinheit.	YES
PROBE221	T+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Lege die Eintragseinheit fest.	Lege die Eintragseinheit fest.	YES
PROBE222	T+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Arbeitseinheit ein.	Stelle die Arbeitseinheit ein.	YES
PROBE223	T+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Stationseinheit ein.	Stelle die Stationseinheit ein.	YES
PROBE224	T+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Positionseinheit ein.	Stelle die Positionseinheit ein.	YES
PROBE225	T+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Stelle die Ansatzeinheit ein.	Stelle die Ansatzeinheit ein.	YES
PROBE226	Y+AIIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang trage den laufenden Eintrag und den Kennwert ein.	Im laufenden Gang trage den laufenden Eintrag und den Kennwert ein.	YES
PROBE227	Y+AIIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Pflanzenposten und den Arbeitswert im Arbeitsgang an.	Im laufenden Gang setze den Pflanzenposten und den Arbeitswert im Arbeitsgang an.	YES
PROBE228	Y+AIIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Stationsposten und den Stationswert im Stationsgang an.	Im laufenden Gang setze den Stationsposten und den Stationswert im Stationsgang an.	YES
PROBE229	Y+AIIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Positionsposten und den Positionswert.	Im laufenden Gang setze den Positionsposten und den Positionswert.	YES
PROBE230	Y+AIIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Drogenposten und den Mengenwert als Ansatz an.	Im laufenden Gang setze den Drogenposten und den Mengenwert als Ansatz an.	YES
PROBE231	Y+AIR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang trage den laufenden Eintrag ein; entlang der Lesebahn.	Im laufenden Gang trage den laufenden Eintrag ein; entlang der Lesebahn.	YES
PROBE232	Y+AIR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; entlang der Verarbeitungsbahn.	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; entlang der Verarbeitungsbahn.	YES
PROBE233	Y+AIR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Stationsposten im Stationsgang an; entlang der Stationsbahn.	Im laufenden Gang setze den Stationsposten im Stationsgang an; entlang der Stationsbahn.	YES
PROBE234	Y+AIR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Positionsposten; entlang der Ringbahn.	Im laufenden Gang setze den Positionsposten; entlang der Ringbahn.	YES
PROBE235	Y+AIR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Drogenposten als Ansatz an; entlang der Transferbahn.	Im laufenden Gang setze den Drogenposten als Ansatz an; entlang der Transferbahn.	YES
PROBE236	Y+K+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den laufenden Eintrag zu; über die Eintragsverbindung.	Ordne den laufenden Eintrag zu; über die Eintragsverbindung.	YES
PROBE237	Y+K+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Pflanzenposten zu; über die Verbindung im Pflanzenartikel.	Gib den Pflanzenposten zu; über die Verbindung im Pflanzenartikel.	YES
PROBE238	Y+K+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Führe den Stationsposten zu; über die sichtbare Verbindung.	Führe den Stationsposten zu; über die sichtbare Verbindung.	YES
PROBE239	Y+K+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den Positionsposten zu; über die Ringverbindung.	Ordne den Positionsposten zu; über die Ringverbindung.	YES
PROBE240	Y+K+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Drogenposten zu; über die Gefäßverbindung.	Gib den Drogenposten zu; über die Gefäßverbindung.	YES
PROBE241	Y+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang trage den laufenden Eintrag und die Eintragseinheit ein.	Im laufenden Gang trage den laufenden Eintrag und die Eintragseinheit ein.	YES
PROBE242	Y+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Pflanzenposten und die Arbeitseinheit im Arbeitsgang an.	Im laufenden Gang setze den Pflanzenposten und die Arbeitseinheit im Arbeitsgang an.	YES
PROBE243	Y+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Stationsposten und die Stationseinheit im Stationsgang an.	Im laufenden Gang setze den Stationsposten und die Stationseinheit im Stationsgang an.	YES
PROBE244	Y+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Positionsposten und die Positionseinheit.	Im laufenden Gang setze den Positionsposten und die Positionseinheit.	YES
PROBE245	Y+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze den Drogenposten und die Ansatzeinheit als Ansatz an.	Im laufenden Gang setze den Drogenposten und die Ansatzeinheit als Ansatz an.	YES
