profile_ordinal	cohort	statement_id	physical_page	register	statement_event_count	dy_occurrence_count	internal_dy_count	final_step_dy_count	singleton_dy_count	dy_event_ids	statement_end_mode	scope_profile
480	OLD26_GDT407	G407-S471	f81v	BIOLOGICAL	3	1	0	1	0	G407-E3079	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
481	OLD26_GDT407	G407-S472	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3080	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
482	OLD26_GDT407	G407-S473	f81v	BIOLOGICAL	5	1	0	1	0	G407-E3085	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
483	OLD26_GDT407	G407-S474	f81v	BIOLOGICAL	5	1	0	1	0	G407-E3090	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
484	OLD26_GDT407	G407-S475	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3091	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
485	OLD26_GDT407	G407-S476	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3092	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
486	OLD26_GDT407	G407-S477	f81v	BIOLOGICAL	5	1	0	1	0	G407-E3097	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
487	OLD26_GDT407	G407-S478	f81v	BIOLOGICAL	3	1	0	1	0	G407-E3100	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
488	OLD26_GDT407	G407-S479	f81v	BIOLOGICAL	8	1	0	1	0	G407-E3108	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
489	OLD26_GDT407	G407-S480	f81v	BIOLOGICAL	2	1	0	1	0	G407-E3110	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
490	OLD26_GDT407	G407-S481	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3111	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
491	OLD26_GDT407	G407-S482	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3115	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
492	OLD26_GDT407	G407-S483	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3116	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
493	OLD26_GDT407	G407-S484	f81v	BIOLOGICAL	11	1	0	1	0	G407-E3127	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
494	OLD26_GDT407	G407-S485	f81v	BIOLOGICAL	7	1	0	1	0	G407-E3134	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
495	OLD26_GDT407	G407-S486	f81v	BIOLOGICAL	6	1	0	1	0	G407-E3140	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
496	OLD26_GDT407	G407-S487	f81v	BIOLOGICAL	7	1	0	1	0	G407-E3147	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
497	OLD26_GDT407	G407-S488	f81v	BIOLOGICAL	3	1	0	1	0	G407-E3150	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
498	OLD26_GDT407	G407-S489	f81v	BIOLOGICAL	14	1	0	1	0	G407-E3164	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
499	OLD26_GDT407	G407-S490	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3168	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
500	OLD26_GDT407	G407-S491	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3172	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
501	OLD26_GDT407	G407-S492	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3173	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
502	OLD26_GDT407	G407-S493	f81v	BIOLOGICAL	2	1	0	1	0	G407-E3175	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
503	OLD26_GDT407	G407-S495	f82r	BIOLOGICAL	10	1	0	1	0	G407-E3186	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
504	OLD26_GDT407	G407-S496	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3189	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
505	OLD26_GDT407	G407-S497	f82r	BIOLOGICAL	5	1	0	1	0	G407-E3194	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
506	OLD26_GDT407	G407-S498	f82r	BIOLOGICAL	8	1	0	1	0	G407-E3202	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
507	OLD26_GDT407	G407-S499	f82r	BIOLOGICAL	7	1	0	1	0	G407-E3209	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
508	OLD26_GDT407	G407-S500	f82r	BIOLOGICAL	4	1	0	1	0	G407-E3213	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
509	OLD26_GDT407	G407-S501	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3216	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
510	OLD26_GDT407	G407-S502	f82r	BIOLOGICAL	8	1	0	1	0	G407-E3224	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
511	OLD26_GDT407	G407-S503	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3227	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
512	OLD26_GDT407	G407-S504	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3228	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
513	OLD26_GDT407	G407-S505	f82r	BIOLOGICAL	6	1	0	1	0	G407-E3234	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
514	OLD26_GDT407	G407-S506	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3235	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
515	OLD26_GDT407	G407-S508	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3250	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
516	OLD26_GDT407	G407-S509	f82r	BIOLOGICAL	7	1	0	1	0	G407-E3257	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
517	OLD26_GDT407	G407-S510	f82r	BIOLOGICAL	9	1	0	1	0	G407-E3266	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
518	OLD26_GDT407	G407-S511	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3267	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
519	OLD26_GDT407	G407-S512	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3268	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
520	OLD26_GDT407	G407-S513	f82r	BIOLOGICAL	13	1	0	1	0	G407-E3281	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
521	OLD26_GDT407	G407-S514	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3282	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
522	OLD26_GDT407	G407-S515	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3283	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
523	OLD26_GDT407	G407-S516	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3284	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
524	OLD26_GDT407	G407-S517	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3285	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
525	OLD26_GDT407	G407-S518	f82r	BIOLOGICAL	7	1	0	1	0	G407-E3292	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
526	OLD26_GDT407	G407-S519	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3293	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
527	OLD26_GDT407	G407-S520	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3294	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
528	OLD26_GDT407	G407-S521	f82r	BIOLOGICAL	10	1	0	1	0	G407-E3304	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
529	OLD26_GDT407	G407-S522	f82r	BIOLOGICAL	4	1	0	1	0	G407-E3308	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
530	OLD26_GDT407	G407-S523	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3310	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
531	OLD26_GDT407	G407-S524	f82r	BIOLOGICAL	4	1	0	1	0	G407-E3314	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
532	OLD26_GDT407	G407-S525	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3315	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
533	OLD26_GDT407	G407-S526	f82r	BIOLOGICAL	12	1	0	1	0	G407-E3327	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
534	OLD26_GDT407	G407-S527	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3330	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
535	OLD26_GDT407	G407-S528	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3332	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
536	OLD26_GDT407	G407-S529	f82r	BIOLOGICAL	4	1	0	1	0	G407-E3336	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
537	OLD26_GDT407	G407-S530	f82r	BIOLOGICAL	4	1	0	1	0	G407-E3340	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
538	OLD26_GDT407	G407-S531	f82r	BIOLOGICAL	23	1	0	1	0	G407-E3363	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
539	OLD26_GDT407	G407-S532	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3364	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
540	OLD26_GDT407	G407-S533	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3366	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
541	OLD26_GDT407	G407-S534	f82r	BIOLOGICAL	9	1	0	1	0	G407-E3375	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
542	OLD26_GDT407	G407-S535	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3377	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
543	OLD26_GDT407	G407-S536	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3379	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
544	OLD26_GDT407	G407-S537	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3382	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
545	OLD26_GDT407	G407-S538	f82r	BIOLOGICAL	5	1	0	1	0	G407-E3387	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
546	OLD26_GDT407	G407-S539	f82r	BIOLOGICAL	8	1	0	1	0	G407-E3395	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
547	OLD26_GDT407	G407-S540	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3397	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
548	OLD26_GDT407	G407-S541	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3398	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
549	OLD26_GDT407	G407-S542	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3399	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
550	OLD26_GDT407	G407-S543	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3400	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
551	OLD26_GDT407	G407-S544	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3401	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
552	OLD26_GDT407	G407-S545	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3402	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
553	OLD26_GDT407	G407-S546	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3404	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
554	OLD26_GDT407	G407-S547	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3405	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
555	OLD26_GDT407	G407-S548	f82r	BIOLOGICAL	9	1	0	1	0	G407-E3414	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
556	OLD26_GDT407	G407-S549	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3415	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
557	OLD26_GDT407	G407-S550	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3416	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
558	OLD26_GDT407	G407-S551	f82r	BIOLOGICAL	3	1	0	1	0	G407-E3419	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
559	OLD26_GDT407	G407-S552	f82r	BIOLOGICAL	7	1	0	1	0	G407-E3426	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
560	OLD26_GDT407	G407-S553	f82r	BIOLOGICAL	2	1	0	1	0	G407-E3428	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
561	OLD26_GDT407	G407-S554	f82r	BIOLOGICAL	1	1	0	0	1	G407-E3429	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
562	OLD26_GDT407	G407-S555	f82r	BIOLOGICAL	5	1	0	1	0	G407-E3434	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
563	OLD26_GDT407	G407-S557	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3457	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
564	OLD26_GDT407	G407-S558	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3460	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
565	OLD26_GDT407	G407-S559	f83r	BIOLOGICAL	8	1	0	1	0	G407-E3468	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
566	OLD26_GDT407	G407-S560	f83r	BIOLOGICAL	5	1	0	1	0	G407-E3473	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
567	OLD26_GDT407	G407-S561	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3475	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
568	OLD26_GDT407	G407-S562	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3479	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
569	OLD26_GDT407	G407-S563	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3483	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
570	OLD26_GDT407	G407-S564	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3485	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
571	OLD26_GDT407	G407-S565	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3489	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
572	OLD26_GDT407	G407-S566	f83r	BIOLOGICAL	8	1	0	1	0	G407-E3497	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
573	OLD26_GDT407	G407-S567	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3500	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
574	OLD26_GDT407	G407-S568	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3502	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
575	OLD26_GDT407	G407-S569	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3505	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
576	OLD26_GDT407	G407-S570	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3508	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
577	OLD26_GDT407	G407-S571	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3509	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
578	OLD26_GDT407	G407-S572	f83r	BIOLOGICAL	9	1	0	1	0	G407-E3518	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
579	OLD26_GDT407	G407-S573	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3519	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
580	OLD26_GDT407	G407-S574	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3520	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
581	OLD26_GDT407	G407-S575	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3522	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
582	OLD26_GDT407	G407-S576	f83r	BIOLOGICAL	6	1	0	1	0	G407-E3528	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
583	OLD26_GDT407	G407-S577	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3529	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
584	OLD26_GDT407	G407-S578	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3531	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
585	OLD26_GDT407	G407-S579	f83r	BIOLOGICAL	19	1	0	1	0	G407-E3550	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
586	OLD26_GDT407	G407-S580	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3554	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
587	OLD26_GDT407	G407-S581	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3556	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
588	OLD26_GDT407	G407-S582	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3557	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
589	OLD26_GDT407	G407-S583	f83r	BIOLOGICAL	8	1	0	1	0	G407-E3565	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
590	OLD26_GDT407	G407-S584	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3566	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
591	OLD26_GDT407	G407-S585	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3570	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
592	OLD26_GDT407	G407-S586	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3574	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
593	OLD26_GDT407	G407-S587	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3575	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
594	OLD26_GDT407	G407-S588	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3576	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
595	OLD26_GDT407	G407-S589	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3579	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
596	OLD26_GDT407	G407-S590	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3580	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
597	OLD26_GDT407	G407-S591	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3581	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
598	OLD26_GDT407	G407-S592	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3583	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
599	OLD26_GDT407	G407-S593	f83r	BIOLOGICAL	11	1	0	1	0	G407-E3594	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
600	OLD26_GDT407	G407-S594	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3595	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
601	OLD26_GDT407	G407-S595	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3596	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
602	OLD26_GDT407	G407-S596	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3598	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
603	OLD26_GDT407	G407-S597	f83r	BIOLOGICAL	14	1	0	1	0	G407-E3612	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
604	OLD26_GDT407	G407-S598	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3614	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
605	OLD26_GDT407	G407-S599	f83r	BIOLOGICAL	11	1	0	1	0	G407-E3625	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
606	OLD26_GDT407	G407-S600	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3628	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
607	OLD26_GDT407	G407-S601	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3630	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
608	OLD26_GDT407	G407-S602	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3632	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
609	OLD26_GDT407	G407-S603	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3634	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
610	OLD26_GDT407	G407-S604	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3637	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
611	OLD26_GDT407	G407-S605	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3641	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
612	OLD26_GDT407	G407-S606	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3642	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
613	OLD26_GDT407	G407-S607	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3645	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
614	OLD26_GDT407	G407-S608	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3647	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
615	OLD26_GDT407	G407-S609	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3651	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
616	OLD26_GDT407	G407-S610	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3652	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
617	OLD26_GDT407	G407-S611	f83r	BIOLOGICAL	5	1	0	1	0	G407-E3657	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
618	OLD26_GDT407	G407-S612	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3658	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
619	OLD26_GDT407	G407-S613	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3660	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
620	OLD26_GDT407	G407-S614	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3662	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
621	OLD26_GDT407	G407-S615	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3663	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
622	OLD26_GDT407	G407-S616	f83r	BIOLOGICAL	10	1	0	1	0	G407-E3673	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
623	OLD26_GDT407	G407-S617	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3674	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
624	OLD26_GDT407	G407-S618	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3677	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
625	OLD26_GDT407	G407-S619	f83r	BIOLOGICAL	7	1	0	1	0	G407-E3684	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
626	OLD26_GDT407	G407-S620	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3685	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
627	OLD26_GDT407	G407-S621	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3688	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
628	OLD26_GDT407	G407-S622	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3689	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
629	OLD26_GDT407	G407-S623	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3690	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
630	OLD26_GDT407	G407-S624	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3694	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
631	OLD26_GDT407	G407-S625	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3695	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
632	OLD26_GDT407	G407-S626	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3696	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
633	OLD26_GDT407	G407-S627	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3699	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
634	OLD26_GDT407	G407-S628	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3701	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
635	OLD26_GDT407	G407-S629	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3703	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
636	OLD26_GDT407	G407-S630	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3704	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
637	OLD26_GDT407	G407-S631	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3708	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
638	OLD26_GDT407	G407-S632	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3709	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
639	OLD26_GDT407	G407-S633	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3710	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
640	OLD26_GDT407	G407-S634	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3713	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
