model	edition	paragraph	at	word	hypothesis
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G004	qor	⟦qor⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G005	aiin	Maßzahl Q
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G006	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G007	ol	Zubereitungsposten
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G008	lchedy	⟦lchedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G009	rshey	⟦rshey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G010	qokeedy	⟦qokeedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G011	chtain	⟦chtain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G012	oly	⟦oly⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G001	soraiin	⟦soraiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G002	ykeey	erwärme erneut
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G003	arain	⟦arain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G004	sheeky	⟦sheeky⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G005	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G006	sheey	benetze
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G007	qol	⟦qol⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G008	cheds	⟦cheds⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G009	ar	Teil
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G010	r	darauf
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G011	[?:a]rsheg	⟦[?:a]rsheg⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G001	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G002	ar	Teil
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G003	raiin	⟦raiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G004	shek	⟦shek⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G005	okain	⟦okain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G006	y	und
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G007	r	darauf
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G008	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G010	okaiin	Dosis des Grundansatzes
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G012	qokam	erwärme
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G002	qokeey	erhitze anhaltend
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G003	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G004	qokeey	erhitze anhaltend
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G008	cthar	kleine Kräuterportion
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G001	qokeey	erhitze anhaltend
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G002	rain	⟦rain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G003	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G004	okeey	erwärme vorsichtig
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G006	l	⟦l⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G008	chey	prüfe
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G009	sheckhy	vermische
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G012	ain	Maßzahl P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G003	l	⟦l⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G004	y	und
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G006	cheey	zerreibe fein
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G010	qoky	erwärme mäßig
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G013	sham	feuchte Masse
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	Dosis Q
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G002	qokeey	erhitze anhaltend
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G006	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G007	okaiin	Dosis des Grundansatzes
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G011	shy	feucht
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G001	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G002	chey	prüfe
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G003	olr	⟦olr⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G004	ain	Maßzahl P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G005	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G006	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G007	o	und
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G008	l	⟦l⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G009	keey	⟦keey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G012	or	Anteil
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G013	al	davon
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G014	lom	⟦lom⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G002	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G004	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G005	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G007	chery	⟦chery⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G008	ol	Zubereitungsposten
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G010	l	⟦l⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G011	chey	prüfe
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G002	shar	⟦shar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G003	shar	⟦shar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G004	r	darauf
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G005	ain	Maßzahl P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G007	okain	⟦okain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G008	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G009	qokchy	mische ein
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G011	orain	⟦orain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G001	qo	nimm
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G002	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G003	sheckhy	vermische
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G004	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G008	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G010	cham	⟦cham⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G002	ar	Teil
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G003	al	davon
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G004	shear	⟦shear⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G005	teey	⟦teey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G007	rain	⟦rain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G010	oty	kühl
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G011	shey	Zubereitung B
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G012	qokam	erwärme
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G003	qokain	erwärmte Dosis P
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G005	ol	Zubereitungsposten
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G007	chky	⟦chky⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G009	chey	prüfe
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G010	qol	⟦qol⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G011	okam	⟦okam⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G001	odain	⟦odain⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
AMC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G005	chy	heiß
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G001	pokain	⟦pokain⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G002	okeedy	⟦okeedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G003	or	Anteil
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G004	chesy	⟦chesy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G005	solshey	⟦solshey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G006	qokeey	erhitze anhaltend
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G009	chey	prüfe
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G010	tal	⟦tal⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G011	dy	fertig
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G012	qol	⟦qol⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G002	ol	Zubereitungsposten
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G003	sheckhy	vermische
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G005	ol	Zubereitungsposten
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G007	qol	⟦qol⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G009	qol	⟦qol⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G010	keey	⟦keey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G004	qor	⟦qor⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G010	otey	⟦otey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G011	qoky	erwärme mäßig
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G012	dy	fertig
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G003	sheckhy	vermische
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G008	dal	Maß
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G009	tol	kühles Material
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G004	dar	Teilmenge
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G005	ol	Zubereitungsposten
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G004	dol	Portion
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G006	saino	⟦saino⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G007	ol	Zubereitungsposten
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G010	otar	⟦otar⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G011	dal	Maß
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G012	daiin	Dosis Q
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G001	por	Zubereitungsmenge
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G002	shey	Zubereitung B
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G003	okain	⟦okain⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
AMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G002	dal	Maß
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G009	chty	⟦chty⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G001	okchey	zerstoße fein
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G002	qoky	erwärme mäßig
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G006	qol	⟦qol⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G007	sheey	benetze
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G008	qokal	⟦qokal⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G009	dar	Teilmenge
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G010	ary	⟦ary⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G001	dshedy	⟦dshedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G002	qokal	⟦qokal⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G003	chcthy	⟦chcthy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G004	qokain	erwärmte Dosis P
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G005	shedy	⟦shedy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G006	okaiin	Dosis des Grundansatzes
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G007	shey	Zubereitung B
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G008	dainol	⟦dainol⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G001	qokal	⟦qokal⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G002	checthy	⟦checthy⟧
AMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G003	sol	⟦sol⟧
