event_id	phase_id	clause_id	physical_page	locus	surface	component_recipe	current_spoken_unit	current_reading_de
P912-E1293	P925-P263	P915-C219	f82r	f82r.22	rasy	R+A_ADDR+S+Y	P917-I0894	Von der lokalen Stelle diesen Posten kennzeichnen und wählen.
P912-E1294	P925-P263	P915-C219	f82r	f82r.23	cheey	SH+EE+Y	P917-I0895	Diesen Posten länger halten.
P912-E1295	P925-P263	P915-C219	f82r	f82r.23	qcthey	CTH+E+Y	P917-I0896	Diesen Posten kurz bereitstellen.
P912-E1296	P925-P264	P915-C219	f82r	f82r.23	qokeey	OK+EE+Y	P917-I0897	Diesen Posten länger ansetzen.
P912-E1297	P925-P264	P915-C219	f82r	f82r.23	lcheey	L+EE+Y	P917-I0898	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.
P912-E1298	P925-P264	P915-C219	f82r	f82r.23	daiin	AIIN	P917-I0898	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.
P912-E1299	P925-P264	P915-C219	f82r	f82r.23	chey	Y	P917-I0898	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.
P912-E1300	P925-P264	P915-C219	f82r	f82r.23	qokeeedy	OK+EEE+DY	P917-I0898	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.
P912-E0237	P925-P265	P915-C011	f55v	f55v.2	qoaiin	CARRIER_Q+O+AIIN	P917-I0152	Nach Sollmaß ausführen unter q-Träger.
P912-E0238	P925-P266	P915-C011	f55v	f55v.2	okeody	OK+E+O+D_ADDR+Y	P917-I0153	Aus diesem Teil diesen Posten kurz ansetzen und ausführen.
P912-E0239	P925-P266	P915-C011	f55v	f55v.2	ykeesan	Y+K+EE+S+AN	P917-I0154	Diesen Posten länger zugeben und wählen.
P912-E0240	P925-P266	P915-C011	f55v	f55v.3	qokeeey	OK+EEE+Y	P917-I0155	Diesen Posten vollständig ansetzen.
P912-E0241	P925-P267	P915-C011	f55v	f55v.3	os	OS	P917-I0156	Auch weiter als eine Portion ausführen unter q-Träger.
P912-E0242	P925-P267	P915-C011	f55v	f55v.3	ain	AIN	P917-I0156	Auch weiter als eine Portion ausführen unter q-Träger.
P912-E0243	P925-P267	P915-C011	f55v	f55v.3	qool	CARRIER_Q+O+OL	P917-I0156	Auch weiter als eine Portion ausführen unter q-Träger.
P912-E0244	P925-P268	P915-C011	f55v	f55v.3	al	AL	P917-I0157	Diesen Posten umsetzen zur Ziel- oder Anschlussstelle.
P912-E0245	P925-P268	P915-C011	f55v	f55v.3	chedy	CHD+Y	P917-I0157	Diesen Posten umsetzen zur Ziel- oder Anschlussstelle.
P912-E0246	P925-P269	P915-C011	f55v	f55v.3	sar	S+AR	P917-I0158	Von der Entnahmestelle wählen.
P912-E0247	P925-P270	P915-C011	f55v	f55v.3	aiin	AIIN	P917-I0159	Weiter von der Entnahmestelle nach Sollmaß zugeben.
P912-E0248	P925-P270	P915-C011	f55v	f55v.3	ol	OL	P917-I0159	Weiter von der Entnahmestelle nach Sollmaß zugeben.
P912-E0249	P925-P270	P915-C011	f55v	f55v.3	kar	K+AR	P917-I0159	Weiter von der Entnahmestelle nach Sollmaß zugeben.
P912-E0250	P925-P270	P915-C011	f55v	f55v.3	am	AM_ADDR	P917-I0160	Von der Entnahmestelle ansetzen zur Innenstelle.
P912-E0251	P925-P270	P915-C011	f55v	f55v.4	okar	OK+AR	P917-I0160	Von der Entnahmestelle ansetzen zur Innenstelle.
P912-E0252	P925-P271	P915-C011	f55v	f55v.4	chckhdy	CH+CKH+D_ADDR+Y	P917-I0161	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.
P912-E0253	P925-P272	P915-C011	f55v	f55v.4	cheody	CHEO+Y	P917-I0162	Von der Entnahmestelle den Auszug und diesen Posten länger zugeben mit f-Zeichen.
P912-E0254	P925-P272	P915-C011	f55v	f55v.4	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	P917-I0162	Von der Entnahmestelle den Auszug und diesen Posten länger zugeben mit f-Zeichen.
P912-E0255	P925-P273	P915-C011	f55v	f55v.4	al	AL	P917-I0163	Diesen Posten ausführen und umsetzen zur Ziel- oder Anschlussstelle.
P912-E0256	P925-P273	P915-C011	f55v	f55v.4	ochedy	O+CHD+Y	P917-I0163	Diesen Posten ausführen und umsetzen zur Ziel- oder Anschlussstelle.
P912-E0257	P925-P274	P915-C011	f55v	f55v.4	qokain	OK+AIN	P917-I0164	Als eine Portion ansetzen.
P912-E0258	P925-P275	P915-C011	f55v	f55v.4	ody	O+DY	P917-I0165	Ausführen; fertig.
P912-E0454	P925-P276	P915-C021	f75r	f75r.2	ror	R+OR	P917-I0295	Den Ansatz kennzeichnen.
P912-E0455	P925-P277	P915-C021	f75r	f75r.3	qokain	OK+AIN	P917-I0296	Als eine Portion ansetzen.
P912-E0456	P925-P278	P915-C021	f75r	f75r.3	chal	CH+AL	P917-I0297	Entnehmen zur Ziel- oder Anschlussstelle.
P912-E0457	P925-P279	P915-C021	f75r	f75r.3	orchey	OR+Y	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.
P912-E0458	P925-P279	P915-C021	f75r	f75r.3	qey	E+Y	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.
P912-E0459	P925-P279	P915-C021	f75r	f75r.3	kain	K+AIN	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.
P912-E0460	P925-P280	P915-C021	f75r	f75r.3	sheeky	SH+EE+K+Y	P917-I0299	Diesen Posten länger halten und zugeben.
P912-E0461	P925-P281	P915-C021	f75r	f75r.3	ltain	L+T+AIN	P917-I0300	Als eine Portion einstellen in den nächsten Lauf.
P912-E0462	P925-P282	P915-C021	f75r	f75r.3	olkar	SOLK+AR	P917-I0301	Von der Entnahmestelle auffangen.
P912-E0463	P925-P283	P915-C021	f75r	f75r.3	or	OR	P917-I0302	Auf der zweiten Stufe den Ansatz und diesen Posten zugeben und ausführen durch den Durchlass in den nächsten Lauf zur Innenstelle.
P912-E0464	P925-P283	P915-C021	f75r	f75r.4	dackhy	DA+CKH+Y	P917-I0302	Auf der zweiten Stufe den Ansatz und diesen Posten zugeben und ausführen durch den Durchlass in den nächsten Lauf zur Innenstelle.
P912-E0465	P925-P283	P915-C021	f75r	f75r.4	lkamo	L+K+AM_ADDR+O	P917-I0302	Auf der zweiten Stufe den Ansatz und diesen Posten zugeben und ausführen durch den Durchlass in den nächsten Lauf zur Innenstelle.
P912-E0466	P925-P283	P915-C021	f75r	f75r.4	ykeey	Y+K+EE+Y	P917-I0303	Diesen Posten länger zugeben.
P912-E0467	P925-P284	P915-C021	f75r	f75r.4	lshey	L+SH+E+Y	P917-I0304	Diesen Posten kurz halten in den nächsten Lauf.
P912-E0468	P925-P285	P915-C021	f75r	f75r.4	kal	K+AL	P917-I0305	Zugeben zur Ziel- oder Anschlussstelle.
P912-E0469	P925-P286	P915-C021	f75r	f75r.4	dy	Y	P917-I0306	Diesen Posten kurz halten.
P912-E0470	P925-P286	P915-C021	f75r	f75r.4	shey	SH+E+Y	P917-I0306	Diesen Posten kurz halten.
P912-E0471	P925-P287	P915-C021	f75r	f75r.4	ok	OK	P917-I0307	Ansetzen.
P912-E0472	P925-P288	P915-C021	f75r	f75r.4	shey	SH+E+Y	P917-I0308	Diesen Posten kurz halten.
P912-E0473	P925-P289	P915-C021	f75r	f75r.4	qokeedy	OK+EE+DY	P917-I0309	Länger ansetzen; fertig.
P912-E1372	P925-P290	P915-C244	f82r	f82r.31	qoty	OT+Y	P917-I0952	Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf.
P912-E1373	P925-P290	P915-C244	f82r	f82r.31	lcheeor	L+CH+EE+OR	P917-I0952	Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf.
P912-E1374	P925-P291	P915-C244	f82r	f82r.31	qokain	OK+AIN	P917-I0953	Als eine Portion ansetzen.
P912-E1375	P925-P292	P915-C244	f82r	f82r.31	cheedy	CH+EE+D_ADDR+Y	P917-I0954	Aus diesem Teil diesen Posten länger entnehmen.
P912-E1376	P925-P293	P915-C244	f82r	f82r.31	lched	L+CHD	P917-I0955	Umsetzen in den nächsten Lauf.
P912-E1377	P925-P294	P915-C244	f82r	f82r.32	taiin	T+AIIN	P917-I0956	Nach Sollmaß einstellen.
P912-E1378	P925-P295	P915-C244	f82r	f82r.32	shedaiin	SHED+AIIN	P917-I0957	Nach Sollmaß absetzen.
P912-E1379	P925-P296	P915-C244	f82r	f82r.32	chckhey	CH+CKH+E+Y	P917-I0958	Diesen Posten kurz entnehmen durch den Durchlass.
P912-E1380	P925-P297	P915-C244	f82r	f82r.32	lchey	L+Y	P917-I0959	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.
P912-E1381	P925-P297	P915-C244	f82r	f82r.32	lcheckhy	L+CKH+Y	P917-I0959	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.
P912-E1382	P925-P297	P915-C244	f82r	f82r.32	sheey	SH+EE+Y	P917-I0959	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.
P912-E1383	P925-P297	P915-C244	f82r	f82r.32	lr	L+R	P917-I0960	Kennzeichnen in den nächsten Lauf.
P912-E1384	P925-P297	P915-C244	f82r	f82r.32	chey	Y	P917-I0961	Als eine Portion diesen Posten kennzeichnen.
P912-E1385	P925-P297	P915-C244	f82r	f82r.32	rain	R+AIN	P917-I0961	Als eine Portion diesen Posten kennzeichnen.
P912-E1386	P925-P298	P915-C244	f82r	f82r.33	sain	S+AIN	P917-I0962	Als eine Portion wählen.
P912-E1387	P925-P299	P915-C244	f82r	f82r.33	ol	OL	P917-I0963	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P912-E1388	P925-P299	P915-C244	f82r	f82r.33	cheol	CHEO+L	P917-I0963	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P912-E1389	P925-P299	P915-C244	f82r	f82r.33	ey	E+Y	P917-I0963	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P912-E1390	P925-P299	P915-C244	f82r	f82r.33	cheor	CHEO+R	P917-I0963	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P912-E1391	P925-P300	P915-C244	f82r	f82r.33	chey	Y	P917-I0964	Diesen Posten weiterarbeiten.
P912-E1481	P925-P301	P915-C267	f83r	f83r.9	r	R	P917-I1026	Kennzeichnen.
P912-E1482	P925-P301	P915-C267	f83r	f83r.9	shedkedy	SHED+K+E+D_ADDR+Y	P917-I1027	Aus diesem Teil diesen Posten kurz absetzen und zugeben.
P912-E1483	P925-P301	P915-C267	f83r	f83r.9	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	P917-I1028	Aus diesem Teil diesen Posten ausführen, einsetzen und halten unter q-Träger.
P912-E1484	P925-P302	P915-C267	f83r	f83r.9	qopy	CARRIER_Q+O+P+Y	P917-I1029	Diesen Posten ausführen und einsetzen unter q-Träger.
P912-E1485	P925-P303	P915-C267	f83r	f83r.10	olkeey	SOLK+EE+Y	P917-I1030	Diesen Posten länger auffangen.
P912-E1486	P925-P304	P915-C267	f83r	f83r.10	rchs	R+CH+S	P917-I1031	Kennzeichnen, entnehmen und wählen.
P912-E1487	P925-P305	P915-C267	f83r	f83r.10	cheeb	CH+EE+LOCAL_CHAR_B	P917-I1032	Länger entnehmen mit b-Zeichen.
P912-E1488	P925-P305	P915-C267	f83r	f83r.10	ols	OL+S	P917-I1033	Weiter wählen.
P912-E1489	P925-P306	P915-C267	f83r	f83r.10	aiin	AIIN	P917-I1034	Nach Sollmaß wählen und zugeben zur Ziel- oder Anschlussstelle.
P912-E1490	P925-P306	P915-C267	f83r	f83r.10	skal	S+K+AL	P917-I1034	Nach Sollmaß wählen und zugeben zur Ziel- oder Anschlussstelle.
P912-E1491	P925-P307	P915-C267	f83r	f83r.10	dain	AIN	P917-I1035	Als eine Portion bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1492	P925-P307	P915-C267	f83r	f83r.10	cthal	CTH+AL	P917-I1035	Als eine Portion bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1493	P925-P308	P915-C267	f83r	f83r.10	s	S	P917-I1036	Wählen.
P912-E1494	P925-P309	P915-C267	f83r	f83r.10	aiin	AIIN	P917-I1037	Nach Sollmaß diesen Posten behandeln.
P912-E1495	P925-P309	P915-C267	f83r	f83r.10	chky	CHK+Y	P917-I1037	Nach Sollmaß diesen Posten behandeln.
P912-E1496	P925-P310	P915-C267	f83r	f83r.10	lal	L+AL	P917-I1038	Wählen in den nächsten Lauf zur Ziel- oder Anschlussstelle zur Innenstelle.
P912-E1497	P925-P310	P915-C267	f83r	f83r.10	sam	S+AM_ADDR	P917-I1038	Wählen in den nächsten Lauf zur Ziel- oder Anschlussstelle zur Innenstelle.
P912-E1498	P925-P310	P915-C267	f83r	f83r.11	sor	S+OR	P917-I1039	Den Ansatz wählen.
P912-E1499	P925-P311	P915-C267	f83r	f83r.11	shedy	SHED+DY	P917-I1040	Absetzen; fertig.
P912-E1785	P925-P312	P915-C337	f67r2	f67r2.16	odaeiin	O+DA+E+IIN	P917-I1240	Auf der zweiten Stufe auf der angegebenen Stufe kurz ausführen.
P912-E1786	P925-P313	P915-C337	f67r2	f67r2.16	okoes	OK+O+E+S	P917-I1241	Kurz ansetzen, ausführen und wählen.
P912-E1787	P925-P313	P915-C337	f67r2	f67r2.16	oekain	O+E+K+AIN	P917-I1242	Als eine Portion kurz ausführen und zugeben.
P912-E1788	P925-P314	P915-C337	f67r2	f67r2.16	y	Y	P917-I1243	Danach nach Sollmaß diesen Posten und den Ansatz wählen und kennzeichnen.
P912-E1789	P925-P314	P915-C337	f67r2	f67r2.17	otchey	OT+Y	P917-I1243	Danach nach Sollmaß diesen Posten und den Ansatz wählen und kennzeichnen.
P912-E1790	P925-P314	P915-C337	f67r2	f67r2.17	soraiir	S+OR+AIIN+R	P917-I1243	Danach nach Sollmaß diesen Posten und den Ansatz wählen und kennzeichnen.
P912-E1791	P925-P315	P915-C337	f67r2	f67r2.17	dy	Y	P917-I1244	Diesen Posten ausführen und einsetzen.
P912-E1792	P925-P315	P915-C337	f67r2	f67r2.18	qopchy	O+P+Y	P917-I1244	Diesen Posten ausführen und einsetzen.
P912-E1793	P925-P316	P915-C337	f67r2	f67r2.18	daiin	AIIN	P917-I1245	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
P912-E1794	P925-P316	P915-C337	f67r2	f67r2.18	dal	AL	P917-I1245	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
P912-E1795	P925-P316	P915-C337	f67r2	f67r2.19	ydchos	Y+D_ADDR+CH+O+S	P917-I1245	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
P912-E1796	P925-P317	P915-C337	f67r2	f67r2.19	ain	AIN	P917-I1246	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und trennen zur Innenstelle.
P912-E1797	P925-P317	P915-C337	f67r2	f67r2.19	ar	AR	P917-I1246	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und trennen zur Innenstelle.
P912-E1798	P925-P317	P915-C337	f67r2	f67r2.19	amy	AM_ADDR+Y	P917-I1246	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und trennen zur Innenstelle.
P912-E1799	P925-P317	P915-C337	f67r2	f67r2.20	chocfhy	CH+O+CFH+Y	P917-I1246	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und trennen zur Innenstelle.
P912-E1800	P925-P318	P915-C337	f67r2	f67r2.20	saral	S+AR+AL	P917-I1247	Von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P912-E1801	P925-P318	P915-C337	f67r2	f67r2.21	sain	S+AIN	P917-I1248	Als eine Portion wählen.
P912-E1802	P925-P319	P915-C337	f67r2	f67r2.21	am	AM_ADDR	P917-I1249	Von der Entnahmestelle zur Innenstelle weiterarbeiten.
P912-E1803	P925-P319	P915-C337	f67r2	f67r2.21	ar	AR	P917-I1249	Von der Entnahmestelle zur Innenstelle weiterarbeiten.
P912-E1841	P925-P320	P915-C343	f67r2	f67r2.38	otoldos	OT+OL+D_ADDR+O+S	P917-I1272	Danach weiter aus diesem Teil ausführen und wählen.
P912-E1842	P925-P321	P915-C343	f67r2	f67r2.38	octhole	O+CTH+OL+E	P917-I1273	Weiter kurz ausführen und bereitstellen.
P912-E1843	P925-P322	P915-C343	f67r2	f67r2.39	sor	S+OR	P917-I1274	Den Ansatz wählen.
P912-E1844	P925-P323	P915-C343	f67r2	f67r2.39	chedaiin	CHD+AIIN	P917-I1275	Nach Sollmaß umsetzen.
P912-E1845	P925-P324	P915-C343	f67r2	f67r2.39	dy	Y	P917-I1276	Diesen Posten kurz einstellen und ausführen zur bezeichneten s-Stelle.
P912-E1846	P925-P324	P915-C343	f67r2	f67r2.40	yteos	Y+T+E+O+S_ADDR	P917-I1276	Diesen Posten kurz einstellen und ausführen zur bezeichneten s-Stelle.
P912-E1847	P925-P324	P915-C343	f67r2	f67r2.40	oiin	O+IIN	P917-I1277	Auf der angegebenen Stufe ausführen.
P912-E1848	P925-P324	P915-C343	f67r2	f67r2.40	og	O+G_LABEL	P917-I1278	Ausführen.
P912-E1849	P925-P325	P915-C343	f67r2	f67r2.41	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	P917-I1279	Diesen Posten kurz einstellen, ausführen, einsetzen und entnehmen.
P912-E1850	P925-P326	P915-C343	f67r2	f67r2.41	chekody	CHK+O+D_ADDR+Y	P917-I1280	Aus diesem Teil diesen Posten behandeln und ausführen.
P912-E1851	P925-P326	P915-C343	f67r2	f67r2.42	sosho	S+O+SH+O	P917-I1281	Wählen, ausführen, halten und ausführen.
P912-E1852	P925-P327	P915-C343	f67r2	f67r2.42	chos	CH+O+S	P917-I1282	Entnehmen, ausführen und wählen.
P912-E1853	P925-P327	P915-C343	f67r2	f67r2.42	ockhy	O+CKH+Y	P917-I1283	Diesen Posten ausführen durch den Durchlass.
P912-E1854	P925-P328	P915-C343	f67r2	f67r2.43	daiin	AIIN	P917-I1284	Auch nach Sollmaß wählen unter q-Träger.
P912-E1855	P925-P328	P915-C343	f67r2	f67r2.43	aiin	AIIN	P917-I1284	Auch nach Sollmaß wählen unter q-Träger.
P912-E1856	P925-P328	P915-C343	f67r2	f67r2.43	os	OS	P917-I1284	Auch nach Sollmaß wählen unter q-Träger.
P912-E1857	P925-P328	P915-C343	f67r2	f67r2.43	qsg	CARRIER_Q+S+G_LABEL	P917-I1284	Auch nach Sollmaß wählen unter q-Träger.
P912-E1858	P925-P329	P915-C343	f67r2	f67r2.44	ofydy	O+LOCAL_CHAR_F+Y+DY	P917-I1285	Diesen Posten ausführen mit f-Zeichen; fertig.
P912-E0952	P925-P330	P915-C146	f81v	f81v.10	qoty	OT+Y	P917-I0633	Danach aus diesem Teil von der lokalen Stelle diesen Posten kurz halten entlang des Laufs zur Innenstelle.
P912-E0953	P925-P330	P915-C146	f81v	f81v.10	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	P917-I0633	Danach aus diesem Teil von der lokalen Stelle diesen Posten kurz halten entlang des Laufs zur Innenstelle.
P912-E0954	P925-P330	P915-C146	f81v	f81v.11	yshey	Y+SH+E+Y	P917-I0633	Danach aus diesem Teil von der lokalen Stelle diesen Posten kurz halten entlang des Laufs zur Innenstelle.
P912-E0955	P925-P331	P915-C146	f81v	f81v.11	qokeey	OK+EE+Y	P917-I0634	Diesen Posten länger ansetzen.
P912-E0956	P925-P331	P915-C146	f81v	f81v.11	okeey	OK+EE+Y	P917-I0635	Diesen Posten länger ansetzen.
P912-E0957	P925-P331	P915-C146	f81v	f81v.11	oky	OK+Y	P917-I0636	Diesen Posten ansetzen.
P912-E0958	P925-P331	P915-C146	f81v	f81v.11	ykeey	Y+K+EE+Y	P917-I0637	Diesen Posten länger zugeben.
P912-E0959	P925-P332	P915-C146	f81v	f81v.11	qoky	OK+Y	P917-I0638	Diesen Posten ansetzen.
P912-E0960	P925-P332	P915-C146	f81v	f81v.11	oky	OK+Y	P917-I0639	Diesen Posten ansetzen.
P912-E0961	P925-P332	P915-C146	f81v	f81v.11	lky	L+K+Y	P917-I0640	Diesen Posten zugeben in den nächsten Lauf.
P912-E0962	P925-P333	P915-C146	f81v	f81v.11	olchy	OL+CH+Y	P917-I0641	Weiter diesen Posten entnehmen.
P912-E0963	P925-P334	P915-C146	f81v	f81v.11	ky	K+Y	P917-I0642	Diesen Posten zugeben.
P912-E0964	P925-P335	P915-C146	f81v	f81v.11	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	P917-I0643	Weiter aus diesem Teil diesen Posten halten.
P912-E0965	P925-P336	P915-C146	f81v	f81v.12	qol	OL	P917-I0644	Weiter diesen Posten umsetzen.
P912-E0966	P925-P336	P915-C146	f81v	f81v.12	ol	OL	P917-I0644	Weiter diesen Posten umsetzen.
P912-E0967	P925-P336	P915-C146	f81v	f81v.12	chdy	CHD+Y	P917-I0644	Weiter diesen Posten umsetzen.
P912-E0968	P925-P337	P915-C146	f81v	f81v.12	shedy	SHED+DY	P917-I0645	Absetzen; fertig.
P912-E0194	P925-P338	P915-C006	f13r	f13r.6	tchor	T+CH+OR	P917-I0122	Den Ansatz einstellen und entnehmen.
P912-E0195	P925-P339	P915-C006	f13r	f13r.6	dor	D_ADDR+OR	P917-I0123	Danach weiter aus diesem Teil nach Sollmaß den Ansatz entnehmen.
P912-E0196	P925-P339	P915-C006	f13r	f13r.6	daiin	AIIN	P917-I0123	Danach weiter aus diesem Teil nach Sollmaß den Ansatz entnehmen.
P912-E0197	P925-P339	P915-C006	f13r	f13r.6	qotchol	OT+CH+OL	P917-I0123	Danach weiter aus diesem Teil nach Sollmaß den Ansatz entnehmen.
P912-E0198	P925-P340	P915-C006	f13r	f13r.6	okchy	OK+Y	P917-I0124	Diesen Posten ansetzen.
P912-E0199	P925-P340	P915-C006	f13r	f13r.6	okchor	OK+CH+OR	P917-I0125	Den Ansatz ansetzen und entnehmen.
P912-E0200	P925-P341	P915-C006	f13r	f13r.6	oiin	O+IIN	P917-I0126	Auf der angegebenen Stufe ausführen.
P912-E0201	P925-P342	P915-C006	f13r	f13r.6	chckhy	CKH+Y	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.
P912-E0202	P925-P342	P915-C006	f13r	f13r.6	d	D_ADDR	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.
P912-E0203	P925-P342	P915-C006	f13r	f13r.7	dchy	D_ADDR+Y	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.
P912-E0204	P925-P342	P915-C006	f13r	f13r.7	qoky	OK+Y	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.
P912-E0205	P925-P343	P915-C006	f13r	f13r.7	chol	OL	P917-I0128	Weiter diesen Posten ausführen.
P912-E0206	P925-P343	P915-C006	f13r	f13r.7	dy	Y	P917-I0128	Weiter diesen Posten ausführen.
P912-E0207	P925-P343	P915-C006	f13r	f13r.7	qoy	O+Y	P917-I0128	Weiter diesen Posten ausführen.
P912-E0208	P925-P344	P915-C006	f13r	f13r.7	d	D_ADDR	P917-I0129	Weiter aus diesem Teil weiterarbeiten; fertig.
P912-E0209	P925-P344	P915-C006	f13r	f13r.7	oldy	OL+DY	P917-I0129	Weiter aus diesem Teil weiterarbeiten; fertig.
P912-E1733	P925-P345	P915-C335	f83r	f83r.52	solkeey	SOLK+EE+Y	P917-I1229	Diesen Posten länger auffangen.
P912-E1734	P925-P346	P915-C335	f83r	f83r.52	qekey	E+K+E+Y	P917-I1230	Diesen Posten kurz zugeben.
P912-E1735	P925-P347	P915-C335	f83r	f83r.52	raly	R+AL+Y	P917-I1231	Diesen Posten kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E1736	P925-P347	P915-C335	f83r	f83r.52	ol	OL	P917-I1232	Weiter wählen und behandeln zur Ziel- oder Anschlussstelle.
P912-E1737	P925-P347	P915-C335	f83r	f83r.53	solchkal	S+OL+CHK+AL	P917-I1232	Weiter wählen und behandeln zur Ziel- oder Anschlussstelle.
P912-E1738	P925-P347	P915-C335	f83r	f83r.53	cheol	CHEO+L	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1739	P925-P347	P915-C335	f83r	f83r.53	qotar	OT+AR	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1740	P925-P347	P915-C335	f83r	f83r.53	ol	OL	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1741	P925-P347	P915-C335	f83r	f83r.54	daiin	AIIN	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1742	P925-P347	P915-C335	f83r	f83r.54	ol	OL	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1743	P925-P347	P915-C335	f83r	f83r.54	dain	AIN	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1744	P925-P347	P915-C335	f83r	f83r.54	chey	Y	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1745	P925-P347	P915-C335	f83r	f83r.54	ldalor	L+AL+OR	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1746	P925-P347	P915-C335	f83r	f83r.55	sol	OL	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1747	P925-P347	P915-C335	f83r	f83r.55	rtain	R+T+AIN	P917-I1233	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P912-E1748	P925-P347	P915-C335	f83r	f83r.55	cthal	CTH+AL	P917-I1234	Bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1954	P925-P348	P915-C349	f68r1	f68r1.2	chpor	CH+P+OR	P917-I1334	Den Ansatz entnehmen und einsetzen.
P912-E1955	P925-P348	P915-C349	f68r1	f68r1.2	cheokorchey	CHEO+K+OR+CH+E+Y	P917-I1335	Den Auszug, den Ansatz und diesen Posten kurz zugeben und entnehmen.
P912-E1956	P925-P349	P915-C349	f68r1	f68r1.2	chod	CH+O+D_ADDR	P917-I1336	Aus diesem Teil entnehmen und ausführen.
