phase_id	ranked_clause	clause_id	physical_page	register	phase_order	phase_type	instruction_ids	instructions	start_event	end_event	component_sequence	natural_phase_de
P925-P335	20	P915-C146	f81v	BIOLOGICAL	6	CONDITION	P917-I0643	1	P912-E0964	P912-E0964	D_ADDR+SH+OL+Y+D_ADDR	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: halte.
P925-P336	20	P915-C146	f81v	BIOLOGICAL	7	TRANSFER	P917-I0644	1	P912-E0965	P912-E0967	OL | OL | CHD+Y	Dann nimm den aktuellen Posten in Arbeit: setze um.
P925-P337	20	P915-C146	f81v	BIOLOGICAL	8	CONDITION	P917-I0645	1	P912-E0968	P912-E0968	SHED+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: lass absetzen. Schließe den Schritt.
P925-P338	21	P915-C006	f13r	HERBAL	1	EXECUTE	P917-I0122	1	P912-E0194	P912-E0194	T+CH+OR	Nimm den Ansatz in Arbeit: stelle ein und entnimm.
P925-P339	21	P915-C006	f13r	HERBAL	2	SELECT	P917-I0123	1	P912-E0195	P912-E0197	D_ADDR+OR | AIIN | OT+CH+OL	Dann nimm den Ansatz aus dem bezeichneten Teil nach Sollmaß in Arbeit: entnimm.
P925-P340	21	P915-C006	f13r	HERBAL	3	PREPARE	P917-I0124|P917-I0125	2	P912-E0198	P912-E0199	OK+Y | OK+CH+OR	Dann nimm den aktuellen Posten und den Ansatz in Arbeit: setze an (2×) und entnimm.
P925-P341	21	P915-C006	f13r	HERBAL	4	EXECUTE	P917-I0126	1	P912-E0200	P912-E0200	O+IIN	Dann nimm den bezeichneten Arbeitsgang auf der angegebenen Stufe in Arbeit: führe den Gang aus.
P925-P342	21	P915-C006	f13r	HERBAL	5	PREPARE	P917-I0127	1	P912-E0201	P912-E0204	CKH+Y | D_ADDR | D_ADDR+Y | OK+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: setze an. Führe ihn durch den Durchlass.
P925-P343	21	P915-C006	f13r	HERBAL	6	EXECUTE	P917-I0128	1	P912-E0205	P912-E0207	OL | Y | O+Y	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus.
P925-P344	21	P915-C006	f13r	HERBAL	7	CONTEXT	P917-I0129	1	P912-E0208	P912-E0209	D_ADDR | OL+DY	Dann nimm den bezeichneten Arbeitsgang aus dem bezeichneten Teil in Arbeit: arbeite damit weiter. Schließe den Schritt.
P925-P345	22	P915-C335	f83r	BIOLOGICAL	1	TRANSFER	P917-I1229	1	P912-E1733	P912-E1733	SOLK+EE+Y	Nimm den aktuellen Posten in Arbeit: fange auf. Arbeite länger.
P925-P346	22	P915-C335	f83r	BIOLOGICAL	2	PREPARE	P917-I1230	1	P912-E1734	P912-E1734	E+K+E+Y	Dann nimm den aktuellen Posten in Arbeit: gib zu. Arbeite kurz.
P925-P347	22	P915-C335	f83r	BIOLOGICAL	3	CONDITION	P917-I1231|P917-I1232|P917-I1233|P917-I1234	4	P912-E1735	P912-E1748	R+AL+Y | OL | S+OL+CHK+AL | CHEO+L | OT+AR | OL | AIIN | OL | AIN | Y | L+AL+OR | OL | R+T+AIN | CTH+AL	Dann nimm den aktuellen Posten, den Auszug und den Ansatz von der Entnahmestelle nach Sollmaß als Portion in Arbeit: kennzeichne (2×), wähle aus, behandle, stelle ein und stelle bereit. Führe ihn zur Ziel- oder Anschlussstelle und in den nächsten Lauf.
P925-P348	23	P915-C349	f68r1	ZODIAC	1	PREPARE	P917-I1334|P917-I1335	2	P912-E1954	P912-E1955	CH+P+OR | CHEO+K+OR+CH+E+Y	Nimm den Ansatz, den Auszug und den aktuellen Posten in Arbeit: entnimm (2×), setze ein und gib zu. Arbeite kurz.
P925-P349	23	P915-C349	f68r1	ZODIAC	2	EXECUTE	P917-I1336	1	P912-E1956	P912-E1956	CH+O+D_ADDR	Dann nimm den bezeichneten Arbeitsgang aus dem bezeichneten Teil in Arbeit: entnimm und führe den Gang aus.
P925-P350	23	P915-C349	f68r1	ZODIAC	3	PREPARE	P917-I1337	1	P912-E1957	P912-E1957	Y+K+OR	Dann nimm den aktuellen Posten und den Ansatz in Arbeit: gib zu.
P925-P351	23	P915-C349	f68r1	ZODIAC	4	CONDITION	P917-I1338	1	P912-E1958	P912-E1958	SH+E+Y	Dann nimm den aktuellen Posten in Arbeit: halte. Arbeite kurz.
P925-P352	23	P915-C349	f68r1	ZODIAC	5	EXECUTE	P917-I1339	1	P912-E1959	P912-E1959	CARRIER_Q+O+CH+EE+Y	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus und entnimm. Arbeite länger.
P925-P353	23	P915-C349	f68r1	ZODIAC	6	PREPARE	P917-I1340|P917-I1341	2	P912-E1960	P912-E1961	OK+AL | OK+EE+Y	Dann nimm den aktuellen Posten in Arbeit: setze an (2×). Führe ihn zur Ziel- oder Anschlussstelle. Arbeite länger.
P925-P354	23	P915-C349	f68r1	ZODIAC	7	CONDITION	P917-I1342|P917-I1343	2	P912-E1962	P912-E1964	R+OR | E+CKH+E+AR | DA+R+A_ADDR+AM_ADDR	Dann nimm den Ansatz von der Entnahmestelle von der lokalen Stelle auf der zweiten Stufe in Arbeit: kennzeichne (2×). Führe ihn durch den Durchlass und zur Innenstelle. Arbeite kurz.
P925-P355	23	P915-C349	f68r1	ZODIAC	8	SELECT	P917-I1344	1	P912-E1965	P912-E1965	D_ADDR+CH+OR	Dann nimm den Ansatz aus dem bezeichneten Teil in Arbeit: entnimm.
P925-P356	23	P915-C349	f68r1	ZODIAC	9	PREPARE	P917-I1345|P917-I1346	2	P912-E1966	P912-E1967	OK+A_ADDR+LOCAL_CHAR_I+IIN | Y+K+Y	Dann nimm den aktuellen Posten von der lokalen Stelle auf der angegebenen Stufe in Arbeit: setze an und gib zu.
P925-P357	23	P915-C349	f68r1	ZODIAC	10	CONDITION	P917-I1347|P917-I1348	2	P912-E1968	P912-E1969	DA+R+Y | CHK+CH+Y+K+OL+Y	Dann nimm den aktuellen Posten auf der zweiten Stufe in Arbeit: kennzeichne, behandle, entnimm und gib zu.
P925-P358	24	P915-C014	f55v	HERBAL	1	PREPARE	P917-I0206	1	P912-E0320	P912-E0321	AIIN | OK+AL	Nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze an. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P359	24	P915-C014	f55v	HERBAL	2	EXECUTE	P917-I0207	1	P912-E0322	P912-E0322	OL+T+Y	Dann nimm den aktuellen Posten in Arbeit: stelle ein.
P925-P360	24	P915-C014	f55v	HERBAL	3	CONDITION	P917-I0208	1	P912-E0323	P912-E0328	OR | Y | OR+AIN | AIIN | AR | CHK+E+Y	Dann nimm den Ansatz und den aktuellen Posten von der Entnahmestelle als Portion nach Sollmaß in Arbeit: behandle. Arbeite kurz.
P925-P361	24	P915-C014	f55v	HERBAL	4	PREPARE	P917-I0209	1	P912-E0329	P912-E0329	OL+K+EE+CH+Y	Dann nimm den aktuellen Posten in Arbeit: gib zu und entnimm. Arbeite länger.
P925-P362	24	P915-C014	f55v	HERBAL	5	SELECT	P917-I0210	1	P912-E0330	P912-E0330	S+L	Dann nimm den bezeichneten Arbeitsgang in Arbeit: wähle aus. Führe ihn in den nächsten Lauf.
P925-P363	24	P915-C014	f55v	HERBAL	6	CONTEXT	P917-I0211	1	P912-E0331	P912-E0334	AR | AIIN | AIIN | OT+AM_ADDR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle nach Sollmaß in Arbeit: arbeite damit weiter. Führe ihn zur Innenstelle.
P925-P364	25	P915-C135	f81v	BIOLOGICAL	1	PREPARE	P917-I0596|P917-I0597	2	P912-E0890	P912-E0891	OK+AIIN | OK+AIN	Nimm den bezeichneten Arbeitsgang nach Sollmaß als Portion in Arbeit: setze an (2×).
P925-P365	25	P915-C135	f81v	BIOLOGICAL	2	CONDITION	P917-I0598	1	P912-E0892	P912-E0892	CHK+EE+Y	Dann nimm den aktuellen Posten in Arbeit: behandle. Arbeite länger.
P925-P366	25	P915-C135	f81v	BIOLOGICAL	3	PREPARE	P917-I0599	1	P912-E0893	P912-E0895	Y | OL | K+AIIN	Dann nimm den aktuellen Posten nach Sollmaß in Arbeit: gib zu.
P925-P367	25	P915-C135	f81v	BIOLOGICAL	4	CONDITION	P917-I0600	1	P912-E0896	P912-E0899	AIN | Y | AIIN | CH+CTH+Y	Dann nimm den aktuellen Posten als Portion nach Sollmaß in Arbeit: entnimm und stelle bereit.
P925-P368	25	P915-C135	f81v	BIOLOGICAL	5	PREPARE	P917-I0601|P917-I0602	2	P912-E0900	P912-E0904	OK+AIIN | AIIN | OT+AIN | CKH+Y | OK+EE+DY	Dann nimm den aktuellen Posten nach Sollmaß als Portion in Arbeit: setze an (2×). Führe ihn durch den Durchlass. Arbeite länger. Schließe den Schritt.
P925-P369	26	P915-C136	f81v	BIOLOGICAL	1	PREPARE	P917-I0603|P917-I0604|P917-I0605|P917-I0606	4	P912-E0905	P912-E0909	OK+Y | K+AR | AIIN | OK+AR | OK+AIN	Nimm den aktuellen Posten von der Entnahmestelle nach Sollmaß als Portion in Arbeit: setze an (3×) und gib zu.
P925-P370	26	P915-C136	f81v	BIOLOGICAL	2	PREPARE	P917-I0607	1	P912-E0910	P912-E0910	OK+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze an.
P925-P371	26	P915-C136	f81v	BIOLOGICAL	3	TRANSFER	P917-I0608	1	P912-E0911	P912-E0912	OL | CHD+Y	Dann nimm den aktuellen Posten in Arbeit: setze um.
P925-P372	26	P915-C136	f81v	BIOLOGICAL	4	PREPARE	P917-I0609	1	P912-E0913	P912-E0914	CHEO+L | L+K+Y	Dann nimm den Auszug und den aktuellen Posten in Arbeit: gib zu. Führe ihn in den nächsten Lauf.
P925-P373	26	P915-C136	f81v	BIOLOGICAL	5	SELECT	P917-I0610	1	P912-E0915	P912-E0916	L | S	Dann nimm den bezeichneten Arbeitsgang in Arbeit: wähle aus. Führe ihn in den nächsten Lauf.
P925-P374	26	P915-C136	f81v	BIOLOGICAL	6	PREPARE	P917-I0611	1	P912-E0917	P912-E0918	AIIN | OK+AIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß als Portion in Arbeit: setze an.
P925-P375	26	P915-C136	f81v	BIOLOGICAL	7	CONTEXT	P917-I0612	1	P912-E0919	P912-E0919	AL+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: arbeite damit weiter. Führe ihn zur Ziel- oder Anschlussstelle. Schließe den Schritt.
P925-P376	27	P915-C331	f83r	BIOLOGICAL	1	TRANSFER	P917-I1215	1	P912-E1703	P912-E1703	SOLK+AIN	Nimm den bezeichneten Arbeitsgang als Portion in Arbeit: fange auf.
P925-P377	27	P915-C331	f83r	BIOLOGICAL	2	CONDITION	P917-I1216	1	P912-E1704	P912-E1707	AL | OL | OL | CH+CTH+D_ADDR+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: entnimm und stelle bereit. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P378	27	P915-C331	f83r	BIOLOGICAL	3	TRANSFER	P917-I1217|P917-I1218	2	P912-E1708	P912-E1710	L | CHD+Y | L+CHD+Y	Dann nimm den aktuellen Posten in Arbeit: setze um (2×). Führe ihn in den nächsten Lauf.
P925-P379	27	P915-C331	f83r	BIOLOGICAL	4	CONDITION	P917-I1219	1	P912-E1711	P912-E1712	AIIN | SH+E+OL	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: halte. Arbeite kurz.
P925-P380	27	P915-C331	f83r	BIOLOGICAL	5	TRANSFER	P917-I1220	1	P912-E1713	P912-E1713	CHD+Y	Dann nimm den aktuellen Posten in Arbeit: setze um.
P925-P381	27	P915-C331	f83r	BIOLOGICAL	6	SELECT	P917-I1221	1	P912-E1714	P912-E1715	OT+AL | S+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: wähle aus. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P382	27	P915-C331	f83r	BIOLOGICAL	7	PREPARE	P917-I1222	1	P912-E1716	P912-E1716	K+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: gib zu.
P925-P383	27	P915-C331	f83r	BIOLOGICAL	8	CONDITION	P917-I1223	1	P912-E1717	P912-E1717	SHED+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: lass absetzen. Schließe den Schritt.
P925-P384	28	P915-C058	f75r	BIOLOGICAL	1	CONDITION	P917-I0442|P917-I0443|P917-I0444|P917-I0445	4	P912-E0660	P912-E0670	R+AM_ADDR | AIN | OL | SH+E+OL | AIN | OL | OL+Y | D_ADDR+AR | A_ADDR+Y | P+D_ADDR+AL+SH+OR | SH+T+OL	Dann nimm den aktuellen Posten und den Ansatz aus dem bezeichneten Teil von der Entnahmestelle von der lokalen Stelle als Portion in Arbeit: kennzeichne, halte (3×), setze ein und stelle ein. Führe ihn zur Innenstelle und zur Ziel- oder Anschlussstelle. Arbeite kurz.
P925-P385	28	P915-C058	f75r	BIOLOGICAL	2	CONDITION	P917-I0446|P917-I0447	2	P912-E0671	P912-E0673	OT+Y | P+SH+AR | SHED+DY	Dann nimm den aktuellen Posten von der Entnahmestelle in Arbeit: setze ein, halte und lass absetzen. Schließe den Schritt.
P925-P386	29	P915-C066	f75r	BIOLOGICAL	1	TRANSFER	P917-I0463	1	P912-E0701	P912-E0701	CHD+Y	Nimm den aktuellen Posten in Arbeit: setze um.
P925-P387	29	P915-C066	f75r	BIOLOGICAL	2	EXECUTE	P917-I0464	1	P912-E0702	P912-E0703	OT+AN | O	Dann nimm den bezeichneten Arbeitsgang in Arbeit: führe den Gang aus.
P925-P388	29	P915-C066	f75r	BIOLOGICAL	3	CONDITION	P917-I0465	1	P912-E0704	P912-E0705	AIN | CHK+EE+Y	Dann nimm den aktuellen Posten als Portion in Arbeit: behandle. Arbeite länger.
P925-P389	29	P915-C066	f75r	BIOLOGICAL	4	PREPARE	P917-I0466|P917-I0467	2	P912-E0706	P912-E0707	OK+E+Y | OK+AIN	Dann nimm den aktuellen Posten als Portion in Arbeit: setze an (2×). Arbeite kurz.
P925-P390	29	P915-C066	f75r	BIOLOGICAL	5	CONDITION	P917-I0468	1	P912-E0708	P912-E0708	CHK+E+Y	Dann nimm den aktuellen Posten in Arbeit: behandle. Arbeite kurz.
P925-P391	29	P915-C066	f75r	BIOLOGICAL	6	PREPARE	P917-I0469	1	P912-E0709	P912-E0709	OK+AL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P392	29	P915-C066	f75r	BIOLOGICAL	7	TRANSFER	P917-I0470	1	P912-E0710	P912-E0711	AIN | CHD+Y	Dann nimm den aktuellen Posten als Portion in Arbeit: setze um.
P925-P393	29	P915-C066	f75r	BIOLOGICAL	8	EXECUTE	P917-I0471	1	P912-E0712	P912-E0712	O	Dann nimm den bezeichneten Arbeitsgang in Arbeit: führe den Gang aus.
P925-P394	29	P915-C066	f75r	BIOLOGICAL	9	PREPARE	P917-I0472	1	P912-E0713	P912-E0713	K+AL+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: gib zu. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P395	29	P915-C066	f75r	BIOLOGICAL	10	CONDITION	P917-I0473	1	P912-E0714	P912-E0714	SHED+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: lass absetzen. Schließe den Schritt.
P925-P396	30	P915-C132	f81v	BIOLOGICAL	1	PREPARE	P917-I0582|P917-I0583|P917-I0584	3	P912-E0870	P912-E0872	OK+AIIN | K+AIR | OK+AL	Nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze an (2×) und gib zu. Führe ihn entlang des Laufs und zur Ziel- oder Anschlussstelle.
P925-P397	30	P915-C132	f81v	BIOLOGICAL	2	SELECT	P917-I0585	1	P912-E0873	P912-E0873	S+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: wähle aus.
P925-P398	30	P915-C132	f81v	BIOLOGICAL	3	PREPARE	P917-I0586|P917-I0587	2	P912-E0874	P912-E0876	OL | K+AIN | OL+K+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: gib zu (2×).
P925-P399	30	P915-C132	f81v	BIOLOGICAL	4	CONDITION	P917-I0588	1	P912-E0877	P912-E0879	AL | OL | R+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: kennzeichne. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P400	30	P915-C132	f81v	BIOLOGICAL	5	SELECT	P917-I0589	1	P912-E0880	P912-E0881	L | S+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: wähle aus. Führe ihn in den nächsten Lauf.
P925-P401	30	P915-C132	f81v	BIOLOGICAL	6	TRANSFER	P917-I0590	1	P912-E0882	P912-E0883	AIIN | SOLK+EE+DY	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: fange auf. Arbeite länger. Schließe den Schritt.
