locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f81r.1	f81r	B	B	f81r.1|P01|f81r.1|P02|f81r.1|P03	polchey qokedy shol opchedy olpchedy ofshdy oly	<polchey>ppr<olpchedy><ofshdy>o	<polchey>ppr<olpchedy><ofshdy>o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.10	f81r	B	B	f81r.10|P01|f81r.10|P02	chol dain otedy cheey qotain ly	spflr<ly>	spflr<ly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.11	f81r	B	B	f81r.11|P01|f81r.11|P02	olsheol olkedy sheckhedy oltedy	<olsheol><olkedy><sheckhedy><oltedy>	<olsheol><olkedy><sheckhedy><oltedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.12	f81r	B	B	f81r.12|P01	ychedy tedy ol sheedy qokeey loly	<ychedy><tedy>khg<loly>	<ychedy><tedy>khg<loly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.13	f81r	B	B	f81r.13|P01|f81r.13|P02|f81r.13|P03	dchol shedy qotedy qol chedy chetyry	<dchol>qfpw<chetyry>	<dchol>qfpw<chetyry>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.14	f81r	B	B	f81r.14|P01|f81r.14|P02|f81r.14|P03	qokechedy qol sheedy orain arol oeeedy	<qokechedy>ph<orain><arol><oeeedy>	<qokechedy>ph<orain><arol><oeeedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.15	f81r	B	B	f81r.15|P01|f81r.15|P02	sain ol cheedy qokeedy otedy	mkgjf	mkgjf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.16	f81r	B	B	f81r.16|P01|f81r.16|P02|f81r.16|P03	polchdy qopchol qokor olpchedy opol oraisy	<polchdy><qopchol><qokor><olpchedy><opol><oraisy>	<polchdy><qopchol><qokor><olpchedy><opol><oraisy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.17	f81r	B	B	f81r.17|P01|f81r.17|P02|f81r.17|P03	ychecthy okeedy shey qokedy ol ochedar	<ychecthy>vjpk<ochedar>	<ychecthy>vjpk<ochedar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.18	f81r	B	B	f81r.18|P01|f81r.18|P02|f81r.18|P03	osheedy shedy ol shedy okeedy orar	<osheedy>qkqv<orar>	<osheedy>qkqv<orar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.19	f81r	B	B	f81r.19|P01|f81r.19|P02	qokedy sheedy chedy qoteedy olam	phws<olam>	phws<olam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.2	f81r	B	B	f81r.2|P01|f81r.2|P02|f81r.2|P03	dchey lshl olched qokol chol otar chedy oky	<dchey><lshl><olched>qsbwv	<dchey><lshl><olched>qsbwv	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.20	f81r	B	B	f81r.20|P01|f81r.20|P02	qopchedy qol chedy qokeey odaiin rain daly	<qopchedy>pwgh<rain><daly>	<qopchedy>pwgh<rain><daly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.21	f81r	B	B	f81r.21|P01|f81r.21|P02	dshedy qokal olkeey oteey olshey otey lol	<dshedy>j<olkeey>n<olshey>l<lol>	<dshedy>j<olkeey>n<olshey>l<lol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.22	f81r	B	B	f81r.22|P01|f81r.22|P02	qotal chedy qol ol daiin ol chedar ol oly	iwpkak<chedar>ko	iwpkak<chedar>ko	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.23	f81r	B	B	f81r.23|P01|f81r.23|P02|f81r.23|P03	chey okain sheckhy soiin chey lchey	 z<sheckhy><soiin> z	 z<sheckhy><soiin> z	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.24	f81r	B	B	f81r.24|P01|f81r.24|P02|f81r.24|P03	parody shecphy cheol qotal dar otedy oly	<parody><shecphy>hilfo	<parody><shecphy>hilfo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.25	f81r	B	B	f81r.25|P01|f81r.25|P02|f81r.25|P03	sar shedy qol otain okair okal chedy dy	rqpu<okair>ewc	rqpu<okair>ewc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.26	f81r	B	B	f81r.26|P01|f81r.26|P02	pchedy qokey oteol qol sheor shedy qcthdys	<pchedy>e<oteol>psq<qcthdys>	<pchedy>e<oteol>psq<qcthdys>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.27	f81r	B	B	f81r.27|P01|f81r.27|P02|f81r.27|P03	sol chedy qokedy olkedy dol qokchedy	rwp<olkedy>n<qokchedy>	rwp<olkedy>n<qokchedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.28	f81r	B	B	f81r.28|P01	qokesdy chedy qokar chey taiin otey lchl	<qokesdy>wj <taiin>l<lchl>	<qokesdy>wj <taiin>l<lchl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.29	f81r	B	B	f81r.29|P01|f81r.29|P02|f81r.29|P03	ysheedy shy chey l chcthy ytar olkaiin ol	<ysheedy>d ub<ytar><olkaiin>k	<ysheedy>d ub<ytar><olkaiin>k	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.3	f81r	B	B	f81r.3|P01|f81r.3|P02|f81r.3|P03	qotey lchees olkal ol chedy okar shedy	<qotey><lchees><olkal>kwxq	<qotey><lchees><olkal>kwxq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.30	f81r	B	B	f81r.30|P01|f81r.30|P02|f81r.30|P03	l shedy qokedy sor olkar olkaiin olkshdy	uqpu<olkar><olkaiin><olkshdy>	uqpu<olkar><olkaiin><olkshdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.31	f81r	B	B	f81r.31|P01|f81r.31|P02|f81r.31|P03	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	rqkvqd<olkedy><ches>to<oraiiin>	rqkvqd<olkedy><ches>to<oraiiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.4	f81r	B	B	f81r.4|P01|f81r.4|P02	dchedy qokain ol ol chcthy ykeedy al	<dchedy>xkkb<ykeedy>i	<dchedy>xkkb<ykeedy>i	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.5	f81r	B	B	f81r.5|P01|f81r.5|P02|f81r.5|P03	qol cheol okeey ol ol olaiin ol or ain	phukkgkor	phukkgkor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.6	f81r	B	B	f81r.6|P01|f81r.6|P02	sar ol eses oteey shor qokeey ol	rk<eses>nngk	rk<eses>nngk	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.7	f81r	B	B	f81r.7|P01|f81r.7|P02	dshees okain chcthy otey okain	<dshees>zblz	<dshees>zblz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.8	f81r	B	B	f81r.8|P01|f81r.8|P02	pchedy qokeey oty qotey oteey oly	<pchedy>gg<qotey>no	<pchedy>gg<qotey>no	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81r.9	f81r	B	B	f81r.9|P01|f81r.9|P02	qoteesy qotedy qokeedy chcphey	<qoteesy>fj<chcphey>	<qoteesy>fj<chcphey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.1	f81v	B	B	f81v.1|P01|f81v.1|P02|f81v.1|P03	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	<par>jm<shekal>ilk<pchedy><shek>p<ofalsheky>	<par>jm<shekal>ilk<pchedy><shek>p<ofalsheky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.10	f81v	B	B	f81v.10|P01|f81v.10|P02|f81v.10|P03	polshy oshyteed qop okeedy otedy okshedy qoty dairam	<polshy><oshyteed><qop>vf<okshedy>m<dairam>	<polshy><oshyteed><qop>vf<okshedy>m<dairam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.11	f81v	B	B	f81v.11|P01|f81v.11|P02|f81v.11|P03	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	<oshey>guvwc<okylky><olchy><ky><dsholyd>	<oshey>guvwc<okylky><olchy><ky><dsholyd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.12	f81v	B	B	f81v.12|P01|f81v.12|P02	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	pkpqp<ytedy><chetedy><lkedey><ytedy>	pkpqp<ytedy><chetedy><lkedey><ytedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.13	f81v	B	B	f81v.13|P01|f81v.13|P02|f81v.13|P03	ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal	<ykecsey><dched><ytedy><ytedy>l<ykeda><iphy>m<ykedy>e	<ykecsey><dched><ytedy><ytedy>l<ykeda><iphy>m<ykedy>e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.14	f81v	B	B	f81v.14|P01|f81v.14|P02|f81v.14|P03	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	<dshedy><ykeedy><sheeky>ac<qokeed>p<lchpchdy>	<dshedy><ykeedy><sheeky>ac<qokeed>p<lchpchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.15	f81v	B	B	f81v.15|P01|f81v.15|P02	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	jwkl<salshcthdy><qopchedy>cw<ltary>	jwkl<salshcthdy><qopchedy>cw<ltary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.16	f81v	B	B	f81v.16|P01|f81v.16|P02	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	<lor>q<qoeedy>ke<rshdy><lshedy>lp<pchdy>	<lor>q<qoeedy>ke<rshdy><lshedy>lp<pchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.17	f81v	B	B	f81v.17|P01|f81v.17|P02	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	<sshkchdy>wkq<qolchedy>xh<dl><ral>	<sshkchdy>wkq<qolchedy>xh<dl><ral>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.18	f81v	B	B	f81v.18|P01|f81v.18|P02	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	v ktkqpppc	v ktkqpppc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.19	f81v	B	B	f81v.19|P01|f81v.19|P02|f81v.19|P03	solkeey ol shedy qokar sheckhy dcsedy qokar qokal dol chy	<solkeey>kqj<sheckhy><dcsedy>jjne	<solkeey>kqj<sheckhy><dcsedy>jjne	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.2	f81v	B	B	f81v.2|P01|f81v.2|P02	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	pb<kair>erk<kain><olkain>ik<rol><dl>	pb<kair>erk<kain><olkain>ik<rol><dl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.20	f81v	B	B	f81v.20|P01|f81v.20|P02|f81v.20|P03	qocthey chekal chedy qokedy lshety qoldy ltedy qotain	<qocthey><chekal>wp<lshety><qoldy><ltedy>r	<qocthey><chekal>wp<lshety><qoldy><ltedy>r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.21	f81v	B	B	f81v.21|P01|f81v.21|P02	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	<lsho>e<lshedy><lshedy>w<qolky><lchedal>pb	<lsho>e<lshedy><lshedy>w<qolky><lchedal>pb	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.22	f81v	B	B	f81v.22|P01|f81v.22|P02|f81v.22|P03	qokal qol oiin cheey dal lchedy chedy salchtedytar	jp<oiin>livw<salchtedytar>	jp<oiin>livw<salchtedytar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.23	f81v	B	B	f81v.23|P01|f81v.23|P02|f81v.23|P03	shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy	p<qekchy>s<olkain>qc<dchedy><rol>k<cthdy>	p<qekchy>s<olkain>qc<dchedy><rol>k<cthdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.24	f81v	B	B	f81v.24|P01|f81v.24|P02	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	<ytey><okchedy>jupgn<teol><dchdy><ly>	<ytey><okchedy>jupgn<teol><dchdy><ly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.25	f81v	B	B	f81v.25|P01|f81v.25|P02|f81v.25|P03	oshedy qotedy shol chedy yshchey ol chey qol chedy tchd oky	<oshedy>fpw<yshchey>k pw<tchd>v	<oshedy>fpw<yshchey>k pw<tchd>v	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.26	f81v	B	B	f81v.26|P01|f81v.26|P02|f81v.26|P03	ol chechol tar oiin okedy dal shey olkeol olkeedy okeol	k<chechol><tar><oiin>cij<olkeol>pc	k<chechol><tar><oiin>cij<olkeol>pc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.27	f81v	B	B	f81v.27|P01|f81v.27|P02	dsheol oiiin olkeedy tedy cheky shckhedy chal	<dsheol><oiiin>p<tedy>t<shckhedy>m	<dsheol><oiiin>p<tedy>t<shckhedy>m	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.28	f81v	B	B	f81v.28|P01|f81v.28|P02|f81v.28|P03	otain olkal	u<olkal>	u<olkal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.3	f81v	B	B	f81v.3|P01|f81v.3|P02	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	vapc<dykain><shek>p<dalal><oldy>	vapc<dykain><shek>p<dalal><oldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.4	f81v	B	B	f81v.4|P01|f81v.4|P02|f81v.4|P03	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	fz<cheeky>ckopcap	fz<cheeky>ckopcap	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.5	f81v	B	B	f81v.5|P01|f81v.5|P02	okaiin daiin otain chckhy okeedy qoky kar daiin okar	baupvctax	baupvctax	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.6	f81v	B	B	f81v.6|P01|f81v.6|P02|f81v.6|P03	qokain okaiin ol chedy cheol lky ls aiin okain daldy	xbkwh<lky><ls>dz<daldy>	xbkwh<lky><ls>dz<daldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.7	f81v	B	B	f81v.7|P01|f81v.7|P02|f81v.7|P03	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	<olor>k<sheckhal>a<qokeedal>ap<schedy>p	<olor>k<sheckhal>a<qokeedal>ap<schedy>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.8	f81v	B	B	f81v.8|P01|f81v.8|P02|f81v.8|P03	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	<ykol>oqh<qolkeedy>a<dkain><cphedy><oldy>	<ykol>oqh<qolkeedy>a<dkain><cphedy><oldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f81v.9	f81v	B	B	f81v.9|P01|f81v.9|P02|f81v.9|P03	yar olchey kaiin okeey daiin olor checkhy daiidy	<yar><olchey>oua<olor>a<daiidy>	<yar><olchey>oua<olor>a<daiidy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.1	f82r	B	B	f82r.1|P01|f82r.1|P02|f82r.1|P03	qosheedy qokeol daiin shckhy okeeor cheey daiin shey	<qosheedy>xah<okeeor>laj	<qosheedy>xah<okeeor>laj	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.10	f82r	B	B	f82r.10|P01|f82r.10|P02|f82r.10|P03	orol dain	<orol>p	<orol>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.11	f82r	B	B	f82r.11|P01|f82r.11|P02|f82r.11|P03	kolchdy qokedy qopol qotedor chopchedy qotal chedy kam	<kolchdy>p<qopol><qotedor><chopchedy>iw<kam>	<kolchdy>p<qopol><qotedor><chopchedy>iw<kam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.12	f82r	B	B	f82r.12|P01|f82r.12|P02|f82r.12|P03	otedy qodched olqo dar checkho lolol okal okarchedy	f<qodched><olqo>l<checkho><lolol>e<okarchedy>	f<qodched><olqo>l<checkho><lolol>e<okarchedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.13	f82r	B	B	f82r.13|P01|f82r.13|P02|f82r.13|P03	tcheol olchedy qokeedy qotedy chedar cheey lchey salarol	<tcheol><olchedy>jf<chedar>lz<salarol>	<tcheol><olchedy>jf<chedar>lz<salarol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.14	f82r	B	B	f82r.14|P01|f82r.14|P02|f82r.14|P03	rolchy qokol chey qokain deeedy qokeey qokaiin olchedy	<rolchy>q x<deeedy>gf<olchedy>	<rolchy>q x<deeedy>gf<olchedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.15	f82r	B	B	f82r.15|P01|f82r.15|P02|f82r.15|P03	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	<tedy>vpv<lkeedy>fcapc	<tedy>vpv<lkeedy>fcapc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.16	f82r	B	B	f82r.16|P01|f82r.16|P02|f82r.16|P03	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	jvjl<ror>kv <raity>z	jvjl<ror>kv <raity>z	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.17	f82r	B	B	f82r.17|P01|f82r.17|P02|f82r.17|P03	dshedy qoteey chedy qokeeey qokedy lteedy qokeedy rolchey	<dshedy><qoteey>w<qokeeey>p<lteedy>j<rolchey>	<dshedy><qoteey>w<qokeeey>p<lteedy>j<rolchey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.18	f82r	B	B	f82r.18|P01|f82r.18|P02|f82r.18|P03	polched otain shedy shedy dal chedar qokeey okeey lsoraiin ory	<polched>uqqi<chedar>gu<lsoraiin><ory>	<polched>uqqi<chedar>gu<lsoraiin><ory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.19	f82r	B	B	f82r.19|P01|f82r.19|P02|f82r.19|P03	okain char okain qokeedy lchy	zczj<lchy>	zczj<lchy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.2	f82r	B	B	f82r.2|P01|f82r.2|P02	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	<dchedy><qolchedy>xcjj<lcheckhy><lched>	<dchedy><qolchedy>xcjj<lcheckhy><lched>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.20	f82r	B	B	f82r.20|P01|f82r.20|P02|f82r.20|P03	posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly	<posalshy>p<cphal>qv<keeedy>rq<qoly>	<posalshy>p<cphal>qv<keeedy>rq<qoly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.21	f82r	B	B	f82r.21|P01|f82r.21|P02|f82r.21|P03	daiin cheoky lkedy solshey daiin chey qol chedy qokeey dal	a<cheoky><lkedy><solshey>a pwgi	a<cheoky><lkedy><solshey>a pwgi	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.22	f82r	B	B	f82r.22|P01|f82r.22|P02|f82r.22|P03	qokaiin cheor sheey qokaiin shckhey qolkeeedy qokeeey rary	fylf<shckhey><qolkeeedy><qokeeey><rary>	fylf<shckhey><qolkeeedy><qokeeey><rary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.23	f82r	B	B	f82r.23|P01|f82r.23|P02	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar	l<qcthey>g<lcheey>a <qokeeedy>v<lar>	l<qcthey>g<lcheey>a <qokeeedy>v<lar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.24	f82r	B	B	f82r.24|P01|f82r.24|P02|f82r.24|P03	qokeedy lcheedy qokeey sal raiin qokeey lkeey qokeey raiin ydy	j<lcheedy>gnyg<lkeey>gy<ydy>	j<lcheedy>gnyg<lkeey>gy<ydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.25	f82r	B	B	f82r.25|P01|f82r.25|P02|f82r.25|P03	dol qoesedy sheeerl sheedy lshed qockhey lchedy lor sheey ry	n<qoesedy><sheeerl>h<lshed><qockhey>v<lor>l<ry>	n<qoesedy><sheeerl>h<lshed><qockhey>v<lor>l<ry>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.26	f82r	B	B	f82r.26|P01|f82r.26|P02	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	<tshey>j<cheal><lchedar><ches>dnfj	<tshey>j<cheal><lchedar><ches>dnfj	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.27	f82r	B	B	f82r.27|P01|f82r.27|P02	pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy	<pchedy><rsheal><daldy>j<rshedy>sj<lochedy>	<pchedy><rsheal><daldy>j<rshedy>sj<lochedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.28	f82r	B	B	f82r.28|P01|f82r.28|P02|f82r.28|P03	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly	<qokoiin>qjt<chcthey><qoteeol> fo	<qokoiin>qjt<chcthey><qoteeol> fo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.29	f82r	B	B	f82r.29|P01|f82r.29|P02|f82r.29|P03	dcheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty	<dcheey>vjv<rchedy><okchhy>fmm	<dcheey>vjv<rchedy><okchhy>fmm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.3	f82r	B	B	f82r.3|P01	qokeey lcheckhedy qokaly solkaiin chckhy qokaiin	g<lcheckhedy><qokaly><solkaiin>pf	g<lcheckhedy><qokaly><solkaiin>pf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.30	f82r	B	B	f82r.30|P01|f82r.30|P02|f82r.30|P03	qoteey raiin cheol qoteey shedy qokeey lshedy qokeedy ram	<qoteey>yh<qoteey>qg<lshedy>j<ram>	<qoteey>yh<qoteey>qg<lshedy>j<ram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.31	f82r	B	B	f82r.31|P01|f82r.31|P02	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	hk<rsheedy>vm<lcheeor>xg<lched>	hk<rsheedy>vm<lcheeor>xg<lched>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.32	f82r	B	B	f82r.32|P01|f82r.32|P02|f82r.32|P03	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	<taiin><shedaiin><chckhey>z<lcheckhy>l<lr> <rain>	<taiin><shedaiin><chckhey>z<lcheckhy>l<lr> <rain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.33	f82r	B	B	f82r.33|P01|f82r.33|P02|f82r.33|P03	sain ol cheol ikhey cheor chey	mkh<ikhey>y 	mkh<ikhey>y 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.34	f82r	B	B	f82r.34|P01|f82r.34|P02|f82r.34|P03	okar	x	x	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.35	f82r	B	B	f82r.35|P01	darol	<darol>	<darol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.36	f82r	B	B	f82r.36|P01	okal	e	e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.37	f82r	B	B	f82r.37|P01|f82r.37|P02	okaldy	<okaldy>	<okaldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.38	f82r	B	B	f82r.38|P01|f82r.38|P02|f82r.38|P03	darary	<darary>	<darary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.39	f82r	B	B	f82r.39|P01|f82r.39|P02|f82r.39|P03	okairady	<okairady>	<okairady>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.4	f82r	B	B	f82r.4|P01	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	f<octheol><chkeey><ldy>nj<sheckhy>c	f<octheol><chkeey><ldy>nj<sheckhy>c	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.40	f82r	B	B	f82r.40|P01	sororl	<sororl>	<sororl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.41	f82r	B	B	f82r.41|P01|f82r.41|P02|f82r.41|P03	olko ky	<olko><ky>	<olko><ky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.42	f82r	B	B	f82r.42|P01	sokoly	<sokoly>	<sokoly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.43	f82r	B	B	f82r.43|P01	dolol	<dolol>	<dolol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.44	f82r	B	B	f82r.44|P01	olaiin	g	g	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.45	f82r	B	B	f82r.45|P01|f82r.45|P02	okeeor	<okeeor>	<okeeor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.5	f82r	B	B	f82r.5|P01|f82r.5|P02	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	r<lkchedy>jjwwsj	r<lkchedy>jjwwsj	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.6	f82r	B	B	f82r.6|P01|f82r.6|P02|f82r.6|P03	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	rqp<shedaiin><sheckhy>e<sheky>t<chedol>	rqp<shedaiin><sheckhy>e<sheky>t<chedol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f82r.7	f82r	B	B	f82r.7|P01|f82r.7|P02	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey	<dshedy><sotaiin>jq<solshedy>gc<ls>l	<dshedy><sotaiin>jq<solshedy>gc<ls>l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
