page	locus	token_ordinal	surface	v67_token_gloss_de	v68_token_gloss_de	byte_identical	v68_clause_id	v68_clause_type	v68_action_license	v68_active_verb_occurrences	v69_relation_roles	v69_edge_ids	v69_source_edge_ids	v69_reference_ids	v69_target_edge_ids	v69_rival_ids	v69_token_gloss_de	v69_word_delta	v69_status	v70_microrecord_id	v70_window_role_trace	v70_window_position	v70_window_size	v70_microrecord_de	v70_token_gloss_de	v70_word_delta	v70_status	v71_action_surface_scan	v71_action_occurrence_id	v71_exact_frame_match_ids	v71_frame_decision	v71_token_gloss_de	v71_word_delta	v71_status	v72_heat_case_ids	v72_relation_roles	v72_edge_ids	v72_reference_decision	v72_token_gloss_de	v72_word_delta	v72_status	v73_ana_window_ids	v73_relation_roles	v73_new_edge_ids	v73_checkpoint_class	v73_reference_decision	v73_token_gloss_de	v73_word_delta	v73_status	v74_component_id	v74_component_position	v74_component_role	v74_component_edge_ids	v74_component_membership_class	v74_component_microrecord_de	v74_token_gloss_de	v74_word_delta	v74_status	v75_right_context_census_ids	v75_right_context_roles	v75_olpchedy_control_ids	v75_component_id	v75_component_position	v75_component_role	v75_component_edge_ids	v75_component_membership_class	v75_component_microrecord_de	v75_new_result_edge_ids	v75_token_gloss_de	v75_word_delta	v75_status	v76_action_census_ids	v76_action_census_roles	v76_finished_candidate_ids	v76_candidate_decisions	v76_component_id	v76_component_position	v76_component_role	v76_component_edge_ids	v76_component_membership_class	v76_component_microrecord_de	v76_new_result_edge_ids	v76_token_gloss_de	v76_word_delta	v76_status
f104v	f104v.2	10	oram	eine Maßportion Ansatz	eine Maßportion Ansatz	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	eine Maßportion Ansatz	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Maßportion Ansatz	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	1	dshees	eine Dosis vollständig eingeweichte Arzneimischung	eine Dosis vollständig eingeweichte Arzneimischung	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	eine Dosis vollständig eingeweichte Arzneimischung	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Dosis vollständig eingeweichte Arzneimischung	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	2	yey	hieran anschließend	hieran anschließend	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	R003	NONE	NONE	hieran anschließend	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	hieran anschließend	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	hieran anschließend	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	hieran anschließend	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	hieran anschließend	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	hieran anschließend	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	hieran anschließend	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	hieran anschließend	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	3	cheey	trocken am Ende des Grades	trocken am Ende des Grades	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	trocken am Ende des Grades	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	4	raiin	Wurzel, Charge III	Wurzel, Charge III	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Wurzel, Charge III	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Wurzel, Charge III	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	5	otchdy	kalt-trockene Zubereitung, Anfangsstufe erreicht	kalt-trockene Zubereitung, Anfangsstufe erreicht	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockene Zubereitung, Anfangsstufe erreicht	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	6	qodor	eine Portion des Ansatzes abmessen	eine Portion des Ansatzes abmessen	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	eine Portion des Ansatzes abmessen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A004	ACTION_CLAUSE:A004	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion des Ansatzes abmessen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	7	ches	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	trockenes Drogenmaterial, Mittelstufe	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A004	FIRST_RIGHT_ITEM:A004	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trockenes Drogenmaterial, Mittelstufe	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	8	or	Drogenportion	Drogenportion	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Drogenportion	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	9	cheey	trocken am Ende des Grades	trocken am Ende des Grades	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	trocken am Ende des Grades	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	10	okees	Charge vollständig erhitzten Ansatzes	Charge vollständig erhitzten Ansatzes	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Charge vollständig erhitzten Ansatzes	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Charge vollständig erhitzten Ansatzes	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f105r	f105r.2	11	odar	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	1	4	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Anteil I des Ansatzes abmessen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A005	ACTION_CLAUSE:A005	F001	HOLD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des Ansatzes abmessen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
