shol	paragraph	marker	form	direction	grammar	model	timing	governor	companion	location	kind	object	role	status	assertion	before	after	capacity_only	row_status
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.2:3	f93r.4:4	f93r.23:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.2:3	f93r.4:4	f93r.25:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	D	O	f93r.2:3	f93r.4:4	f93r.4:4	PROCESSED_NOMINAL	f93r.4:4	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:moisture=wet	{}	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	D	O	f93r.2:3	f93r.4:4	f93r.11:5	BARE_NOMINAL	f93r.2:6	PATIENT_OR_SECOND	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	D	O	f93r.2:3	f93r.4:4	f93r.18:3	PROCESSED_NOMINAL	f93r.4:4	COMPANION	MATCH	PHYSICAL:moisture=wet	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
