unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
A019	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.9	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_09	ykar	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A020	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.9	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_09	ykaly	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A021	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.10	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	lkshy	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A022	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.10	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	kchy	PLATZ_BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A023	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.10	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	okar	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A024	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.11	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	chky	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A025	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.11	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	chykchs	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A026	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.11	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	chy	dies	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A027	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.12	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_12	ykees	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A028	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.12	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_12	ykchos	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A029	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.13	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_01	opodchol	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A030	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.13	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_01	s	LOCAL_LABEL	A1_RIGHT_RING_BAND_01: Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A031	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.13	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_01	ain	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A032	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.13	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_01	aldy	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A033	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.14	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_02	soeey	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A034	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.14	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_02	doiin	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A035	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.14	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_02	oldy	fertig	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A036	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.15	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_15	dolchsody	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A037	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.16	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_16	odaeiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A038	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.16	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_16	okoes	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A039	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.16	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_16	oekain	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A040	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.16	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_16	y	dies	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A041	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.17	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_17	otchey	das nächste	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A042	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.17	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_17	soraiir	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A043	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.17	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_17	dy	dies	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A044	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.18	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_18	qopchy	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A045	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.18	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_18	daiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A046	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.18	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_18	dal	dorthin	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A047	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.19	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_19	ydchos	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A048	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.19	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_19	ain	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A049	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.19	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_19	ar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A050	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.19	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_19	amy	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A051	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.20	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_20	chocfhy	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A052	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.20	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_20	saral	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A053	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.21	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_21	sain	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A054	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.21	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_21	am	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_21: Aspektwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A055	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.21	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_21	ar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A056	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.22	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_22	okal	dorthin einsetzen	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A057	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.23	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_23	oparchy	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A058	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.23	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_23	salsain	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A059	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.24	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_24	sodar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A060	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.24	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_24	ofar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A061	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.24	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_24	ar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A062	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.25	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_25	ydam	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_25: festgelegter Aspektwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A063	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.26	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	yteoor	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A064	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.26	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	yto	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_26: aktueller Platz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A065	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.26	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	ykor	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A066	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.27	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	okeo	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_27: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A067	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.27	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	r	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_27: Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A068	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.27	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	aiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A069	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.27	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	am	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_27: Aspektwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A070	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.28	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_28	okain	TEILWERT_ZUGEBEN	Sternplatz A1_LEFT_LOCAL_FIELD_28: einen gezaehlten Teilwert zugeben.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A071	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.28	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_28	am	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_28: Aspektwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A072	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.29	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_29	ytody	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_29: Platz fest eingetragen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A073	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.29	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_29	saiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_29: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A074	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.30	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_30	ochol	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest och.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A075	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.30	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_30	olol	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen + im selben Ring, Band oder Satz fortsetzen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A076	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.31	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_31	opcholdy	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_31: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch/dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A077	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.32	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	dosar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dos.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A078	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.32	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	odas	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_32: fester Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A079	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.32	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	air	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_32: Himmels-, Ring- oder Zeigerlauf.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A080	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.32	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	alaiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A081	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.33	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	dokan	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A082	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.33	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	oear	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
