pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E3134	P912-E1593	f83r	BIOLOGICAL	P1009-S549	f83r.21	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3135	P912-E1594	f83r	BIOLOGICAL	P1009-S549	f83r.21	lkedy	L+K+E+DY	L+K+E+DY	VERBINDUNG · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3136	P912-E1595	f83r	BIOLOGICAL	P1009-S550	f83r.21	qokchedy	OK+CHD+Y	OK+CHD+Y	SETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3137	P912-E1596	f83r	BIOLOGICAL	P1009-S550	f83r.21	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3138	P912-E1597	f83r	BIOLOGICAL	P1009-S551	f83r.21	chckhdy	CH+CH+K+D_ADDR+Y	CH+CH+K+D_ADDR+Y	NEHMEN · NEHMEN · GEBEN · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3139	P912-E1598	f83r	BIOLOGICAL	P1009-S551	f83r.21	sar	S+AR	S+AR	WÄHLEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3140	P912-E1599	f83r	BIOLOGICAL	P1009-S551	f83r.22	schedair	CHD+AIR	CHD+AIR	UMSETZEN · LAUF	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3141	P912-E1600	f83r	BIOLOGICAL	P1009-S551	f83r.22	otchedy	OT+CHD+DY	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3142	P912-E1601	f83r	BIOLOGICAL	P1009-S552	f83r.22	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3143	P912-E1602	f83r	BIOLOGICAL	P1009-S553	f83r.22	chedain	CHD+AIN	CHD+AIN	UMSETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3144	P912-E1603	f83r	BIOLOGICAL	P1009-S553	f83r.22	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3145	P912-E1604	f83r	BIOLOGICAL	P1009-S553	f83r.22	qotedaiin	OT+E+AIIN	OT+E+AIIN	DANACH · GRAD I · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3146	P912-E1605	f83r	BIOLOGICAL	P1009-S553	f83r.22	otaiin	OT+AIIN	OT+AIIN	DANACH · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3147	P912-E1606	f83r	BIOLOGICAL	P1009-S553	f83r.22	otedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3148	P912-E1607	f83r	BIOLOGICAL	P1009-S554	f83r.22	ldy	L+DY	L+DY	VERBINDUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3149	P912-E1608	f83r	BIOLOGICAL	P1009-S555	f83r.23	tchedy	T+CHD+Y	T+CHD+Y	EINSTELLEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3150	P912-E1609	f83r	BIOLOGICAL	P1009-S555	f83r.23	qotedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3151	P912-E1610	f83r	BIOLOGICAL	P1009-S556	f83r.23	qokal	OK+AL	OK+AL	SETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3152	P912-E1611	f83r	BIOLOGICAL	P1009-S556	f83r.23	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3153	P912-E1612	f83r	BIOLOGICAL	P1009-S557	f83r.23	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3154	P912-E1613	f83r	BIOLOGICAL	P1009-S558	f83r.23	shecthedy	SH+E+CH+T+E+D_ADDR+Y	SH+E+CH+T+E+D_ADDR+Y	HALTEN · GRAD I · NEHMEN · EINSTELLEN · GRAD I · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3155	P912-E1614	f83r	BIOLOGICAL	P1009-S558	f83r.23	shecthy	SH+E+CH+T+Y	SH+E+CH+T+Y	HALTEN · GRAD I · NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3156	P912-E1615	f83r	BIOLOGICAL	P1009-S558	f83r.23	otor	OT+OR	OT+OR	DANACH · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3157	P912-E1616	f83r	BIOLOGICAL	P1009-S558	f83r.23	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3158	P912-E1617	f83r	BIOLOGICAL	P1009-S558	f83r.24	soiiin	S+O+LOCAL_CHAR_I+IIN	S+O+LOCAL_CHAR_I+IIN	WÄHLEN · AUSFÜHRUNG · VARIANTE · STUFE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3159	P912-E1618	f83r	BIOLOGICAL	P1009-S558	f83r.24	checthy	CH+T+Y	CH+T+Y	NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3160	P912-E1619	f83r	BIOLOGICAL	P1009-S558	f83r.24	chety	T+Y	T+Y	EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3161	P912-E1620	f83r	BIOLOGICAL	P1009-S558	f83r.24	otaiin	OT+AIIN	OT+AIIN	DANACH · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3162	P912-E1621	f83r	BIOLOGICAL	P1009-S558	f83r.24	olsaly	OL+AL+Y	OL+AL+Y	FORTSETZEN · ZIELORT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3163	P912-E1622	f83r	BIOLOGICAL	P1009-S558	f83r.24	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3164	P912-E1623	f83r	BIOLOGICAL	P1009-S559	f83r.25	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3165	P912-E1624	f83r	BIOLOGICAL	P1009-S560	f83r.25	qolchey	OL+Y	OL+Y	FORTSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3166	P912-E1625	f83r	BIOLOGICAL	P1009-S560	f83r.25	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3167	P912-E1626	f83r	BIOLOGICAL	P1009-S560	f83r.25	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3168	P912-E1627	f83r	BIOLOGICAL	P1009-S561	f83r.25	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3169	P912-E1628	f83r	BIOLOGICAL	P1009-S561	f83r.25	otal	OT+AL	OT+AL	DANACH · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3170	P912-E1629	f83r	BIOLOGICAL	P1009-S561	f83r.26	otchey	OT+Y	OT+Y	DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3171	P912-E1630	f83r	BIOLOGICAL	P1009-S561	f83r.26	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3172	P912-E1631	f83r	BIOLOGICAL	P1009-S561	f83r.26	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3173	P912-E1632	f83r	BIOLOGICAL	P1009-S561	f83r.26	tol	T+OL	T+OL	EINSTELLEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3174	P912-E1633	f83r	BIOLOGICAL	P1009-S561	f83r.26	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3175	P912-E1634	f83r	BIOLOGICAL	P1009-S562	f83r.26	qokylddy	OK+Y+L+D_ADDR+DY	OK+Y+L+D_ADDR+DY	SETZEN · AKTIVER POSTEN · VERBINDUNG · HIER · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3176	P912-E1635	f83r	BIOLOGICAL	P1009-S563	f83r.27	dain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3177	P912-E1636	f83r	BIOLOGICAL	P1009-S563	f83r.27	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3178	P912-E1637	f83r	BIOLOGICAL	P1009-S563	f83r.27	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3179	P912-E1638	f83r	BIOLOGICAL	P1009-S564	f83r.27	shckhedy	SH+CH+K+E+DY	SH+CH+K+E+DY	HALTEN · NEHMEN · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3180	P912-E1639	f83r	BIOLOGICAL	P1009-S565	f83r.27	shckhedy	SH+CH+K+E+DY	SH+CH+K+E+DY	HALTEN · NEHMEN · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3181	P912-E1640	f83r	BIOLOGICAL	P1009-S566	f83r.28	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3182	P912-E1641	f83r	BIOLOGICAL	P1009-S566	f83r.28	cheeky	CH+K+EE+Y	CH+K+EE+Y	NEHMEN · GEBEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3183	P912-E1642	f83r	BIOLOGICAL	P1009-S566	f83r.28	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3184	P912-E1643	f83r	BIOLOGICAL	P1009-S566	f83r.28	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3185	P912-E1644	f83r	BIOLOGICAL	P1009-S567	f83r.28	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3186	P912-E1645	f83r	BIOLOGICAL	P1009-S568	f83r.28	oldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3187	P912-E1646	f83r	BIOLOGICAL	P1009-S569	f83r.29	salchedy	S+AL+CHD+Y	S+AL+CHD+Y	WÄHLEN · ZIELORT · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3188	P912-E1647	f83r	BIOLOGICAL	P1009-S569	f83r.29	cheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3189	P912-E1648	f83r	BIOLOGICAL	P1009-S569	f83r.29	qody	CARRIER_Q+O+DY	CARRIER_Q+O+DY	BEGINNMARKER · AUSFÜHRUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3190	P912-E1649	f83r	BIOLOGICAL	P1009-S570	f83r.29	kesd	K+E+S_ADDR+D_ADDR	K+E+S_ADDR+D_ADDR	GEBEN · GRAD I · HIER · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3191	P912-E1650	f83r	BIOLOGICAL	P1009-S570	f83r.29	oldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3192	P912-E1651	f83r	BIOLOGICAL	P1009-S571	f83r.30	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3193	P912-E1652	f83r	BIOLOGICAL	P1009-S571	f83r.30	okeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3194	P912-E1653	f83r	BIOLOGICAL	P1009-S572	f83r.30	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3195	P912-E1654	f83r	BIOLOGICAL	P1009-S573	f83r.30	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3196	P912-E1655	f83r	BIOLOGICAL	P1009-S573	f83r.30	saii	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3197	P912-E1656	f83r	BIOLOGICAL	P1009-S573	f83r.31	techedy	T+E+CHD+Y	T+E+CHD+Y	EINSTELLEN · GRAD I · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3198	P912-E1657	f83r	BIOLOGICAL	P1009-S573	f83r.31	qotchedy	OT+CHD+DY	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3199	P912-E1658	f83r	BIOLOGICAL	P1009-S574	f83r.31	okeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3200	P912-E1659	f83r	BIOLOGICAL	P1009-S575	f83r.31	ldy	L+DY	L+DY	VERBINDUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3201	P912-E1660	f83r	BIOLOGICAL	P1009-S576	f83r.32	cheol	CH+E+O+L	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3202	P912-E1661	f83r	BIOLOGICAL	P1009-S576	f83r.32	qokchedy	OK+CHD+Y	OK+CHD+Y	SETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3203	P912-E1662	f83r	BIOLOGICAL	P1009-S576	f83r.32	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3204	P912-E1663	f83r	BIOLOGICAL	P1009-S577	f83r.32	qokey	OK+E+Y	OK+E+Y	SETZEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3205	P912-E1664	f83r	BIOLOGICAL	P1009-S577	f83r.33	sy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3206	P912-E1665	f83r	BIOLOGICAL	P1009-S577	f83r.33	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3207	P912-E1666	f83r	BIOLOGICAL	P1009-S577	f83r.33	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3208	P912-E1667	f83r	BIOLOGICAL	P1009-S577	f83r.33	sheekchy	SH+EE+K+CH+Y	SH+EE+K+CH+Y	HALTEN · GRAD II · GEBEN · NEHMEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3209	P912-E1668	f83r	BIOLOGICAL	P1009-S577	f83r.33	qokey	OK+E+Y	OK+E+Y	SETZEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3210	P912-E1669	f83r	BIOLOGICAL	P1009-S577	f83r.33	sain	S+AIN	S+AIN	WÄHLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3211	P912-E1670	f83r	BIOLOGICAL	P1009-S577	f83r.34	shky	SH+K+Y	SH+K+Y	HALTEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3212	P912-E1671	f83r	BIOLOGICAL	P1009-S577	f83r.34	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3213	P912-E1672	f83r	BIOLOGICAL	P1009-S578	f83r.34	dolshed	D_ADDR+OL+SH+E	D_ADDR+OL+SH+E	HIER · FORTSETZEN · HALTEN · GRAD I	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3214	P912-E1673	f83r	BIOLOGICAL	P1009-S578	f83r.34	qokchy	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3215	P912-E1674	f83r	BIOLOGICAL	P1009-S578	f83r.35	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3216	P912-E1675	f83r	BIOLOGICAL	P1009-S578	f83r.35	cheky	CH+K+E+Y	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3217	P912-E1676	f83r	BIOLOGICAL	P1009-S578	f83r.35	okeeol	OK+EE+OL	OK+EE+OL	SETZEN · GRAD II · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3218	P912-E1677	f83r	BIOLOGICAL	P1009-S578	f83r.35	okain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3219	P912-E1678	f83r	BIOLOGICAL	P1009-S578	f83r.35	chdy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3220	P912-E1679	f83r	BIOLOGICAL	P1009-S578	f83r.36	sor	S+OR	S+OR	WÄHLEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3221	P912-E1680	f83r	BIOLOGICAL	P1009-S578	f83r.36	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3222	P912-E1681	f83r	BIOLOGICAL	P1009-S578	f83r.36	shy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3223	P912-E1682	f83r	BIOLOGICAL	P1009-S578	f83r.36	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3224	P912-E1683	f83r	BIOLOGICAL	P1009-S578	f83r.36	lshedy	L+SH+E+DY	L+SH+E+DY	VERBINDUNG · HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3225	P912-E1684	f83r	BIOLOGICAL	P1009-S579	f83r.36	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3226	P912-E1685	f83r	BIOLOGICAL	P1009-S579	f83r.37	sol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3227	P912-E1686	f83r	BIOLOGICAL	P1009-S579	f83r.37	lkedy	L+K+E+DY	L+K+E+DY	VERBINDUNG · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3228	P912-E1687	f83r	BIOLOGICAL	P1009-S580	f83r.37	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3229	P912-E1688	f83r	BIOLOGICAL	P1009-S581	f83r.37	qokol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3230	P912-E1689	f83r	BIOLOGICAL	P1009-S581	f83r.37	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3231	P912-E1690	f83r	BIOLOGICAL	P1009-S582	f83r.38	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3232	P912-E1691	f83r	BIOLOGICAL	P1009-S582	f83r.38	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3233	P912-E1692	f83r	BIOLOGICAL	P1009-S582	f83r.38	qockhey	O+CH+K+E+Y	O+CH+K+E+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3234	P912-E1693	f83r	BIOLOGICAL	P1009-S582	f83r.38	dairydy	AIR+Y+DY	AIR+Y+DY	LAUF · AKTIVER POSTEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3235	P912-E1694	f83r	BIOLOGICAL	P1009-S583	f83r.39	qokain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3236	P912-E1695	f83r	BIOLOGICAL	P1009-S583	f83r.39	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3237	P912-E1696	f83r	BIOLOGICAL	P1009-S583	f83r.39	kain	K+AIN	K+AIN	GEBEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3238	P912-E1697	f83r	BIOLOGICAL	P1009-S583	f83r.39	chckhal	CH+CH+K+AL	CH+CH+K+AL	NEHMEN · NEHMEN · GEBEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3239	P912-E1698	f83r	BIOLOGICAL	P1009-S583	f83r.40	solchedy	S+OL+CHD+Y	S+OL+CHD+Y	WÄHLEN · FORTSETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3240	P912-E1699	f83r	BIOLOGICAL	P1009-S583	f83r.40	olchedy	OL+CHD+DY	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3241	P912-E1700	f83r	BIOLOGICAL	P1009-S584	f83r.40	chedaiin	CHD+AIIN	CHD+AIIN	UMSETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3242	P912-E1701	f83r	BIOLOGICAL	P1009-S584	f83r.41	solkey	OL+K+E+Y	OL+K+E+Y	FORTSETZEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3243	P912-E1702	f83r	BIOLOGICAL	P1009-S584	f83r.41	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3244	P912-E1703	f83r	BIOLOGICAL	P1009-S585	f83r.41	qolkain	OL+K+AIN	OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3245	P912-E1704	f83r	BIOLOGICAL	P1009-S585	f83r.41	dal	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3246	P912-E1705	f83r	BIOLOGICAL	P1009-S585	f83r.42	sol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3247	P912-E1706	f83r	BIOLOGICAL	P1009-S585	f83r.42	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3248	P912-E1707	f83r	BIOLOGICAL	P1009-S585	f83r.42	chcthdy	CH+CH+T+D_ADDR+Y	CH+CH+T+D_ADDR+Y	NEHMEN · NEHMEN · EINSTELLEN · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3249	P912-E1708	f83r	BIOLOGICAL	P1009-S585	f83r.42	l	L	L	VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E3250	P912-E1709	f83r	BIOLOGICAL	P1009-S585	f83r.42	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
