context_id	occurrence_id	source_selector	physical_folio	locus	section	language	hand	token_index	token_count	position_class	surface	l2_surface	l1_surface	r1_surface	r2_surface	exact_five_window	target_token_stable_all_three	l1_token_stable_all_three	r1_token_stable_all_three	l1_pair_sequence_stable_all_three	r1_pair_sequence_stable_all_three	l2_chain_sequence_stable_all_three	r2_chain_sequence_stable_all_three	l1_target_r1_sequence_stable_all_three	l2_to_r2_sequence_stable_all_three	bol_target_stable_all_three	target_eol_stable_all_three	l1_anchor_kind	l1_axis_tags	l1_axis_default_de	r1_anchor_kind	r1_axis_tags	r1_axis_default_de	gdt804_common_mask_field_hit	gdt804_positioned_amount_neighbour_hit	gdt804_clean_content_contact	full_zl3b_line	semantic_credit	confirmed_plaintext	confirmed_lexeme	component_export_credit
G805-C1068	GDT800-O3258	f80v	f80v	f80v.40	B	B	2	9	10	INTERNAL	qotal	ol	chedy	olchedy	NONE	ol chedy qotal olchedy	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[chedy:?]	UNMAPPED	NONE	[olchedy:?]	0	0	0	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0680	GDT800-O3261	f80v	f80v	f80v.42	B	B	2	2	11	INTERNAL	ol	NONE	pol	aiin	olkal	pol ol aiin olkal	0	1	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[pol:?]	UNMAPPED	NONE	[aiin:?]	0	0	0	pol ol aiin olkal shar shedy qokol chdy ldol dar al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1003	GDT800-O3263	f80v	f80v	f80v.42	B	B	2	7	11	INTERNAL	qokol	shar	shedy	chdy	ldol	shar shedy qokol chdy ldol	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[shedy:?]	UNMAPPED	NONE	[chdy:?]	0	0	0	pol ol aiin olkal shar shedy qokol chdy ldol dar al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0681	GDT800-O3267	f80v	f80v	f80v.5	B	B	2	8	8	FINAL	ol	shckhy	qotain	NONE	NONE	shckhy qotain ol	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[qotain:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	okeedy chedy olkeedy oy qokaiin shckhy qotain ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1004	GDT800-O3268	f80v	f80v	f80v.7	B	B	2	3	8	INTERNAL	qokol	polshol	tchey	shedy	qotshey	polshol tchey qokol shedy qotshey	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[tchey:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	polshol tchey qokol shedy qotshey saly kchey stolpchy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0682	GDT800-O3277	f81r	f81r	f81r.12	B	B	2	3	6	INTERNAL	ol	ychedy	tedy	sheedy	qokeey	ychedy tedy ol sheedy qokeey	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[tedy:?]	UNMAPPED	NONE	[sheedy:?]	0	0	0	ychedy tedy ol sheedy qokeey loly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0683	GDT800-O3280	f81r	f81r	f81r.15	B	B	2	2	5	INTERNAL	ol	NONE	sain	cheedy	qokeedy	sain ol cheedy qokeedy	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[sain:?]	GDT739_EXACT_ACTIVE_CELL	DRY|VALUE|CLOSE	Trockenfeld/Wert-/Gradfeld/Abschluss-/Ergebnisfeld	1	1	0	sain ol cheedy qokeedy otedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0684	GDT800-O3282	f81r	f81r	f81r.17	B	B	2	6	7	INTERNAL	ol	shey	qokedy	ochedar	NONE	shey qokedy ol ochedar	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokedy:?]	UNMAPPED	NONE	[ochedar:?]	0	0	0	y checthy okeedy shey qokedy ol ochedar	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0685	GDT800-O3283	f81r	f81r	f81r.18	B	B	2	3	6	INTERNAL	ol	osheedy	shedy	shedy	okeedy	osheedy shedy ol shedy okeedy	1	1	0	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[shedy:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	osheedy shedy ol shedy okeedy oror	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1005	GDT800-O3285	f81r	f81r	f81r.2	B	B	2	4	8	INTERNAL	qokol	lshl	alched	chol	otar	lshl alched qokol chol otar	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[alched:?]	UNMAPPED	NONE	[chol:?]	0	0	0	dchey lshl alched qokol chol otar chedy oky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1069	GDT800-O3289	f81r	f81r	f81r.22	B	B	2	1	9	FIRST	qotal	NONE	NONE	chedy	qol	qotal chedy qol	1	0	1	0	1	0	1	0	0	1	0	BOUNDARY	BOUNDARY	Zeilenrand	UNMAPPED	NONE	[chedy:?]	0	0	0	qotal chedy qol ol daiin ol chedar ol oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0686	GDT800-O3290	f81r	f81r	f81r.22	B	B	2	4	9	INTERNAL	ol	chedy	qol	daiin	ol	chedy qol ol daiin ol	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qol:?]	UNMAPPED	NONE	[daiin:?]	0	0	0	qotal chedy qol ol daiin ol chedar ol oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0687	GDT800-O3291	f81r	f81r	f81r.22	B	B	2	6	9	INTERNAL	ol	ol	daiin	chedar	ol	ol daiin ol chedar ol	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[daiin:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|PART	[Kandidat: Trockenfeld/Wert-/Gradfeld/Teil-/Fraktionsfeld]	0	0	0	qotal chedy qol ol daiin ol chedar ol oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0688	GDT800-O3292	f81r	f81r	f81r.22	B	B	2	8	9	INTERNAL	ol	ol	chedar	oly	NONE	ol chedar ol oly	1	1	1	1	1	1	0	1	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|PART	[Kandidat: Trockenfeld/Wert-/Gradfeld/Teil-/Fraktionsfeld]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	PROCESS	[Kandidat: Vorgangs-/Prozessfeld]	0	0	0	qotal chedy qol ol daiin ol chedar ol oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0172	GDT800-O3293	f81r	f81r	f81r.24	B	B	2	4	7	INTERNAL	cheol	ody	shecphy	qotaldar	otedy	ody shecphy cheol qotaldar otedy	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[shecphy:?]	UNMAPPED	NONE	[qotaldar:?]	0	0	0	par ody shecphy cheol qotaldar otedy oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0307	GDT800-O3294	f81r	f81r	f81r.25	B	B	2	6	8	INTERNAL	okal	otain	okair	chedy	dy	otain okair okal chedy dy	1	0	1	0	1	0	1	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|PART|MATERIAL|PREPARATION	[Kandidat: Wärme-/Heißfeld/Teil-/Fraktionsfeld/Stoff-/Materialfeld/Zubereitungsfeld]	UNMAPPED	NONE	[chedy:?]	0	0	0	sar shedy qol otain okair okal chedy dy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0689	GDT800-O3298	f81r	f81r	f81r.29	B	B	2	9	9	FINAL	ol	ytar	olkaiin	NONE	NONE	ytar olkaiin ol	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[olkaiin:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	y sheedy shy chey l chcthy ytar olkaiin ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0690	GDT800-O3300	f81r	f81r	f81r.3	B	B	2	5	8	INTERNAL	ol	chees	olkal	chedy	okar	chees olkal ol chedy okar	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[olkal:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	qotey l chees olkal ol chedy okar shedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0691	GDT800-O3301	f81r	f81r	f81r.30	B	B	2	6	8	INTERNAL	ol	sor	olkar	kaiin	olkshdy	sor olkar ol kaiin olkshdy	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[olkar:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld]	0	0	0	l shedy qokedy sor olkar ol kaiin olkshdy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0692	GDT800-O3303	f81r	f81r	f81r.31	B	B	2	3	11	INTERNAL	ol	sol	shedy	lchedy	shedy	sol shedy ol lchedy shedy	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[shedy:?]	UNMAPPED	NONE	[lchedy:?]	0	0	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0693	GDT800-O3304	f81r	f81r	f81r.4	B	B	2	3	7	INTERNAL	ol	dchedy	qokain	ol	chcthy	dchedy qokain ol ol chcthy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qokain:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	dchedy qokain ol ol chcthy ykeedy al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0694	GDT800-O3305	f81r	f81r	f81r.4	B	B	2	4	7	INTERNAL	ol	qokain	ol	chcthy	ykeedy	qokain ol ol chcthy ykeedy	1	1	1	1	1	1	1	1	1	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	UNMAPPED	NONE	[chcthy:?]	0	0	0	dchedy qokain ol ol chcthy ykeedy al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0173	GDT800-O3307	f81r	f81r	f81r.5	B	B	2	2	9	INTERNAL	cheol	NONE	qol	okeey	ol	qol cheol okeey ol	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[qol:?]	UNMAPPED	NONE	[okeey:?]	0	0	0	qol cheol okeey ol ol olaiin ol or ain	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0695	GDT800-O3308	f81r	f81r	f81r.5	B	B	2	4	9	INTERNAL	ol	cheol	okeey	ol	olaiin	cheol okeey ol ol olaiin	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[okeey:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	qol cheol okeey ol ol olaiin ol or ain	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0696	GDT800-O3309	f81r	f81r	f81r.5	B	B	2	5	9	INTERNAL	ol	okeey	ol	olaiin	ol	okeey ol ol olaiin ol	1	1	0	1	0	1	0	0	0	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	AMOUNT|MATERIAL	[Kandidat: Mengen-/Maßfeld/Stoff-/Materialfeld]	0	0	0	qol cheol okeey ol ol olaiin ol or ain	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0697	GDT800-O3310	f81r	f81r	f81r.5	B	B	2	7	9	INTERNAL	ol	ol	olaiin	or	ain	ol olaiin ol or ain	1	0	0	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	AMOUNT|MATERIAL	[Kandidat: Mengen-/Maßfeld/Stoff-/Materialfeld]	UNMAPPED	NONE	[or:?]	0	0	0	qol cheol okeey ol ol olaiin ol or ain	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0698	GDT800-O3311	f81r	f81r	f81r.6	B	B	2	2	7	INTERNAL	ol	NONE	sar	eses	oteey	sar ol eses oteey	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[sar:?]	UNMAPPED	NONE	[eses:?]	0	0	0	sar ol eses oteey shor qokeey ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0699	GDT800-O3312	f81r	f81r	f81r.6	B	B	2	7	7	FINAL	ol	shor	qokeey	NONE	NONE	shor qokeey ol	1	1	0	1	0	1	0	0	0	0	1	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	sar ol eses oteey shor qokeey ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0700	GDT800-O3315	f81v	f81v	f81v.1	B	B	2	7	11	INTERNAL	ol	dal	dar	pchedy	shek	dal dar ol pchedy shek	1	0	1	0	1	0	0	0	0	0	0	UNMAPPED	NONE	[dar:?]	UNMAPPED	NONE	[pchedy:?]	0	0	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0701	GDT800-O3317	f81v	f81v	f81v.12	B	B	2	2	9	INTERNAL	ol	NONE	qol	chdy	shedy	qol ol chdy shedy	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qol:?]	UNMAPPED	NONE	[chdy:?]	0	0	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0308	GDT800-O3318	f81v	f81v	f81v.13	B	B	2	9	9	FINAL	okal	qoty	ykedy	NONE	NONE	qoty ykedy okal	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[ykedy:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0702	GDT800-O3320	f81v	f81v	f81v.15	B	B	2	3	9	INTERNAL	ol	qokal	chedy	sheey	salshcthdy	qokal chedy ol sheey salshcthdy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[chedy:?]	UNMAPPED	NONE	[sheey:?]	0	0	0	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0703	GDT800-O3321	f81v	f81v	f81v.16	B	B	2	4	10	INTERNAL	ol	shedy	qoeedy	chy	rshdy	shedy qoeedy ol chy rshdy	1	0	1	0	1	0	0	0	0	0	0	UNMAPPED	NONE	[qoeedy:?]	UNMAPPED	NONE	[chy:?]	0	0	0	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0704	GDT800-O3322	f81v	f81v	f81v.17	B	B	2	3	9	INTERNAL	ol	sshkchdy	chedy	shedy	qolchedy	sshkchdy chedy ol shedy qolchedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[chedy:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0705	GDT800-O3325	f81v	f81v	f81v.18	B	B	2	3	10	INTERNAL	ol	qokchdy	chey	cheky	ol	qokchdy chey ol cheky ol	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[chey:?]	UNMAPPED	NONE	[cheky:?]	0	0	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0706	GDT800-O3326	f81v	f81v	f81v.18	B	B	2	5	10	INTERNAL	ol	ol	cheky	shedy	qokedy	ol cheky ol shedy qokedy	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[cheky:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0707	GDT800-O3327	f81v	f81v	f81v.19	B	B	2	2	10	INTERNAL	ol	NONE	solkeey	shedy	qokar	solkeey ol shedy qokar	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[solkeey:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0309	GDT800-O3330	f81v	f81v	f81v.2	B	B	2	4	12	INTERNAL	okal	okaiin	kair	sar	ol	okaiin kair okal sar ol	1	1	1	1	1	1	1	1	1	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|PART|MATERIAL	[Kandidat: Wärme-/Heißfeld/Teil-/Fraktionsfeld/Stoff-/Materialfeld]	UNMAPPED	NONE	[sar:?]	0	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0708	GDT800-O3331	f81v	f81v	f81v.2	B	B	2	6	12	INTERNAL	ol	okal	sar	kain	olkain	okal sar ol kain olkain	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[sar:?]	UNMAPPED	NONE	[kain:?]	0	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0709	GDT800-O3333	f81v	f81v	f81v.2	B	B	2	10	12	INTERNAL	ol	olkain	al	rol	dl	olkain al ol rol dl	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[al:?]	UNMAPPED	NONE	[rol:?]	0	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0710	GDT800-O3345	f81v	f81v	f81v.25	B	B	2	7	12	INTERNAL	ol	y	shchey	chey	qol	y shchey ol chey qol	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[shchey:?]	UNMAPPED	NONE	[chey:?]	0	0	0	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0711	GDT800-O3346	f81v	f81v	f81v.26	B	B	2	1	9	FIRST	ol	NONE	NONE	checholtar	oiin	ol checholtar oiin	0	0	0	0	0	0	0	0	0	0	0	BOUNDARY	BOUNDARY	Zeilenrand	UNMAPPED	NONE	[checholtar:?]	0	0	0	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0037	GDT800-O3349	f81v	f81v	f81v.27	B	B	2	7	7	FINAL	chal	cheky	shckhedy	NONE	NONE	cheky shckhedy chal	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[shckhedy:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	dsheol oiiin olkeedy tedy cheky shckhedy chal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0712	GDT800-O3352	f81v	f81v	f81v.4	B	B	2	5	10	INTERNAL	ol	cheeky	dy	kaiin	dain	cheeky dy ol kaiin dain	1	1	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[dy:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld]	0	0	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0713	GDT800-O3353	f81v	f81v	f81v.6	B	B	2	3	11	INTERNAL	ol	qokain	okaiin	chedy	cheol	qokain okaiin ol chedy cheol	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[okaiin:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0174	GDT800-O3354	f81v	f81v	f81v.6	B	B	2	5	11	INTERNAL	cheol	ol	chedy	lky	l	ol chedy cheol lky l	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[chedy:?]	UNMAPPED	NONE	[lky:?]	0	0	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0714	GDT800-O3355	f81v	f81v	f81v.7	B	B	2	2	9	INTERNAL	ol	NONE	olor	sheckhal	daiin	olor ol sheckhal daiin	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[olor:?]	UNMAPPED	NONE	[sheckhal:?]	0	0	0	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0932	GDT800-O3356	f82r	f82r	f82r.1	B	B	2	2	8	INTERNAL	qokeol	NONE	qosheedy	daiin	shckhy	qosheedy qokeol daiin shckhy	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[qosheedy:?]	UNMAPPED	NONE	[daiin:?]	0	0	0	qosheedy qokeol daiin shckhy okeeor cheey daiin shey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1070	GDT800-O3357	f82r	f82r	f82r.11	B	B	2	6	8	INTERNAL	qotal	qotedor	chopchedy	chedy	kam	qotedor chopchedy qotal chedy kam	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[chopchedy:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	kolchdy qokedy qopol qotedor chopchedy qotal chedy kam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0310	GDT800-O3360	f82r	f82r	f82r.12	B	B	2	7	8	INTERNAL	okal	checkho	lolol	okarchedy	NONE	checkho lolol okal okarchedy	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[lolol:?]	UNMAPPED	NONE	[okarchedy:?]	0	0	0	otedy qodched olqo dar checkho lolol okal okarchedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0715	GDT800-O3362	f82r	f82r	f82r.16	B	B	2	7	12	INTERNAL	ol	r	or	s	aiin	r or ol s aiin	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[or:?]	UNMAPPED	NONE	[s:?]	0	0	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0175	GDT800-O3371	f82r	f82r	f82r.30	B	B	2	3	9	INTERNAL	cheol	qoteey	raiin	qoteey	shedy	qoteey raiin cheol qoteey shedy	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[raiin:?]	UNMAPPED	NONE	[qoteey:?]	0	0	0	qoteey raiin cheol qoteey shedy qokeey lshedy qokeedy rag	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0176	GDT800-O3372	f82r	f82r	f82r.31	B	B	2	1	9	FIRST	cheol	NONE	NONE	ol	rsheedy	cheol ol rsheedy	1	0	1	0	1	0	1	0	0	1	0	BOUNDARY	BOUNDARY	Zeilenrand	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0716	GDT800-O3373	f82r	f82r	f82r.31	B	B	2	2	9	INTERNAL	ol	NONE	cheol	rsheedy	lchedy	cheol ol rsheedy lchedy	1	1	1	1	1	0	0	1	0	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	cheol-Zielganzform	UNMAPPED	NONE	[rsheedy:?]	0	0	0	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0717	GDT800-O3374	f82r	f82r	f82r.33	B	B	2	2	6	INTERNAL	ol	NONE	sain	cheol	ey	sain ol cheol ey	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[sain:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	cheol-Zielganzform	1	1	0	sain ol cheol ey cheor chey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0177	GDT800-O3375	f82r	f82r	f82r.33	B	B	2	3	6	INTERNAL	cheol	sain	ol	ey	cheor	sain ol cheol ey cheor	1	1	0	1	0	1	0	0	0	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	UNMAPPED	NONE	[ey:?]	1	0	0	sain ol cheol ey cheor chey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0311	GDT800-O3377	f82r	f82r	f82r.36	B	B	2	1	1	SINGLE	okal	NONE	NONE	NONE	NONE	okal	1	0	0	0	0	0	0	0	0	1	1	BOUNDARY	BOUNDARY	Zeilenrand	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0312	GDT800-O3383	f82r	f82r	f82r.6	B	B	2	6	9	INTERNAL	okal	shedaiin	sheckhy	sheky	qotaiin	shedaiin sheckhy okal sheky qotaiin	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[sheckhy:?]	UNMAPPED	NONE	[sheky:?]	0	0	0	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
